Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2076-28-187 8:5:14.510	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.642	68.417	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.615	0.0	0.0005	1.0151	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.615	0.0	0.0005	1.0151	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.689	0.0	0.0	1.0161	0.0	0.0	0.0	0.269	-1.642	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.689	0.0	0.0	1.0161	0.0	0.0	0.0	0.269	-1.642	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.779	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.779	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.910	0.0005	0.0005	1.0161	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:14.910	0.0005	0.0005	1.0161	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.0	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.0	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.89	0.0	0.0005	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.89	0.0	0.0005	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.214	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.214	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.304	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.304	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.395	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.395	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.485	-0.0005	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.485	-0.0005	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.609	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	29.02	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.609	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	29.02	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.699	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.699	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.789	0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.642	68.417	28.99	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.789	0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.642	68.417	28.99	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.880	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.99	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:15.880	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.99	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.5	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.5	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.105	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.105	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.184	0.0	0.0005	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.184	0.0	0.0005	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.274	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.274	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.417	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.405	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.405	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.495	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.495	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.417	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.584	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.584	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.674	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.674	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.642	68.417	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.799	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:5:16.799	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.417	28.97	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
