Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2076-28-187 8:0:7.685	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.685	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.809	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.809	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.915	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.915	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.990	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:7.990	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.80	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.80	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.210	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.210	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.310	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.310	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.389	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.389	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.515	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.515	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.605	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.605	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.695	0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.695	0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.784	-0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.253	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.784	-0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.253	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.909	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:8.909	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.0	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.637	68.236	28.86	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.0	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.637	68.236	28.86	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.39	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.39	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.129	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.129	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.255	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.255	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.359	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.359	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.435	0.0	0.0005	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.435	0.0	0.0005	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.524	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.524	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.654	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.654	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.740	0.0	0.0005	1.0161	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.740	0.0	0.0005	1.0161	0.0	0.0	0.0	0.258	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.835	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.835	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.920	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:9.920	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.65	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.65	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.190	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.190	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.279	0.0	0.0	1.0161	0.0	0.0	0.0	0.264	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.279	0.0	0.0	1.0161	0.0	0.0	0.0	0.264	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.404	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.404	0.0	0.0	1.0156	0.0	0.0	0.0	0.264	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.495	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.495	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.585	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.585	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.675	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.675	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.799	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.799	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.889	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.889	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.980	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:10.980	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.70	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.70	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.195	0.0	0.0005	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.195	0.0	0.0005	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.284	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.284	0.0	0.0	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.379	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.379	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.465	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.465	0.0	0.0	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.595	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.595	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.685	-0.0005	0.0	1.0166	0.0	0.0	0.0	0.264	-1.637	68.236	28.88	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.685	-0.0005	0.0	1.0166	0.0	0.0	0.0	0.264	-1.637	68.236	28.88	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.774	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.774	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.864	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.864	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.990	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:11.990	0.0	0.0	1.0151	0.0	0.0	0.0	0.264	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.29	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.29	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.119	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.119	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.245	0.0	-0.0005	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.245	0.0	-0.0005	1.0161	0.0	0.0	0.0	0.258	-1.637	68.236	28.95	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.335	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.335	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.425	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.425	0.0	0.0	1.0146	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.514	0.0	0.0005	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.514	0.0	0.0005	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.639	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.639	0.0	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.730	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.730	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.820	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.820	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.910	0.0005	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.88	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:12.910	0.0005	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.88	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.10	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.10	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.642	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.180	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.180	0.0	0.0	1.0151	0.0	0.0	0.0	0.253	-1.642	68.236	28.91	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.269	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.269	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.253	-1.637	68.236	28.89	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.359	0.0005	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.359	0.0005	0.0	1.0156	0.0	0.0	0.0	0.258	-1.637	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.485	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.485	0.0	0.0	1.0151	0.0	0.0	0.0	0.258	-1.637	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.575	0.0005	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.575	0.0005	0.0	1.0156	0.0	0.0	0.0	0.258	-1.642	68.236	28.94	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.665	0.0	0.0	1.0161	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:0:13.665	0.0	0.0	1.0161	0.0	0.0	0.0	0.253	-1.642	68.236	28.92	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
