Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2024-11-9 2:19:42.19	0.0	0.0	1.0146	0.0	0.0	0.0	0.176	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.19	0.0	0.0	1.0146	0.0	0.0	0.0	0.176	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.95	0.0	0.0	1.0156	0.0	0.0	0.0	0.181	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.95	0.0	0.0	1.0156	0.0	0.0	0.0	0.181	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.200	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.200	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.63	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.290	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.65	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.290	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.65	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.415	0.0	0.0	1.0142	0.0	0.0	0.0	0.176	1.879	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.415	0.0	0.0	1.0142	0.0	0.0	0.0	0.176	1.879	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.504	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.504	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.594	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.62	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.594	0.0	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.62	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.720	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.176	1.879	-19.885	24.65	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.720	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.176	1.879	-19.885	24.65	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.810	0.0005	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.62	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.810	0.0005	0.0	1.0156	0.0	0.0	0.0	0.176	1.879	-19.885	24.62	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.900	0.0005	0.0	1.0146	0.0	0.0	0.0	0.176	1.873	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2024-11-9 2:19:42.900	0.0005	0.0	1.0146	0.0	0.0	0.0	0.176	1.873	-19.885	24.6	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
