Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2076-28-187 8:3:13.65	-0.0005	-0.0005	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.65	-0.0005	-0.0005	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.140	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.140	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.264	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.264	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.370	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.370	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.459	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.459	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.534	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.534	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.665	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.665	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.764	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.764	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.845	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.845	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.930	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:13.930	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.75	0.0	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.75	0.0	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.209	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.209	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.289	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.289	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.415	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.415	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.504	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.49	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.504	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.49	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.610	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.610	-0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.685	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.685	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.809	0.0	0.0	1.0161	0.0	0.0	0.0	0.494	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.809	0.0	0.0	1.0161	0.0	0.0	0.0	0.494	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.915	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.915	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.989	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:14.989	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.80	0.0	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.80	0.0	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.205	0.0	-0.0005	1.0161	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.205	0.0	-0.0005	1.0161	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.310	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.310	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.385	0.0005	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.385	0.0005	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.474	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.474	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.605	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.605	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.695	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.695	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.784	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.784	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.910	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.910	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.999	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.49	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:15.999	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.49	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.39	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.39	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.130	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.51	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.130	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.51	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.254	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.254	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.345	0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.345	0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.435	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.435	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.524	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.524	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.650	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.650	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.739	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.739	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.830	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.830	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.920	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:16.920	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.65	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.65	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.190	0.0	0.0005	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.190	0.0	0.0005	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.279	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.279	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.370	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.370	0.0	0.0	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.494	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.494	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.585	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.585	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.675	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.51	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.675	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.51	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.799	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.799	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.890	0.0	-0.001	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.4	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.890	0.0	-0.001	1.0146	0.0	0.0	0.0	0.5	1.769	-6.191	24.4	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.979	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:17.979	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.70	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
