timestamp,acceleration x (g),acceleration y (g),acceleration z (g),angular_velocity_x (dps),angular_velocity_y (dps),angular_velocity_z (dps),temperature (°c),longitude,latitude,time,x,y,z,magnitude,filtered magnitude,x_filtered_sg,y_filtered_sg,z_filtered_sg,magnitude_filtered_sg,x_filtered_ma,y_filtered_ma,z_filtered_ma,magnitude_filtered_ma,r2_score_sg,r2_score_ma,rmse_sg,rmse_ma,mae_sg,mae_ma
2025-02-05 05:00:30.920,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.025,0.48759,0.43996,0.35854,0.748238,0.721484,0.4877,0.4402,0.3589,0.7487,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.930,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.034,0.4877,0.44067,0.35914,0.749015,0.728367,0.4878,0.4404,0.3591,0.7489,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.940,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.043,0.48825,0.44074,0.35995,0.749803,0.732654,0.4878,0.4406,0.3592,0.7491,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.950,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.053,0.48788,0.44083,0.35911,0.749212,0.735414,0.4878,0.4407,0.3593,0.7492,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.960,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.062,0.48752,0.44068,0.35919,0.748927,0.737344,0.4878,0.4408,0.3593,0.7492,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.970,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.071,0.48802,0.44091,0.35945,0.749513,0.738865,0.4878,0.4409,0.3593,0.7493,0.4877,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:30.980,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.08,0.48731,0.44077,0.35906,0.748781,0.739967,0.4878,0.4409,0.3593,0.7493,0.4878,0.4408,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:30.990,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.09,0.48778,0.4405,0.35885,0.748828,0.740853,0.4878,0.4409,0.3592,0.7492,0.4878,0.4408,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:31.000,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.099,0.48783,0.44098,0.35917,0.749296,0.748357,0.4877,0.4408,0.3591,0.7491,0.4877,0.4408,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.010,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.108,0.4874,0.44077,0.35911,0.748864,0.749048,0.4876,0.4408,0.3591,0.749,0.4877,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.020,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.118,0.48822,0.44125,0.35919,0.749718,0.749196,0.4877,0.4408,0.3591,0.7491,0.4877,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.030,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.136,0.48773,0.44069,0.35933,0.749137,0.749141,0.4876,0.4408,0.3591,0.749,0.4876,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.040,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.145,0.48739,0.44058,0.35921,0.748793,0.749099,0.4877,0.4407,0.3591,0.749,0.4877,0.4407,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.050,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.155,0.48747,0.44073,0.3587,0.748689,0.749075,0.4877,0.4407,0.3591,0.749,0.4877,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.060,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.164,0.48747,0.44058,0.35915,0.748817,0.749005,0.4877,0.4407,0.3591,0.749,0.4877,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.070,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.173,0.48769,0.44073,0.35945,0.749192,0.749046,0.4877,0.4407,0.359,0.749,0.4877,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.080,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.183,0.48804,0.44067,0.35872,0.749035,0.749067,0.4877,0.4408,0.359,0.749,0.4876,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.090,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.192,0.48764,0.44066,0.3589,0.748855,0.749023,0.4876,0.4408,0.359,0.749,0.4876,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.100,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.201,0.48814,0.44099,0.35917,0.749504,0.749087,0.4876,0.4409,0.3591,0.749,0.4876,0.4409,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.110,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.21,0.48733,0.44111,0.35886,0.748899,0.749005,0.4876,0.441,0.3591,0.7491,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.120,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.22,0.48746,0.44112,0.35934,0.749219,0.749014,0.4876,0.441,0.3592,0.7491,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.130,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.229,0.48726,0.44121,0.35922,0.749084,0.749009,0.4876,0.441,0.3591,0.7491,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.140,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.238,0.48713,0.44088,0.3592,0.748796,0.749009,0.4876,0.441,0.3591,0.7491,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.150,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.247,0.48755,0.44101,0.35937,0.749227,0.749063,0.4876,0.441,0.3592,0.7491,0.4876,0.441,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.160,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.266,0.48772,0.44095,0.35904,0.749144,0.74911,0.4876,0.4409,0.3592,0.7491,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.170,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.275,0.48804,0.44085,0.35919,0.749366,0.749143,0.4876,0.4409,0.3592,0.7491,0.4876,0.4409,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.180,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.285,0.48796,0.44068,0.35886,0.749056,0.749163,0.4876,0.4408,0.3592,0.749,0.4876,0.4409,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.190,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.294,0.48763,0.44074,0.35917,0.749025,0.749115,0.4876,0.4408,0.3591,0.749,0.4876,0.4408,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.200,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.303,0.4876,0.44075,0.3592,0.749025,0.749128,0.4876,0.4408,0.3591,0.749,0.4876,0.4408,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.210,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.312,0.48716,0.44083,0.35937,0.748868,0.749093,0.4876,0.4408,0.3591,0.749,0.4877,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.220,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.322,0.48755,0.44084,0.35905,0.748974,0.749082,0.4876,0.4409,0.3591,0.749,0.4877,0.4409,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.230,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.331,0.48727,0.44084,0.35902,0.748777,0.74908,0.4876,0.441,0.3592,0.7491,0.4876,0.4409,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.240,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.34,0.48745,0.44093,0.35935,0.749106,0.749068,0.4876,0.441,0.3592,0.7492,0.4877,0.441,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:31.250,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.35,0.48823,0.4411,0.35896,0.749527,0.749087,0.4876,0.441,0.3593,0.7493,0.4877,0.441,0.3593,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:31.260,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.359,0.48777,0.4412,0.35952,0.749554,0.749128,0.4878,0.4411,0.3594,0.7494,0.4877,0.441,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:31.270,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.368,0.48783,0.4413,0.35923,0.749513,0.749142,0.4879,0.441,0.3594,0.7495,0.4879,0.4409,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:31.280,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.377,0.48805,0.44122,0.35937,0.749676,0.749204,0.4881,0.4409,0.3594,0.7496,0.488,0.4409,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:31.290,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.396,0.48789,0.44075,0.35969,0.749449,0.749289,0.4883,0.4409,0.3595,0.7497,0.4881,0.4409,0.3594,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:31.300,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.405,0.48827,0.4405,0.35976,0.749583,0.749361,0.4883,0.4407,0.3595,0.7496,0.4881,0.4408,0.3594,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:31.310,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.415,0.48842,0.44047,0.35968,0.749625,0.749426,0.4882,0.4407,0.3594,0.7495,0.488,0.4408,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:31.320,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.424,0.48854,0.44081,0.35908,0.749615,0.74951,0.488,0.4406,0.3594,0.7493,0.4879,0.4407,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:31.330,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.433,0.48823,0.44025,0.35919,0.749137,0.749513,0.488,0.4405,0.3594,0.7492,0.4879,0.4407,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:31.340,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.442,0.4882,0.44053,0.35929,0.74933,0.749493,0.4879,0.4405,0.3593,0.7491,0.4879,0.4406,0.3594,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:31.350,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.452,0.48712,0.44056,0.35955,0.748769,0.749415,0.4878,0.4405,0.3593,0.749,0.4879,0.4406,0.3593,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.360,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.461,0.48679,0.44065,0.35898,0.748334,0.749297,0.4877,0.4405,0.3592,0.749,0.4878,0.4406,0.3593,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.370,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.47,0.48752,0.44099,0.35901,0.749023,0.749232,0.4876,0.4406,0.3592,0.7489,0.4878,0.4406,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.380,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.48,0.4877,0.44052,0.35935,0.749027,0.749189,0.4876,0.4406,0.3592,0.7489,0.4877,0.4406,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.390,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.489,0.48782,0.44023,0.35939,0.748954,0.74914,0.4875,0.4407,0.3592,0.7489,0.4876,0.4407,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.400,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.498,0.48783,0.4407,0.35922,0.749155,0.749097,0.4875,0.4408,0.3592,0.749,0.4875,0.4408,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.410,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.507,0.48783,0.44075,0.3592,0.749175,0.749052,0.4876,0.4409,0.3592,0.7491,0.4875,0.4409,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.420,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.526,0.48758,0.44103,0.35872,0.748947,0.748952,0.4877,0.441,0.3591,0.7492,0.4876,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.430,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.535,0.48738,0.44095,0.35949,0.749139,0.748933,0.4877,0.441,0.3591,0.7492,0.4876,0.4409,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.440,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.545,0.48768,0.44136,0.35923,0.749451,0.749001,0.4876,0.4411,0.3591,0.7492,0.4876,0.441,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.450,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.554,0.48717,0.4414,0.35912,0.74909,0.749077,0.4875,0.4411,0.3591,0.7491,0.4875,0.441,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.460,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.563,0.48788,0.44107,0.35877,0.74919,0.749093,0.4874,0.4412,0.3591,0.7491,0.4874,0.4411,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.470,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.572,0.48762,0.44128,0.35916,0.749331,0.749124,0.4873,0.4412,0.3591,0.7491,0.4874,0.4411,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.480,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.582,0.48738,0.44105,0.35903,0.748977,0.749126,0.4873,0.4412,0.3591,0.749,0.4873,0.4411,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:31.490,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.591,0.48693,0.44053,0.35918,0.74845,0.749056,0.4873,0.4411,0.3592,0.749,0.4873,0.4411,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.500,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.6,0.48677,0.4414,0.35937,0.74895,0.749033,0.4872,0.4411,0.3591,0.7489,0.4873,0.4411,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.510,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.609,0.4873,0.44107,0.3593,0.749066,0.749059,0.4872,0.441,0.3592,0.7489,0.4873,0.441,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:31.520,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.619,0.48724,0.44112,0.35904,0.748932,0.749058,0.4872,0.441,0.3592,0.7489,0.4872,0.441,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.530,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.628,0.48734,0.44121,0.35902,0.749041,0.749048,0.4871,0.441,0.3593,0.7489,0.4872,0.441,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.540,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.647,0.4873,0.44069,0.35944,0.74891,0.74901,0.4871,0.441,0.3592,0.7489,0.4871,0.441,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.550,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.656,0.48703,0.44091,0.35923,0.748763,0.748967,0.4871,0.441,0.3592,0.7489,0.4871,0.441,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.560,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.665,0.487,0.44077,0.3592,0.748647,0.748899,0.4872,0.441,0.3591,0.7489,0.4872,0.441,0.3591,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.570,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.674,0.48721,0.44125,0.35937,0.749147,0.748916,0.4872,0.4409,0.3591,0.7488,0.4872,0.4409,0.3591,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.580,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.684,0.48713,0.44097,0.35905,0.748777,0.748948,0.4872,0.4409,0.3591,0.7488,0.4872,0.4409,0.3591,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.590,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.693,0.48712,0.44102,0.35902,0.748786,0.748932,0.4872,0.4409,0.3591,0.7488,0.4873,0.4409,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.600,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.702,0.48744,0.44086,0.35876,0.748775,0.748903,0.4872,0.4409,0.3591,0.7488,0.4872,0.4409,0.3591,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.610,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.712,0.48726,0.44068,0.35891,0.748624,0.748872,0.4874,0.4409,0.359,0.7489,0.4873,0.4409,0.3591,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.620,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.721,0.48745,0.44099,0.35917,0.749055,0.748873,0.4875,0.4409,0.359,0.7489,0.4874,0.4409,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.630,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.73,0.48758,0.44086,0.35937,0.749159,0.748864,0.4875,0.4408,0.3589,0.7489,0.4875,0.4408,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.640,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.739,0.48716,0.44051,0.35913,0.748564,0.74883,0.4875,0.4408,0.3589,0.7488,0.4875,0.4408,0.3589,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.650,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.749,0.48798,0.44081,0.35869,0.749064,0.74886,0.4876,0.4407,0.3589,0.7489,0.4875,0.4407,0.3589,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.660,0.0,-0.0015,0.0225,0.0,0.0,0.0,28.34,106.6025,35.2045,0.758,0.48753,0.44109,0.35873,0.748955,0.74889,0.4876,0.4407,0.3589,0.7489,0.4875,0.4407,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.670,0.001,-0.0005,0.0244,0.0,0.0,0.0,28.47,106.6025,35.2045,0.767,0.48802,0.44037,0.35882,0.748893,0.748865,0.4876,0.4406,0.3589,0.7488,0.4876,0.4406,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.680,0.001,0.0015,0.0234,0.0,0.0,0.0,28.21,106.6025,35.2045,0.786,0.48716,0.44057,0.35884,0.74846,0.748832,0.4876,0.4406,0.3589,0.7487,0.4875,0.4406,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.690,0.002,0.0,0.0249,0.0,0.0,0.0,28.59,106.6025,35.2045,0.795,0.48744,0.44048,0.35891,0.748623,0.748817,0.4875,0.4405,0.359,0.7487,0.4875,0.4406,0.359,0.7487,0.5469,0.469,,,,
2025-02-05 05:00:31.700,0.001,0.0024,0.0249,0.0,0.0,0.0,28.28,106.6025,35.2045,0.804,0.4878,0.44022,0.35917,0.748829,0.748837,0.4874,0.4405,0.359,0.7487,0.4875,0.4406,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.710,0.002,0.0,0.022,0.0,0.0,0.0,28.09,106.6025,35.2045,0.814,0.48762,0.44045,0.3592,0.748862,0.748818,0.4874,0.4405,0.3592,0.7488,0.4874,0.4406,0.3591,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.720,0.0005,0.001,0.0269,0.0,0.0,0.0,28.53,106.6025,35.2045,0.823,0.48695,0.4408,0.3592,0.748632,0.748765,0.4874,0.4405,0.3593,0.7488,0.4874,0.4405,0.3592,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.730,0.001,0.0005,0.0234,0.0,0.0,0.0,28.15,106.6025,35.2045,0.832,0.48699,0.44025,0.35937,0.748416,0.74875,0.4873,0.4405,0.3594,0.7488,0.4874,0.4405,0.3593,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.740,0.001,0.001,0.0234,0.0,0.0,0.0,28.09,106.6025,35.2045,0.841,0.4871,0.44095,0.35939,0.748909,0.748735,0.4873,0.4406,0.3594,0.7489,0.4874,0.4405,0.3593,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.750,0.0,0.0,0.0249,0.0,0.0,0.0,28.34,106.6025,35.2045,0.851,0.48765,0.44052,0.35981,0.749215,0.748761,0.4874,0.4406,0.3594,0.7489,0.4874,0.4406,0.3593,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.760,0.0005,-0.001,0.022,0.0,0.0,0.0,28.34,106.6025,35.2045,0.86,0.48771,0.44064,0.35926,0.749061,0.748778,0.4875,0.4406,0.3593,0.7489,0.4874,0.4406,0.3593,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.770,0.0017,-0.0005,0.0234,0.0,0.0,0.0,28.28,106.6025,35.2045,0.869,0.48771,0.44057,0.35954,0.749154,0.748816,0.4875,0.4406,0.3593,0.7489,0.4874,0.4406,0.3592,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.780,0.0029,0.0005,0.0249,0.0,0.0,0.0,28.21,106.6025,35.2045,0.879,0.48728,0.44048,0.35915,0.748634,0.748834,0.4876,0.4406,0.3592,0.7489,0.4875,0.4406,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.790,0.0019,0.0,0.0246,0.0,0.0,0.0,28.24,106.6025,35.2045,0.888,0.48735,0.44089,0.35878,0.748744,0.748846,0.4876,0.4406,0.3591,0.7489,0.4876,0.4406,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:31.800,0.0005,-0.0005,0.0244,0.0,0.0,0.0,28.28,106.6025,35.2045,0.897,0.48811,0.44026,0.35882,0.748887,0.748851,0.4877,0.4406,0.359,0.7489,0.4876,0.4405,0.3591,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.810,0.002,0.001,0.0264,0.0,0.0,0.0,28.34,106.6025,35.2045,0.916,0.48755,0.44065,0.35874,0.748713,0.748884,0.4877,0.4405,0.3589,0.7488,0.4876,0.4406,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.820,0.0,-0.001,0.0249,0.0,0.0,0.0,28.65,106.6025,35.2045,0.925,0.48791,0.44049,0.35899,0.748974,0.748939,0.4876,0.4405,0.3588,0.7487,0.4876,0.4405,0.3589,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:31.830,0.001,-0.0024,0.0242,0.0,0.0,0.0,28.49,106.6025,35.2045,0.934,0.4872,0.44072,0.35918,0.748738,0.748922,0.4875,0.4406,0.3588,0.7487,0.4875,0.4406,0.3588,0.7487,0.5469,0.469,,,,
2025-02-05 05:00:31.840,0.002,-0.0029,0.0244,0.0,0.0,0.0,28.34,106.6025,35.2045,0.944,0.48723,0.44025,0.35878,0.748289,0.74883,0.4875,0.4406,0.3587,0.7486,0.4875,0.4406,0.3588,0.7487,0.5469,0.469,,,,
2025-02-05 05:00:31.850,0.0029,-0.001,0.0273,0.0,0.0,0.0,28.34,106.6025,35.2045,0.953,0.48767,0.44062,0.35891,0.748855,0.748809,0.4875,0.4406,0.3588,0.7487,0.4875,0.4406,0.3588,0.7487,0.5469,0.469,,,,
2025-02-05 05:00:31.860,0.0024,0.002,0.0278,0.0,0.0,0.0,28.34,106.6025,35.2045,0.962,0.48782,0.44057,0.3585,0.748727,0.748766,0.4874,0.4406,0.3588,0.7486,0.4874,0.4406,0.3589,0.7486,0.5469,0.469,,,,
2025-02-05 05:00:31.870,0.0015,-0.001,0.0254,0.0,0.0,0.0,28.34,106.6025,35.2045,0.971,0.48697,0.4409,0.35854,0.748387,0.748742,0.4873,0.4406,0.3588,0.7485,0.4874,0.4406,0.3589,0.7486,0.5469,0.469,,,,
2025-02-05 05:00:31.880,-0.0005,0.001,0.022,0.0,0.0,0.0,28.21,106.6025,35.2045,0.981,0.48689,0.4406,0.3588,0.748283,0.748696,0.4872,0.4406,0.3589,0.7485,0.4873,0.4405,0.3589,0.7485,0.5469,0.469,,,,
2025-02-05 05:00:31.890,0.002,0.0015,0.0254,0.0,0.0,0.0,28.34,106.6025,35.2045,0.99,0.48742,0.44074,0.35891,0.748763,0.748683,0.4871,0.4405,0.3589,0.7485,0.4872,0.4405,0.359,0.7485,0.5469,0.469,,,,
2025-02-05 05:00:31.900,0.001,0.0,0.0249,0.0,0.0,0.0,28.34,106.6025,35.2045,0.999,0.48725,0.4405,0.35917,0.748636,0.748637,0.4871,0.4405,0.359,0.7484,0.4872,0.4405,0.359,0.7486,0.5469,0.469,,,,
2025-02-05 05:00:31.910,0.0,0.0,0.0249,0.0,0.0,0.0,28.28,106.6025,35.2045,1.009,0.48745,0.44014,0.3592,0.748569,0.748622,0.4871,0.4405,0.3592,0.7485,0.4872,0.4405,0.3591,0.7486,0.5469,0.469,,,,
