Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.751000,0.395450,0.474960,0.558010,0.832672,0.832711,2025-02-05 04:21:37.126
0.760000,0.395720,0.475350,0.557990,0.833009,0.832786,2025-02-05 04:21:37.153
0.769000,0.395530,0.475300,0.558410,0.833172,0.832840,2025-02-05 04:21:37.154
0.779000,0.395080,0.475130,0.558370,0.832835,0.832849,2025-02-05 04:21:37.154
0.788000,0.394710,0.475530,0.557860,0.832546,0.832876,2025-02-05 04:21:37.181
0.797000,0.394890,0.475400,0.557470,0.832296,0.832856,2025-02-05 04:21:37.181
0.807000,0.395550,0.475390,0.557940,0.832918,0.832873,2025-02-05 04:21:37.182
0.816000,0.395400,0.475390,0.558150,0.832988,0.832844,2025-02-05 04:21:37.209
0.825000,0.395170,0.475390,0.558180,0.832898,0.832857,2025-02-05 04:21:37.209
0.834000,0.395580,0.475720,0.557670,0.832940,0.832827,2025-02-05 04:21:37.210
0.844000,0.395510,0.475590,0.557960,0.833027,0.832863,2025-02-05 04:21:37.237
0.853000,0.395620,0.475660,0.557650,0.832911,0.832853,2025-02-05 04:21:37.237
0.862000,0.395840,0.475580,0.558130,0.833292,0.832865,2025-02-05 04:21:37.238
0.872000,0.395970,0.476160,0.557670,0.833377,0.832919,2025-02-05 04:21:37.265
0.881000,0.395550,0.475720,0.557960,0.833120,0.832977,2025-02-05 04:21:37.265
0.890000,0.395400,0.475000,0.557740,0.832490,0.832996,2025-02-05 04:21:37.265
0.900000,0.395820,0.475180,0.557880,0.832886,0.832993,2025-02-05 04:21:37.293
0.909000,0.394890,0.475200,0.557980,0.832523,0.832946,2025-02-05 04:21:37.293
0.918000,0.395550,0.475620,0.557650,0.832855,0.832942,2025-02-05 04:21:37.293
0.928000,0.395730,0.475910,0.557790,0.833200,0.832968,2025-02-05 04:21:37.320
0.937000,0.396070,0.475520,0.558140,0.833373,0.833003,2025-02-05 04:21:37.320
0.946000,0.396100,0.475820,0.558010,0.833472,0.833059,2025-02-05 04:21:37.320
0.955000,0.395570,0.475680,0.558160,0.833240,0.833054,2025-02-05 04:21:37.348
0.965000,0.394970,0.475580,0.557840,0.832684,0.832984,2025-02-05 04:21:37.348
0.974000,0.395350,0.474820,0.558230,0.832692,0.832942,2025-02-05 04:21:37.348
0.983000,0.395280,0.475250,0.558180,0.832871,0.832980,2025-02-05 04:21:37.376
0.993000,0.394620,0.475540,0.557670,0.832382,0.832929,2025-02-05 04:21:37.376
1.002000,0.395530,0.475820,0.558210,0.833335,0.833010,2025-02-05 04:21:37.376
1.011000,0.395720,0.475430,0.558270,0.833243,0.833049,2025-02-05 04:21:37.404
1.021000,0.395100,0.475310,0.558190,0.832826,0.833012,2025-02-05 04:21:37.404
1.030000,0.395250,0.475460,0.558180,0.832976,0.832972,2025-02-05 04:21:37.405
