Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.663000,-0.418430,0.453990,0.322960,0.696774,0.696610,2025-02-05 03:39:27.691
0.672000,-0.418240,0.453860,0.323260,0.696714,0.696625,2025-02-05 03:39:27.692
0.681000,-0.418650,0.453850,0.323290,0.696968,0.696644,2025-02-05 03:39:27.720
0.691000,-0.418800,0.453680,0.323130,0.696873,0.696678,2025-02-05 03:39:27.720
0.700000,-0.418930,0.453990,0.323110,0.697144,0.696713,2025-02-05 03:39:27.721
0.709000,-0.418510,0.454030,0.323280,0.696996,0.696756,2025-02-05 03:39:27.748
0.719000,-0.419000,0.453780,0.322960,0.696980,0.696779,2025-02-05 03:39:27.748
0.728000,-0.418410,0.453670,0.323260,0.696692,0.696799,2025-02-05 03:39:27.749
0.738000,-0.418460,0.453990,0.323290,0.696945,0.696858,2025-02-05 03:39:27.776
0.747000,-0.419110,0.454190,0.323300,0.697470,0.696956,2025-02-05 03:39:27.776
0.756000,-0.418310,0.454050,0.323130,0.696820,0.696960,2025-02-05 03:39:27.777
0.766000,-0.418230,0.454030,0.323190,0.696786,0.696967,2025-02-05 03:39:27.804
0.775000,-0.418110,0.453780,0.322950,0.696440,0.696915,2025-02-05 03:39:27.804
0.784000,-0.418210,0.454090,0.323180,0.696809,0.696908,2025-02-05 03:39:27.805
0.794000,-0.417790,0.453790,0.323200,0.696371,0.696831,2025-02-05 03:39:27.832
0.803000,-0.417850,0.453750,0.323290,0.696422,0.696774,2025-02-05 03:39:27.832
0.813000,-0.417970,0.453750,0.323210,0.696457,0.696721,2025-02-05 03:39:27.833
0.822000,-0.418090,0.454250,0.323290,0.696892,0.696741,2025-02-05 03:39:27.860
0.831000,-0.418210,0.453970,0.323630,0.696940,0.696741,2025-02-05 03:39:27.860
0.841000,-0.418330,0.453860,0.323580,0.696917,0.696685,2025-02-05 03:39:27.861
0.850000,-0.418450,0.453850,0.322990,0.696709,0.696674,2025-02-05 03:39:27.888
0.860000,-0.418140,0.453840,0.323260,0.696641,0.696660,2025-02-05 03:39:27.888
0.869000,-0.418000,0.453680,0.322870,0.696272,0.696643,2025-02-05 03:39:27.889
0.878000,-0.417980,0.453990,0.323510,0.696759,0.696638,2025-02-05 03:39:27.917
0.888000,-0.418520,0.453780,0.323480,0.696932,0.696694,2025-02-05 03:39:27.917
0.897000,-0.418470,0.453840,0.323570,0.696983,0.696750,2025-02-05 03:39:27.918
0.906000,-0.418140,0.454600,0.324000,0.697480,0.696852,2025-02-05 03:39:27.945
0.916000,-0.418210,0.453840,0.323870,0.696966,0.696860,2025-02-05 03:39:27.945
0.925000,-0.418220,0.454010,0.323520,0.696921,0.696858,2025-02-05 03:39:27.946
0.935000,-0.418220,0.454200,0.323400,0.696989,0.696865,2025-02-05 03:39:27.973
0.944000,-0.418330,0.454210,0.323640,0.697173,0.696912,2025-02-05 03:39:27.973
0.953000,-0.417800,0.453710,0.323160,0.696306,0.696878,2025-02-05 03:39:27.974
0.963000,-0.418180,0.453830,0.323280,0.696668,0.696918,2025-02-05 03:39:28.001
0.972000,-0.417570,0.454600,0.323210,0.696772,0.696919,2025-02-05 03:39:28.001
0.981000,-0.418050,0.454500,0.323290,0.697031,0.696929,2025-02-05 03:39:28.001
0.991000,-0.418530,0.454330,0.322790,0.696977,0.696928,2025-02-05 03:39:28.029
1.000000,-0.418040,0.454390,0.323580,0.697088,0.696889,2025-02-05 03:39:28.029
1.010000,-0.417880,0.454070,0.323160,0.696589,0.696851,2025-02-05 03:39:28.029
1.019000,-0.418400,0.454120,0.323030,0.696873,0.696846,2025-02-05 03:39:28.057
1.028000,-0.417920,0.454290,0.323100,0.696728,0.696820,2025-02-05 03:39:28.057
1.038000,-0.417970,0.454060,0.323530,0.696808,0.696784,2025-02-05 03:39:28.057
1.047000,-0.417660,0.454450,0.323820,0.697011,0.696854,2025-02-05 03:39:28.085
1.056000,-0.417520,0.453900,0.323680,0.696503,0.696838,2025-02-05 03:39:28.085
1.066000,-0.417720,0.453520,0.322830,0.695981,0.696759,2025-02-05 03:39:28.085
1.075000,-0.417420,0.453900,0.323250,0.696244,0.696680,2025-02-05 03:39:28.114
1.085000,-0.417490,0.453930,0.323120,0.696245,0.696607,2025-02-05 03:39:28.114
1.094000,-0.417500,0.453850,0.323030,0.696157,0.696514,2025-02-05 03:39:28.114
1.103000,-0.417500,0.453760,0.323440,0.696289,0.696484,2025-02-05 03:39:28.142
1.113000,-0.417610,0.453670,0.322800,0.695999,0.696396,2025-02-05 03:39:28.142
1.122000,-0.418050,0.453990,0.323410,0.696754,0.696399,2025-02-05 03:39:28.142
1.131000,-0.418100,0.453780,0.323640,0.696754,0.696394,2025-02-05 03:39:28.170
1.141000,-0.417990,0.453590,0.323160,0.696342,0.696327,2025-02-05 03:39:28.170
1.150000,-0.417870,0.453570,0.322780,0.696080,0.696285,2025-02-05 03:39:28.170
1.160000,-0.417540,0.453650,0.323580,0.696306,0.696317,2025-02-05 03:39:28.198
1.169000,-0.417610,0.453910,0.323320,0.696397,0.696332,2025-02-05 03:39:28.198
1.178000,-0.417840,0.453930,0.323300,0.696538,0.696362,2025-02-05 03:39:28.198
1.188000,-0.418070,0.454020,0.323210,0.696693,0.696415,2025-02-05 03:39:28.226
1.197000,-0.417780,0.454200,0.322950,0.696516,0.696438,2025-02-05 03:39:28.226
1.206000,-0.418070,0.454050,0.323510,0.696852,0.696523,2025-02-05 03:39:28.226
1.216000,-0.418310,0.453950,0.322730,0.696569,0.696505,2025-02-05 03:39:28.254
1.225000,-0.418120,0.453940,0.323070,0.696606,0.696490,2025-02-05 03:39:28.254
1.235000,-0.418000,0.453600,0.323020,0.696289,0.696485,2025-02-05 03:39:28.254
1.244000,-0.417770,0.453900,0.322930,0.696305,0.696507,2025-02-05 03:39:28.282
1.253000,-0.417310,0.453850,0.322750,0.695913,0.696468,2025-02-05 03:39:28.282
1.263000,-0.418240,0.454010,0.322570,0.696492,0.696477,2025-02-05 03:39:28.282
1.272000,-0.417900,0.453940,0.322550,0.696233,0.696447,2025-02-05 03:39:28.310
1.281000,-0.417540,0.453850,0.322800,0.696074,0.696385,2025-02-05 03:39:28.310
1.291000,-0.417940,0.454260,0.323160,0.696748,0.696408,2025-02-05 03:39:28.310
1.300000,-0.417760,0.453970,0.323280,0.696507,0.696374,2025-02-05 03:39:28.339
1.310000,-0.417850,0.454020,0.323290,0.696598,0.696377,2025-02-05 03:39:28.339
1.319000,-0.418400,0.453860,0.323130,0.696750,0.696391,2025-02-05 03:39:28.339
1.328000,-0.417920,0.454010,0.323360,0.696666,0.696429,2025-02-05 03:39:28.367
1.338000,-0.418080,0.454030,0.323300,0.696747,0.696473,2025-02-05 03:39:28.367
1.347000,-0.418100,0.453860,0.323210,0.696607,0.696542,2025-02-05 03:39:28.367
1.357000,-0.418860,0.453930,0.323290,0.697146,0.696608,2025-02-05 03:39:28.395
1.366000,-0.418390,0.453600,0.323460,0.696728,0.696657,2025-02-05 03:39:28.395
1.375000,-0.418450,0.453820,0.323140,0.696759,0.696726,2025-02-05 03:39:28.395
1.385000,-0.418240,0.453760,0.323450,0.696737,0.696725,2025-02-05 03:39:28.423
1.394000,-0.418220,0.454090,0.323650,0.697033,0.696777,2025-02-05 03:39:28.423
1.403000,-0.418650,0.454290,0.323840,0.697510,0.696868,2025-02-05 03:39:28.423
1.413000,-0.418370,0.454140,0.323270,0.696979,0.696891,2025-02-05 03:39:28.451
1.422000,-0.418560,0.454120,0.323290,0.697090,0.696934,2025-02-05 03:39:28.451
1.432000,-0.418360,0.454040,0.323550,0.697038,0.696963,2025-02-05 03:39:28.451
1.441000,-0.418240,0.454280,0.323240,0.696979,0.697000,2025-02-05 03:39:28.479
1.450000,-0.417790,0.453720,0.323210,0.696330,0.696918,2025-02-05 03:39:28.479
1.460000,-0.418390,0.454170,0.322950,0.696862,0.696932,2025-02-05 03:39:28.479
1.469000,-0.418560,0.454210,0.322920,0.696977,0.696953,2025-02-05 03:39:28.507
1.478000,-0.418040,0.453880,0.322590,0.696296,0.696909,2025-02-05 03:39:28.507
1.488000,-0.417660,0.453510,0.323060,0.696045,0.696811,2025-02-05 03:39:28.507
1.497000,-0.417630,0.453730,0.322930,0.696110,0.696671,2025-02-05 03:39:28.536
1.507000,-0.417620,0.454170,0.323010,0.696428,0.696616,2025-02-05 03:39:28.536
1.516000,-0.417950,0.454380,0.323180,0.696842,0.696591,2025-02-05 03:39:28.536
1.525000,-0.417980,0.454150,0.323120,0.696682,0.696555,2025-02-05 03:39:28.564
1.535000,-0.418410,0.453790,0.323110,0.696701,0.696527,2025-02-05 03:39:28.564
1.544000,-0.417810,0.453670,0.322520,0.695989,0.696493,2025-02-05 03:39:28.564
1.553000,-0.417860,0.453660,0.322380,0.695948,0.696402,2025-02-05 03:39:28.592
1.563000,-0.418290,0.453320,0.322870,0.696212,0.696325,2025-02-05 03:39:28.592
1.572000,-0.418550,0.453370,0.323080,0.696498,0.696346,2025-02-05 03:39:28.592
1.582000,-0.418040,0.453460,0.322940,0.696185,0.696359,2025-02-05 03:39:28.620
1.591000,-0.417880,0.453810,0.323260,0.696466,0.696395,2025-02-05 03:39:28.620
1.600000,-0.418400,0.453920,0.323710,0.697058,0.696458,2025-02-05 03:39:28.620
1.610000,-0.418890,0.453850,0.323670,0.697288,0.696503,2025-02-05 03:39:28.648
1.619000,-0.417430,0.453930,0.323590,0.696427,0.696477,2025-02-05 03:39:28.648
1.628000,-0.417490,0.454270,0.323160,0.696485,0.696456,2025-02-05 03:39:28.648
1.638000,-0.418150,0.454220,0.322940,0.696746,0.696531,2025-02-05 03:39:28.676
1.647000,-0.417670,0.453710,0.323430,0.696353,0.696572,2025-02-05 03:39:28.676
1.657000,-0.417630,0.453660,0.323390,0.696278,0.696578,2025-02-05 03:39:28.676
1.666000,-0.417520,0.453910,0.323220,0.696296,0.696558,2025-02-05 03:39:28.705
1.675000,-0.417830,0.454100,0.322950,0.696481,0.696588,2025-02-05 03:39:28.705
1.685000,-0.417970,0.454200,0.322760,0.696542,0.696596,2025-02-05 03:39:28.705
1.694000,-0.417980,0.454210,0.322900,0.696619,0.696552,2025-02-05 03:39:28.733
1.704000,-0.418300,0.454050,0.323260,0.696874,0.696510,2025-02-05 03:39:28.733
1.713000,-0.417800,0.454700,0.323210,0.696975,0.696565,2025-02-05 03:39:28.733
1.722000,-0.417960,0.454260,0.322450,0.696431,0.696560,2025-02-05 03:39:28.761
1.732000,-0.417760,0.454050,0.323040,0.696448,0.696530,2025-02-05 03:39:28.761
1.741000,-0.417640,0.454030,0.323100,0.696391,0.696533,2025-02-05 03:39:28.761
1.750000,-0.418050,0.454200,0.323110,0.696752,0.696581,2025-02-05 03:39:28.789
1.760000,-0.418420,0.454210,0.323110,0.696981,0.696649,2025-02-05 03:39:28.789
1.769000,-0.418240,0.454470,0.323450,0.697200,0.696721,2025-02-05 03:39:28.789
1.779000,-0.417790,0.454580,0.323140,0.696858,0.696753,2025-02-05 03:39:28.817
1.788000,-0.417960,0.454170,0.323110,0.696679,0.696759,2025-02-05 03:39:28.817
1.797000,-0.418090,0.454210,0.323190,0.696820,0.696753,2025-02-05 03:39:28.817
1.807000,-0.418100,0.454220,0.323290,0.696879,0.696744,2025-02-05 03:39:28.845
1.816000,-0.418210,0.453960,0.322960,0.696622,0.696763,2025-02-05 03:39:28.845
1.825000,-0.418220,0.454020,0.323430,0.696885,0.696807,2025-02-05 03:39:28.845
1.835000,-0.418110,0.454200,0.323480,0.696960,0.696863,2025-02-05 03:39:28.873
1.844000,-0.417780,0.453630,0.323060,0.696195,0.696808,2025-02-05 03:39:28.873
1.854000,-0.417530,0.453660,0.323190,0.696125,0.696722,2025-02-05 03:39:28.873
1.863000,-0.417940,0.453740,0.323540,0.696586,0.696661,2025-02-05 03:39:28.902
1.872000,-0.417440,0.453920,0.322980,0.696143,0.696589,2025-02-05 03:39:28.902
1.882000,-0.418140,0.453680,0.322930,0.696384,0.696560,2025-02-05 03:39:28.902
1.891000,-0.418640,0.453830,0.322920,0.696777,0.696556,2025-02-05 03:39:28.930
1.900000,-0.418260,0.453840,0.322840,0.696518,0.696520,2025-02-05 03:39:28.930
1.910000,-0.418330,0.453930,0.323170,0.696772,0.696535,2025-02-05 03:39:28.930
1.919000,-0.418450,0.453770,0.323200,0.696754,0.696522,2025-02-05 03:39:28.958
1.929000,-0.418030,0.453840,0.323200,0.696547,0.696480,2025-02-05 03:39:28.958
1.938000,-0.418310,0.453680,0.323290,0.696653,0.696526,2025-02-05 03:39:28.958
1.947000,-0.418550,0.454250,0.323130,0.697094,0.696623,2025-02-05 03:39:28.986
1.957000,-0.418690,0.453550,0.322940,0.696634,0.696628,2025-02-05 03:39:28.986
1.966000,-0.417940,0.453980,0.323260,0.696612,0.696675,2025-02-05 03:39:28.986
1.975000,-0.418410,0.453610,0.323290,0.696667,0.696703,2025-02-05 03:39:29.014
1.985000,-0.418130,0.453740,0.323300,0.696589,0.696684,2025-02-05 03:39:29.014
1.994000,-0.418320,0.453830,0.323380,0.696798,0.696712,2025-02-05 03:39:29.014
2.004000,-0.418450,0.454010,0.322800,0.696725,0.696707,2025-02-05 03:39:29.042
2.013000,-0.418240,0.454280,0.323250,0.696983,0.696730,2025-02-05 03:39:29.042
2.022000,-0.418220,0.454220,0.322950,0.696793,0.696755,2025-02-05 03:39:29.042
2.032000,-0.418540,0.453800,0.323180,0.696818,0.696771,2025-02-05 03:39:29.071
2.041000,-0.418360,0.454010,0.322780,0.696661,0.696728,2025-02-05 03:39:29.071
2.051000,-0.418240,0.454190,0.322820,0.696725,0.696737,2025-02-05 03:39:29.071
2.060000,-0.418220,0.453800,0.323080,0.696580,0.696734,2025-02-05 03:39:29.099
2.069000,-0.418220,0.453920,0.323270,0.696746,0.696742,2025-02-05 03:39:29.099
2.079000,-0.418650,0.454020,0.323380,0.697120,0.696795,2025-02-05 03:39:29.099
2.088000,-0.418480,0.454030,0.323300,0.696988,0.696814,2025-02-05 03:39:29.127
2.098000,-0.417920,0.454280,0.323130,0.696736,0.696815,2025-02-05 03:39:29.127
2.107000,-0.418080,0.454060,0.323030,0.696642,0.696781,2025-02-05 03:39:29.127
2.116000,-0.418210,0.454200,0.323180,0.696881,0.696790,2025-02-05 03:39:29.155
2.126000,-0.418330,0.454050,0.323280,0.696901,0.696798,2025-02-05 03:39:29.155
2.135000,-0.418450,0.453860,0.323210,0.696817,0.696813,2025-02-05 03:39:29.155
2.144000,-0.418030,0.453930,0.323290,0.696648,0.696806,2025-02-05 03:39:29.183
2.154000,-0.418090,0.453520,0.323460,0.696496,0.696797,2025-02-05 03:39:29.183
2.163000,-0.417780,0.453560,0.323400,0.696308,0.696753,2025-02-05 03:39:29.183
2.173000,-0.417960,0.453820,0.323310,0.696543,0.696696,2025-02-05 03:39:29.211
2.182000,-0.418300,0.453930,0.323130,0.696735,0.696671,2025-02-05 03:39:29.211
2.191000,-0.418230,0.454440,0.323280,0.697095,0.696707,2025-02-05 03:39:29.211
2.201000,-0.418110,0.454240,0.323040,0.696782,0.696721,2025-02-05 03:39:29.240
2.210000,-0.417670,0.454550,0.323020,0.696711,0.696704,2025-02-05 03:39:29.240
2.220000,-0.417520,0.454420,0.323180,0.696610,0.696674,2025-02-05 03:39:29.240
2.229000,-0.418260,0.454320,0.322950,0.696882,0.696681,2025-02-05 03:39:29.268
2.238000,-0.418660,0.454230,0.323260,0.697207,0.696737,2025-02-05 03:39:29.268
2.248000,-0.418480,0.453970,0.323630,0.697102,0.696798,2025-02-05 03:39:29.268
2.257000,-0.418350,0.453690,0.323330,0.696702,0.696837,2025-02-05 03:39:29.296
2.267000,-0.418130,0.454000,0.323380,0.696795,0.696862,2025-02-05 03:39:29.296
2.276000,-0.417890,0.453860,0.323470,0.696602,0.696849,2025-02-05 03:39:29.296
2.285000,-0.418080,0.454180,0.323310,0.696850,0.696824,2025-02-05 03:39:29.324
2.295000,-0.418100,0.453960,0.323380,0.696751,0.696821,2025-02-05 03:39:29.324
2.304000,-0.418210,0.453860,0.323220,0.696678,0.696818,2025-02-05 03:39:29.324
2.313000,-0.418110,0.454100,0.323620,0.696960,0.696853,2025-02-05 03:39:29.352
2.323000,-0.418320,0.454290,0.323330,0.697075,0.696872,2025-02-05 03:39:29.352
2.332000,-0.417910,0.454310,0.323640,0.696986,0.696850,2025-02-05 03:39:29.352
2.342000,-0.418510,0.454480,0.323830,0.697545,0.696894,2025-02-05 03:39:29.380
2.351000,-0.418250,0.454160,0.323520,0.697036,0.696928,2025-02-05 03:39:29.380
2.360000,-0.418660,0.453880,0.323070,0.696891,0.696937,2025-02-05 03:39:29.380
2.370000,-0.418480,0.454100,0.323100,0.696940,0.696971,2025-02-05 03:39:29.409
2.379000,-0.418140,0.454200,0.323280,0.696885,0.696975,2025-02-05 03:39:29.409
2.389000,-0.418210,0.454050,0.323290,0.696834,0.696983,2025-02-05 03:39:29.409
2.398000,-0.418220,0.453780,0.323130,0.696590,0.696974,2025-02-05 03:39:29.437
2.407000,-0.418220,0.453590,0.323110,0.696457,0.696924,2025-02-05 03:39:29.437
2.417000,-0.418110,0.453820,0.323020,0.696499,0.696866,2025-02-05 03:39:29.437
2.426000,-0.418320,0.453670,0.323770,0.696875,0.696855,2025-02-05 03:39:29.465
2.436000,-0.418450,0.454080,0.323850,0.697257,0.696826,2025-02-05 03:39:29.465
2.445000,-0.418350,0.454030,0.323600,0.697049,0.696828,2025-02-05 03:39:29.465
2.454000,-0.418020,0.453610,0.323410,0.696489,0.696787,2025-02-05 03:39:29.493
2.464000,-0.417880,0.453400,0.323480,0.696301,0.696723,2025-02-05 03:39:29.493
2.473000,-0.417540,0.453970,0.323480,0.696468,0.696682,2025-02-05 03:39:29.493
2.482000,-0.418050,0.453770,0.323570,0.696685,0.696667,2025-02-05 03:39:29.521
2.492000,-0.417880,0.453840,0.323830,0.696750,0.696683,2025-02-05 03:39:29.521
2.501000,-0.417860,0.454180,0.323520,0.696815,0.696719,2025-02-05 03:39:29.521
2.511000,-0.418290,0.453880,0.323820,0.697017,0.696771,2025-02-05 03:39:29.549
2.520000,-0.418120,0.453510,0.324020,0.696767,0.696760,2025-02-05 03:39:29.549
2.529000,-0.418000,0.453810,0.323450,0.696626,0.696697,2025-02-05 03:39:29.549
2.539000,-0.417880,0.453840,0.323140,0.696429,0.696635,2025-02-05 03:39:29.578
2.548000,-0.417860,0.453930,0.323280,0.696541,0.696640,2025-02-05 03:39:29.578
2.558000,-0.418400,0.453770,0.322700,0.696492,0.696659,2025-02-05 03:39:29.578
2.567000,-0.417700,0.454000,0.322820,0.696277,0.696640,2025-02-05 03:39:29.606
2.576000,-0.417950,0.453440,0.323080,0.696183,0.696590,2025-02-05 03:39:29.606
2.586000,-0.417550,0.453640,0.323110,0.696087,0.696524,2025-02-05 03:39:29.606
2.595000,-0.418150,0.453660,0.323280,0.696539,0.696496,2025-02-05 03:39:29.634
2.604000,-0.418210,0.453570,0.323290,0.696521,0.696446,2025-02-05 03:39:29.634
2.614000,-0.418330,0.453650,0.323380,0.696687,0.696438,2025-02-05 03:39:29.634
2.623000,-0.418120,0.454160,0.323300,0.696856,0.696461,2025-02-05 03:39:29.662
2.633000,-0.418000,0.453630,0.323210,0.696397,0.696458,2025-02-05 03:39:29.662
2.642000,-0.418200,0.453570,0.323120,0.696436,0.696448,2025-02-05 03:39:29.662
2.651000,-0.417570,0.453820,0.323110,0.696216,0.696420,2025-02-05 03:39:29.690
2.661000,-0.418260,0.453930,0.323610,0.696934,0.696486,2025-02-05 03:39:29.690
2.670000,-0.417900,0.453940,0.323500,0.696674,0.696535,2025-02-05 03:39:29.690
2.680000,-0.418620,0.454100,0.323320,0.697126,0.696639,2025-02-05 03:39:29.718
2.689000,-0.418370,0.454370,0.323300,0.697143,0.696699,2025-02-05 03:39:29.718
2.698000,-0.418130,0.454310,0.323720,0.697155,0.696763,2025-02-05 03:39:29.718
2.708000,-0.418000,0.454060,0.323760,0.696933,0.696787,2025-02-05 03:39:29.746
2.717000,-0.417770,0.453620,0.323760,0.696508,0.696752,2025-02-05 03:39:29.747
2.727000,-0.417960,0.454070,0.323760,0.696915,0.696804,2025-02-05 03:39:29.747
2.736000,-0.417550,0.453870,0.323430,0.696386,0.696799,2025-02-05 03:39:29.774
2.745000,-0.417940,0.453850,0.322800,0.696314,0.696809,2025-02-05 03:39:29.775
2.755000,-0.418190,0.453430,0.323410,0.696474,0.696763,2025-02-05 03:39:29.775
2.764000,-0.418110,0.453720,0.323640,0.696721,0.696768,2025-02-05 03:39:29.802
2.773000,-0.418320,0.453830,0.323840,0.697012,0.696756,2025-02-05 03:39:29.803
2.783000,-0.417800,0.453680,0.323520,0.696454,0.696687,2025-02-05 03:39:29.803
2.792000,-0.418290,0.453660,0.323230,0.696600,0.696632,2025-02-05 03:39:29.830
2.802000,-0.418230,0.453990,0.323460,0.696886,0.696627,2025-02-05 03:39:29.831
2.811000,-0.418220,0.454110,0.322980,0.696735,0.696650,2025-02-05 03:39:29.831
2.820000,-0.418220,0.453790,0.323010,0.696541,0.696612,2025-02-05 03:39:29.858
2.830000,-0.417680,0.453840,0.323270,0.696370,0.696611,2025-02-05 03:39:29.859
