Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.769000,0.396120,0.475240,0.563590,0.836898,0.836703,2025-02-05 04:00:27.444
0.778000,0.396430,0.475370,0.563350,0.836957,0.836719,2025-02-05 04:00:27.445
0.788000,0.396460,0.474800,0.563660,0.836856,0.836730,2025-02-05 04:00:27.472
0.797000,0.396680,0.474830,0.563520,0.836883,0.836737,2025-02-05 04:00:27.472
0.806000,0.396810,0.475080,0.563680,0.837194,0.836816,2025-02-05 04:00:27.473
0.816000,0.396610,0.475020,0.563780,0.837133,0.836890,2025-02-05 04:00:27.499
0.825000,0.395940,0.475100,0.563620,0.836753,0.836907,2025-02-05 04:00:27.499
0.834000,0.395980,0.475190,0.563350,0.836641,0.836911,2025-02-05 04:00:27.500
0.844000,0.396520,0.475290,0.562990,0.836712,0.836911,2025-02-05 04:00:27.527
0.853000,0.396690,0.475290,0.563540,0.837162,0.836919,2025-02-05 04:00:27.527
0.862000,0.397130,0.475380,0.563260,0.837234,0.836953,2025-02-05 04:00:27.528
0.872000,0.395990,0.475050,0.563060,0.836371,0.836894,2025-02-05 04:00:27.555
0.881000,0.396960,0.474100,0.563550,0.836622,0.836871,2025-02-05 04:00:27.555
0.890000,0.396510,0.474670,0.563340,0.836591,0.836841,2025-02-05 04:00:27.556
0.899000,0.396470,0.474980,0.563410,0.836795,0.836801,2025-02-05 04:00:27.583
0.909000,0.396570,0.474760,0.563580,0.836832,0.836771,2025-02-05 04:00:27.583
0.918000,0.395940,0.474910,0.563430,0.836517,0.836748,2025-02-05 04:00:27.584
0.927000,0.395770,0.475170,0.563750,0.836800,0.836764,2025-02-05 04:00:27.611
0.937000,0.396070,0.474950,0.563450,0.836615,0.836754,2025-02-05 04:00:27.611
0.946000,0.396100,0.474680,0.563000,0.836173,0.836655,2025-02-05 04:00:27.612
0.955000,0.396000,0.474650,0.562950,0.836075,0.836539,2025-02-05 04:00:27.639
0.965000,0.395770,0.474810,0.563030,0.836111,0.836513,2025-02-05 04:00:27.639
0.974000,0.396610,0.475160,0.563120,0.836768,0.836528,2025-02-05 04:00:27.640
0.983000,0.396480,0.474860,0.562880,0.836375,0.836506,2025-02-05 04:00:27.667
0.993000,0.396140,0.474750,0.562860,0.836137,0.836440,2025-02-05 04:00:27.667
1.002000,0.396540,0.474660,0.562940,0.836330,0.836390,2025-02-05 04:00:27.667
1.011000,0.396150,0.474230,0.563110,0.836015,0.836340,2025-02-05 04:00:27.695
1.020000,0.396430,0.474440,0.562880,0.836112,0.836271,2025-02-05 04:00:27.695
1.030000,0.396570,0.474710,0.563360,0.836655,0.836275,2025-02-05 04:00:27.695
1.039000,0.396260,0.475070,0.563070,0.836517,0.836310,2025-02-05 04:00:27.723
1.048000,0.396120,0.475190,0.563550,0.836842,0.836386,2025-02-05 04:00:27.723
1.058000,0.396220,0.474620,0.563430,0.836485,0.836424,2025-02-05 04:00:27.723
1.067000,0.396440,0.474810,0.563000,0.836408,0.836388,2025-02-05 04:00:27.751
1.076000,0.396460,0.474660,0.563370,0.836581,0.836408,2025-02-05 04:00:27.751
1.086000,0.396140,0.473980,0.563410,0.836071,0.836402,2025-02-05 04:00:27.751
1.095000,0.396220,0.474080,0.563080,0.835943,0.836363,2025-02-05 04:00:27.779
1.104000,0.396550,0.474510,0.562790,0.836148,0.836376,2025-02-05 04:00:27.779
1.114000,0.396260,0.474630,0.562850,0.836119,0.836377,2025-02-05 04:00:27.779
1.123000,0.396230,0.474390,0.562770,0.835915,0.836303,2025-02-05 04:00:27.807
1.132000,0.396330,0.474620,0.563180,0.836369,0.836288,2025-02-05 04:00:27.807
1.141000,0.396560,0.474310,0.563560,0.836558,0.836260,2025-02-05 04:00:27.807
1.151000,0.396260,0.474700,0.563600,0.836664,0.836278,2025-02-05 04:00:27.835
1.160000,0.395800,0.474980,0.563260,0.836376,0.836275,2025-02-05 04:00:27.835
1.169000,0.396510,0.474680,0.563400,0.836637,0.836280,2025-02-05 04:00:27.835
1.179000,0.396690,0.474820,0.563500,0.836869,0.836360,2025-02-05 04:00:27.863
1.188000,0.396700,0.474660,0.563590,0.836843,0.836450,2025-02-05 04:00:27.863
1.197000,0.396810,0.474650,0.563350,0.836728,0.836508,2025-02-05 04:00:27.863
1.207000,0.396930,0.474650,0.563580,0.836940,0.836590,2025-02-05 04:00:27.891
1.216000,0.396840,0.474310,0.563180,0.836435,0.836642,2025-02-05 04:00:27.891
1.225000,0.396500,0.474190,0.563310,0.836293,0.836634,2025-02-05 04:00:27.892
1.235000,0.396580,0.474930,0.563400,0.836812,0.836660,2025-02-05 04:00:27.918
1.244000,0.396800,0.474510,0.563410,0.836684,0.836662,2025-02-05 04:00:27.918
1.253000,0.396710,0.474460,0.563250,0.836506,0.836675,2025-02-05 04:00:27.919
1.262000,0.396810,0.474630,0.563400,0.836750,0.836686,2025-02-05 04:00:27.946
1.272000,0.396930,0.474390,0.563330,0.836624,0.836662,2025-02-05 04:00:27.946
1.281000,0.396840,0.474200,0.563570,0.836635,0.836641,2025-02-05 04:00:27.946
1.290000,0.397150,0.474350,0.563430,0.836773,0.836645,2025-02-05 04:00:27.974
1.300000,0.396860,0.474030,0.563420,0.836447,0.836596,2025-02-05 04:00:27.974
1.309000,0.396830,0.474080,0.563250,0.836347,0.836587,2025-02-05 04:00:27.974
1.318000,0.396610,0.474670,0.563730,0.836901,0.836648,2025-02-05 04:00:28.002
1.328000,0.396590,0.474730,0.563950,0.837073,0.836674,2025-02-05 04:00:28.002
1.337000,0.396480,0.474150,0.563300,0.836254,0.836631,2025-02-05 04:00:28.002
1.346000,0.396570,0.474600,0.563910,0.836963,0.836677,2025-02-05 04:00:28.030
1.355000,0.396580,0.474390,0.563630,0.836660,0.836668,2025-02-05 04:00:28.030
1.365000,0.396370,0.474450,0.563940,0.836804,0.836686,2025-02-05 04:00:28.030
1.374000,0.396990,0.474290,0.563970,0.837027,0.836725,2025-02-05 04:00:28.058
1.383000,0.397060,0.474190,0.563810,0.836896,0.836737,2025-02-05 04:00:28.058
1.393000,0.397060,0.474020,0.563960,0.836901,0.836783,2025-02-05 04:00:28.058
1.402000,0.396740,0.474670,0.563890,0.837070,0.836855,2025-02-05 04:00:28.086
1.411000,0.397030,0.474400,0.564140,0.837223,0.836887,2025-02-05 04:00:28.086
1.421000,0.396850,0.474290,0.564160,0.837089,0.836889,2025-02-05 04:00:28.086
1.430000,0.396830,0.474440,0.563320,0.836598,0.836923,2025-02-05 04:00:28.114
1.439000,0.396820,0.475290,0.563570,0.837244,0.836951,2025-02-05 04:00:28.114
1.449000,0.396500,0.474880,0.563510,0.836819,0.836967,2025-02-05 04:00:28.114
1.458000,0.396150,0.474750,0.563760,0.836748,0.836962,2025-02-05 04:00:28.142
1.467000,0.396760,0.475160,0.563620,0.837176,0.836976,2025-02-05 04:00:28.142
1.476000,0.396490,0.474450,0.563770,0.836746,0.836961,2025-02-05 04:00:28.142
1.486000,0.396360,0.474540,0.563450,0.836520,0.836923,2025-02-05 04:00:28.170
1.495000,0.396670,0.474470,0.563840,0.836890,0.836905,2025-02-05 04:00:28.170
1.504000,0.397130,0.474630,0.563790,0.837165,0.836899,2025-02-05 04:00:28.170
1.514000,0.397070,0.474230,0.563700,0.836849,0.836876,2025-02-05 04:00:28.198
1.523000,0.396740,0.474020,0.563610,0.836513,0.836867,2025-02-05 04:00:28.198
1.532000,0.396170,0.474080,0.563690,0.836331,0.836776,2025-02-05 04:00:28.198
1.542000,0.397080,0.474420,0.563860,0.837069,0.836801,2025-02-05 04:00:28.226
1.551000,0.397280,0.474210,0.563800,0.837005,0.836826,2025-02-05 04:00:28.226
1.560000,0.396550,0.474100,0.563370,0.836306,0.836739,2025-02-05 04:00:28.226
1.570000,0.396800,0.474260,0.563240,0.836428,0.836708,2025-02-05 04:00:28.254
1.579000,0.396390,0.474520,0.563230,0.836374,0.836693,2025-02-05 04:00:28.254
1.588000,0.396350,0.474470,0.563310,0.836381,0.836642,2025-02-05 04:00:28.254
1.597000,0.396890,0.474630,0.563400,0.836788,0.836605,2025-02-05 04:00:28.281
1.607000,0.397050,0.474640,0.563580,0.836991,0.836619,2025-02-05 04:00:28.281
1.616000,0.395980,0.474650,0.563350,0.836335,0.836601,2025-02-05 04:00:28.281
1.625000,0.396200,0.474650,0.563320,0.836419,0.836610,2025-02-05 04:00:28.309
1.635000,0.396550,0.474650,0.563410,0.836645,0.836567,2025-02-05 04:00:28.309
1.644000,0.396370,0.474900,0.563250,0.836594,0.836526,2025-02-05 04:00:28.309
1.653000,0.396240,0.474670,0.563730,0.836725,0.836568,2025-02-05 04:00:28.337
1.663000,0.396550,0.474730,0.563450,0.836718,0.836597,2025-02-05 04:00:28.337
1.672000,0.396580,0.475240,0.563590,0.837116,0.836671,2025-02-05 04:00:28.337
1.681000,0.396690,0.474790,0.563600,0.836919,0.836725,2025-02-05 04:00:28.365
1.691000,0.396270,0.474740,0.563770,0.836806,0.836727,2025-02-05 04:00:28.365
1.700000,0.396660,0.474820,0.563790,0.837050,0.836733,2025-02-05 04:00:28.365
1.709000,0.396700,0.474580,0.563870,0.836987,0.836798,2025-02-05 04:00:28.393
1.719000,0.396170,0.474560,0.563880,0.836731,0.836829,2025-02-05 04:00:28.393
1.728000,0.396330,0.474720,0.563880,0.836897,0.836854,2025-02-05 04:00:28.393
1.737000,0.396450,0.474740,0.563970,0.837026,0.836897,2025-02-05 04:00:28.421
1.746000,0.396790,0.474400,0.563640,0.836772,0.836902,2025-02-05 04:00:28.421
1.756000,0.396280,0.474620,0.563610,0.836635,0.836894,2025-02-05 04:00:28.421
1.765000,0.396880,0.474810,0.563600,0.837020,0.836884,2025-02-05 04:00:28.449
1.774000,0.396290,0.474750,0.563100,0.836370,0.836829,2025-02-05 04:00:28.449
1.784000,0.396560,0.474660,0.563130,0.836467,0.836796,2025-02-05 04:00:28.449
1.793000,0.397010,0.474650,0.563130,0.836675,0.836758,2025-02-05 04:00:28.477
1.802000,0.396740,0.474810,0.563050,0.836584,0.836718,2025-02-05 04:00:28.477
1.812000,0.396710,0.474490,0.563040,0.836381,0.836683,2025-02-05 04:00:28.477
1.821000,0.397030,0.474550,0.563460,0.836850,0.836678,2025-02-05 04:00:28.505
1.830000,0.396090,0.474470,0.563590,0.836447,0.836620,2025-02-05 04:00:28.505
1.840000,0.396000,0.474710,0.564020,0.836830,0.836626,2025-02-05 04:00:28.505
1.849000,0.396530,0.474570,0.563480,0.836638,0.836626,2025-02-05 04:00:28.533
1.858000,0.396690,0.474390,0.563590,0.836685,0.836593,2025-02-05 04:00:28.533
1.867000,0.396490,0.474120,0.562760,0.835879,0.836543,2025-02-05 04:00:28.533
1.877000,0.396680,0.474510,0.562930,0.836304,0.836527,2025-02-05 04:00:28.561
1.886000,0.396700,0.474460,0.562950,0.836299,0.836490,2025-02-05 04:00:28.561
1.895000,0.396920,0.474380,0.563200,0.836526,0.836484,2025-02-05 04:00:28.561
1.905000,0.396620,0.474200,0.563480,0.836470,0.836493,2025-02-05 04:00:28.589
1.914000,0.396800,0.474680,0.562920,0.836451,0.836453,2025-02-05 04:00:28.589
1.923000,0.396610,0.474400,0.563360,0.836498,0.836458,2025-02-05 04:00:28.589
1.933000,0.396370,0.474370,0.563330,0.836347,0.836410,2025-02-05 04:00:28.617
1.942000,0.396350,0.474280,0.562980,0.836051,0.836351,2025-02-05 04:00:28.617
1.951000,0.396780,0.474360,0.563290,0.836509,0.836334,2025-02-05 04:00:28.617
1.961000,0.396500,0.474280,0.563150,0.836237,0.836369,2025-02-05 04:00:28.645
1.970000,0.396900,0.474360,0.563560,0.836748,0.836414,2025-02-05 04:00:28.645
1.979000,0.396830,0.474620,0.563430,0.836774,0.836461,2025-02-05 04:00:28.645
1.989000,0.397150,0.474390,0.563420,0.836789,0.836488,2025-02-05 04:00:28.673
1.998000,0.396640,0.474450,0.563670,0.836750,0.836515,2025-02-05 04:00:28.673
2.007000,0.396810,0.474380,0.563780,0.836865,0.836557,2025-02-05 04:00:28.673
2.016000,0.396610,0.474280,0.564120,0.836942,0.836601,2025-02-05 04:00:28.701
2.026000,0.396700,0.474110,0.563490,0.836464,0.836613,2025-02-05 04:00:28.701
2.035000,0.396170,0.474510,0.563510,0.836453,0.836653,2025-02-05 04:00:28.701
2.044000,0.395790,0.474380,0.563420,0.836139,0.836616,2025-02-05 04:00:28.729
2.054000,0.396070,0.474870,0.563160,0.836374,0.836630,2025-02-05 04:00:28.729
2.063000,0.396860,0.474670,0.563470,0.836844,0.836639,2025-02-05 04:00:28.729
2.072000,0.396610,0.474900,0.563840,0.837105,0.836673,2025-02-05 04:00:28.756
2.082000,0.397130,0.474840,0.563460,0.837062,0.836700,2025-02-05 04:00:28.756
2.091000,0.396640,0.474660,0.563590,0.836815,0.836706,2025-02-05 04:00:28.756
2.100000,0.396810,0.474980,0.564020,0.837367,0.836757,2025-02-05 04:00:28.784
2.110000,0.396820,0.475010,0.563810,0.837247,0.836787,2025-02-05 04:00:28.784
2.119000,0.396500,0.474430,0.563120,0.836302,0.836771,2025-02-05 04:00:28.784
2.128000,0.396790,0.475130,0.563220,0.836904,0.836816,2025-02-05 04:00:28.812
2.138000,0.396820,0.475110,0.563560,0.837135,0.836915,2025-02-05 04:00:28.812
2.147000,0.396720,0.474860,0.563430,0.836858,0.836964,2025-02-05 04:00:28.812
2.156000,0.397030,0.475420,0.563580,0.837424,0.837022,2025-02-05 04:00:28.840
2.165000,0.397280,0.474810,0.563600,0.837210,0.837032,2025-02-05 04:00:28.840
2.175000,0.396870,0.474830,0.563600,0.837027,0.837029,2025-02-05 04:00:28.840
2.184000,0.396290,0.474660,0.563850,0.836824,0.837030,2025-02-05 04:00:28.868
2.193000,0.396450,0.475230,0.563800,0.837190,0.837012,2025-02-05 04:00:28.868
2.203000,0.396250,0.474700,0.563620,0.836673,0.836955,2025-02-05 04:00:28.868
2.212000,0.396230,0.474990,0.563770,0.836929,0.837017,2025-02-05 04:00:28.896
2.221000,0.396550,0.475180,0.563280,0.836859,0.837013,2025-02-05 04:00:28.896
2.231000,0.396580,0.475200,0.563150,0.836797,0.836979,2025-02-05 04:00:28.896
2.240000,0.396580,0.474530,0.563560,0.836692,0.836963,2025-02-05 04:00:28.924
2.249000,0.396480,0.474550,0.563260,0.836454,0.836866,2025-02-05 04:00:28.924
2.259000,0.396900,0.474640,0.563400,0.836799,0.836824,2025-02-05 04:00:28.924
2.268000,0.396940,0.474230,0.563580,0.836707,0.836792,2025-02-05 04:00:28.952
2.277000,0.397050,0.474520,0.563520,0.836883,0.836798,2025-02-05 04:00:28.952
2.287000,0.396310,0.474550,0.563510,0.836542,0.836733,2025-02-05 04:00:28.952
2.296000,0.396770,0.474890,0.563510,0.836953,0.836761,2025-02-05 04:00:28.980
2.305000,0.396170,0.475000,0.563590,0.836785,0.836747,2025-02-05 04:00:28.980
2.315000,0.396760,0.474680,0.563850,0.837058,0.836767,2025-02-05 04:00:28.980
2.324000,0.396490,0.474650,0.563630,0.836765,0.836764,2025-02-05 04:00:29.008
2.333000,0.395710,0.474480,0.563100,0.835942,0.836689,2025-02-05 04:00:29.008
2.343000,0.396280,0.474460,0.562960,0.836107,0.836654,2025-02-05 04:00:29.008
2.352000,0.396020,0.474210,0.563200,0.836003,0.836574,2025-02-05 04:00:29.036
2.361000,0.396100,0.474850,0.563390,0.836532,0.836557,2025-02-05 04:00:29.036
2.370000,0.396320,0.474750,0.563240,0.836479,0.836517,2025-02-05 04:00:29.036
2.380000,0.396130,0.474910,0.562890,0.836244,0.836487,2025-02-05 04:00:29.064
2.389000,0.396430,0.474840,0.562940,0.836380,0.836429,2025-02-05 04:00:29.064
2.398000,0.396350,0.475250,0.562780,0.836467,0.836398,2025-02-05 04:00:29.064
2.408000,0.396670,0.475040,0.562680,0.836432,0.836335,2025-02-05 04:00:29.092
2.417000,0.396810,0.474940,0.562670,0.836435,0.836302,2025-02-05 04:00:29.092
2.426000,0.396180,0.475340,0.563090,0.836646,0.836372,2025-02-05 04:00:29.092
2.436000,0.396330,0.475470,0.563050,0.836764,0.836438,2025-02-05 04:00:29.120
2.445000,0.396340,0.475480,0.563130,0.836829,0.836521,2025-02-05 04:00:29.120
2.454000,0.396350,0.475560,0.563390,0.837054,0.836573,2025-02-05 04:00:29.120
2.464000,0.396240,0.475160,0.563580,0.836902,0.836615,2025-02-05 04:00:29.148
2.473000,0.396230,0.474950,0.563600,0.836792,0.836670,2025-02-05 04:00:29.148
2.482000,0.396760,0.475090,0.563430,0.837008,0.836733,2025-02-05 04:00:29.148
2.492000,0.396390,0.475190,0.563250,0.836768,0.836763,2025-02-05 04:00:29.176
2.501000,0.396240,0.475200,0.563150,0.836636,0.836783,2025-02-05 04:00:29.176
2.510000,0.396340,0.474870,0.564060,0.837108,0.836851,2025-02-05 04:00:29.176
2.520000,0.396670,0.474170,0.563480,0.836477,0.836834,2025-02-05 04:00:29.204
2.529000,0.396590,0.474510,0.563510,0.836652,0.836823,2025-02-05 04:00:29.204
2.538000,0.396260,0.474800,0.563510,0.836660,0.836806,2025-02-05 04:00:29.204
2.548000,0.396120,0.475410,0.563590,0.836994,0.836800,2025-02-05 04:00:29.232
2.557000,0.396000,0.475140,0.564270,0.837242,0.836834,2025-02-05 04:00:29.232
2.566000,0.396310,0.475200,0.563750,0.837073,0.836862,2025-02-05 04:00:29.232
2.576000,0.396670,0.475030,0.563530,0.836999,0.836861,2025-02-05 04:00:29.260
2.585000,0.396490,0.475100,0.564100,0.837337,0.836918,2025-02-05 04:00:29.260
2.594000,0.396580,0.475030,0.563480,0.836922,0.836947,2025-02-05 04:00:29.260
2.603000,0.396580,0.475180,0.563420,0.836967,0.836932,2025-02-05 04:00:29.288
2.613000,0.397230,0.474950,0.563250,0.837030,0.836988,2025-02-05 04:00:29.288
2.622000,0.396330,0.474930,0.563150,0.836525,0.836975,2025-02-05 04:00:29.288
2.631000,0.396450,0.474840,0.563560,0.836807,0.836990,2025-02-05 04:00:29.316
2.641000,0.396570,0.474580,0.563600,0.836743,0.836964,2025-02-05 04:00:29.316
2.650000,0.396150,0.474640,0.563350,0.836410,0.836881,2025-02-05 04:00:29.316
2.659000,0.396540,0.474640,0.563740,0.836857,0.836860,2025-02-05 04:00:29.344
2.669000,0.396690,0.474480,0.563950,0.836979,0.836858,2025-02-05 04:00:29.344
2.678000,0.396380,0.474460,0.564140,0.836949,0.836819,2025-02-05 04:00:29.344
2.687000,0.396780,0.474790,0.563740,0.837056,0.836832,2025-02-05 04:00:29.372
2.697000,0.396820,0.474830,0.563950,0.837239,0.836859,2025-02-05 04:00:29.372
2.706000,0.397040,0.474660,0.563970,0.837260,0.836882,2025-02-05 04:00:29.372
2.715000,0.396420,0.474730,0.564140,0.837121,0.836942,2025-02-05 04:00:29.400
2.725000,0.396890,0.475160,0.564160,0.837601,0.837021,2025-02-05 04:00:29.400
2.734000,0.396830,0.474860,0.564160,0.837402,0.837087,2025-02-05 04:00:29.400
2.743000,0.396290,0.474920,0.564410,0.837349,0.837181,2025-02-05 04:00:29.428
2.753000,0.396450,0.475010,0.564190,0.837328,0.837228,2025-02-05 04:00:29.428
2.762000,0.396890,0.474850,0.564420,0.837600,0.837291,2025-02-05 04:00:29.428
2.771000,0.396830,0.475330,0.564020,0.837575,0.837353,2025-02-05 04:00:29.456
2.780000,0.396930,0.475220,0.563640,0.837304,0.837378,2025-02-05 04:00:29.456
2.790000,0.397270,0.474870,0.563520,0.837186,0.837373,2025-02-05 04:00:29.456
2.799000,0.396980,0.475000,0.563930,0.837398,0.837386,2025-02-05 04:00:29.483
2.808000,0.396410,0.475430,0.563630,0.837170,0.837391,2025-02-05 04:00:29.483
2.818000,0.396890,0.475310,0.563440,0.837201,0.837351,2025-02-05 04:00:29.483
2.827000,0.397690,0.475710,0.562910,0.837451,0.837356,2025-02-05 04:00:29.511
2.836000,0.397450,0.475000,0.563530,0.837352,0.837356,2025-02-05 04:00:29.511
2.846000,0.396780,0.475100,0.563010,0.836740,0.837298,2025-02-05 04:00:29.511
2.855000,0.397040,0.474860,0.563210,0.836862,0.837224,2025-02-05 04:00:29.539
2.864000,0.397060,0.475080,0.563060,0.836896,0.837156,2025-02-05 04:00:29.539
2.874000,0.396740,0.474690,0.563460,0.836792,0.837105,2025-02-05 04:00:29.539
