Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.737000,-0.209070,0.467130,0.123210,0.526404,0.526423,2025-02-07 17:03:02.328
0.746000,-0.209020,0.467290,0.123190,0.526522,0.526445,2025-02-07 17:03:02.329
0.756000,-0.209010,0.467560,0.122930,0.526697,0.526454,2025-02-07 17:03:02.329
0.765000,-0.209010,0.467750,0.123160,0.526919,0.526562,2025-02-07 17:03:02.356
0.775000,-0.209770,0.467440,0.123100,0.526932,0.526675,2025-02-07 17:03:02.357
0.784000,-0.209630,0.466900,0.122590,0.526278,0.526654,2025-02-07 17:03:02.357
0.793000,-0.209290,0.467270,0.122450,0.526439,0.526647,2025-02-07 17:03:02.384
0.803000,-0.208720,0.467220,0.122520,0.526184,0.526560,2025-02-07 17:03:02.385
0.812000,-0.209310,0.467130,0.122700,0.526380,0.526548,2025-02-07 17:03:02.385
0.821000,-0.209470,0.466960,0.122970,0.526356,0.526511,2025-02-07 17:03:02.413
0.831000,-0.209490,0.467520,0.122660,0.526789,0.526550,2025-02-07 17:03:02.414
0.840000,-0.209490,0.467750,0.122120,0.526868,0.526584,2025-02-07 17:03:02.414
0.849000,-0.209710,0.467440,0.122910,0.526864,0.526601,2025-02-07 17:03:02.441
0.859000,-0.209300,0.467410,0.123240,0.526751,0.526584,2025-02-07 17:03:02.442
0.868000,-0.209040,0.467320,0.123110,0.526538,0.526545,2025-02-07 17:03:02.442
0.878000,-0.209020,0.467640,0.122840,0.526751,0.526592,2025-02-07 17:03:02.469
0.887000,-0.209440,0.467760,0.122900,0.527038,0.526652,2025-02-07 17:03:02.469
0.896000,-0.208620,0.467440,0.122740,0.526391,0.526672,2025-02-07 17:03:02.470
0.906000,-0.208760,0.467570,0.122470,0.526499,0.526684,2025-02-07 17:03:02.497
0.915000,-0.208230,0.467080,0.122270,0.525807,0.526629,2025-02-07 17:03:02.497
0.924000,-0.208400,0.467040,0.122250,0.525835,0.526534,2025-02-07 17:03:02.498
0.934000,-0.208410,0.467200,0.122420,0.526020,0.526449,2025-02-07 17:03:02.525
0.943000,-0.208310,0.466880,0.122940,0.525818,0.526345,2025-02-07 17:03:02.525
0.953000,-0.208830,0.466930,0.122740,0.526022,0.526272,2025-02-07 17:03:02.526
0.962000,-0.208670,0.466850,0.122470,0.525824,0.526200,2025-02-07 17:03:02.553
0.971000,-0.208980,0.467180,0.122520,0.526252,0.526151,2025-02-07 17:03:02.553
0.981000,-0.208690,0.467130,0.122780,0.526153,0.526062,2025-02-07 17:03:02.554
0.990000,-0.208660,0.467370,0.122810,0.526361,0.526059,2025-02-07 17:03:02.581
0.999000,-0.208870,0.467320,0.122810,0.526400,0.526049,2025-02-07 17:03:02.581
1.009000,-0.209110,0.466890,0.122560,0.526055,0.526074,2025-02-07 17:03:02.582
1.018000,-0.208910,0.467180,0.122200,0.526150,0.526105,2025-02-07 17:03:02.609
1.028000,-0.208790,0.467460,0.122250,0.526362,0.526140,2025-02-07 17:03:02.609
1.037000,-0.208560,0.467240,0.122670,0.526173,0.526175,2025-02-07 17:03:02.610
1.046000,-0.209180,0.467140,0.122290,0.526242,0.526197,2025-02-07 17:03:02.637
1.056000,-0.209140,0.467460,0.122590,0.526580,0.526273,2025-02-07 17:03:02.637
1.065000,-0.208590,0.467070,0.122790,0.526062,0.526254,2025-02-07 17:03:02.638
1.074000,-0.208860,0.467040,0.122810,0.526147,0.526253,2025-02-07 17:03:02.666
1.084000,-0.209000,0.466360,0.122640,0.525560,0.526173,2025-02-07 17:03:02.666
1.093000,-0.209230,0.466550,0.122460,0.525778,0.526111,2025-02-07 17:03:02.667
1.102000,-0.209680,0.466150,0.122440,0.525598,0.526065,2025-02-07 17:03:02.694
1.112000,-0.209730,0.466780,0.122610,0.526216,0.526072,2025-02-07 17:03:02.694
1.121000,-0.209410,0.466840,0.122620,0.526144,0.526050,2025-02-07 17:03:02.695
1.131000,-0.209270,0.466760,0.122540,0.525999,0.526033,2025-02-07 17:03:02.722
1.140000,-0.209150,0.466920,0.122280,0.526033,0.526012,2025-02-07 17:03:02.722
1.149000,-0.208810,0.466350,0.122590,0.525464,0.525900,2025-02-07 17:03:02.723
1.159000,-0.208880,0.466630,0.122790,0.525787,0.525873,2025-02-07 17:03:02.750
1.168000,-0.209110,0.465900,0.122640,0.525196,0.525777,2025-02-07 17:03:02.750
1.177000,-0.208910,0.466750,0.122880,0.525926,0.525814,2025-02-07 17:03:02.751
1.187000,-0.208900,0.466670,0.122900,0.525856,0.525822,2025-02-07 17:03:02.778
1.196000,-0.209540,0.467080,0.123410,0.526594,0.525921,2025-02-07 17:03:02.778
1.206000,-0.209070,0.467200,0.123120,0.526445,0.525944,2025-02-07 17:03:02.779
1.215000,-0.209560,0.467380,0.123010,0.526774,0.526007,2025-02-07 17:03:02.806
1.224000,-0.208850,0.467320,0.122500,0.526320,0.526039,2025-02-07 17:03:02.806
1.234000,-0.209210,0.467060,0.122360,0.526199,0.526056,2025-02-07 17:03:02.806
1.243000,-0.209360,0.467370,0.122510,0.526569,0.526167,2025-02-07 17:03:02.834
1.252000,-0.209260,0.467230,0.122780,0.526468,0.526235,2025-02-07 17:03:02.834
1.262000,-0.208930,0.467220,0.122720,0.526314,0.526347,2025-02-07 17:03:02.835
1.271000,-0.209440,0.466720,0.122890,0.526113,0.526365,2025-02-07 17:03:02.862
1.280000,-0.208840,0.466580,0.123070,0.525792,0.526359,2025-02-07 17:03:02.862
1.290000,-0.208350,0.466230,0.122840,0.525233,0.526223,2025-02-07 17:03:02.862
1.299000,-0.208300,0.466780,0.122650,0.525657,0.526144,2025-02-07 17:03:02.890
1.309000,-0.209050,0.466760,0.122290,0.525853,0.526052,2025-02-07 17:03:02.890
1.318000,-0.208590,0.467090,0.122250,0.525954,0.526015,2025-02-07 17:03:02.891
1.327000,-0.209080,0.466790,0.122590,0.525962,0.525992,2025-02-07 17:03:02.919
1.337000,-0.208700,0.466670,0.122960,0.525791,0.525914,2025-02-07 17:03:02.919
1.346000,-0.208230,0.466830,0.122570,0.525655,0.525832,2025-02-07 17:03:02.920
1.355000,-0.208290,0.466760,0.122450,0.525589,0.525760,2025-02-07 17:03:02.947
1.365000,-0.208620,0.466840,0.123110,0.525945,0.525743,2025-02-07 17:03:02.947
1.374000,-0.209190,0.467180,0.122840,0.526410,0.525805,2025-02-07 17:03:02.948
1.384000,-0.209350,0.466880,0.122480,0.526123,0.525894,2025-02-07 17:03:02.975
1.393000,-0.209480,0.467430,0.122270,0.526614,0.525990,2025-02-07 17:03:02.975
1.402000,-0.209170,0.467740,0.122250,0.526762,0.526080,2025-02-07 17:03:02.976
1.412000,-0.209240,0.466930,0.122500,0.526129,0.526098,2025-02-07 17:03:03.003
1.421000,-0.209470,0.467100,0.122530,0.526378,0.526139,2025-02-07 17:03:03.003
1.430000,-0.209270,0.466790,0.122190,0.525944,0.526155,2025-02-07 17:03:03.003
1.440000,-0.208500,0.467010,0.122250,0.525848,0.526174,2025-02-07 17:03:03.031
1.449000,-0.209070,0.466940,0.122920,0.526168,0.526232,2025-02-07 17:03:03.031
1.459000,-0.208910,0.467360,0.122650,0.526414,0.526279,2025-02-07 17:03:03.031
1.468000,-0.209220,0.467150,0.122290,0.526267,0.526265,2025-02-07 17:03:03.059
1.477000,-0.209250,0.467130,0.122590,0.526331,0.526285,2025-02-07 17:03:03.059
1.487000,-0.208930,0.467040,0.123040,0.526229,0.526247,2025-02-07 17:03:03.059
1.496000,-0.208790,0.467120,0.122830,0.526195,0.526190,2025-02-07 17:03:03.087
1.505000,-0.208560,0.466790,0.122810,0.525806,0.526158,2025-02-07 17:03:03.087
1.515000,-0.208430,0.467420,0.122640,0.526275,0.526148,2025-02-07 17:03:03.087
1.524000,-0.208310,0.467070,0.122630,0.525914,0.526145,2025-02-07 17:03:03.115
1.534000,-0.208730,0.466870,0.122290,0.525824,0.526142,2025-02-07 17:03:03.115
1.543000,-0.208550,0.467010,0.122510,0.525928,0.526118,2025-02-07 17:03:03.115
1.552000,-0.208430,0.466530,0.122440,0.525438,0.526021,2025-02-07 17:03:03.144
1.562000,-0.207880,0.466140,0.123030,0.525011,0.525895,2025-02-07 17:03:03.144
1.571000,-0.208040,0.466110,0.122750,0.524983,0.525760,2025-02-07 17:03:03.144
1.580000,-0.208700,0.466100,0.122890,0.525268,0.525664,2025-02-07 17:03:03.172
1.590000,-0.208770,0.466270,0.123490,0.525588,0.525603,2025-02-07 17:03:03.172
1.599000,-0.208340,0.466370,0.123130,0.525421,0.525565,2025-02-07 17:03:03.172
1.608000,-0.208300,0.466130,0.123180,0.525204,0.525458,2025-02-07 17:03:03.200
1.618000,-0.208510,0.466940,0.123190,0.526009,0.525467,2025-02-07 17:03:03.200
1.627000,-0.207990,0.467020,0.122930,0.525813,0.525466,2025-02-07 17:03:03.200
1.637000,-0.208160,0.466860,0.122910,0.525734,0.525447,2025-02-07 17:03:03.228
1.646000,-0.208390,0.467010,0.122400,0.525839,0.525487,2025-02-07 17:03:03.228
1.655000,-0.208630,0.467200,0.122600,0.526149,0.525601,2025-02-07 17:03:03.228
1.665000,-0.208970,0.466710,0.122290,0.525777,0.525680,2025-02-07 17:03:03.256
1.674000,-0.209120,0.466410,0.122340,0.525582,0.525712,2025-02-07 17:03:03.256
1.683000,-0.209020,0.466720,0.122010,0.525741,0.525727,2025-02-07 17:03:03.256
1.693000,-0.209010,0.466500,0.122390,0.525630,0.525748,2025-02-07 17:03:03.284
1.702000,-0.209010,0.466890,0.121760,0.525830,0.525810,2025-02-07 17:03:03.284
1.712000,-0.208800,0.466850,0.122290,0.525834,0.525793,2025-02-07 17:03:03.284
1.721000,-0.208560,0.466850,0.122680,0.525829,0.525794,2025-02-07 17:03:03.312
1.730000,-0.208750,0.466930,0.122120,0.525845,0.525806,2025-02-07 17:03:03.312
1.740000,-0.208880,0.466520,0.121900,0.525482,0.525770,2025-02-07 17:03:03.312
1.749000,-0.208680,0.466900,0.121880,0.525735,0.525729,2025-02-07 17:03:03.340
1.758000,-0.208870,0.466930,0.122210,0.525914,0.525742,2025-02-07 17:03:03.340
1.768000,-0.209320,0.466850,0.122420,0.526071,0.525791,2025-02-07 17:03:03.340
1.777000,-0.209260,0.466850,0.122270,0.526012,0.525818,2025-02-07 17:03:03.369
1.787000,-0.209580,0.466430,0.122000,0.525704,0.525826,2025-02-07 17:03:03.369
1.796000,-0.209610,0.466800,0.122480,0.526156,0.525858,2025-02-07 17:03:03.369
1.805000,-0.209610,0.466670,0.122270,0.525992,0.525874,2025-02-07 17:03:03.397
1.815000,-0.209610,0.467080,0.122760,0.526469,0.525938,2025-02-07 17:03:03.397
1.824000,-0.209720,0.467290,0.123060,0.526770,0.526030,2025-02-07 17:03:03.397
1.833000,-0.209300,0.467060,0.122750,0.526326,0.526115,2025-02-07 17:03:03.425
1.843000,-0.209580,0.467030,0.122640,0.526385,0.526180,2025-02-07 17:03:03.425
1.852000,-0.209820,0.466780,0.123300,0.526413,0.526230,2025-02-07 17:03:03.425
1.862000,-0.209630,0.466500,0.123700,0.526183,0.526241,2025-02-07 17:03:03.453
1.871000,-0.209610,0.466810,0.122980,0.526281,0.526268,2025-02-07 17:03:03.453
1.880000,-0.209610,0.466420,0.123420,0.526038,0.526301,2025-02-07 17:03:03.453
1.890000,-0.209610,0.467050,0.123550,0.526628,0.526349,2025-02-07 17:03:03.481
1.899000,-0.209830,0.467120,0.123730,0.526820,0.526431,2025-02-07 17:03:03.481
1.908000,-0.208990,0.467040,0.123490,0.526358,0.526420,2025-02-07 17:03:03.481
1.918000,-0.208900,0.467200,0.123470,0.526460,0.526389,2025-02-07 17:03:03.509
1.927000,-0.209430,0.467050,0.122880,0.526399,0.526397,2025-02-07 17:03:03.509
1.937000,-0.209920,0.466530,0.122990,0.526159,0.526374,2025-02-07 17:03:03.509
1.946000,-0.209430,0.466480,0.122830,0.525882,0.526321,2025-02-07 17:03:03.537
1.955000,-0.209270,0.466560,0.122810,0.525884,0.526291,2025-02-07 17:03:03.537
1.965000,-0.209580,0.466820,0.122810,0.526239,0.526287,2025-02-07 17:03:03.537
1.974000,-0.209280,0.466340,0.123060,0.525752,0.526258,2025-02-07 17:03:03.565
1.983000,-0.209690,0.466540,0.123340,0.526158,0.526211,2025-02-07 17:03:03.565
1.993000,-0.209400,0.466730,0.123030,0.526138,0.526143,2025-02-07 17:03:03.565
2.002000,-0.209160,0.466500,0.123340,0.525912,0.526098,2025-02-07 17:03:03.593
2.011000,-0.209350,0.466810,0.123870,0.526387,0.526091,2025-02-07 17:03:03.593
2.021000,-0.209150,0.466510,0.123590,0.525975,0.526048,2025-02-07 17:03:03.593
2.030000,-0.208700,0.466810,0.122890,0.525898,0.526022,2025-02-07 17:03:03.622
2.040000,-0.208980,0.466670,0.123320,0.525986,0.526033,2025-02-07 17:03:03.622
2.049000,-0.208790,0.466410,0.122950,0.525593,0.526004,2025-02-07 17:03:03.622
2.058000,-0.208670,0.466720,0.122660,0.525753,0.525955,2025-02-07 17:03:03.650
2.068000,-0.209190,0.466670,0.123050,0.526006,0.525981,2025-02-07 17:03:03.650
2.077000,-0.208710,0.466830,0.123000,0.525946,0.525959,2025-02-07 17:03:03.650
2.086000,-0.208660,0.466590,0.123170,0.525753,0.525921,2025-02-07 17:03:03.678
2.096000,-0.208220,0.466900,0.123020,0.525819,0.525912,2025-02-07 17:03:03.678
2.105000,-0.208830,0.466680,0.122830,0.525821,0.525855,2025-02-07 17:03:03.678
2.115000,-0.208560,0.466580,0.122560,0.525562,0.525814,2025-02-07 17:03:03.706
2.124000,-0.208430,0.466570,0.122530,0.525494,0.525773,2025-02-07 17:03:03.706
2.133000,-0.208630,0.466820,0.122870,0.525875,0.525762,2025-02-07 17:03:03.706
2.143000,-0.208970,0.466340,0.122400,0.525474,0.525750,2025-02-07 17:03:03.734
2.152000,-0.208580,0.466460,0.122520,0.525454,0.525720,2025-02-07 17:03:03.734
2.162000,-0.208970,0.466310,0.122700,0.525518,0.525671,2025-02-07 17:03:03.734
2.171000,-0.208790,0.466210,0.122970,0.525420,0.525619,2025-02-07 17:03:03.762
2.180000,-0.209420,0.466450,0.122830,0.525851,0.525629,2025-02-07 17:03:03.762
2.190000,-0.209050,0.466390,0.122810,0.525646,0.525612,2025-02-07 17:03:03.762
2.199000,-0.208910,0.466050,0.122730,0.525270,0.525556,2025-02-07 17:03:03.791
2.208000,-0.208790,0.465930,0.123060,0.525193,0.525520,2025-02-07 17:03:03.791
2.218000,-0.208770,0.465750,0.122840,0.524974,0.525468,2025-02-07 17:03:03.791
2.227000,-0.208880,0.466070,0.123070,0.525355,0.525416,2025-02-07 17:03:03.819
2.237000,-0.208030,0.466600,0.123170,0.525512,0.525419,2025-02-07 17:03:03.819
2.246000,-0.208270,0.466490,0.123180,0.525512,0.525425,2025-02-07 17:03:03.819
2.255000,-0.208610,0.467060,0.123190,0.526155,0.525489,2025-02-07 17:03:03.847
2.265000,-0.208870,0.466530,0.123690,0.525905,0.525537,2025-02-07 17:03:03.847
2.274000,-0.209110,0.466480,0.123240,0.525850,0.525537,2025-02-07 17:03:03.847
2.283000,-0.209020,0.466810,0.123360,0.526136,0.525586,2025-02-07 17:03:03.875
2.293000,-0.208910,0.466840,0.123540,0.526161,0.525675,2025-02-07 17:03:03.875
2.302000,-0.208570,0.467010,0.123140,0.526083,0.525764,2025-02-07 17:03:03.875
2.312000,-0.208320,0.467200,0.123270,0.526183,0.525885,2025-02-07 17:03:03.903
2.321000,-0.208840,0.466880,0.123360,0.526126,0.525962,2025-02-07 17:03:03.903
2.330000,-0.209320,0.466850,0.123200,0.526253,0.526036,2025-02-07 17:03:03.903
2.340000,-0.209260,0.466930,0.123190,0.526298,0.526115,2025-02-07 17:03:03.931
2.349000,-0.210120,0.466770,0.123190,0.526498,0.526149,2025-02-07 17:03:03.931
2.358000,-0.209550,0.466920,0.123610,0.526503,0.526209,2025-02-07 17:03:03.931
2.368000,-0.210040,0.466600,0.123400,0.526365,0.526260,2025-02-07 17:03:03.959
2.377000,-0.210950,0.466650,0.123540,0.526806,0.526327,2025-02-07 17:03:03.959
2.387000,-0.210390,0.467160,0.123140,0.526940,0.526405,2025-02-07 17:03:03.959
2.396000,-0.210120,0.467380,0.123350,0.527077,0.526505,2025-02-07 17:03:03.988
2.405000,-0.210310,0.466900,0.123370,0.526731,0.526560,2025-02-07 17:03:03.988
2.415000,-0.210110,0.466680,0.123540,0.526497,0.526597,2025-02-07 17:03:03.988
2.424000,-0.209660,0.467250,0.124060,0.526945,0.526666,2025-02-07 17:03:04.016
2.434000,-0.210050,0.466890,0.123610,0.526675,0.526704,2025-02-07 17:03:04.016
2.443000,-0.209660,0.467020,0.123480,0.526605,0.526714,2025-02-07 17:03:04.016
2.452000,-0.209620,0.466780,0.123970,0.526491,0.526713,2025-02-07 17:03:04.044
2.462000,-0.209070,0.466670,0.123940,0.526168,0.526693,2025-02-07 17:03:04.044
2.471000,-0.208800,0.466330,0.123430,0.525639,0.526577,2025-02-07 17:03:04.044
2.480000,-0.209320,0.466290,0.123460,0.525817,0.526464,2025-02-07 17:03:04.072
2.490000,-0.209150,0.466710,0.123890,0.526223,0.526379,2025-02-07 17:03:04.072
2.499000,-0.209030,0.466750,0.124010,0.526239,0.526330,2025-02-07 17:03:04.072
2.509000,-0.208910,0.466500,0.123770,0.525913,0.526271,2025-02-07 17:03:04.100
2.518000,-0.209000,0.466310,0.123580,0.525736,0.526150,2025-02-07 17:03:04.100
2.527000,-0.209340,0.466460,0.123650,0.526020,0.526085,2025-02-07 17:03:04.100
2.537000,-0.209260,0.466640,0.123230,0.526050,0.526030,2025-02-07 17:03:04.128
2.546000,-0.208930,0.466660,0.123360,0.525967,0.525977,2025-02-07 17:03:04.128
2.555000,-0.209220,0.466660,0.123200,0.526044,0.525965,2025-02-07 17:03:04.128
2.565000,-0.209250,0.466320,0.123100,0.525731,0.525974,2025-02-07 17:03:04.156
2.574000,-0.209040,0.466540,0.123010,0.525822,0.525975,2025-02-07 17:03:04.156
2.584000,-0.209120,0.466310,0.122830,0.525608,0.525913,2025-02-07 17:03:04.156
2.593000,-0.209350,0.466880,0.122480,0.526123,0.525901,2025-02-07 17:03:04.185
2.602000,-0.209260,0.466260,0.123200,0.525706,0.525881,2025-02-07 17:03:04.185
2.612000,-0.208930,0.466540,0.123020,0.525781,0.525885,2025-02-07 17:03:04.185
2.621000,-0.209000,0.465890,0.122580,0.525129,0.525796,2025-02-07 17:03:04.213
2.630000,-0.208580,0.466420,0.123040,0.525540,0.525745,2025-02-07 17:03:04.213
2.640000,-0.208970,0.466130,0.123260,0.525489,0.525697,2025-02-07 17:03:04.213
2.649000,-0.208900,0.466770,0.123020,0.525973,0.525690,2025-02-07 17:03:04.241
2.659000,-0.208790,0.466340,0.122660,0.525463,0.525663,2025-02-07 17:03:04.241
2.668000,-0.208560,0.466130,0.123050,0.525277,0.525609,2025-02-07 17:03:04.242
2.677000,-0.208750,0.466440,0.122840,0.525578,0.525606,2025-02-07 17:03:04.269
2.687000,-0.209200,0.466550,0.122980,0.525887,0.525582,2025-02-07 17:03:04.269
2.696000,-0.209250,0.466480,0.122830,0.525810,0.525593,2025-02-07 17:03:04.269
2.706000,-0.209250,0.466220,0.123320,0.525694,0.525584,2025-02-07 17:03:04.297
2.715000,-0.209040,0.466370,0.122860,0.525636,0.525635,2025-02-07 17:03:04.297
2.724000,-0.208580,0.466130,0.122900,0.525250,0.525606,2025-02-07 17:03:04.297
2.734000,-0.208970,0.466440,0.123160,0.525741,0.525631,2025-02-07 17:03:04.325
2.743000,-0.209120,0.465800,0.123010,0.525197,0.525553,2025-02-07 17:03:04.325
2.752000,-0.209020,0.466070,0.123250,0.525453,0.525552,2025-02-07 17:03:04.325
2.762000,-0.209340,0.466180,0.122860,0.525587,0.525583,2025-02-07 17:03:04.353
2.771000,-0.208940,0.466030,0.122650,0.525246,0.525550,2025-02-07 17:03:04.353
2.781000,-0.209440,0.466180,0.122460,0.525533,0.525515,2025-02-07 17:03:04.353
2.790000,-0.209160,0.465940,0.122610,0.525244,0.525458,2025-02-07 17:03:04.382
2.799000,-0.209240,0.466170,0.122620,0.525482,0.525437,2025-02-07 17:03:04.382
2.809000,-0.208710,0.466530,0.122880,0.525652,0.525438,2025-02-07 17:03:04.382
2.818000,-0.208660,0.466310,0.122650,0.525383,0.525452,2025-02-07 17:03:04.410
2.827000,-0.208980,0.466620,0.122800,0.525820,0.525460,2025-02-07 17:03:04.410
