Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
2.200000,0.353210,0.188740,-0.034270,0.401938,0.575406,2025-02-07 17:05:24.638
2.210000,0.328660,0.168740,-0.001630,0.369450,0.539653,2025-02-07 17:05:24.638
2.219000,0.307880,0.144930,0.038070,0.342409,0.503872,2025-02-07 17:05:24.666
2.228000,0.290720,0.120730,0.083450,0.325665,0.469243,2025-02-07 17:05:24.666
2.238000,0.277140,0.094820,0.136210,0.323033,0.437451,2025-02-07 17:05:24.666
2.247000,0.266730,0.069000,0.185080,0.331904,0.409993,2025-02-07 17:05:24.694
2.256000,0.258470,0.042010,0.226750,0.346392,0.387996,2025-02-07 17:05:24.694
2.265000,0.251610,0.015650,0.263650,0.364779,0.372377,2025-02-07 17:05:24.694
2.275000,0.247040,-0.016150,0.297220,0.386819,0.363160,2025-02-07 17:05:24.722
2.284000,0.244000,-0.055610,0.329610,0.413849,0.360624,2025-02-07 17:05:24.722
2.293000,0.243590,-0.099920,0.362130,0.447726,0.365203,2025-02-07 17:05:24.722
2.303000,0.247530,-0.145140,0.394670,0.487956,0.377053,2025-02-07 17:05:24.750
2.312000,0.253860,-0.187190,0.429320,0.532729,0.396085,2025-02-07 17:05:24.750
2.322000,0.261820,-0.227670,0.471410,0.585330,0.422052,2025-02-07 17:05:24.750
2.331000,0.271560,-0.264650,0.517190,0.641303,0.453879,2025-02-07 17:05:24.778
2.340000,0.282130,-0.303030,0.563340,0.699126,0.490601,2025-02-07 17:05:24.778
2.350000,0.292130,-0.339130,0.605060,0.752627,0.531224,2025-02-07 17:05:24.778
2.359000,0.302940,-0.372080,0.643310,0.802536,0.575000,2025-02-07 17:05:24.807
2.369000,0.312960,-0.399780,0.675580,0.845090,0.620827,2025-02-07 17:05:24.807
2.378000,0.323880,-0.424530,0.707500,0.886386,0.668081,2025-02-07 17:05:24.807
2.387000,0.337260,-0.445390,0.736360,0.924307,0.715739,2025-02-07 17:05:24.835
2.397000,0.351850,-0.461770,0.760360,0.956649,0.762608,2025-02-07 17:05:24.835
2.406000,0.367650,-0.473270,0.779340,0.983118,0.807647,2025-02-07 17:05:24.835
2.416000,0.382370,-0.479350,0.790830,1.000697,0.849184,2025-02-07 17:05:24.863
2.425000,0.394410,-0.481880,0.795680,1.010383,0.886092,2025-02-07 17:05:24.863
2.434000,0.403910,-0.479370,0.795070,1.012460,0.917425,2025-02-07 17:05:24.863
2.444000,0.411010,-0.473610,0.790720,1.009195,0.943082,2025-02-07 17:05:24.891
2.453000,0.417320,-0.465170,0.784650,1.003103,0.963139,2025-02-07 17:05:24.891
2.462000,0.421290,-0.455140,0.777060,0.994213,0.978051,2025-02-07 17:05:24.891
2.472000,0.424810,-0.444020,0.769730,0.984937,0.987906,2025-02-07 17:05:24.920
2.481000,0.428290,-0.431540,0.761930,0.974780,0.992954,2025-02-07 17:05:24.920
2.491000,0.431770,-0.418590,0.754590,0.964909,0.993780,2025-02-07 17:05:24.920
2.500000,0.436420,-0.404010,0.746620,0.954530,0.990921,2025-02-07 17:05:24.948
2.509000,0.441310,-0.390850,0.738250,0.944739,0.985325,2025-02-07 17:05:24.948
2.519000,0.448260,-0.378670,0.728910,0.935755,0.977862,2025-02-07 17:05:24.948
2.528000,0.454990,-0.368260,0.718130,0.926467,0.969263,2025-02-07 17:05:24.976
2.538000,0.462030,-0.357270,0.706200,0.916423,0.959986,2025-02-07 17:05:24.976
2.547000,0.468550,-0.348400,0.691550,0.905076,0.950183,2025-02-07 17:05:24.976
2.556000,0.473940,-0.341250,0.674850,0.892465,0.940008,2025-02-07 17:05:25.004
2.566000,0.478690,-0.334340,0.656180,0.878350,0.929350,2025-02-07 17:05:25.004
2.575000,0.480780,-0.328890,0.635550,0.862115,0.918083,2025-02-07 17:05:25.004
2.584000,0.481740,-0.322830,0.614220,0.844724,0.906065,2025-02-07 17:05:25.032
2.594000,0.481940,-0.314780,0.590960,0.824977,0.893109,2025-02-07 17:05:25.032
2.603000,0.482400,-0.304540,0.566510,0.803983,0.879034,2025-02-07 17:05:25.032
2.613000,0.483300,-0.291140,0.540500,0.781333,0.863591,2025-02-07 17:05:25.061
2.622000,0.485120,-0.275090,0.512650,0.757513,0.846696,2025-02-07 17:05:25.061
2.631000,0.487020,-0.256940,0.484620,0.733528,0.828406,2025-02-07 17:05:25.061
2.641000,0.489370,-0.235230,0.453710,0.707580,0.808657,2025-02-07 17:05:25.089
2.650000,0.490790,-0.214840,0.419480,0.680437,0.787454,2025-02-07 17:05:25.089
2.660000,0.490720,-0.193910,0.387360,0.654565,0.765075,2025-02-07 17:05:25.089
2.669000,0.489520,-0.173090,0.360170,0.631912,0.742055,2025-02-07 17:05:25.117
2.678000,0.486280,-0.150790,0.336830,0.610459,0.718629,2025-02-07 17:05:25.117
2.688000,0.481970,-0.125650,0.315900,0.589810,0.695112,2025-02-07 17:05:25.117
2.697000,0.478090,-0.099240,0.297390,0.571716,0.671885,2025-02-07 17:05:25.145
2.706000,0.475330,-0.070680,0.280900,0.556632,0.649415,2025-02-07 17:05:25.145
2.716000,0.473650,-0.041250,0.266290,0.544937,0.628158,2025-02-07 17:05:25.145
2.725000,0.473380,-0.011310,0.253800,0.537244,0.608529,2025-02-07 17:05:25.173
2.735000,0.473030,0.020600,0.243630,0.532482,0.591019,2025-02-07 17:05:25.173
2.744000,0.473100,0.045280,0.236390,0.530805,0.576056,2025-02-07 17:05:25.173
2.753000,0.472460,0.062450,0.230950,0.529581,0.563558,2025-02-07 17:05:25.201
2.762000,0.471420,0.075120,0.227460,0.528789,0.553246,2025-02-07 17:05:25.201
2.772000,0.470240,0.084830,0.225180,0.528231,0.545023,2025-02-07 17:05:25.201
2.781000,0.468620,0.091900,0.223100,0.527090,0.538751,2025-02-07 17:05:25.228
2.790000,0.465870,0.097120,0.221210,0.524787,0.534058,2025-02-07 17:05:25.229
2.799000,0.463110,0.100570,0.219420,0.522236,0.530618,2025-02-07 17:05:25.229
2.809000,0.460570,0.104760,0.217140,0.519855,0.528110,2025-02-07 17:05:25.256
2.818000,0.458600,0.109860,0.213880,0.517811,0.526167,2025-02-07 17:05:25.257
2.827000,0.456240,0.115220,0.210020,0.515305,0.524449,2025-02-07 17:05:25.257
2.837000,0.454820,0.121940,0.205000,0.513571,0.522726,2025-02-07 17:05:25.284
