Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2076-28-187 8:1:20.479,0.1211,0.0044,0.2026,22.98,0.0,0.0
2076-28-187 8:1:20.489,0.1421,-0.0508,0.2207,22.98,0.0,0.0
2076-28-187 8:1:20.510,0.0693,-0.0259,0.1382,22.98,0.0,0.0
2076-28-187 8:1:20.520,-0.0859,-0.1147,0.0776,23.23,0.0,0.0
2076-28-187 8:1:20.530,-0.126,-0.064,0.1025,23.23,0.0,0.0
2076-28-187 8:1:20.540,-0.2334,-0.1445,0.0166,23.29,0.0,0.0
2076-28-187 8:1:20.550,-0.2549,-0.1855,0.0303,23.17,0.0,0.0
2076-28-187 8:1:20.560,-0.2568,-0.2642,0.0996,22.98,0.0,0.0
2076-28-187 8:1:20.570,-0.314,-0.3242,0.1523,23.23,0.0,0.0
2076-28-187 8:1:20.560,-0.4307,-0.3394,0.0635,23.29,0.0,0.0
2076-28-187 8:1:20.570,-0.521,-0.3613,0.1064,23.23,0.0,0.0
2076-28-187 8:1:20.580,-0.6304,-0.3384,0.0918,23.23,0.0,0.0
2076-28-187 8:1:20.590,-0.7163,-0.4043,0.0459,22.79,0.0,0.0
2076-28-187 8:1:20.609,-0.708,-0.4238,0.1421,23.17,0.0,0.0
2076-28-187 8:1:20.619,-0.7061,-0.3721,0.1685,23.23,0.0,0.0
2076-28-187 8:1:20.629,-0.6074,-0.2432,0.2593,22.98,0.0,0.0
2076-28-187 8:1:20.639,-0.4663,-0.0464,0.3066,23.1,0.0,0.0
2076-28-187 8:1:20.649,-0.3081,0.1567,0.3682,23.17,0.0,0.0
2076-28-187 8:1:20.659,-0.0918,0.1113,0.5195,23.1,0.0,0.0
2076-28-187 8:1:20.669,0.0645,0.1011,0.564,23.17,0.0,0.0
2076-28-187 8:1:20.659,0.2129,0.1191,0.5923,23.1,0.0,0.0
2076-28-187 8:1:20.669,0.2178,0.1689,0.5688,23.35,0.0,0.0
2076-28-187 8:1:20.679,0.1958,0.2231,0.5737,23.1,0.0,0.0
2076-28-187 8:1:20.689,0.231,0.2134,0.5459,23.17,0.0,0.0
2076-28-187 8:1:20.709,0.1938,0.3237,0.5908,23.29,0.0,0.0
2076-28-187 8:1:20.719,0.2329,0.3037,0.5659,23.23,0.0,0.0
2076-28-187 8:1:20.729,0.3555,0.271,0.6655,23.1,0.0,0.0
2076-28-187 8:1:20.739,0.353,0.2461,0.5278,22.98,0.0,0.0
2076-28-187 8:1:20.765,0.4023,0.1465,0.4927,23.17,0.0,0.0
2076-28-187 8:1:20.775,0.4321,0.2314,0.5166,23.1,0.0,0.0
2076-28-187 8:1:20.785,0.4395,0.2544,0.543,23.23,0.0,0.0
2076-28-187 8:1:20.795,0.3765,0.2412,0.4858,23.1,0.0,0.0
2076-28-187 8:1:20.805,0.3369,0.1831,0.4775,22.98,0.0,0.0
2076-28-187 8:1:20.815,0.3032,0.1353,0.4751,23.1,0.0,0.0
2076-28-187 8:1:20.825,0.2246,0.1309,0.3984,23.1,0.0,0.0
2076-28-187 8:1:20.810,0.1406,0.1484,0.3691,23.35,0.0,0.0
2076-28-187 8:1:20.820,0.0796,0.1611,0.3184,22.91,0.0,0.0
2076-28-187 8:1:20.830,0.0405,0.105,0.2847,22.98,0.0,0.0
2076-28-187 8:1:20.840,0.0142,0.0933,0.2852,23.23,0.0,0.0
2076-28-187 8:1:20.864,0.0034,0.0845,0.2617,22.98,0.0,0.0
2076-28-187 8:1:20.874,0.0093,0.0464,0.2759,23.17,0.0,0.0
2076-28-187 8:1:20.884,0.0215,0.0117,0.2871,22.85,0.0,0.0
2076-28-187 8:1:20.894,0.0254,-0.0088,0.2842,23.23,0.0,0.0
2076-28-187 8:1:20.914,0.0312,-0.0337,0.2998,23.29,0.0,0.0
2076-28-187 8:1:20.924,0.0127,0.0015,0.3159,22.98,0.0,0.0
2076-28-187 8:1:20.934,-0.0034,-0.0347,0.3154,23.1,0.0,0.0
2076-28-187 8:1:20.944,0.0078,-0.0352,0.3228,23.23,0.0,0.0
2076-28-187 8:1:20.954,0.0356,-0.0215,0.3291,23.23,0.0,0.0
2076-28-187 8:1:20.964,0.0376,0.002,0.3701,23.1,0.0,0.0
2076-28-187 8:1:20.974,0.0098,0.0273,0.3672,22.91,0.0,0.0
2076-28-187 8:1:20.964,-0.0181,0.043,0.3701,23.17,0.0,0.0
2076-28-187 8:1:20.974,-0.021,0.0542,0.353,22.91,0.0,0.0
2076-28-187 8:1:20.984,0.0376,0.0425,0.3921,23.1,0.0,0.0
2076-28-187 8:1:20.994,0.0684,0.021,0.4165,22.98,0.0,0.0
2076-28-187 8:1:21.4,0.0571,0.1016,0.3789,23.1,0.0,0.0
2076-28-187 8:1:21.14,0.085,0.0503,0.3706,23.17,0.0,0.0
2076-28-187 8:1:21.24,0.1152,0.0498,0.3604,23.1,0.0,0.0
2076-28-187 8:1:21.34,0.1201,0.0381,0.3643,22.98,0.0,0.0
2076-28-187 8:1:21.44,0.0942,0.0435,0.3701,22.98,0.0,0.0
2076-28-187 8:1:21.54,0.0835,0.0337,0.3545,23.23,0.0,0.0
2076-28-187 8:1:21.64,0.0586,0.0234,0.3296,23.23,0.0,0.0
2076-28-187 8:1:21.65,0.0444,0.0083,0.3223,23.17,0.0,0.0
2076-28-187 8:1:21.75,0.0376,0.0049,0.3408,22.85,0.0,0.0
2076-28-187 8:1:21.85,0.0327,0.0122,0.3481,23.17,0.0,0.0
2076-28-187 8:1:21.95,0.0112,0.022,0.3384,22.91,0.0,0.0
2076-28-187 8:1:21.114,0.0308,0.0181,0.3623,23.23,0.0,0.0
2076-28-187 8:1:21.124,0.0542,0.0283,0.3794,22.91,0.0,0.0
2076-28-187 8:1:21.134,0.0728,0.0303,0.4097,23.17,0.0,0.0
2076-28-187 8:1:21.159,0.0557,0.0356,0.3975,23.1,0.0,0.0
2076-28-187 8:1:21.169,0.0776,0.0322,0.4312,22.79,0.0,0.0
2076-28-187 8:1:21.179,0.0723,0.0464,0.4424,22.98,0.0,0.0
2076-28-187 8:1:21.189,0.0498,0.0229,0.4424,23.1,0.0,0.0
2076-28-187 8:1:21.199,0.0303,0.0513,0.4409,23.23,0.0,0.0
2076-28-187 8:1:21.209,0.0522,0.043,0.4414,22.98,0.0,0.0
2076-28-187 8:1:21.219,0.0176,0.0308,0.4253,23.17,0.0,0.0
2076-28-187 8:1:21.229,0.0107,0.0396,0.4004,23.1,0.0,0.0
2076-28-187 8:1:21.214,0.0293,0.0371,0.3882,23.17,0.0,0.0
2076-28-187 8:1:21.224,0.0474,0.0322,0.3701,23.1,0.0,0.0
2076-28-187 8:1:21.234,0.0669,0.0049,0.4131,22.98,0.0,0.0
2076-28-187 8:1:21.260,0.083,-0.0239,0.3862,22.85,0.0,0.0
2076-28-187 8:1:21.270,0.0835,0.0088,0.3945,23.29,0.0,0.0
2076-28-187 8:1:21.280,0.0635,0.0137,0.3696,23.1,0.0,0.0
2076-28-187 8:1:21.290,0.0581,-0.0322,0.4058,22.85,0.0,0.0
2076-28-187 8:1:21.315,0.0552,-0.0142,0.4194,22.98,0.0,0.0
2076-28-187 8:1:21.325,0.0405,-0.0112,0.4146,23.1,0.0,0.0
2076-28-187 8:1:21.335,0.0337,-0.0063,0.4536,23.1,0.0,0.0
2076-28-187 8:1:21.345,0.0444,0.002,0.4375,23.1,0.0,0.0
2076-28-187 8:1:21.355,0.0562,-0.001,0.4556,22.98,0.0,0.0
2076-28-187 8:1:21.365,0.0659,0.0015,0.4556,22.85,0.0,0.0
2076-28-187 8:1:21.375,0.0576,0.0259,0.4849,22.98,0.0,0.0
2076-28-187 8:1:21.359,0.0547,0.0029,0.4868,23.23,0.0,0.0
2076-28-187 8:1:21.369,0.0977,-0.0225,0.4849,22.91,0.0,0.0
2076-28-187 8:1:21.379,0.0996,-0.0293,0.4648,22.91,0.0,0.0
2076-28-187 8:1:21.389,0.063,-0.0947,0.4263,22.91,0.0,0.0
2076-28-187 8:1:21.414,0.126,-0.0356,0.4551,23.17,0.0,0.0
2076-28-187 8:1:21.424,0.1201,-0.0454,0.5601,22.98,0.0,0.0
2076-28-187 8:1:21.434,0.0508,-0.0317,0.3979,23.17,0.0,0.0
2076-28-187 8:1:21.444,0.0469,-0.0317,0.4668,23.29,0.0,0.0
2076-28-187 8:1:21.464,0.0479,-0.0796,0.4863,22.91,0.0,0.0
2076-28-187 8:1:21.474,0.0137,-0.0283,0.4331,23.29,0.0,0.0
2076-28-187 8:1:21.484,0.064,-0.0098,0.4912,23.23,0.0,0.0
2076-28-187 8:1:21.494,-0.0137,-0.0361,0.3911,23.1,0.0,0.0
2076-28-187 8:1:21.504,0.085,-0.0479,0.4844,22.98,0.0,0.0
2076-28-187 8:1:21.514,0.0366,-0.2373,0.4424,23.17,0.0,0.0
2076-28-187 8:1:21.524,-0.1265,0.4019,0.7832,22.91,0.0,0.0
2076-28-187 8:1:21.515,0.1079,0.1084,0.6904,23.23,0.0,0.0
2076-28-187 8:1:21.525,-0.0957,0.1367,0.5879,23.1,0.0,0.0
2076-28-187 8:1:21.535,0.0132,0.0293,0.6182,22.98,0.0,0.0
2076-28-187 8:1:21.545,-0.0381,-0.1646,0.5234,22.85,0.0,0.0
2076-28-187 8:1:21.565,-0.0576,-0.0151,0.4688,23.29,0.0,0.0
2076-28-187 8:1:21.575,0.1719,0.0176,0.6704,23.17,0.0,0.0
2076-28-187 8:1:21.585,0.042,0.0474,0.6396,23.23,0.0,0.0
2076-28-187 8:1:21.595,0.0342,-0.083,0.7139,22.98,0.0,0.0
2076-28-187 8:1:21.605,0.0151,0.0664,0.7744,23.1,0.0,0.0
2076-28-187 8:1:21.615,-0.0166,0.043,0.668,23.35,0.0,0.0
2076-28-187 8:1:21.625,-0.041,-0.042,0.5293,23.17,0.0,0.0
2076-28-187 8:1:21.614,-0.082,0.0312,0.4756,23.23,0.0,0.0
2076-28-187 8:1:21.624,-0.0283,-0.0322,0.5312,23.23,0.0,0.0
2076-28-187 8:1:21.634,-0.0005,-0.0391,0.6021,23.1,0.0,0.0
2076-28-187 8:1:21.644,0.0591,-0.0308,0.6758,23.17,0.0,0.0
2076-28-187 8:1:21.664,0.1455,0.0156,0.627,22.98,0.0,0.0
2076-28-187 8:1:21.674,0.249,0.0215,0.6392,23.1,0.0,0.0
2076-28-187 8:1:21.684,0.2148,-0.0205,0.5229,23.1,0.0,0.0
2076-28-187 8:1:21.709,0.1357,-0.0586,0.4204,23.17,0.0,0.0
2076-28-187 8:1:21.719,0.0781,-0.0171,0.2188,23.17,0.0,0.0
2076-28-187 8:1:21.729,0.1128,-0.104,0.4561,23.1,0.0,0.0
2076-28-187 8:1:21.739,0.0479,-0.1016,0.4175,22.91,0.0,0.0
2076-28-187 8:1:21.749,0.0854,-0.0913,0.3735,22.98,0.0,0.0
2076-28-187 8:1:21.759,0.0796,-0.0122,0.375,23.23,0.0,0.0
2076-28-187 8:1:21.769,0.082,0.002,0.3989,23.29,0.0,0.0
2076-28-187 8:1:21.779,0.1494,0.0645,0.6011,23.1,0.0,0.0
2076-28-187 8:1:21.765,0.1567,0.2188,0.9131,22.98,0.0,0.0
2076-28-187 8:1:21.775,-0.0244,0.2603,0.6367,23.1,0.0,0.0
2076-28-187 8:1:21.785,0.1206,0.2095,0.6489,23.23,0.0,0.0
2076-28-187 8:1:21.810,0.0,0.1812,0.5352,23.1,0.0,0.0
2076-28-187 8:1:21.820,-0.0303,0.1182,0.6538,22.98,0.0,0.0
2076-28-187 8:1:21.830,0.0947,-0.0845,0.5112,23.23,0.0,0.0
2076-28-187 8:1:21.840,0.168,-0.0552,0.5698,23.17,0.0,0.0
2076-28-187 8:1:21.864,0.1396,0.0044,0.5786,23.17,0.0,0.0
2076-28-187 8:1:21.874,0.1577,-0.0034,0.6323,23.17,0.0,0.0
2076-28-187 8:1:21.884,0.2446,0.002,0.6323,23.1,0.0,0.0
2076-28-187 8:1:21.894,0.2368,0.0396,0.6719,22.98,0.0,0.0
2076-28-187 8:1:21.904,0.1538,-0.0459,0.6255,23.1,0.0,0.0
2076-28-187 8:1:21.914,0.2168,-0.0269,0.6138,22.98,0.0,0.0
2076-28-187 8:1:21.924,0.2471,-0.1494,0.6309,23.23,0.0,0.0
2076-28-187 8:1:21.909,0.022,-0.1377,0.3789,22.91,0.0,0.0
2076-28-187 8:1:21.919,0.0293,-0.1396,0.6699,23.1,0.0,0.0
2076-28-187 8:1:21.929,0.1157,-0.0933,0.3447,23.17,0.0,0.0
2076-28-187 8:1:21.939,-0.2383,-0.0312,0.7798,22.98,0.0,0.0
2076-28-187 8:1:21.964,-0.1128,0.0059,0.3711,23.17,0.0,0.0
2076-28-187 8:1:21.974,-0.063,0.0176,0.5415,23.1,0.0,0.0
2076-28-187 8:1:21.984,-0.0889,-0.0552,0.4272,23.17,0.0,0.0
2076-28-187 8:1:21.994,-0.2676,-0.1035,0.5166,23.17,0.0,0.0
2076-28-187 8:1:22.4,0.0073,-0.0552,0.4224,23.1,0.0,0.0
2076-28-187 8:1:22.14,0.0083,-0.0073,0.4058,22.98,0.0,0.0
2076-28-187 8:1:22.24,-0.0181,0.0225,0.3569,23.1,0.0,0.0
2076-28-187 8:1:22.10,-0.0581,0.0757,0.2788,23.23,0.0,0.0
2076-28-187 8:1:22.20,-0.0752,0.0977,0.2769,22.98,0.0,0.0
2076-28-187 8:1:22.30,-0.063,0.1489,0.2583,22.98,0.0,0.0
2076-28-187 8:1:22.40,-0.0581,0.1479,0.2139,22.98,0.0,0.0
2076-28-187 8:1:22.60,-0.0464,0.1919,0.1953,22.98,0.0,0.0
2076-28-187 8:1:22.70,-0.0137,0.1758,0.207,23.1,0.0,0.0
2076-28-187 8:1:22.80,-0.0059,0.1299,0.2041,22.98,0.0,0.0
2076-28-187 8:1:22.90,-0.022,0.1318,0.2056,22.98,0.0,0.0
2076-28-187 8:1:22.114,-0.041,0.1074,0.2065,23.1,0.0,0.0
2076-28-187 8:1:22.124,-0.0718,0.1055,0.208,23.17,0.0,0.0
2076-28-187 8:1:22.134,-0.0649,0.1304,0.1792,23.23,0.0,0.0
2076-28-187 8:1:22.144,-0.0317,0.1543,0.1812,23.23,0.0,0.0
2076-28-187 8:1:22.154,0.0068,0.124,0.1963,22.98,0.0,0.0
2076-28-187 8:1:22.164,0.0039,0.1089,0.1948,22.91,0.0,0.0
2076-28-187 8:1:22.174,-0.0073,0.0908,0.2007,22.98,0.0,0.0
2076-28-187 8:1:22.159,-0.041,0.0913,0.1929,22.98,0.0,0.0
2076-28-187 8:1:22.169,-0.0801,0.0796,0.1738,23.17,0.0,0.0
2076-28-187 8:1:22.179,-0.0908,0.0688,0.1338,22.98,0.0,0.0
2076-28-187 8:1:22.189,-0.1064,0.041,0.1157,22.98,0.0,0.0
2076-28-187 8:1:22.214,-0.2109,-0.0381,0.2383,23.35,0.0,0.0
2076-28-187 8:1:22.224,-0.2207,0.0269,0.1177,23.1,0.0,0.0
2076-28-187 8:1:22.234,-0.2568,-0.0151,0.125,22.85,0.0,0.0
2076-28-187 8:1:22.260,-0.3018,-0.0132,0.0952,22.98,0.0,0.0
2076-28-187 8:1:22.270,-0.1753,0.1382,0.2017,23.17,0.0,0.0
2076-28-187 8:1:22.280,-0.147,-0.063,0.1196,22.91,0.0,0.0
2076-28-187 8:1:22.290,-0.0664,-0.0635,0.4727,22.98,0.0,0.0
2076-28-187 8:1:22.300,-0.0669,-0.1592,0.4912,23.1,0.0,0.0
2076-28-187 8:1:22.310,0.6411,-0.1724,0.582,22.98,0.0,0.0
2076-28-187 8:1:22.320,0.2324,-0.1733,0.1646,23.17,0.0,0.0
2076-28-187 8:1:22.330,0.2524,-0.1533,0.1528,23.1,0.0,0.0
2076-28-187 8:1:22.315,0.2173,-0.0479,0.1089,23.23,0.0,0.0
2076-28-187 8:1:22.325,0.313,-0.0918,0.2192,22.91,0.0,0.0
2076-28-187 8:1:22.335,0.21,-0.0498,0.2329,23.1,0.0,0.0
2076-28-187 8:1:22.359,0.2461,-0.0522,0.3945,23.17,0.0,0.0
2076-28-187 8:1:22.369,0.1309,-0.0376,0.3818,23.23,0.0,0.0
2076-28-187 8:1:22.379,0.0127,0.0747,0.271,23.29,0.0,0.0
2076-28-187 8:1:22.389,-0.0542,0.0679,0.1851,23.1,0.0,0.0
2076-28-187 8:1:22.409,0.0151,0.0415,0.1538,23.17,0.0,0.0
2076-28-187 8:1:22.419,-0.0195,-0.1074,0.0073,23.17,0.0,0.0
2076-28-187 8:1:22.429,-0.0244,-0.0933,0.0386,23.17,0.0,0.0
2076-28-187 8:1:22.439,-0.0586,0.0269,0.1626,23.17,0.0,0.0
2076-28-187 8:1:22.449,0.1821,0.0571,0.2524,22.98,0.0,0.0
2076-28-187 8:1:22.459,0.3491,-0.0645,0.1665,23.17,0.0,0.0
2076-28-187 8:1:22.469,0.3955,0.0757,0.3955,23.17,0.0,0.0
2076-28-187 8:1:22.459,0.3364,0.0635,0.312,22.85,0.0,0.0
2076-28-187 8:1:22.469,0.3047,-0.0259,0.4902,23.23,0.0,0.0
2076-28-187 8:1:22.479,0.2568,0.1421,0.417,23.17,0.0,0.0
2076-28-187 8:1:22.489,0.1841,-0.041,0.4844,22.98,0.0,0.0
2076-28-187 8:1:22.510,0.1782,-0.1299,0.8281,23.23,0.0,0.0
2076-28-187 8:1:22.520,-0.1836,-0.2783,0.8511,23.29,0.0,0.0
2076-28-187 8:1:22.530,-0.5239,-0.1143,-0.0303,23.17,0.0,0.0
2076-28-187 8:1:22.540,0.4502,0.6157,-0.291,23.35,0.0,0.0
2076-28-187 8:1:22.550,0.4028,0.063,-0.2446,22.98,0.0,0.0
2076-28-187 8:1:22.560,0.3706,-0.2271,0.3091,23.23,0.0,0.0
2076-28-187 8:1:22.570,0.1865,0.1016,0.7466,22.98,0.0,0.0
2076-28-187 8:1:22.560,0.0752,-0.083,0.6221,23.23,0.0,0.0
2076-28-187 8:1:22.570,-0.1724,0.0073,0.3994,22.91,0.0,0.0
2076-28-187 8:1:22.580,-0.3267,0.0889,0.6235,23.23,0.0,0.0
2076-28-187 8:1:22.590,-0.5776,-0.0796,0.7881,23.23,0.0,0.0
2076-28-187 8:1:22.609,0.1201,0.1836,1.104,23.1,0.0,0.0
2076-28-187 8:1:22.619,0.1494,-0.0229,0.7285,23.1,0.0,0.0
2076-28-187 8:1:22.629,0.043,0.0195,0.7329,22.98,0.0,0.0
2076-28-187 8:1:22.639,0.1689,0.0161,0.7954,23.1,0.0,0.0
2076-28-187 8:1:22.664,0.1465,-0.0801,0.3667,22.85,0.0,0.0
2076-28-187 8:1:22.674,-0.1074,0.1284,0.0,22.98,0.0,0.0
2076-28-187 8:1:22.684,0.0479,0.1255,0.1299,22.98,0.0,0.0
2076-28-187 8:1:22.694,0.1538,0.0522,0.3159,23.17,0.0,0.0
2076-28-187 8:1:22.704,0.0806,0.1167,0.3994,22.98,0.0,0.0
2076-28-187 8:1:22.714,0.0625,0.1289,0.3745,23.17,0.0,0.0
2076-28-187 8:1:22.724,-0.1509,0.2002,0.2954,23.23,0.0,0.0
2076-28-187 8:1:22.709,-0.1177,0.1455,0.4795,22.85,0.0,0.0
2076-28-187 8:1:22.719,-0.0127,0.0742,0.5107,23.17,0.0,0.0
2076-28-187 8:1:22.729,0.1636,0.0195,0.1992,22.98,0.0,0.0
2076-28-187 8:1:22.739,0.0425,0.0034,0.2651,22.91,0.0,0.0
2076-28-187 8:1:22.765,0.1367,-0.1694,0.2979,23.23,0.0,0.0
2076-28-187 8:1:22.775,0.2241,-0.2046,0.353,22.91,0.0,0.0
2076-28-187 8:1:22.785,0.1802,-0.0884,0.3838,22.91,0.0,0.0
2076-28-187 8:1:22.810,0.0557,-0.0605,0.2852,23.1,0.0,0.0
2076-28-187 8:1:22.820,-0.0146,-0.041,0.2271,22.98,0.0,0.0
2076-28-187 8:1:22.830,-0.0928,0.0688,0.2046,23.23,0.0,0.0
2076-28-187 8:1:22.840,-0.0469,0.1714,0.2915,22.98,0.0,0.0
2076-28-187 8:1:22.850,-0.0659,0.1543,0.3135,23.17,0.0,0.0
2076-28-187 8:1:22.860,-0.0864,0.1943,0.4028,23.1,0.0,0.0
2076-28-187 8:1:22.870,-0.1143,0.105,0.4194,23.17,0.0,0.0
2076-28-187 8:1:22.880,-0.064,0.0635,0.4365,23.17,0.0,0.0
2076-28-187 8:1:22.864,-0.0244,0.0112,0.3838,23.17,0.0,0.0
2076-28-187 8:1:22.874,0.0054,0.02,0.3442,23.1,0.0,0.0
2076-28-187 8:1:22.884,0.0479,0.0229,0.3286,23.1,0.0,0.0
2076-28-187 8:1:22.909,0.0737,0.0186,0.3481,23.1,0.0,0.0
2076-28-187 8:1:22.919,0.0566,0.0205,0.4297,23.17,0.0,0.0
2076-28-187 8:1:22.929,-0.0044,-0.1182,0.543,23.29,0.0,0.0
2076-28-187 8:1:22.939,-0.0352,-0.084,0.5127,23.17,0.0,0.0
2076-28-187 8:1:22.959,-0.0659,-0.0703,0.4824,23.17,0.0,0.0
2076-28-187 8:1:22.969,-0.0752,-0.0269,0.3965,23.17,0.0,0.0
2076-28-187 8:1:22.979,-0.0312,-0.0396,0.4097,23.1,0.0,0.0
2076-28-187 8:1:22.989,0.0107,-0.084,0.3784,23.17,0.0,0.0
2076-28-187 8:1:22.999,0.0098,-0.0942,0.3813,23.23,0.0,0.0
2076-28-187 8:1:23.9,0.0015,-0.0796,0.3682,23.17,0.0,0.0
2076-28-187 8:1:23.19,0.0151,-0.0244,0.3887,22.98,0.0,0.0
2076-28-187 8:1:23.29,-0.0127,-0.0254,0.3569,23.17,0.0,0.0
2076-28-187 8:1:23.39,-0.0454,0.0229,0.3779,23.1,0.0,0.0
2076-28-187 8:1:23.49,-0.0303,0.0166,0.375,22.98,0.0,0.0
2076-28-187 8:1:23.59,-0.0303,-0.0186,0.3242,23.1,0.0,0.0
2076-28-187 8:1:23.69,-0.0063,-0.0679,0.3721,23.17,0.0,0.0
2076-28-187 8:1:23.79,0.02,-0.0093,0.3701,22.98,0.0,0.0
2076-28-187 8:1:23.89,0.0312,-0.0039,0.3486,22.91,0.0,0.0
2076-28-187 8:1:23.99,0.0801,0.0503,0.3872,22.98,0.0,0.0
2076-28-187 8:1:23.65,0.0894,0.0679,0.3843,23.17,0.0,0.0
2076-28-187 8:1:23.75,0.083,0.0674,0.3979,23.29,0.0,0.0
2076-28-187 8:1:23.85,0.1006,0.105,0.4775,23.1,0.0,0.0
2076-28-187 8:1:23.109,0.0864,0.104,0.4844,22.91,0.0,0.0
2076-28-187 8:1:23.119,0.0508,0.0713,0.5337,23.1,0.0,0.0
2076-28-187 8:1:23.129,-0.0649,0.0664,0.5654,22.98,0.0,0.0
2076-28-187 8:1:23.139,0.0063,-0.0264,0.5713,22.79,0.0,0.0
2076-28-187 8:1:23.159,0.0464,-0.0737,0.5781,23.23,0.0,0.0
2076-28-187 8:1:23.169,0.0923,-0.0781,0.6616,23.1,0.0,0.0
2076-28-187 8:1:23.179,0.0864,-0.2114,0.6655,23.1,0.0,0.0
2076-28-187 8:1:23.189,0.1084,0.0396,0.6479,23.23,0.0,0.0
2076-28-187 8:1:23.214,0.1489,0.019,0.6304,22.98,0.0,0.0
2076-28-187 8:1:23.224,0.2383,0.0049,0.7339,23.17,0.0,0.0
2076-28-187 8:1:23.234,0.2446,-0.1274,0.6782,22.98,0.0,0.0
2076-28-187 8:1:23.244,0.2769,0.0718,0.6426,22.98,0.0,0.0
2076-28-187 8:1:23.254,0.3516,0.1289,0.6694,23.29,0.0,0.0
2076-28-187 8:1:23.264,0.4424,0.0718,0.6855,22.98,0.0,0.0
2076-28-187 8:1:23.274,0.4727,0.0903,0.6812,22.79,0.0,0.0
2076-28-187 8:1:23.260,0.4819,0.0708,0.6279,23.23,0.0,0.0
2076-28-187 8:1:23.270,0.5254,0.1465,0.6089,23.23,0.0,0.0
2076-28-187 8:1:23.280,0.5122,0.1152,0.5425,23.1,0.0,0.0
2076-28-187 8:1:23.290,0.5059,-0.0591,0.481,22.98,0.0,0.0
2076-28-187 8:1:23.315,0.5171,0.1099,0.4478,23.1,0.0,0.0
2076-28-187 8:1:23.325,0.5376,0.0762,0.4883,23.1,0.0,0.0
2076-28-187 8:1:23.335,0.5137,0.0532,0.4766,23.1,0.0,0.0
2076-28-187 8:1:23.345,0.4707,0.0771,0.4248,23.23,0.0,0.0
2076-28-187 8:1:23.364,0.4199,0.0288,0.375,23.23,0.0,0.0
2076-28-187 8:1:23.374,0.3882,0.0342,0.4336,23.1,0.0,0.0
2076-28-187 8:1:23.384,0.2783,-0.0112,0.4307,23.1,0.0,0.0
2076-28-187 8:1:23.394,0.2651,-0.0347,0.519,22.98,0.0,0.0
2076-28-187 8:1:23.404,0.208,-0.0464,0.5088,22.98,0.0,0.0
2076-28-187 8:1:23.414,0.1548,0.0088,0.5117,23.17,0.0,0.0
2076-28-187 8:1:23.424,0.1069,-0.0361,0.4766,23.17,0.0,0.0
2076-28-187 8:1:23.414,0.0874,-0.0015,0.4897,22.98,0.0,0.0
2076-28-187 8:1:23.424,0.0562,-0.0356,0.4697,22.91,0.0,0.0
2076-28-187 8:1:23.434,-0.0576,0.0122,0.3516,23.1,0.0,0.0
2076-28-187 8:1:23.444,-0.0601,0.0054,0.4229,23.23,0.0,0.0
2076-28-187 8:1:23.464,-0.0366,-0.0146,0.4897,23.1,0.0,0.0
2076-28-187 8:1:23.474,-0.0244,-0.0171,0.519,23.1,0.0,0.0
2076-28-187 8:1:23.484,-0.0674,-0.0688,0.4434,22.98,0.0,0.0
2076-28-187 8:1:23.494,-0.1816,-0.0815,0.394,23.1,0.0,0.0
2076-28-187 8:1:23.504,-0.2637,-0.0693,0.3755,23.23,0.0,0.0
2076-28-187 8:1:23.514,-0.1865,-0.0698,0.4863,22.91,0.0,0.0
2076-28-187 8:1:23.524,-0.1445,-0.0684,0.5913,23.17,0.0,0.0
2076-28-187 8:1:23.515,-0.2163,-0.0605,0.5571,23.1,0.0,0.0
2076-28-187 8:1:23.525,-0.2222,-0.0508,0.5732,23.23,0.0,0.0
2076-28-187 8:1:23.535,-0.3008,-0.0693,0.4844,23.29,0.0,0.0
2076-28-187 8:1:23.545,-0.3237,-0.0562,0.4595,23.23,0.0,0.0
2076-28-187 8:1:23.565,-0.3291,-0.2896,0.6514,23.29,0.0,0.0
2076-28-187 8:1:23.575,-0.2261,-0.0137,0.5488,23.17,0.0,0.0
2076-28-187 8:1:23.585,-0.2563,0.02,0.4424,23.23,0.0,0.0
2076-28-187 8:1:23.609,-0.3721,0.0,0.4409,23.29,0.0,0.0
2076-28-187 8:1:23.619,-0.3291,-0.0664,0.5645,22.98,0.0,0.0
2076-28-187 8:1:23.629,-0.2725,0.0205,0.5928,23.23,0.0,0.0
2076-28-187 8:1:23.639,-0.2554,0.0215,0.6016,23.17,0.0,0.0
2076-28-187 8:1:23.649,-0.2485,0.04,0.5254,23.23,0.0,0.0
2076-28-187 8:1:23.659,-0.2075,0.0732,0.5454,23.1,0.0,0.0
2076-28-187 8:1:23.669,-0.2344,0.0962,0.5073,23.29,0.0,0.0
2076-28-187 8:1:23.679,-0.2266,0.0806,0.5278,22.98,0.0,0.0
2076-28-187 8:1:23.664,-0.1709,0.083,0.5688,23.1,0.0,0.0
2076-28-187 8:1:23.674,-0.1582,0.0752,0.5713,23.1,0.0,0.0
2076-28-187 8:1:23.684,-0.167,0.0728,0.5449,22.91,0.0,0.0
2076-28-187 8:1:23.709,-0.1689,0.0688,0.5234,23.17,0.0,0.0
2076-28-187 8:1:23.719,-0.1548,0.0845,0.5439,23.17,0.0,0.0
