Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 1:55:20.119,-0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 1:55:20.129,-0.0005,-0.0005,1.0073,25.06,0.0,0.0
2024-12-14 1:55:20.139,0.0,-0.001,1.0059,25.06,0.0,0.0
2024-12-14 1:55:20.149,-0.0024,-0.0005,1.0093,25.06,0.0,0.0
2024-12-14 1:55:20.149,0.0,0.002,1.0063,25.37,0.0,0.0
2024-12-14 1:55:20.159,0.0,0.0005,1.0088,25.25,0.0,0.0
2024-12-14 1:55:20.169,-0.0015,0.0024,1.0098,25.06,0.0,0.0
2024-12-14 1:55:20.179,0.0,0.0024,1.0044,25.0,0.0,0.0
2024-12-14 1:55:20.200,-0.002,0.0,1.0044,25.25,0.0,0.0
2024-12-14 1:55:20.210,0.0,0.0015,1.0039,25.12,0.0,0.0
2024-12-14 1:55:20.220,-0.0005,0.0015,1.0063,25.31,0.0,0.0
2024-12-14 1:55:20.230,-0.0005,0.0015,1.0039,25.06,0.0,0.0
2024-12-14 1:55:20.255,0.0015,0.0005,1.0044,25.18,0.0,0.0
2024-12-14 1:55:20.265,-0.0015,0.0,1.0034,25.25,0.0,0.0
2024-12-14 1:55:20.275,0.0005,0.001,1.0034,25.18,0.0,0.0
2024-12-14 1:55:20.285,0.001,-0.001,1.0044,25.06,0.0,0.0
2024-12-14 1:55:20.295,0.0015,-0.0039,1.0049,25.18,0.0,0.0
2024-12-14 1:55:20.305,0.0024,-0.0024,1.0088,25.25,0.0,0.0
2024-12-14 1:55:20.315,0.0005,-0.0005,1.0078,25.06,0.0,0.0
2024-12-14 1:55:20.299,0.0,-0.0005,1.0054,25.25,0.0,0.0
2024-12-14 1:55:20.309,-0.0005,-0.001,1.0063,25.25,0.0,0.0
2024-12-14 1:55:20.319,-0.0015,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 1:55:20.329,0.0,0.0,1.0054,25.25,0.0,0.0
2024-12-14 1:55:20.355,-0.0005,0.0024,1.0054,25.18,0.0,0.0
2024-12-14 1:55:20.365,-0.0015,0.0015,1.0083,25.18,0.0,0.0
2024-12-14 1:55:20.375,0.0005,0.0,1.0083,25.06,0.0,0.0
2024-12-14 1:55:20.399,0.002,0.002,1.0088,25.18,0.0,0.0
2024-12-14 1:55:20.409,0.0,0.001,1.0049,25.06,0.0,0.0
2024-12-14 1:55:20.419,-0.0005,0.002,1.0054,25.12,0.0,0.0
2024-12-14 1:55:20.429,0.001,0.0015,1.0039,25.18,0.0,0.0
2024-12-14 1:55:20.439,-0.0005,0.0015,1.0088,25.06,0.0,0.0
2024-12-14 1:55:20.449,-0.0005,0.001,1.0015,25.18,0.0,0.0
2024-12-14 1:55:20.459,0.0,-0.0005,1.0122,25.18,0.0,0.0
2024-12-14 1:55:20.469,0.001,0.0015,1.0029,25.12,0.0,0.0
2024-12-14 1:55:20.455,0.0024,-0.002,1.0088,24.87,0.0,0.0
2024-12-14 1:55:20.465,0.0,-0.001,1.0029,25.06,0.0,0.0
2024-12-14 1:55:20.475,0.0015,0.0005,1.0049,25.25,0.0,0.0
2024-12-14 1:55:20.500,0.0,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 1:55:20.510,-0.0029,0.002,1.0078,25.06,0.0,0.0
2024-12-14 1:55:20.520,-0.002,0.0005,1.0049,25.37,0.0,0.0
2024-12-14 1:55:20.530,-0.0039,0.0024,1.0078,25.06,0.0,0.0
2024-12-14 1:55:20.549,-0.0029,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 1:55:20.559,-0.0015,0.0,1.002,25.06,0.0,0.0
2024-12-14 1:55:20.569,-0.0024,0.0024,1.0078,25.12,0.0,0.0
2024-12-14 1:55:20.579,0.0,0.0,1.0054,25.12,0.0,0.0
2024-12-14 1:55:20.589,0.0029,0.0005,1.0093,25.18,0.0,0.0
2024-12-14 1:55:20.599,0.0,0.0,1.0054,25.18,0.0,0.0
2024-12-14 1:55:20.609,0.0,0.001,1.0054,25.06,0.0,0.0
2024-12-14 1:55:20.600,0.0005,-0.001,1.0054,25.18,0.0,0.0
2024-12-14 1:55:20.610,0.0,-0.0005,1.0015,25.06,0.0,0.0
2024-12-14 1:55:20.620,0.0015,-0.0015,1.0044,25.06,0.0,0.0
2024-12-14 1:55:20.630,-0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 1:55:20.649,0.001,-0.0015,1.0068,25.25,0.0,0.0
2024-12-14 1:55:20.659,0.0015,-0.002,1.0068,25.06,0.0,0.0
2024-12-14 1:55:20.669,-0.0005,-0.001,1.0078,25.06,0.0,0.0
2024-12-14 1:55:20.679,0.0005,0.0005,1.0093,25.12,0.0,0.0
2024-12-14 1:55:20.689,0.0,0.002,1.0073,25.31,0.0,0.0
2024-12-14 1:55:20.699,-0.0015,0.0,1.0049,25.06,0.0,0.0
2024-12-14 1:55:20.709,-0.0015,0.0015,1.0083,25.06,0.0,0.0
2024-12-14 1:55:20.700,-0.0005,0.0039,1.0068,25.25,0.0,0.0
2024-12-14 1:55:20.710,-0.0005,0.0015,1.0049,25.06,0.0,0.0
2024-12-14 1:55:20.720,-0.001,0.0,1.0059,25.06,0.0,0.0
2024-12-14 1:55:20.730,0.0024,0.0,1.0049,25.06,0.0,0.0
2024-12-14 1:55:20.750,0.0,0.0,1.0088,25.18,0.0,0.0
2024-12-14 1:55:20.760,0.001,0.0,1.0054,25.06,0.0,0.0
2024-12-14 1:55:20.770,0.0,0.0,1.0073,25.12,0.0,0.0
2024-12-14 1:55:20.780,0.0005,-0.001,1.0024,25.12,0.0,0.0
2024-12-14 1:55:20.804,-0.0015,0.0,1.0044,25.25,0.0,0.0
2024-12-14 1:55:20.814,0.001,-0.0029,1.0063,24.87,0.0,0.0
2024-12-14 1:55:20.824,0.0015,-0.002,1.0029,25.06,0.0,0.0
2024-12-14 1:55:20.834,0.0,-0.0005,1.0068,25.12,0.0,0.0
2024-12-14 1:55:20.844,0.002,0.002,1.0093,25.06,0.0,0.0
2024-12-14 1:55:20.854,-0.0005,0.001,1.0059,25.06,0.0,0.0
2024-12-14 1:55:20.864,-0.0005,0.0029,1.0088,25.06,0.0,0.0
2024-12-14 1:55:20.850,-0.0015,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 1:55:20.860,-0.0029,0.0039,1.0078,25.18,0.0,0.0
2024-12-14 1:55:20.870,-0.002,0.0039,1.0068,25.37,0.0,0.0
2024-12-14 1:55:20.880,-0.0054,0.0,1.0073,24.87,0.0,0.0
2024-12-14 1:55:20.904,-0.0015,-0.001,1.0044,25.12,0.0,0.0
2024-12-14 1:55:20.914,0.0,0.0005,1.0078,25.06,0.0,0.0
2024-12-14 1:55:20.924,0.001,-0.0015,1.0044,25.0,0.0,0.0
2024-12-14 1:55:20.934,0.002,-0.0034,1.0059,25.06,0.0,0.0
2024-12-14 1:55:20.955,0.0,-0.0024,1.0059,25.0,0.0,0.0
2024-12-14 1:55:20.965,0.002,-0.0005,1.0044,25.0,0.0,0.0
2024-12-14 1:55:20.975,0.0,0.0,1.0054,25.25,0.0,0.0
2024-12-14 1:55:20.985,0.0,0.001,1.0073,25.06,0.0,0.0
2024-12-14 1:55:20.995,0.002,0.0015,1.0034,25.12,0.0,0.0
2024-12-14 1:55:21.5,0.0005,0.001,1.0078,25.31,0.0,0.0
2024-12-14 1:55:21.15,-0.0024,0.0,1.0044,25.18,0.0,0.0
2024-12-14 1:55:21.5,0.002,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.15,-0.0015,0.0015,1.0024,25.12,0.0,0.0
2024-12-14 1:55:21.25,-0.001,0.0005,1.0103,25.18,0.0,0.0
2024-12-14 1:55:21.35,-0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 1:55:21.54,-0.0015,0.001,1.0088,25.25,0.0,0.0
2024-12-14 1:55:21.64,-0.0005,0.0024,1.0068,25.18,0.0,0.0
2024-12-14 1:55:21.74,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 1:55:21.84,-0.001,0.0005,1.0029,25.06,0.0,0.0
2024-12-14 1:55:21.94,0.0,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.104,0.0005,0.0,1.0059,25.12,0.0,0.0
2024-12-14 1:55:21.114,0.001,-0.0015,1.0059,25.25,0.0,0.0
2024-12-14 1:55:21.124,0.001,-0.0015,1.0024,25.25,0.0,0.0
2024-12-14 1:55:21.134,0.0024,0.001,1.0034,25.06,0.0,0.0
2024-12-14 1:55:21.144,0.001,-0.0015,1.0068,25.25,0.0,0.0
2024-12-14 1:55:21.154,0.0,0.0005,1.0034,25.18,0.0,0.0
2024-12-14 1:55:21.164,0.002,0.0029,1.0054,25.06,0.0,0.0
2024-12-14 1:55:21.174,-0.0015,0.001,1.0044,25.18,0.0,0.0
2024-12-14 1:55:21.184,0.001,0.002,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.194,-0.0029,0.0015,1.0044,25.25,0.0,0.0
2024-12-14 1:55:21.204,-0.0034,0.0,1.0059,25.12,0.0,0.0
2024-12-14 1:55:21.154,-0.002,0.0015,1.0093,25.06,0.0,0.0
2024-12-14 1:55:21.200,-0.0029,0.0,1.0098,25.25,0.0,0.0
2024-12-14 1:55:21.210,-0.0015,0.0,1.0063,25.06,0.0,0.0
2024-12-14 1:55:21.220,-0.002,-0.001,1.0127,25.18,0.0,0.0
2024-12-14 1:55:21.230,-0.001,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 1:55:21.240,0.0005,-0.0005,1.0059,25.12,0.0,0.0
2024-12-14 1:55:21.255,0.001,-0.0005,1.0063,25.0,0.0,0.0
2024-12-14 1:55:21.265,0.0029,0.0005,1.0059,25.18,0.0,0.0
2024-12-14 1:55:21.275,0.0015,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 1:55:21.299,0.0024,-0.0005,1.0078,25.18,0.0,0.0
2024-12-14 1:55:21.309,0.002,0.002,1.0068,25.06,0.0,0.0
2024-12-14 1:55:21.319,0.0,0.002,1.0059,25.06,0.0,0.0
2024-12-14 1:55:21.329,0.0024,-0.001,1.0078,25.06,0.0,0.0
2024-12-14 1:55:21.355,0.0,0.0029,1.0054,24.87,0.0,0.0
2024-12-14 1:55:21.365,-0.0024,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 1:55:21.375,-0.0029,0.001,1.0117,25.06,0.0,0.0
2024-12-14 1:55:21.385,-0.0034,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.395,-0.0049,0.0015,1.0083,25.0,0.0,0.0
2024-12-14 1:55:21.405,-0.0015,-0.002,1.0054,25.18,0.0,0.0
2024-12-14 1:55:21.415,-0.0015,0.0015,1.0088,25.18,0.0,0.0
2024-12-14 1:55:21.399,0.0,0.0,1.0088,25.25,0.0,0.0
2024-12-14 1:55:21.409,0.001,-0.0005,1.0078,25.06,0.0,0.0
2024-12-14 1:55:21.419,-0.002,0.0,1.0059,25.12,0.0,0.0
2024-12-14 1:55:21.429,0.0005,-0.001,1.0039,25.12,0.0,0.0
2024-12-14 1:55:21.455,0.0034,0.0005,1.0049,25.06,0.0,0.0
2024-12-14 1:55:21.465,0.0005,0.0,1.0029,25.12,0.0,0.0
2024-12-14 1:55:21.475,0.002,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 1:55:21.485,0.0039,0.0,1.0054,25.0,0.0,0.0
2024-12-14 1:55:21.505,0.0015,0.001,1.0029,25.18,0.0,0.0
2024-12-14 1:55:21.515,0.002,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 1:55:21.525,0.0005,0.001,1.0068,25.25,0.0,0.0
2024-12-14 1:55:21.535,-0.0005,-0.001,1.0093,25.25,0.0,0.0
2024-12-14 1:55:21.545,-0.0005,0.002,1.0078,25.06,0.0,0.0
2024-12-14 1:55:21.555,-0.0044,0.001,1.0073,25.37,0.0,0.0
2024-12-14 1:55:21.565,-0.0054,0.0034,1.0088,25.06,0.0,0.0
2024-12-14 1:55:21.554,-0.0029,0.0,1.0073,25.06,0.0,0.0
2024-12-14 1:55:21.564,-0.002,0.0015,1.0063,25.31,0.0,0.0
2024-12-14 1:55:21.574,-0.001,0.001,1.0083,25.12,0.0,0.0
2024-12-14 1:55:21.584,0.0,0.001,1.0078,25.12,0.0,0.0
2024-12-14 1:55:21.605,0.001,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 1:55:21.615,0.002,0.0,1.0078,25.06,0.0,0.0
2024-12-14 1:55:21.625,0.0029,0.002,1.0049,25.0,0.0,0.0
2024-12-14 1:55:21.649,0.0005,-0.0029,1.0044,25.06,0.0,0.0
2024-12-14 1:55:21.659,0.001,0.0005,1.0034,25.18,0.0,0.0
2024-12-14 1:55:21.669,0.0005,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 1:55:21.679,0.0005,-0.0034,1.0039,25.18,0.0,0.0
2024-12-14 1:55:21.689,0.0005,-0.002,1.0039,25.12,0.0,0.0
2024-12-14 1:55:21.699,-0.0005,-0.0015,1.0054,25.12,0.0,0.0
2024-12-14 1:55:21.709,-0.0005,0.0,1.0049,25.06,0.0,0.0
2024-12-14 1:55:21.719,-0.0005,-0.0005,1.0044,25.06,0.0,0.0
2024-12-14 1:55:21.705,-0.001,0.0,1.0093,25.18,0.0,0.0
2024-12-14 1:55:21.715,-0.0015,0.002,1.0083,25.12,0.0,0.0
2024-12-14 1:55:21.725,-0.002,0.001,1.0078,25.18,0.0,0.0
2024-12-14 1:55:21.750,-0.002,0.0015,1.0054,25.18,0.0,0.0
2024-12-14 1:55:21.760,0.0,0.002,1.0093,25.12,0.0,0.0
2024-12-14 1:55:21.770,-0.0005,0.001,1.0068,25.06,0.0,0.0
2024-12-14 1:55:21.780,-0.0015,0.0049,1.0078,25.06,0.0,0.0
2024-12-14 1:55:21.790,0.0015,0.002,1.0063,25.25,0.0,0.0
2024-12-14 1:55:21.800,0.0015,0.0,1.0059,25.25,0.0,0.0
2024-12-14 1:55:21.810,0.0024,-0.001,1.0044,25.06,0.0,0.0
2024-12-14 1:55:21.820,0.0034,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 1:55:21.804,0.0024,-0.0034,1.0039,25.06,0.0,0.0
2024-12-14 1:55:21.814,0.0015,0.0,1.0049,25.06,0.0,0.0
2024-12-14 1:55:21.824,0.0024,0.0,1.0054,25.18,0.0,0.0
2024-12-14 1:55:21.850,0.001,-0.001,1.0034,25.25,0.0,0.0
2024-12-14 1:55:21.860,0.0,-0.001,1.0054,25.0,0.0,0.0
2024-12-14 1:55:21.870,-0.0005,0.0,1.0073,25.18,0.0,0.0
2024-12-14 1:55:21.880,0.0,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.904,0.0,0.0029,1.0054,25.25,0.0,0.0
2024-12-14 1:55:21.914,-0.002,-0.001,1.0054,25.0,0.0,0.0
2024-12-14 1:55:21.924,0.0,0.0024,1.0088,25.06,0.0,0.0
2024-12-14 1:55:21.934,-0.0034,0.001,1.0063,25.31,0.0,0.0
2024-12-14 1:55:21.944,-0.0029,0.002,1.0073,25.12,0.0,0.0
2024-12-14 1:55:21.954,-0.0005,0.0015,1.0083,25.06,0.0,0.0
2024-12-14 1:55:21.964,0.001,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 1:55:21.950,0.002,0.0015,1.0039,25.06,0.0,0.0
2024-12-14 1:55:21.960,0.0034,0.0024,1.0059,25.12,0.0,0.0
2024-12-14 1:55:21.970,0.002,0.0005,1.0044,25.25,0.0,0.0
2024-12-14 1:55:21.980,0.0044,0.0,1.0088,25.06,0.0,0.0
2024-12-14 1:55:22.0,0.0005,-0.0015,1.0054,25.25,0.0,0.0
2024-12-14 1:55:22.10,0.0024,0.0,1.0049,25.12,0.0,0.0
2024-12-14 1:55:22.20,0.0015,-0.001,1.0054,25.12,0.0,0.0
2024-12-14 1:55:22.30,0.0005,-0.0024,1.0049,25.18,0.0,0.0
2024-12-14 1:55:22.54,0.0,0.0029,1.0044,25.31,0.0,0.0
2024-12-14 1:55:22.64,0.0,-0.001,1.0044,25.06,0.0,0.0
2024-12-14 1:55:22.74,0.0,-0.0005,1.0034,25.18,0.0,0.0
2024-12-14 1:55:22.84,-0.0029,0.0024,1.0059,25.12,0.0,0.0
2024-12-14 1:55:22.94,-0.0005,0.001,1.0034,25.25,0.0,0.0
2024-12-14 1:55:22.104,-0.0039,0.0034,1.0054,25.18,0.0,0.0
2024-12-14 1:55:22.114,-0.0034,0.0024,1.0063,25.06,0.0,0.0
2024-12-14 1:55:22.124,-0.0015,0.001,1.0049,25.0,0.0,0.0
2024-12-14 1:55:22.134,-0.0015,-0.0005,1.0039,25.12,0.0,0.0
2024-12-14 1:55:22.144,-0.0005,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 1:55:22.154,0.0015,0.0005,1.0039,25.06,0.0,0.0
2024-12-14 1:55:22.164,0.0015,-0.001,1.0068,25.06,0.0,0.0
2024-12-14 1:55:22.174,0.0005,0.0,1.0054,25.25,0.0,0.0
2024-12-14 1:55:22.184,-0.0049,-0.0015,1.0039,25.0,0.0,0.0
2024-12-14 1:55:22.149,0.001,0.0005,1.0073,25.06,0.0,0.0
2024-12-14 1:55:22.159,0.0,-0.0044,1.0054,25.25,0.0,0.0
2024-12-14 1:55:22.169,0.002,0.0,1.0029,25.18,0.0,0.0
2024-12-14 1:55:22.179,0.0,0.0,1.0034,25.25,0.0,0.0
2024-12-14 1:55:22.200,-0.001,-0.0005,1.0005,25.25,0.0,0.0
2024-12-14 1:55:22.210,0.001,0.0015,1.0093,25.12,0.0,0.0
2024-12-14 1:55:22.220,0.0,0.0,1.0044,25.18,0.0,0.0
2024-12-14 1:55:22.230,-0.001,0.0005,1.0088,25.06,0.0,0.0
2024-12-14 1:55:22.255,-0.0029,0.0029,1.0039,25.12,0.0,0.0
2024-12-14 1:55:22.265,-0.001,-0.0015,1.0098,25.25,0.0,0.0
2024-12-14 1:55:22.275,-0.0044,0.002,1.0107,25.06,0.0,0.0
2024-12-14 1:55:22.299,0.0,0.0,1.0107,25.12,0.0,0.0
2024-12-14 1:55:22.309,-0.0034,-0.0005,1.0098,25.31,0.0,0.0
2024-12-14 1:55:22.319,0.0005,-0.0015,1.0068,25.06,0.0,0.0
2024-12-14 1:55:22.329,0.0015,-0.0024,1.0083,25.06,0.0,0.0
2024-12-14 1:55:22.339,0.0029,0.0,1.0029,25.06,0.0,0.0
2024-12-14 1:55:22.349,0.0005,-0.0015,1.0078,25.18,0.0,0.0
2024-12-14 1:55:22.359,0.0,-0.0015,1.0044,25.06,0.0,0.0
2024-12-14 1:55:22.369,-0.0005,0.0024,1.0068,25.25,0.0,0.0
2024-12-14 1:55:22.355,-0.0015,0.0005,1.0015,25.25,0.0,0.0
2024-12-14 1:55:22.365,0.0024,0.001,1.0088,25.06,0.0,0.0
2024-12-14 1:55:22.375,0.0034,0.0,1.0015,25.06,0.0,0.0
2024-12-14 1:55:22.399,0.0049,-0.0024,1.0039,25.06,0.0,0.0
2024-12-14 1:55:22.409,0.0044,-0.0015,1.0044,24.87,0.0,0.0
2024-12-14 1:55:22.419,-0.0029,-0.0005,1.0024,25.0,0.0,0.0
2024-12-14 1:55:22.429,0.0029,0.0005,1.0098,25.12,0.0,0.0
2024-12-14 1:55:22.450,-0.0039,0.0015,1.0044,25.25,0.0,0.0
2024-12-14 1:55:22.460,0.001,-0.001,1.0039,25.18,0.0,0.0
2024-12-14 1:55:22.470,-0.0073,0.0044,1.0073,25.12,0.0,0.0
2024-12-14 1:55:22.480,-0.0024,0.001,1.0049,25.12,0.0,0.0
2024-12-14 1:55:22.490,-0.0063,0.0024,1.0117,25.12,0.0,0.0
2024-12-14 1:55:22.500,0.0024,0.0029,1.0044,25.0,0.0,0.0
2024-12-14 1:55:22.510,0.0,-0.0024,1.0039,25.12,0.0,0.0
2024-12-14 1:55:22.500,0.0029,0.0005,1.0073,25.31,0.0,0.0
2024-12-14 1:55:22.510,0.0083,-0.002,1.0029,25.06,0.0,0.0
2024-12-14 1:55:22.520,0.0034,-0.0054,1.0054,25.06,0.0,0.0
2024-12-14 1:55:22.530,0.0015,0.0,1.0024,25.18,0.0,0.0
2024-12-14 1:55:22.549,0.0,0.0015,1.0039,25.06,0.0,0.0
2024-12-14 1:55:22.559,-0.002,-0.0024,1.0112,25.12,0.0,0.0
2024-12-14 1:55:22.569,0.0005,0.0029,1.0083,24.87,0.0,0.0
2024-12-14 1:55:22.579,-0.0034,0.0,1.0068,25.06,0.0,0.0
2024-12-14 1:55:22.605,0.0015,0.001,1.0015,25.0,0.0,0.0
2024-12-14 1:55:22.615,0.002,-0.002,1.0039,25.0,0.0,0.0
2024-12-14 1:55:22.625,0.0054,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 1:55:22.635,0.002,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 1:55:22.645,-0.0005,0.0005,1.0117,25.0,0.0,0.0
2024-12-14 1:55:22.655,0.0,0.0015,1.0078,25.25,0.0,0.0
2024-12-14 1:55:22.665,-0.0054,0.002,1.0068,25.25,0.0,0.0
2024-12-14 1:55:22.649,-0.0029,-0.0005,1.0112,25.12,0.0,0.0
2024-12-14 1:55:22.659,-0.0024,0.0,1.0068,25.06,0.0,0.0
2024-12-14 1:55:22.669,0.001,-0.0015,1.0054,25.06,0.0,0.0
2024-12-14 1:55:22.679,0.0034,-0.0005,1.0044,25.06,0.0,0.0
2024-12-14 1:55:22.705,0.0039,-0.0005,1.0024,25.12,0.0,0.0
2024-12-14 1:55:22.715,0.0044,-0.001,1.0088,25.31,0.0,0.0
2024-12-14 1:55:22.725,0.0024,0.0,1.0059,25.12,0.0,0.0
2024-12-14 1:55:22.735,0.0015,-0.0015,1.0078,25.25,0.0,0.0
2024-12-14 1:55:22.745,0.0015,0.0005,1.0054,25.25,0.0,0.0
2024-12-14 1:55:22.755,-0.0015,0.0005,1.0073,25.0,0.0,0.0
2024-12-14 1:55:22.765,-0.001,-0.0005,1.002,25.06,0.0,0.0
2024-12-14 1:55:22.750,-0.0005,0.0015,1.0059,25.12,0.0,0.0
2024-12-14 1:55:22.760,0.0,0.001,1.0063,25.06,0.0,0.0
2024-12-14 1:55:22.770,-0.001,0.002,1.0083,25.25,0.0,0.0
2024-12-14 1:55:22.780,0.0,0.0015,1.0049,25.18,0.0,0.0
2024-12-14 1:55:22.804,0.001,0.0,1.0098,25.06,0.0,0.0
2024-12-14 1:55:22.814,-0.0034,0.0005,1.0054,25.18,0.0,0.0
2024-12-14 1:55:22.824,-0.0005,0.0029,1.0098,25.25,0.0,0.0
2024-12-14 1:55:22.850,-0.0029,0.0015,1.0083,25.25,0.0,0.0
2024-12-14 1:55:22.860,-0.002,-0.001,1.0088,25.25,0.0,0.0
2024-12-14 1:55:22.870,0.0005,0.002,1.0059,25.06,0.0,0.0
2024-12-14 1:55:22.880,0.0029,-0.0029,1.0039,25.0,0.0,0.0
2024-12-14 1:55:22.890,0.0029,-0.002,1.0073,25.0,0.0,0.0
2024-12-14 1:55:22.900,0.0044,-0.0005,1.0049,25.18,0.0,0.0
2024-12-14 1:55:22.910,0.0024,-0.0034,1.0049,25.06,0.0,0.0
2024-12-14 1:55:22.920,0.0024,0.0,1.0063,25.18,0.0,0.0
2024-12-14 1:55:22.904,0.0,-0.0034,1.0039,25.25,0.0,0.0
2024-12-14 1:55:22.914,-0.0015,0.0005,1.0063,25.37,0.0,0.0
2024-12-14 1:55:22.924,-0.0024,0.0015,1.0107,25.12,0.0,0.0
