Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2025-2-5 4:0:28.365,0.583,0.0059,0.0244,-4.9438,1.3428,2.4414,28.02,0.0,0.0,2025-02-05 04:00:25.286
2025-2-5 4:0:28.375,0.5928,-0.0195,0.0093,-25.0244,-3.6011,-3.9673,27.77,0.0,0.0,2025-02-05 04:00:25.296
2025-2-5 4:0:28.385,0.5767,-0.0015,0.0269,-18.6768,-0.4272,-0.6714,27.77,0.0,0.0,2025-02-05 04:00:25.306
2025-2-5 4:0:28.395,0.584,-0.0229,0.0308,-18.7378,-0.5493,-0.1831,27.77,0.0,0.0,2025-02-05 04:00:25.317
2025-2-5 4:0:28.405,0.5903,0.0068,0.0215,-14.8315,0.4272,1.0376,27.96,0.0,0.0,2025-02-05 04:00:25.327
2025-2-5 4:0:28.415,0.5859,0.0171,0.0161,-12.0239,-2.3193,-2.9297,27.77,0.0,0.0,2025-02-05 04:00:25.337
2025-2-5 4:0:28.425,0.5757,0.0059,0.0166,-11.1694,-0.6104,-0.3662,28.02,0.0,0.0,2025-02-05 04:00:25.347
2025-2-5 4:0:28.435,0.5835,0.0215,0.0054,-9.9487,-0.7324,-0.4272,27.71,0.0,0.0,2025-02-05 04:00:25.357
2025-2-5 4:0:28.445,0.5806,0.0186,0.0068,-8.728,0.0,0.4272,28.02,0.0,0.0,2025-02-05 04:00:25.367
2025-2-5 4:0:28.455,0.5884,0.0239,0.0078,-8.0566,-0.3052,0.0,27.77,0.0,0.0,2025-02-05 04:00:25.376
2025-2-5 4:0:28.465,0.584,0.0244,0.0059,-8.9111,-0.3052,0.2441,27.71,0.0,0.0,2025-02-05 04:00:25.387
2025-2-5 4:0:28.475,0.5874,0.0293,0.0044,-8.1177,-0.3662,-0.061,27.96,0.0,0.0,2025-02-05 04:00:25.396
2025-2-5 4:0:28.485,0.5845,0.0308,0.0093,-7.8735,-0.5493,-0.6104,28.02,0.0,0.0,2025-02-05 04:00:25.406
2025-2-5 4:0:28.495,0.582,0.0225,0.0073,-8.1177,-0.5493,-0.3052,28.02,0.0,0.0,2025-02-05 04:00:25.416
2025-2-5 4:0:28.505,0.584,0.0195,0.0186,-7.0801,0.1221,0.6714,28.02,0.0,0.0,2025-02-05 04:00:25.426
2025-2-5 4:0:28.515,0.583,0.0186,0.019,-3.6621,0.061,0.3052,27.96,0.0,0.0,2025-02-05 04:00:25.436
2025-2-5 4:0:28.525,0.5806,0.0181,0.0186,-0.9766,1.1597,1.8921,27.96,0.0,0.0,2025-02-05 04:00:25.446
2025-2-5 4:0:28.535,0.5854,0.0366,0.0142,1.709,1.2817,1.8921,27.77,0.0,0.0,2025-02-05 04:00:25.455
2025-2-5 4:0:28.545,0.585,0.0303,0.0088,3.0518,1.2207,1.2817,27.83,0.0,0.0,2025-02-05 04:00:25.465
2025-2-5 4:0:28.555,0.5825,0.0273,0.0122,1.5259,0.9766,1.4038,27.96,0.0,0.0,2025-02-05 04:00:25.475
2025-2-5 4:0:28.565,0.5811,0.0073,0.0166,-1.6479,0.6714,1.6479,27.96,0.0,0.0,2025-02-05 04:00:25.485
2025-2-5 4:0:28.575,0.5874,0.021,0.0137,-4.0283,1.0986,1.8921,27.96,0.0,0.0,2025-02-05 04:00:25.496
2025-2-5 4:0:28.585,0.5835,0.0264,0.0063,-9.7656,0.4272,1.1597,27.96,0.0,0.0,2025-02-05 04:00:25.506
2025-2-5 4:0:28.595,0.5869,0.0156,0.0112,-15.1367,-0.1831,0.5493,27.71,0.0,0.0,2025-02-05 04:00:25.516
2025-2-5 4:0:28.605,0.5874,-0.0073,0.0088,-19.9585,-0.9766,-0.6104,28.02,0.0,0.0,2025-02-05 04:00:25.526
2025-2-5 4:0:28.615,0.5864,0.0093,0.0176,-18.6768,-0.7935,-0.5493,27.96,0.0,0.0,2025-02-05 04:00:25.536
2025-2-5 4:0:28.625,0.5801,-0.001,0.0098,-22.3389,-1.5259,-1.5869,28.09,0.0,0.0,2025-02-05 04:00:25.546
2025-2-5 4:0:28.635,0.5864,-0.019,0.0249,-21.9727,-1.8311,-1.709,27.96,0.0,0.0,2025-02-05 04:00:25.556
2025-2-5 4:0:28.645,0.5859,-0.0166,0.0308,-20.4468,-2.8687,-3.2959,27.77,0.0,0.0,2025-02-05 04:00:25.566
2025-2-5 4:0:28.655,0.5845,-0.0034,0.0186,-22.4609,-2.7466,-2.9297,27.77,0.0,0.0,2025-02-05 04:00:25.576
2025-2-5 4:0:28.665,0.584,-0.0127,0.0371,-21.7896,-2.6245,-2.8076,27.77,0.0,0.0,2025-02-05 04:00:25.586
2025-2-5 4:0:28.675,0.585,-0.0161,0.0386,-19.9585,-2.3193,-2.5024,28.09,0.0,0.0,2025-02-05 04:00:25.596
2025-2-5 4:0:28.685,0.5869,-0.0137,0.0449,-15.564,-1.9531,-2.8687,27.71,0.0,0.0,2025-02-05 04:00:25.606
2025-2-5 4:0:28.695,0.5801,-0.0054,0.043,-11.5967,-1.8921,-2.8687,27.96,0.0,0.0,2025-02-05 04:00:25.616
2025-2-5 4:0:28.705,0.5864,0.0049,0.0259,-8.7891,-1.4648,-2.1973,27.71,0.0,0.0,2025-02-05 04:00:25.626
2025-2-5 4:0:28.715,0.583,0.0034,0.0225,-6.5308,-1.5259,-2.5635,27.52,0.0,0.0,2025-02-05 04:00:25.635
2025-2-5 4:0:28.725,0.5884,0.0137,0.04,-1.77,-0.7935,-1.4038,27.96,0.0,0.0,2025-02-05 04:00:25.645
2025-2-5 4:0:28.735,0.584,0.0171,0.0332,1.9531,-0.7935,-1.77,28.02,0.0,0.0,2025-02-05 04:00:25.655
2025-2-5 4:0:28.745,0.5845,0.0244,0.043,4.8218,-0.1831,-0.7324,27.83,0.0,0.0,2025-02-05 04:00:25.665
2025-2-5 4:0:28.755,0.5825,0.0288,0.0161,7.7515,-0.5493,-1.2207,28.02,0.0,0.0,2025-02-05 04:00:25.675
2025-2-5 4:0:28.765,0.5854,0.0352,0.0322,8.667,0.0,-1.0376,27.83,0.0,0.0,2025-02-05 04:00:25.685
2025-2-5 4:0:28.775,0.5811,0.0317,-0.0059,9.3994,-0.3662,-0.9155,28.02,0.0,0.0,2025-02-05 04:00:25.694
2025-2-5 4:0:28.785,0.5869,0.0317,0.022,10.3149,-0.061,-0.4883,28.09,0.0,0.0,2025-02-05 04:00:25.704
2025-2-5 4:0:28.795,0.5869,0.0283,0.021,10.5591,0.2441,-0.5493,27.96,0.0,0.0,2025-02-05 04:00:25.715
2025-2-5 4:0:28.805,0.5815,0.0283,0.0015,10.8643,0.0,-0.9155,27.96,0.0,0.0,2025-02-05 04:00:25.725
2025-2-5 4:0:28.815,0.5776,0.0317,-0.002,11.9019,0.1831,-0.4883,27.96,0.0,0.0,2025-02-05 04:00:25.735
2025-2-5 4:0:28.825,0.5903,0.0391,0.0117,11.9629,0.4272,0.4272,27.77,0.0,0.0,2025-02-05 04:00:25.745
2025-2-5 4:0:28.835,0.5811,0.0361,-0.0015,12.5732,0.9766,0.9155,28.02,0.0,0.0,2025-02-05 04:00:25.755
2025-2-5 4:0:28.845,0.5811,0.0347,-0.0156,12.9395,0.5493,0.9155,27.96,0.0,0.0,2025-02-05 04:00:25.765
2025-2-5 4:0:28.855,0.5869,0.0312,0.0024,13.6719,0.9155,1.2817,28.02,0.0,0.0,2025-02-05 04:00:25.775
2025-2-5 4:0:28.865,0.5815,0.042,-0.0083,13.6108,1.2207,1.4648,27.96,0.0,0.0,2025-02-05 04:00:25.785
2025-2-5 4:0:28.875,0.585,0.0347,-0.0039,14.8926,1.3428,1.77,27.96,0.0,0.0,2025-02-05 04:00:25.795
2025-2-5 4:0:28.885,0.5879,0.0454,0.0039,14.8315,0.7935,0.9155,27.96,0.0,0.0,2025-02-05 04:00:25.805
2025-2-5 4:0:28.895,0.5874,0.0498,0.0034,12.7563,1.8921,1.2817,28.02,0.0,0.0,2025-02-05 04:00:25.815
2025-2-5 4:0:28.905,0.5767,0.0288,-0.0068,14.2212,1.8311,1.6479,27.83,0.0,0.0,2025-02-05 04:00:25.825
2025-2-5 4:0:28.915,0.583,0.0405,-0.0024,15.4419,3.2959,2.0752,28.02,0.0,0.0,2025-02-05 04:00:25.835
2025-2-5 4:0:28.925,0.583,0.0298,-0.0029,15.7471,3.9673,2.0142,27.83,0.0,0.0,2025-02-05 04:00:25.845
2025-2-5 4:0:28.935,0.5894,-0.0078,0.0171,11.7798,2.7466,0.8545,27.71,0.0,0.0,2025-02-05 04:00:25.854
2025-2-5 4:0:28.945,0.5806,-0.0083,0.0054,10.437,1.8921,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:25.864
2025-2-5 4:0:28.955,0.5884,-0.0122,0.0181,10.3149,0.7324,-0.5493,27.83,0.0,0.0,2025-02-05 04:00:25.874
2025-2-5 4:0:28.965,0.5864,-0.0103,0.0083,11.2305,0.5493,-0.7324,27.96,0.0,0.0,2025-02-05 04:00:25.884
2025-2-5 4:0:28.975,0.582,-0.0112,0.0098,11.6577,0.0,-1.3428,27.83,0.0,0.0,2025-02-05 04:00:25.894
2025-2-5 4:0:28.985,0.585,-0.0161,0.0039,12.207,0.061,-1.2207,28.02,0.0,0.0,2025-02-05 04:00:25.904
2025-2-5 4:0:28.995,0.5835,-0.019,0.0176,13.5498,-0.2441,-1.5259,27.71,0.0,0.0,2025-02-05 04:00:25.914
2025-2-5 4:0:29.5,0.584,-0.0186,0.0171,14.2212,-0.6714,-1.77,27.96,0.0,0.0,2025-02-05 04:00:25.924
2025-2-5 4:0:29.15,0.5845,-0.0103,0.0151,14.9536,-0.5493,-1.2207,27.71,0.0,0.0,2025-02-05 04:00:25.934
2025-2-5 4:0:29.25,0.584,0.0103,0.0093,13.0005,-0.2441,-0.9766,27.83,0.0,0.0,2025-02-05 04:00:25.944
2025-2-5 4:0:29.35,0.5811,0.0151,0.0122,10.376,0.3662,0.4883,27.96,0.0,0.0,2025-02-05 04:00:25.954
2025-2-5 4:0:29.45,0.5854,0.0127,0.0151,8.5449,0.9155,1.0376,27.83,0.0,0.0,2025-02-05 04:00:25.964
2025-2-5 4:0:29.55,0.5859,0.0122,0.0107,7.0801,0.9155,1.2817,27.71,0.0,0.0,2025-02-05 04:00:25.974
2025-2-5 4:0:29.65,0.5859,0.0142,0.0122,5.4321,0.7935,1.2207,28.09,0.0,0.0,2025-02-05 04:00:25.984
2025-2-5 4:0:29.75,0.5869,0.0117,0.0107,3.6621,0.4883,0.6104,28.02,0.0,0.0,2025-02-05 04:00:25.994
2025-2-5 4:0:29.85,0.5864,0.0112,0.0137,2.3804,0.4272,0.4272,27.96,0.0,0.0,2025-02-05 04:00:26.004
2025-2-5 4:0:29.95,0.5859,0.0151,0.0151,1.8311,0.0,-0.1221,27.83,0.0,0.0,2025-02-05 04:00:26.014
2025-2-5 4:0:29.105,0.5845,0.0142,0.0137,1.0986,-0.1831,-0.3052,28.09,0.0,0.0,2025-02-05 04:00:26.024
2025-2-5 4:0:29.115,0.5835,0.0107,0.0146,0.4883,-0.1221,-0.1831,27.71,0.0,0.0,2025-02-05 04:00:26.034
2025-2-5 4:0:29.125,0.5879,0.0107,0.0176,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.043
2025-2-5 4:0:29.135,0.5864,0.0117,0.0142,-0.3052,-0.2441,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.053
2025-2-5 4:0:29.145,0.5864,0.0146,0.0166,-0.2441,-0.7935,-1.1597,27.83,0.0,0.0,2025-02-05 04:00:26.063
2025-2-5 4:0:29.155,0.585,0.0112,0.0151,-0.7324,-1.2817,-1.8921,27.83,0.0,0.0,2025-02-05 04:00:26.073
2025-2-5 4:0:29.165,0.583,0.0137,0.0137,-0.9766,-1.2207,-2.3193,27.83,0.0,0.0,2025-02-05 04:00:26.083
2025-2-5 4:0:29.175,0.584,0.0117,0.0161,-0.9766,-1.0986,-1.77,27.77,0.0,0.0,2025-02-05 04:00:26.093
2025-2-5 4:0:29.185,0.5845,0.0142,0.0195,-0.6714,-1.0376,-1.77,27.96,0.0,0.0,2025-02-05 04:00:26.103
2025-2-5 4:0:29.195,0.585,0.0122,0.0151,-0.4272,-1.0986,-1.77,27.77,0.0,0.0,2025-02-05 04:00:26.113
2025-2-5 4:0:29.205,0.5845,0.0142,0.0132,-0.1221,-1.0986,-1.709,28.09,0.0,0.0,2025-02-05 04:00:26.124
2025-2-5 4:0:29.215,0.5845,0.0156,0.0122,0.061,-0.7324,-1.1597,27.96,0.0,0.0,2025-02-05 04:00:26.134
2025-2-5 4:0:29.225,0.5835,0.0151,0.0107,0.061,-0.4272,-0.8545,27.96,0.0,0.0,2025-02-05 04:00:26.143
2025-2-5 4:0:29.235,0.582,0.0171,0.0088,0.1831,0.0,-0.061,28.02,0.0,0.0,2025-02-05 04:00:26.153
2025-2-5 4:0:29.245,0.5835,0.0176,0.0117,-0.1221,0.1221,0.3052,27.83,0.0,0.0,2025-02-05 04:00:26.163
2025-2-5 4:0:29.255,0.5864,0.0161,0.0132,-0.1221,0.3662,0.6104,28.15,0.0,0.0,2025-02-05 04:00:26.173
2025-2-5 4:0:29.265,0.584,0.0137,0.0132,-0.4883,0.3052,0.3662,28.02,0.0,0.0,2025-02-05 04:00:26.183
2025-2-5 4:0:29.275,0.5845,0.0151,0.0171,-1.0986,0.1831,0.3052,27.77,0.0,0.0,2025-02-05 04:00:26.193
2025-2-5 4:0:29.285,0.585,0.0132,0.0146,-1.0986,-0.061,0.1831,27.83,0.0,0.0,2025-02-05 04:00:26.203
2025-2-5 4:0:29.295,0.584,0.0107,0.0146,-1.0986,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.213
2025-2-5 4:0:29.305,0.5859,0.0142,0.0112,-0.8545,0.061,0.1831,27.96,0.0,0.0,2025-02-05 04:00:26.223
2025-2-5 4:0:29.315,0.585,0.0127,0.0142,-0.6714,0.061,0.061,27.83,0.0,0.0,2025-02-05 04:00:26.233
2025-2-5 4:0:29.325,0.5859,0.0137,0.0132,-0.3662,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:26.243
2025-2-5 4:0:29.335,0.5854,0.0146,0.0142,0.0,-0.1221,-0.1831,27.83,0.0,0.0,2025-02-05 04:00:26.253
2025-2-5 4:0:29.345,0.5835,0.0132,0.0137,0.061,-0.1831,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.262
2025-2-5 4:0:29.355,0.583,0.0142,0.0117,0.061,0.0,-0.3052,28.02,0.0,0.0,2025-02-05 04:00:26.272
2025-2-5 4:0:29.365,0.5894,0.0151,0.0132,-0.1221,-0.3052,-0.4883,27.83,0.0,0.0,2025-02-05 04:00:26.282
2025-2-5 4:0:29.375,0.5854,0.0142,0.0132,0.0,-0.1221,-0.2441,27.96,0.0,0.0,2025-02-05 04:00:26.292
2025-2-5 4:0:29.385,0.5825,0.0161,0.0122,0.061,-0.061,-0.1831,27.71,0.0,0.0,2025-02-05 04:00:26.303
2025-2-5 4:0:29.395,0.5854,0.0151,0.0146,0.0,-0.1221,-0.3662,27.96,0.0,0.0,2025-02-05 04:00:26.313
2025-2-5 4:0:29.405,0.584,0.0142,0.0137,0.1221,-0.2441,-0.4272,27.96,0.0,0.0,2025-02-05 04:00:26.323
2025-2-5 4:0:29.415,0.5845,0.0151,0.0132,0.1221,-0.061,-0.1221,27.83,0.0,0.0,2025-02-05 04:00:26.333
2025-2-5 4:0:29.425,0.583,0.0142,0.0132,0.1831,-0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:26.343
2025-2-5 4:0:29.435,0.5845,0.0156,0.0117,0.1831,-0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:26.353
2025-2-5 4:0:29.445,0.5825,0.0151,0.0088,0.3052,0.0,-0.1831,27.96,0.0,0.0,2025-02-05 04:00:26.363
2025-2-5 4:0:29.455,0.5864,0.0137,0.0156,0.3662,-0.3052,-0.3052,27.83,0.0,0.0,2025-02-05 04:00:26.373
2025-2-5 4:0:29.465,0.5825,0.0137,0.0166,0.5493,-0.2441,-0.2441,27.96,0.0,0.0,2025-02-05 04:00:26.383
2025-2-5 4:0:29.475,0.5845,0.0146,0.0171,1.0376,-0.1831,-0.3052,28.02,0.0,0.0,2025-02-05 04:00:26.393
2025-2-5 4:0:29.485,0.585,0.0171,0.0171,1.1597,-0.2441,-0.4883,28.02,0.0,0.0,2025-02-05 04:00:26.403
2025-2-5 4:0:29.495,0.5864,0.0151,0.0142,1.2207,-0.2441,-0.4272,28.02,0.0,0.0,2025-02-05 04:00:26.412
2025-2-5 4:0:29.505,0.5835,0.0142,0.0142,1.1597,-0.1221,-0.5493,28.09,0.0,0.0,2025-02-05 04:00:26.422
2025-2-5 4:0:29.515,0.5859,0.0132,0.0146,1.0986,-0.2441,-0.061,28.02,0.0,0.0,2025-02-05 04:00:26.432
2025-2-5 4:0:29.525,0.5859,0.0132,0.0156,0.8545,-0.061,-0.2441,27.96,0.0,0.0,2025-02-05 04:00:26.442
2025-2-5 4:0:29.535,0.584,0.0142,0.0117,0.5493,0.0,-0.1831,27.71,0.0,0.0,2025-02-05 04:00:26.452
2025-2-5 4:0:29.545,0.585,0.0137,0.0107,0.3052,-0.061,-0.1221,28.02,0.0,0.0,2025-02-05 04:00:26.461
2025-2-5 4:0:29.555,0.582,0.0146,0.0117,0.2441,0.1221,0.1221,28.15,0.0,0.0,2025-02-05 04:00:26.471
2025-2-5 4:0:29.565,0.5845,0.0142,0.0112,0.1221,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.482
