Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 2:0:59.84,-0.0015,-0.001,1.0049,25.37,0.0,0.0
2024-12-14 2:0:59.94,-0.001,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 2:0:59.104,0.0,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:0:59.114,0.0,0.002,1.0063,25.06,0.0,0.0
2024-12-14 2:0:59.124,-0.0015,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:0:59.134,-0.0005,0.0024,1.0029,25.0,0.0,0.0
2024-12-14 2:0:59.144,-0.001,0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:0:59.154,-0.0005,0.001,1.0059,25.06,0.0,0.0
2024-12-14 2:0:59.164,0.001,0.002,1.0044,25.25,0.0,0.0
2024-12-14 2:0:59.174,-0.001,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:0:59.184,0.0,-0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:0:59.194,0.002,-0.0024,1.0068,25.18,0.0,0.0
2024-12-14 2:0:59.204,0.0039,-0.002,1.0049,25.0,0.0,0.0
2024-12-14 2:0:59.154,-0.001,-0.0039,1.0083,25.25,0.0,0.0
2024-12-14 2:0:59.200,-0.001,0.0,1.0073,25.0,0.0,0.0
2024-12-14 2:0:59.210,-0.002,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:0:59.220,0.0015,-0.0029,1.0034,25.12,0.0,0.0
2024-12-14 2:0:59.230,0.0,0.0005,1.0073,25.25,0.0,0.0
2024-12-14 2:0:59.240,0.002,0.0,1.0034,25.06,0.0,0.0
2024-12-14 2:0:59.255,0.0024,0.002,1.0059,25.0,0.0,0.0
2024-12-14 2:0:59.265,0.0,0.0029,1.0083,25.0,0.0,0.0
2024-12-14 2:0:59.275,0.001,0.002,1.0078,25.06,0.0,0.0
2024-12-14 2:0:59.299,0.0,0.0015,1.0063,24.87,0.0,0.0
2024-12-14 2:0:59.309,0.0,0.0,1.0024,25.0,0.0,0.0
2024-12-14 2:0:59.319,-0.001,-0.001,1.0049,24.87,0.0,0.0
2024-12-14 2:0:59.329,0.0005,0.0015,1.0068,25.12,0.0,0.0
2024-12-14 2:0:59.355,-0.0015,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:0:59.365,0.0,-0.002,1.0068,25.06,0.0,0.0
2024-12-14 2:0:59.375,0.0,0.0,1.0073,25.12,0.0,0.0
2024-12-14 2:0:59.385,-0.0005,-0.001,1.0068,25.37,0.0,0.0
2024-12-14 2:0:59.395,-0.0005,-0.0005,1.0103,25.18,0.0,0.0
2024-12-14 2:0:59.405,0.0005,-0.0005,1.0039,25.31,0.0,0.0
2024-12-14 2:0:59.415,0.001,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:0:59.399,-0.0005,0.0024,1.0049,25.12,0.0,0.0
2024-12-14 2:0:59.409,0.0034,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:0:59.419,0.0005,0.002,1.0049,25.06,0.0,0.0
2024-12-14 2:0:59.429,0.0,0.0015,1.0068,25.12,0.0,0.0
2024-12-14 2:0:59.455,0.0005,0.0,1.0039,25.12,0.0,0.0
2024-12-14 2:0:59.465,0.0,0.0,1.0098,25.06,0.0,0.0
2024-12-14 2:0:59.475,-0.001,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:0:59.485,-0.0005,0.0015,1.0059,25.18,0.0,0.0
2024-12-14 2:0:59.505,-0.0015,0.0,1.0098,25.06,0.0,0.0
2024-12-14 2:0:59.515,0.0,0.0005,1.0073,25.12,0.0,0.0
2024-12-14 2:0:59.525,0.0,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:0:59.535,-0.0005,-0.0015,1.0063,25.12,0.0,0.0
2024-12-14 2:0:59.545,-0.002,-0.001,1.0034,25.06,0.0,0.0
2024-12-14 2:0:59.555,0.0,0.001,1.0078,25.12,0.0,0.0
2024-12-14 2:0:59.565,0.0005,-0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:0:59.554,0.0,0.0,1.0083,25.25,0.0,0.0
2024-12-14 2:0:59.564,0.0005,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:0:59.574,-0.001,0.0029,1.0063,25.12,0.0,0.0
2024-12-14 2:0:59.584,0.0005,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:0:59.605,0.0024,0.0029,1.0054,25.12,0.0,0.0
2024-12-14 2:0:59.615,0.0,-0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:0:59.625,-0.001,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:0:59.635,0.0005,-0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:0:59.645,0.002,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:0:59.655,0.0,0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:0:59.665,-0.0005,-0.0015,1.0039,25.06,0.0,0.0
2024-12-14 2:0:59.654,-0.0015,-0.0005,1.0024,25.0,0.0,0.0
2024-12-14 2:0:59.664,0.0,-0.0029,1.0068,25.18,0.0,0.0
2024-12-14 2:0:59.674,0.0005,-0.0029,1.0034,25.0,0.0,0.0
2024-12-14 2:0:59.684,-0.0005,-0.0029,1.0073,25.06,0.0,0.0
2024-12-14 2:0:59.705,-0.0005,0.0,1.0083,25.06,0.0,0.0
2024-12-14 2:0:59.715,-0.0005,-0.0015,1.0107,25.37,0.0,0.0
2024-12-14 2:0:59.725,0.002,0.002,1.0068,25.12,0.0,0.0
2024-12-14 2:0:59.750,0.0,0.001,1.0049,25.25,0.0,0.0
2024-12-14 2:0:59.760,0.0015,0.0024,1.0054,25.37,0.0,0.0
2024-12-14 2:0:59.770,0.0,0.001,1.0083,25.12,0.0,0.0
2024-12-14 2:0:59.780,-0.001,0.0015,1.0088,25.18,0.0,0.0
2024-12-14 2:0:59.790,0.0024,0.0,1.0088,25.06,0.0,0.0
2024-12-14 2:0:59.800,0.0005,0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:0:59.810,0.0,0.0,1.0034,25.0,0.0,0.0
2024-12-14 2:0:59.820,0.0,-0.0015,1.0049,25.12,0.0,0.0
2024-12-14 2:0:59.804,-0.002,0.0,1.0083,25.18,0.0,0.0
2024-12-14 2:0:59.814,0.0005,0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:0:59.824,0.0015,-0.0005,1.0107,25.06,0.0,0.0
2024-12-14 2:0:59.850,0.0005,0.0005,1.0073,25.06,0.0,0.0
2024-12-14 2:0:59.860,0.0,0.0005,1.0059,25.18,0.0,0.0
2024-12-14 2:0:59.870,-0.0005,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:0:59.880,0.001,0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:0:59.904,0.0024,0.002,1.0068,24.87,0.0,0.0
2024-12-14 2:0:59.914,0.0005,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:0:59.924,-0.0005,0.0005,1.0029,25.06,0.0,0.0
2024-12-14 2:0:59.934,0.0,0.0029,1.0059,24.87,0.0,0.0
2024-12-14 2:0:59.944,0.0024,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:0:59.954,-0.002,0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:0:59.964,0.0,0.001,1.0054,25.0,0.0,0.0
2024-12-14 2:0:59.950,0.0,0.0015,1.0054,25.06,0.0,0.0
2024-12-14 2:0:59.960,0.0005,-0.0005,1.0034,25.37,0.0,0.0
2024-12-14 2:0:59.970,-0.0005,-0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:0:59.980,-0.0015,-0.0015,1.0103,25.06,0.0,0.0
2024-12-14 2:0:60.5,-0.0005,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:0:60.15,0.0005,0.002,1.0078,25.12,0.0,0.0
2024-12-14 2:0:60.25,-0.0015,-0.001,1.0068,25.18,0.0,0.0
2024-12-14 2:0:60.35,-0.0005,0.0005,1.0093,25.12,0.0,0.0
2024-12-14 2:0:60.54,0.001,0.0,1.0024,25.31,0.0,0.0
2024-12-14 2:0:60.64,0.0015,-0.0005,1.0063,25.0,0.0,0.0
2024-12-14 2:0:60.74,0.002,0.0,1.0034,25.06,0.0,0.0
2024-12-14 2:0:60.84,0.001,0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:0:60.94,0.001,0.0005,1.0063,25.31,0.0,0.0
2024-12-14 2:0:60.104,0.0005,0.0044,1.0044,25.18,0.0,0.0
2024-12-14 2:0:60.114,0.001,0.001,1.0088,25.37,0.0,0.0
2024-12-14 2:0:60.124,0.0005,-0.0024,1.0098,25.12,0.0,0.0
2024-12-14 2:0:60.134,0.001,0.0005,1.0063,24.81,0.0,0.0
2024-12-14 2:0:60.144,-0.002,0.001,1.0078,25.18,0.0,0.0
2024-12-14 2:0:60.154,0.0,-0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:0:60.164,-0.0015,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:0:60.174,-0.0024,-0.0005,1.0078,25.12,0.0,0.0
2024-12-14 2:0:60.184,-0.0049,-0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:1:0.149,-0.0005,0.001,1.0063,25.0,0.0,0.0
2024-12-14 2:1:0.159,0.0,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:1:0.169,0.001,0.0,1.0068,25.18,0.0,0.0
2024-12-14 2:1:0.179,-0.0005,0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:1:0.205,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:1:0.215,-0.002,0.001,1.0068,25.25,0.0,0.0
2024-12-14 2:1:0.225,0.0,0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:1:0.235,0.0,0.0,1.0049,25.37,0.0,0.0
2024-12-14 2:1:0.255,0.0005,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:1:0.265,0.0,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:1:0.275,-0.0005,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:1:0.299,0.0,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:1:0.309,0.001,0.0,1.0083,25.12,0.0,0.0
2024-12-14 2:1:0.319,-0.0005,-0.0015,1.0029,25.25,0.0,0.0
2024-12-14 2:1:0.329,0.0015,-0.002,1.0073,25.18,0.0,0.0
2024-12-14 2:1:0.339,-0.001,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:0.349,-0.001,-0.0005,1.0088,25.06,0.0,0.0
2024-12-14 2:1:0.359,0.0,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:1:0.369,0.001,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:1:0.355,0.0,0.002,1.0068,25.25,0.0,0.0
2024-12-14 2:1:0.365,0.0,0.0024,1.0039,25.06,0.0,0.0
2024-12-14 2:1:0.375,-0.0005,0.002,1.0088,25.06,0.0,0.0
2024-12-14 2:1:0.399,-0.001,0.001,1.0098,25.12,0.0,0.0
2024-12-14 2:1:0.409,-0.0015,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:1:0.419,0.001,-0.0005,1.0078,25.25,0.0,0.0
2024-12-14 2:1:0.429,0.0,0.001,1.0083,25.12,0.0,0.0
2024-12-14 2:1:0.450,0.0,-0.0015,1.0063,25.37,0.0,0.0
2024-12-14 2:1:0.460,-0.0024,0.0,1.0063,25.31,0.0,0.0
2024-12-14 2:1:0.470,-0.001,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:1:0.480,-0.001,-0.0034,1.0073,25.18,0.0,0.0
2024-12-14 2:1:0.490,0.0,0.001,1.0063,25.18,0.0,0.0
2024-12-14 2:1:0.500,0.0,-0.0029,1.0049,25.18,0.0,0.0
2024-12-14 2:1:0.510,0.002,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:1:0.500,0.002,-0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:1:0.510,-0.0005,-0.0015,1.0088,25.18,0.0,0.0
2024-12-14 2:1:0.520,0.0015,0.0024,1.0078,25.0,0.0,0.0
2024-12-14 2:1:0.530,0.0015,0.0005,1.0049,25.37,0.0,0.0
2024-12-14 2:1:0.549,0.002,0.0015,1.0039,25.12,0.0,0.0
2024-12-14 2:1:0.559,0.0,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 2:1:0.569,0.001,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:1:0.579,0.0005,0.001,1.0098,25.06,0.0,0.0
2024-12-14 2:1:0.589,0.0005,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:1:0.599,-0.002,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:0.609,-0.001,-0.0015,1.0039,25.12,0.0,0.0
2024-12-14 2:1:0.600,0.002,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:1:0.610,-0.001,-0.002,1.0068,25.12,0.0,0.0
2024-12-14 2:1:0.620,0.0015,-0.0034,1.0083,25.25,0.0,0.0
2024-12-14 2:1:0.630,-0.0015,-0.0024,1.0059,25.18,0.0,0.0
2024-12-14 2:1:0.649,0.001,-0.001,1.0049,25.31,0.0,0.0
2024-12-14 2:1:0.659,0.0,-0.0005,1.0059,25.12,0.0,0.0
2024-12-14 2:1:0.669,0.0015,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:1:0.679,0.0,0.002,1.0083,25.18,0.0,0.0
2024-12-14 2:1:0.705,0.0,-0.001,1.0024,25.12,0.0,0.0
2024-12-14 2:1:0.715,0.0005,0.0005,1.0024,25.18,0.0,0.0
2024-12-14 2:1:0.725,-0.001,0.0015,1.0024,25.31,0.0,0.0
2024-12-14 2:1:0.735,0.0,0.001,1.0068,25.18,0.0,0.0
2024-12-14 2:1:0.745,0.0,0.0039,1.0083,25.25,0.0,0.0
2024-12-14 2:1:0.755,-0.0015,-0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:1:0.765,0.0005,-0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:1:0.750,0.0015,-0.0024,1.0029,25.18,0.0,0.0
2024-12-14 2:1:0.760,-0.0005,-0.002,1.0078,25.18,0.0,0.0
2024-12-14 2:1:0.770,0.0005,-0.0029,1.0068,25.12,0.0,0.0
2024-12-14 2:1:0.780,-0.0029,0.0005,1.0088,25.06,0.0,0.0
2024-12-14 2:1:0.804,-0.0029,-0.0024,1.0059,25.18,0.0,0.0
2024-12-14 2:1:0.814,0.0,-0.001,1.0039,25.18,0.0,0.0
2024-12-14 2:1:0.824,0.0,0.0024,1.0098,25.12,0.0,0.0
2024-12-14 2:1:0.850,0.0005,0.0034,1.0044,25.06,0.0,0.0
2024-12-14 2:1:0.860,0.0029,0.0034,1.0083,25.12,0.0,0.0
2024-12-14 2:1:0.870,0.001,0.0024,1.0063,25.18,0.0,0.0
2024-12-14 2:1:0.880,0.0015,0.0024,1.0044,25.06,0.0,0.0
2024-12-14 2:1:0.890,-0.0005,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 2:1:0.900,-0.002,0.001,1.0073,25.25,0.0,0.0
2024-12-14 2:1:0.910,-0.0044,0.0029,1.0093,25.06,0.0,0.0
2024-12-14 2:1:0.920,-0.0024,-0.0005,1.0078,25.12,0.0,0.0
2024-12-14 2:1:0.904,-0.001,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:1:0.914,0.001,-0.0039,1.0063,25.25,0.0,0.0
2024-12-14 2:1:0.924,-0.0005,-0.0044,1.0049,25.0,0.0,0.0
2024-12-14 2:1:0.950,0.0034,-0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:1:0.960,-0.001,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:1:0.970,-0.0024,0.0,1.0083,25.06,0.0,0.0
2024-12-14 2:1:0.980,0.0005,-0.0005,1.0073,25.18,0.0,0.0
2024-12-14 2:1:1.0,0.001,0.0029,1.0073,25.0,0.0,0.0
2024-12-14 2:1:1.10,0.001,0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:1:1.20,0.002,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:1:1.30,0.0015,0.0034,1.0039,25.0,0.0,0.0
2024-12-14 2:1:1.40,-0.0005,0.0015,1.0063,25.25,0.0,0.0
2024-12-14 2:1:1.50,0.0015,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:1:1.60,-0.0034,0.0015,1.0083,25.18,0.0,0.0
2024-12-14 2:1:1.49,-0.001,0.001,1.0083,25.25,0.0,0.0
2024-12-14 2:1:1.59,0.0,-0.002,1.0054,25.06,0.0,0.0
2024-12-14 2:1:1.69,0.0,0.0,1.0054,25.31,0.0,0.0
2024-12-14 2:1:1.79,-0.001,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:1.89,0.0,-0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:1:1.99,-0.002,0.0,1.0049,25.25,0.0,0.0
2024-12-14 2:1:1.109,0.0029,-0.0029,1.0034,25.18,0.0,0.0
2024-12-14 2:1:1.119,-0.0005,0.001,1.0054,25.12,0.0,0.0
2024-12-14 2:1:1.105,0.0,-0.0015,1.0059,25.18,0.0,0.0
2024-12-14 2:1:1.115,0.0,0.001,1.0015,25.12,0.0,0.0
2024-12-14 2:1:1.125,0.0024,0.0,1.0039,25.18,0.0,0.0
2024-12-14 2:1:1.149,0.0015,0.0005,1.0078,25.06,0.0,0.0
2024-12-14 2:1:1.159,0.0005,0.0024,1.0063,25.12,0.0,0.0
2024-12-14 2:1:1.169,-0.0005,0.001,1.0073,25.25,0.0,0.0
2024-12-14 2:1:1.179,0.0,-0.001,1.0034,25.06,0.0,0.0
2024-12-14 2:1:1.200,0.0,0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:1:1.210,-0.0005,0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:1:1.220,-0.0005,0.001,1.0034,25.06,0.0,0.0
2024-12-14 2:1:1.230,0.0,-0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:1:1.255,0.0,-0.001,1.0068,25.06,0.0,0.0
2024-12-14 2:1:1.265,-0.001,0.0,1.0049,25.0,0.0,0.0
2024-12-14 2:1:1.275,0.0005,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:1:1.285,0.002,-0.0024,1.0054,25.06,0.0,0.0
2024-12-14 2:1:1.295,0.0015,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:1:1.305,0.0,-0.0015,1.0078,25.18,0.0,0.0
2024-12-14 2:1:1.315,-0.0005,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:1:1.299,-0.0005,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:1:1.309,0.0,0.002,1.0044,25.12,0.0,0.0
2024-12-14 2:1:1.319,-0.001,0.002,1.0073,25.25,0.0,0.0
2024-12-14 2:1:1.329,0.0015,0.0005,1.0044,25.06,0.0,0.0
2024-12-14 2:1:1.355,0.0,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:1:1.365,0.0,0.0,1.0044,25.0,0.0,0.0
2024-12-14 2:1:1.375,0.001,-0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.399,-0.0015,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:1:1.409,0.0,0.0005,1.0054,25.31,0.0,0.0
2024-12-14 2:1:1.419,-0.001,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:1:1.429,-0.0015,-0.0049,1.0059,25.12,0.0,0.0
2024-12-14 2:1:1.439,0.0,-0.001,1.0054,25.37,0.0,0.0
2024-12-14 2:1:1.449,-0.001,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.459,0.0,0.001,1.0044,25.25,0.0,0.0
2024-12-14 2:1:1.469,0.001,-0.0024,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.455,0.0,0.0015,1.0068,25.25,0.0,0.0
2024-12-14 2:1:1.465,0.001,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:1:1.475,0.0,0.0015,1.0073,25.06,0.0,0.0
2024-12-14 2:1:1.500,0.0005,0.0015,1.0078,25.25,0.0,0.0
2024-12-14 2:1:1.510,0.0,0.002,1.0068,25.06,0.0,0.0
2024-12-14 2:1:1.520,0.0005,0.002,1.0068,25.25,0.0,0.0
2024-12-14 2:1:1.530,-0.002,0.0,1.0083,25.0,0.0,0.0
2024-12-14 2:1:1.549,-0.002,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:1:1.559,-0.0024,0.0,1.0068,25.0,0.0,0.0
2024-12-14 2:1:1.569,-0.001,0.0,1.0039,25.06,0.0,0.0
2024-12-14 2:1:1.579,0.0,-0.001,1.0024,25.12,0.0,0.0
2024-12-14 2:1:1.589,0.0015,0.0,1.0034,25.06,0.0,0.0
2024-12-14 2:1:1.599,0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:1.609,0.0,0.0,1.0063,25.25,0.0,0.0
2024-12-14 2:1:1.600,0.0029,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:1:1.610,0.002,-0.0024,1.0063,25.18,0.0,0.0
2024-12-14 2:1:1.620,0.0005,-0.0005,1.0049,25.0,0.0,0.0
2024-12-14 2:1:1.630,0.0005,0.001,1.0073,25.06,0.0,0.0
2024-12-14 2:1:1.649,-0.001,0.002,1.0059,25.06,0.0,0.0
2024-12-14 2:1:1.659,-0.0005,0.0015,1.0063,25.12,0.0,0.0
2024-12-14 2:1:1.669,-0.001,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:1:1.679,-0.0005,0.001,1.0083,25.25,0.0,0.0
2024-12-14 2:1:1.689,-0.0034,0.002,1.0063,25.18,0.0,0.0
2024-12-14 2:1:1.699,-0.0015,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:1:1.709,-0.0044,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:1.700,0.0,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.710,0.0,-0.0015,1.0083,25.12,0.0,0.0
2024-12-14 2:1:1.720,-0.001,0.0,1.0034,25.25,0.0,0.0
2024-12-14 2:1:1.730,0.0,-0.0005,1.0044,25.18,0.0,0.0
2024-12-14 2:1:1.750,-0.0015,-0.0015,1.0039,25.06,0.0,0.0
2024-12-14 2:1:1.760,0.0005,-0.0024,1.0049,25.06,0.0,0.0
2024-12-14 2:1:1.770,0.0,0.0024,1.0073,25.18,0.0,0.0
2024-12-14 2:1:1.780,0.0024,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.804,0.0015,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:1:1.814,0.0054,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:1.824,0.001,0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:1:1.834,0.0039,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:1:1.844,0.001,0.0024,1.0073,24.87,0.0,0.0
2024-12-14 2:1:1.854,0.0005,0.0015,1.0083,25.06,0.0,0.0
2024-12-14 2:1:1.864,0.0,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:1:1.850,-0.0015,0.0005,1.0093,25.12,0.0,0.0
2024-12-14 2:1:1.860,-0.0015,-0.0015,1.0093,25.06,0.0,0.0
2024-12-14 2:1:1.870,-0.0015,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:1:1.880,-0.0024,0.0024,1.0078,25.12,0.0,0.0
2024-12-14 2:1:1.904,-0.0005,-0.0005,1.0063,25.31,0.0,0.0
2024-12-14 2:1:1.914,-0.0005,0.002,1.0088,25.06,0.0,0.0
2024-12-14 2:1:1.924,0.0005,0.0,1.0078,25.12,0.0,0.0
2024-12-14 2:1:1.934,-0.0005,0.0,1.0049,25.0,0.0,0.0
2024-12-14 2:1:1.955,0.0,0.0005,1.0093,25.12,0.0,0.0
2024-12-14 2:1:1.965,0.0029,0.001,1.0024,25.06,0.0,0.0
2024-12-14 2:1:1.975,0.0,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:1.985,0.0015,0.0005,1.0049,25.18,0.0,0.0
2024-12-14 2:1:1.995,0.002,0.0,1.0078,25.12,0.0,0.0
2024-12-14 2:1:2.5,0.0005,-0.0015,1.0054,25.12,0.0,0.0
2024-12-14 2:1:2.15,0.0039,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:2.5,0.0,0.001,1.0015,24.87,0.0,0.0
2024-12-14 2:1:2.15,0.0,-0.0005,1.0073,25.12,0.0,0.0
2024-12-14 2:1:2.25,0.0,-0.0024,1.0059,25.25,0.0,0.0
2024-12-14 2:1:2.35,-0.0005,0.001,1.0068,25.06,0.0,0.0
2024-12-14 2:1:2.54,-0.001,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:1:2.64,-0.001,-0.0024,1.0083,25.12,0.0,0.0
2024-12-14 2:1:2.74,0.002,-0.001,1.0024,25.18,0.0,0.0
2024-12-14 2:1:2.84,-0.001,0.001,1.0063,24.87,0.0,0.0
2024-12-14 2:1:2.94,0.0,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:1:2.104,0.0015,-0.001,1.0039,25.37,0.0,0.0
2024-12-14 2:1:2.114,0.001,0.001,1.0034,25.25,0.0,0.0
2024-12-14 2:1:2.124,-0.001,0.0024,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.134,0.002,0.001,1.0088,25.06,0.0,0.0
2024-12-14 2:1:2.144,-0.001,0.0,1.0029,25.18,0.0,0.0
2024-12-14 2:1:2.154,0.0,0.001,1.0039,25.06,0.0,0.0
2024-12-14 2:1:2.105,-0.002,0.0005,1.0078,25.0,0.0,0.0
2024-12-14 2:1:2.115,0.0,0.0,1.0034,25.18,0.0,0.0
2024-12-14 2:1:2.125,-0.002,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:1:2.149,0.0005,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:1:2.159,-0.0034,0.0,1.0073,25.25,0.0,0.0
2024-12-14 2:1:2.169,0.0,-0.001,1.0068,25.06,0.0,0.0
2024-12-14 2:1:2.179,0.0,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.189,-0.0005,0.001,1.0029,25.06,0.0,0.0
2024-12-14 2:1:2.199,0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:2.209,0.0015,0.0,1.0098,25.12,0.0,0.0
2024-12-14 2:1:2.219,0.0,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.205,0.0005,0.0,1.0044,25.31,0.0,0.0
2024-12-14 2:1:2.215,-0.0005,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:1:2.225,0.0005,0.0,1.0073,25.0,0.0,0.0
2024-12-14 2:1:2.250,0.002,-0.001,1.0088,25.25,0.0,0.0
2024-12-14 2:1:2.260,0.001,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:1:2.270,-0.001,0.0005,1.0073,25.06,0.0,0.0
2024-12-14 2:1:2.280,-0.0005,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:1:2.304,0.0,-0.0034,1.0083,25.5,0.0,0.0
2024-12-14 2:1:2.314,0.0,0.002,1.0049,25.06,0.0,0.0
2024-12-14 2:1:2.324,-0.0015,0.0,1.0073,25.25,0.0,0.0
2024-12-14 2:1:2.334,-0.002,-0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:1:2.344,-0.001,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:1:2.354,0.0,-0.0005,1.0098,25.25,0.0,0.0
2024-12-14 2:1:2.364,0.001,0.0015,1.0078,25.0,0.0,0.0
2024-12-14 2:1:2.350,0.0005,0.0,1.0083,25.06,0.0,0.0
