Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2076-28-187 8:0:0.20,0.0,0.0,-0.0713,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.671
2076-28-187 8:0:0.30,0.0015,-0.002,-0.0718,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.681
2076-28-187 8:0:0.40,-0.0005,-0.002,-0.0708,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.692
2076-28-187 8:0:0.65,-0.001,-0.001,-0.0698,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:02:59.702
2076-28-187 8:0:0.75,0.0,0.0015,-0.0688,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:02:59.711
2076-28-187 8:0:0.85,0.0,0.0015,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.721
2076-28-187 8:0:0.110,0.001,-0.001,-0.0679,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.733
2076-28-187 8:0:0.120,0.0005,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.741
2076-28-187 8:0:0.130,0.0024,-0.002,-0.0718,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:02:59.751
2076-28-187 8:0:0.140,0.0,-0.002,-0.0698,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:02:59.761
2076-28-187 8:0:0.150,0.0005,-0.002,-0.0693,0.0,0.0,0.0,23.86,0.0,0.0,2025-02-07 17:02:59.771
2076-28-187 8:0:0.160,-0.001,-0.0024,-0.0703,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:02:59.781
2076-28-187 8:0:0.170,0.001,-0.002,-0.0713,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:02:59.791
2076-28-187 8:0:0.180,-0.0005,-0.001,-0.0728,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.801
2076-28-187 8:0:0.165,0.001,-0.0024,-0.0708,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.811
2076-28-187 8:0:0.175,0.0005,-0.0015,-0.0713,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:02:59.821
2076-28-187 8:0:0.185,-0.001,0.0,-0.0693,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:02:59.831
2076-28-187 8:0:0.195,0.001,-0.0015,-0.0718,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.841
2076-28-187 8:0:0.215,0.001,-0.0015,-0.0718,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.851
2076-28-187 8:0:0.225,0.001,0.0,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.860
2076-28-187 8:0:0.235,0.0005,-0.001,-0.0708,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:02:59.870
2076-28-187 8:0:0.260,0.002,0.0,-0.0713,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.882
2076-28-187 8:0:0.270,0.002,0.0005,-0.0718,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:02:59.890
2076-28-187 8:0:0.280,0.002,-0.0024,-0.0708,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:02:59.900
2076-28-187 8:0:0.290,0.0034,-0.001,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.910
2076-28-187 8:0:0.300,0.0015,-0.0015,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.920
2076-28-187 8:0:0.310,0.0005,0.0015,-0.0732,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.930
2076-28-187 8:0:0.320,0.001,-0.0034,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.940
2076-28-187 8:0:0.310,0.002,-0.002,-0.0703,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.952
2076-28-187 8:0:0.320,0.0015,-0.0015,-0.0732,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:02:59.960
2076-28-187 8:0:0.330,0.001,-0.0024,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:02:59.970
2076-28-187 8:0:0.340,0.0015,0.0,-0.0688,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:02:59.980
2076-28-187 8:0:0.360,0.0,-0.0024,-0.0698,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:02:59.992
2076-28-187 8:0:0.370,0.0015,-0.001,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.000
2076-28-187 8:0:0.380,0.0029,-0.0015,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.010
2076-28-187 8:0:0.390,0.0005,0.0005,-0.0703,0.0,0.0,0.0,23.92,0.0,0.0,2025-02-07 17:03:00.020
2076-28-187 8:0:0.415,0.0024,0.001,-0.0713,0.0,0.0,0.0,23.86,0.0,0.0,2025-02-07 17:03:00.030
2076-28-187 8:0:0.425,0.0034,-0.0005,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.040
2076-28-187 8:0:0.435,0.001,-0.0005,-0.0713,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.050
2076-28-187 8:0:0.445,0.0029,-0.0039,-0.0728,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.060
2076-28-187 8:0:0.455,0.0,-0.001,-0.0713,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.070
2076-28-187 8:0:0.465,0.002,-0.002,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.080
2076-28-187 8:0:0.475,0.0,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.090
2076-28-187 8:0:0.460,0.0015,-0.001,-0.0713,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.101
2076-28-187 8:0:0.470,0.002,-0.001,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.109
2076-28-187 8:0:0.480,0.0015,0.0,-0.0708,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.119
2076-28-187 8:0:0.490,0.001,0.0,-0.0693,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.129
2076-28-187 8:0:0.515,0.0,-0.0015,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.140
2076-28-187 8:0:0.525,0.0,0.0,-0.0708,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.149
2076-28-187 8:0:0.535,0.0,-0.0015,-0.0684,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.159
2076-28-187 8:0:0.545,0.0015,-0.0024,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.170
2076-28-187 8:0:0.565,0.0,-0.001,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.180
2076-28-187 8:0:0.575,0.001,-0.0005,-0.0684,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.189
2076-28-187 8:0:0.585,0.001,-0.002,-0.0732,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:00.199
2076-28-187 8:0:0.595,0.0015,-0.0015,-0.0684,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.209
2076-28-187 8:0:0.605,0.0015,-0.0015,-0.0679,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:00.219
2076-28-187 8:0:0.615,0.002,-0.0005,-0.0679,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.229
2076-28-187 8:0:0.625,0.002,-0.0005,-0.0684,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.239
2076-28-187 8:0:0.615,0.0034,0.0,-0.0718,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.249
2076-28-187 8:0:0.625,0.0034,-0.002,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.259
2076-28-187 8:0:0.635,0.002,-0.0015,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.269
2076-28-187 8:0:0.645,0.0029,-0.001,-0.0713,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.279
2076-28-187 8:0:0.665,0.0005,0.0,-0.0684,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.289
2076-28-187 8:0:0.675,0.001,0.0,-0.0708,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.299
2076-28-187 8:0:0.685,0.001,-0.0005,-0.0698,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.308
2076-28-187 8:0:0.695,0.0029,0.0,-0.0703,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.319
2076-28-187 8:0:0.705,0.002,-0.0015,-0.0688,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.328
2076-28-187 8:0:0.715,0.0015,-0.0005,-0.0703,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.338
2076-28-187 8:0:0.725,0.0024,-0.0015,-0.0737,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.348
2076-28-187 8:0:0.715,0.0005,0.0,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.359
2076-28-187 8:0:0.725,0.001,0.0005,-0.0688,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.368
2076-28-187 8:0:0.735,0.002,0.0005,-0.0708,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.378
2076-28-187 8:0:0.745,0.0029,-0.002,-0.0698,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.389
2076-28-187 8:0:0.765,0.0024,0.0,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.399
2076-28-187 8:0:0.775,0.0,-0.0015,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.408
2076-28-187 8:0:0.785,0.0015,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.418
2076-28-187 8:0:0.810,0.0005,0.001,-0.0688,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.430
2076-28-187 8:0:0.820,0.0024,-0.002,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.438
2076-28-187 8:0:0.830,0.0024,-0.0005,-0.0654,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.448
2076-28-187 8:0:0.840,0.001,-0.0024,-0.0728,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:00.458
2076-28-187 8:0:0.850,0.001,-0.0024,-0.0718,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.468
2076-28-187 8:0:0.860,0.001,-0.0005,-0.0698,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.478
2076-28-187 8:0:0.870,-0.0005,-0.0005,-0.0713,0.0,0.0,0.0,23.92,0.0,0.0,2025-02-07 17:03:00.488
2076-28-187 8:0:0.880,0.001,0.0005,-0.0708,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.498
2076-28-187 8:0:0.865,0.0,0.002,-0.0664,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.508
2076-28-187 8:0:0.875,0.001,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.518
2076-28-187 8:0:0.885,0.0039,-0.0015,-0.0693,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.527
2076-28-187 8:0:0.910,0.0,0.0,-0.0674,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.539
2076-28-187 8:0:0.920,0.0024,-0.0015,-0.0684,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.547
2076-28-187 8:0:0.930,0.001,0.0,-0.0688,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.557
2076-28-187 8:0:0.940,0.0024,0.0,-0.0703,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.567
2076-28-187 8:0:0.965,0.0029,-0.0015,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.578
2076-28-187 8:0:0.975,0.0015,-0.001,-0.0723,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.587
2076-28-187 8:0:0.985,0.001,-0.001,-0.0732,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.597
2076-28-187 8:0:0.995,0.0015,-0.002,-0.0713,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:00.607
2076-28-187 8:0:1.5,0.002,0.0,-0.0688,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.617
2076-28-187 8:0:1.15,0.002,0.0,-0.0708,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.627
2076-28-187 8:0:1.25,0.001,0.0005,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.637
2076-28-187 8:0:1.35,0.0015,0.001,-0.0688,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.647
2076-28-187 8:0:1.45,0.0015,-0.0024,-0.0703,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.657
2076-28-187 8:0:1.55,0.002,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.667
2076-28-187 8:0:1.65,0.001,-0.0005,-0.0693,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.677
2076-28-187 8:0:1.75,0.002,-0.0034,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.687
2076-28-187 8:0:1.85,0.001,-0.001,-0.0674,0.0,0.0,0.0,23.92,0.0,0.0,2025-02-07 17:03:00.697
2076-28-187 8:0:1.95,-0.0005,-0.002,-0.0703,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.707
2076-28-187 8:0:1.60,0.0005,-0.001,-0.0713,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.719
2076-28-187 8:0:1.70,0.0,-0.0015,-0.0728,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.728
2076-28-187 8:0:1.80,0.0015,-0.0005,-0.0693,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.738
2076-28-187 8:0:1.90,0.001,0.0005,-0.0679,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.748
2076-28-187 8:0:1.110,0.001,-0.0034,-0.0708,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.759
2076-28-187 8:0:1.120,0.0,-0.0015,-0.0713,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.767
2076-28-187 8:0:1.130,0.0,-0.0005,-0.0723,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.777
2076-28-187 8:0:1.140,0.002,0.0,-0.0679,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.787
2076-28-187 8:0:1.164,0.0,-0.0005,-0.0674,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.798
2076-28-187 8:0:1.174,0.001,0.0005,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.807
2076-28-187 8:0:1.184,0.0005,0.0005,-0.0679,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:00.817
2076-28-187 8:0:1.194,0.0005,0.0005,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.828
2076-28-187 8:0:1.214,0.0024,0.0,-0.0698,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.838
2076-28-187 8:0:1.224,0.001,-0.002,-0.0693,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.847
2076-28-187 8:0:1.234,0.0,0.001,-0.0708,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.857
2076-28-187 8:0:1.244,0.0005,0.0015,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.867
2076-28-187 8:0:1.254,0.002,-0.0034,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.877
2076-28-187 8:0:1.264,0.0005,0.0,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.887
2076-28-187 8:0:1.274,0.001,-0.0015,-0.0713,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.897
2076-28-187 8:0:1.265,0.0015,-0.0024,-0.0674,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:00.907
2076-28-187 8:0:1.275,0.0005,-0.002,-0.0723,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.917
2076-28-187 8:0:1.285,0.0005,-0.0015,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.927
2076-28-187 8:0:1.295,0.002,0.0,-0.0698,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:00.937
2076-28-187 8:0:1.315,0.0005,-0.001,-0.0684,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.947
2076-28-187 8:0:1.325,0.002,0.0,-0.0679,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:00.957
2076-28-187 8:0:1.335,0.0015,-0.0005,-0.0698,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.967
2076-28-187 8:0:1.360,0.0015,0.0,-0.0693,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.978
2076-28-187 8:0:1.370,0.0024,-0.0005,-0.0679,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:00.987
2076-28-187 8:0:1.380,0.0029,-0.002,-0.0679,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:00.996
2076-28-187 8:0:1.390,0.0015,-0.002,-0.0698,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.006
2076-28-187 8:0:1.400,0.0015,0.0,-0.0718,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.016
2076-28-187 8:0:1.410,0.0015,-0.0015,-0.0708,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:01.026
2076-28-187 8:0:1.420,0.0024,-0.002,-0.0708,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.036
2076-28-187 8:0:1.430,0.001,0.0005,-0.0684,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.046
2076-28-187 8:0:1.414,0.001,-0.001,-0.0688,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:01.057
2076-28-187 8:0:1.424,0.0024,-0.001,-0.0669,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.066
2076-28-187 8:0:1.434,0.0015,-0.001,-0.0713,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:01.076
2076-28-187 8:0:1.459,0.0005,-0.0005,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.088
2076-28-187 8:0:1.469,0.001,0.002,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.096
2076-28-187 8:0:1.479,0.0015,-0.002,-0.0664,0.0,0.0,0.0,23.92,0.0,0.0,2025-02-07 17:03:01.106
2076-28-187 8:0:1.489,0.0005,-0.0024,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:01.116
2076-28-187 8:0:1.515,0.0,0.0,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.126
2076-28-187 8:0:1.525,0.0015,-0.001,-0.0698,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.136
2076-28-187 8:0:1.535,0.0024,-0.002,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.146
2076-28-187 8:0:1.545,0.0005,0.0,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.156
2076-28-187 8:0:1.555,0.0029,-0.0005,-0.0728,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.166
2076-28-187 8:0:1.565,0.001,0.0,-0.0684,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:01.176
2076-28-187 8:0:1.575,0.0,-0.0015,-0.0703,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.186
2076-28-187 8:0:1.560,0.0015,-0.001,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.197
2076-28-187 8:0:1.570,0.0015,0.001,-0.0698,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.205
2076-28-187 8:0:1.580,0.0,0.0,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.215
2076-28-187 8:0:1.590,0.0039,-0.0024,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.225
2076-28-187 8:0:1.615,0.0015,-0.0024,-0.0718,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.236
2076-28-187 8:0:1.625,0.0024,-0.001,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:01.245
2076-28-187 8:0:1.635,0.0015,-0.002,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.255
2076-28-187 8:0:1.645,0.001,0.0,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.265
2076-28-187 8:0:1.655,0.0,-0.0005,-0.0674,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.275
2076-28-187 8:0:1.665,0.002,-0.002,-0.0688,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.285
2076-28-187 8:0:1.675,0.0005,0.0015,-0.0684,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:01.295
2076-28-187 8:0:1.659,0.0049,0.0,-0.0693,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:01.307
2076-28-187 8:0:1.669,0.0024,-0.001,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.315
2076-28-187 8:0:1.679,0.001,-0.001,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.325
2076-28-187 8:0:1.689,0.0005,0.0005,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:01.335
2076-28-187 8:0:1.715,0.0029,-0.001,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.345
2076-28-187 8:0:1.725,0.0,0.0,-0.0718,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.355
2076-28-187 8:0:1.735,0.002,0.001,-0.0659,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.365
2076-28-187 8:0:1.745,0.001,0.0,-0.0713,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.375
2076-28-187 8:0:1.765,0.0024,0.001,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.385
2076-28-187 8:0:1.775,0.002,-0.001,-0.0684,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:01.395
2076-28-187 8:0:1.785,0.002,-0.0024,-0.0693,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.405
2076-28-187 8:0:1.795,0.0005,0.002,-0.0684,0.0,0.0,0.0,24.05,0.0,0.0,2025-02-07 17:03:01.415
2076-28-187 8:0:1.805,0.0005,0.0,-0.0718,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:01.424
2076-28-187 8:0:1.815,0.001,-0.0015,-0.0688,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.434
2076-28-187 8:0:1.825,0.0015,0.0005,-0.0679,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:01.444
2076-28-187 8:0:1.815,-0.0005,-0.0029,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:01.455
