Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2076-28-187 9:27:2.109,-0.0015,0.0024,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.495
2076-28-187 9:27:2.119,-0.0005,0.001,-0.0845,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.504
2076-28-187 9:27:2.129,-0.0005,0.001,-0.0796,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.515
2076-28-187 9:27:2.115,0.0,0.0,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.525
2076-28-187 9:27:2.125,0.0005,0.0005,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.534
2076-28-187 9:27:2.135,-0.002,0.0015,-0.082,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.544
2076-28-187 9:27:2.159,-0.002,0.001,-0.0811,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:43.556
2076-28-187 9:27:2.169,-0.0005,0.0,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.564
2076-28-187 9:27:2.179,-0.0005,0.001,-0.082,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.574
2076-28-187 9:27:2.189,-0.0005,-0.0015,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.584
2076-28-187 9:27:2.209,-0.0015,0.0005,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.596
2076-28-187 9:27:2.219,-0.0015,0.002,-0.0835,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.604
2076-28-187 9:27:2.229,-0.0024,0.0,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.614
2076-28-187 9:27:2.239,0.0,0.0024,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.624
2076-28-187 9:27:2.249,-0.0034,0.001,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.634
2076-28-187 9:27:2.259,-0.0029,-0.0034,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.644
2076-28-187 9:27:2.269,0.001,0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.654
2076-28-187 9:27:2.260,0.0,0.0,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:42:43.666
2076-28-187 9:27:2.270,-0.001,0.0015,-0.0781,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.674
2076-28-187 9:27:2.280,0.0005,0.001,-0.084,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.684
2076-28-187 9:27:2.290,0.0,0.0005,-0.0864,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.694
2076-28-187 9:27:2.309,0.0,-0.0005,-0.0796,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.705
2076-28-187 9:27:2.319,-0.0005,0.0024,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.714
2076-28-187 9:27:2.329,-0.0024,0.0,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.724
2076-28-187 9:27:2.339,-0.001,0.0005,-0.0835,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:43.734
2076-28-187 9:27:2.349,-0.001,0.0,-0.0806,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.744
2076-28-187 9:27:2.359,-0.0005,0.0,-0.0854,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.754
2076-28-187 9:27:2.369,-0.001,0.001,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.763
2076-28-187 9:27:2.360,0.0,0.001,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.775
2076-28-187 9:27:2.370,-0.002,0.0,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.783
2076-28-187 9:27:2.380,0.0,-0.0015,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.793
2076-28-187 9:27:2.390,-0.002,-0.001,-0.0815,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:43.803
2076-28-187 9:27:2.409,-0.0029,-0.0005,-0.0796,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.815
2076-28-187 9:27:2.419,0.0,0.001,-0.0874,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:43.823
2076-28-187 9:27:2.429,0.0,0.0005,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.833
2076-28-187 9:27:2.439,-0.0015,0.001,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.844
2076-28-187 9:27:2.464,-0.0015,0.001,-0.0835,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:43.854
2076-28-187 9:27:2.474,0.0,0.0,-0.0771,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.863
2076-28-187 9:27:2.484,0.0,-0.001,-0.0815,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.873
2076-28-187 9:27:2.494,-0.0005,0.002,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.883
2076-28-187 9:27:2.504,-0.0024,-0.0015,-0.0815,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.893
2076-28-187 9:27:2.514,-0.0005,-0.0015,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.903
2076-28-187 9:27:2.524,-0.002,0.0,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.913
2076-28-187 9:27:2.510,-0.0015,0.0005,-0.084,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:43.925
2076-28-187 9:27:2.520,-0.0039,-0.0015,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:43.933
2076-28-187 9:27:2.530,-0.002,0.0024,-0.0801,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.943
2076-28-187 9:27:2.540,-0.0005,0.002,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:43.953
2076-28-187 9:27:2.564,0.0,-0.0015,-0.085,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.963
2076-28-187 9:27:2.574,-0.0015,-0.0005,-0.0825,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:43.973
2076-28-187 9:27:2.584,-0.0005,0.0005,-0.0825,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.983
2076-28-187 9:27:2.610,0.0005,0.0005,-0.0771,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:43.994
2076-28-187 9:27:2.620,-0.0005,-0.0015,-0.083,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.003
2076-28-187 9:27:2.630,-0.0015,0.002,-0.0791,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.012
2076-28-187 9:27:2.640,0.002,0.002,-0.0796,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.022
2076-28-187 9:27:2.650,0.002,0.0,-0.0806,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:44.032
2076-28-187 9:27:2.660,0.0,0.0005,-0.0825,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.042
2076-28-187 9:27:2.670,0.0,0.002,-0.082,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.052
2076-28-187 9:27:2.680,0.0,-0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.063
2076-28-187 9:27:2.664,-0.0024,-0.0005,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.073
2076-28-187 9:27:2.674,-0.0015,0.001,-0.0781,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.082
2076-28-187 9:27:2.684,0.0005,0.0,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.092
2076-28-187 9:27:2.709,-0.001,0.001,-0.0806,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.104
2076-28-187 9:27:2.719,-0.0005,-0.0005,-0.0815,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.112
2076-28-187 9:27:2.729,-0.001,0.0015,-0.0825,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.122
2076-28-187 9:27:2.739,-0.001,0.0,-0.0806,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.132
2076-28-187 9:27:2.760,-0.0005,0.0024,-0.0791,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.144
2076-28-187 9:27:2.770,-0.001,0.0,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.152
2076-28-187 9:27:2.780,-0.001,-0.001,-0.0835,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:44.162
2076-28-187 9:27:2.790,-0.001,0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.172
2076-28-187 9:27:2.800,-0.002,0.0024,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.182
2076-28-187 9:27:2.810,0.0,0.0,-0.0815,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.192
2076-28-187 9:27:2.820,-0.0024,0.0,-0.0796,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.202
2076-28-187 9:27:2.809,-0.0005,0.002,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.213
2076-28-187 9:27:2.819,-0.001,0.0005,-0.082,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.222
2076-28-187 9:27:2.829,0.0,0.0,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.232
2076-28-187 9:27:2.839,-0.002,0.0005,-0.083,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.242
2076-28-187 9:27:2.860,0.001,0.0,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:44.253
2076-28-187 9:27:2.870,0.0,-0.0015,-0.0825,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:42:44.261
2076-28-187 9:27:2.880,0.0,0.0,-0.0859,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.271
2076-28-187 9:27:2.890,0.0,-0.0005,-0.0854,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.281
2076-28-187 9:27:2.900,-0.0034,0.0,-0.0825,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.291
2076-28-187 9:27:2.910,-0.0024,-0.0005,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.301
2076-28-187 9:27:2.920,0.0,-0.001,-0.0811,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.311
2076-28-187 9:27:2.909,-0.001,0.0,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.323
2076-28-187 9:27:2.919,-0.001,-0.0005,-0.0835,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.331
2076-28-187 9:27:2.929,-0.0015,0.0,-0.0825,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.341
2076-28-187 9:27:2.939,-0.0005,0.0,-0.0806,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.351
2076-28-187 9:27:2.949,-0.0005,-0.0005,-0.0806,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.361
2076-28-187 9:27:2.959,0.0,0.0,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.371
2076-28-187 9:27:2.969,-0.002,0.0005,-0.0864,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.381
2076-28-187 9:27:2.979,-0.0005,0.0,-0.0825,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.391
2076-28-187 9:27:2.989,-0.0015,0.0,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.401
2076-28-187 9:27:2.999,0.0,-0.0005,-0.0791,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.411
2076-28-187 9:27:3.9,0.0,0.0,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.421
2076-28-187 9:27:3.59,0.0,0.0015,-0.0811,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.432
2076-28-187 9:27:3.69,-0.001,0.0015,-0.0811,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.441
2076-28-187 9:27:3.79,0.0005,0.0024,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.451
2076-28-187 9:27:3.89,-0.0049,0.0,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.461
2076-28-187 9:27:3.110,-0.001,-0.0024,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.472
2076-28-187 9:27:3.120,-0.0015,-0.0005,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:44.481
2076-28-187 9:27:3.130,0.0,-0.0005,-0.0801,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.490
2076-28-187 9:27:3.140,0.001,-0.0029,-0.0825,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.501
2076-28-187 9:27:3.164,-0.0015,0.0,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.511
2076-28-187 9:27:3.174,0.0,0.001,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.520
2076-28-187 9:27:3.184,0.0005,0.0005,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.530
2076-28-187 9:27:3.194,-0.001,-0.0005,-0.0806,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.541
2076-28-187 9:27:3.214,-0.001,0.0005,-0.0815,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.551
2076-28-187 9:27:3.224,0.0,0.0,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.560
2076-28-187 9:27:3.234,-0.001,0.001,-0.0811,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.570
2076-28-187 9:27:3.244,0.0,-0.001,-0.0801,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.580
2076-28-187 9:27:3.254,-0.0015,0.0,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.590
2076-28-187 9:27:3.264,0.0,-0.0005,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.600
2076-28-187 9:27:3.274,0.0,0.0,-0.0815,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.610
2076-28-187 9:27:3.265,-0.001,-0.001,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:44.620
2076-28-187 9:27:3.275,0.0005,0.0005,-0.0835,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.630
2076-28-187 9:27:3.285,0.0,0.0,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.640
2076-28-187 9:27:3.295,0.0,-0.0015,-0.0791,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.650
2076-28-187 9:27:3.314,-0.001,-0.0015,-0.085,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.660
2076-28-187 9:27:3.324,-0.001,0.002,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.670
2076-28-187 9:27:3.334,-0.001,-0.0015,-0.0825,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.680
2076-28-187 9:27:3.344,-0.0005,0.0005,-0.0845,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.690
2076-28-187 9:27:3.354,-0.0015,0.002,-0.0825,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.700
2076-28-187 9:27:3.364,-0.001,0.001,-0.0815,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.710
2076-28-187 9:27:3.374,0.0,-0.0005,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.720
2076-28-187 9:27:3.365,-0.001,0.001,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:42:44.730
2076-28-187 9:27:3.375,-0.0005,0.0,-0.083,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.739
2076-28-187 9:27:3.385,-0.0034,0.0,-0.0815,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.749
2076-28-187 9:27:3.395,0.0,0.0,-0.0806,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.760
2076-28-187 9:27:3.414,-0.0015,0.001,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:44.770
2076-28-187 9:27:3.424,-0.0024,0.0024,-0.0781,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.779
2076-28-187 9:27:3.434,-0.0015,-0.001,-0.0801,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:42:44.789
2076-28-187 9:27:3.459,0.0,0.0,-0.0854,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.801
2076-28-187 9:27:3.469,0.0,0.0,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.809
2076-28-187 9:27:3.479,0.002,0.002,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.819
2076-28-187 9:27:3.489,0.0,0.0024,-0.0815,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.829
2076-28-187 9:27:3.499,0.0,0.0005,-0.0835,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.839
2076-28-187 9:27:3.509,-0.001,-0.0005,-0.084,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.849
2076-28-187 9:27:3.519,-0.0015,-0.0024,-0.0825,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.859
2076-28-187 9:27:3.529,0.0,0.0024,-0.0825,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.869
2076-28-187 9:27:3.515,-0.002,0.0005,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.879
2076-28-187 9:27:3.525,-0.0005,0.0,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:44.889
2076-28-187 9:27:3.535,-0.002,-0.0015,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.899
2076-28-187 9:27:3.559,-0.001,-0.0015,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.910
2076-28-187 9:27:3.569,-0.0015,-0.0029,-0.0845,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.919
2076-28-187 9:27:3.579,0.0,0.002,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.929
2076-28-187 9:27:3.589,0.0,0.0015,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:42:44.939
2076-28-187 9:27:3.615,0.0,0.002,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.949
2076-28-187 9:27:3.625,-0.0029,0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.959
2076-28-187 9:27:3.635,-0.001,0.0,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.969
2076-28-187 9:27:3.645,0.0,0.0,-0.0801,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:44.978
2076-28-187 9:27:3.655,-0.0015,0.0,-0.0811,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:44.988
2076-28-187 9:27:3.665,-0.0024,0.0,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:44.998
2076-28-187 9:27:3.675,-0.0005,-0.0015,-0.0859,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:45.008
2076-28-187 9:27:3.659,0.0,0.0,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.020
2076-28-187 9:27:3.669,-0.0015,0.0015,-0.0796,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:45.028
2076-28-187 9:27:3.679,-0.0005,0.0015,-0.0801,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.038
2076-28-187 9:27:3.689,0.0,0.0005,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.048
2076-28-187 9:27:3.714,0.0,0.0,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.059
2076-28-187 9:27:3.724,-0.001,-0.002,-0.0801,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.068
2076-28-187 9:27:3.734,0.0024,0.0005,-0.082,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.078
2076-28-187 9:27:3.744,-0.0005,0.0,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.088
2076-28-187 9:27:3.765,0.0015,0.001,-0.0835,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.098
2076-28-187 9:27:3.775,0.0,-0.0005,-0.0806,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.108
2076-28-187 9:27:3.785,-0.002,0.0,-0.0801,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:42:45.118
2076-28-187 9:27:3.795,-0.0024,0.0015,-0.084,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.128
2076-28-187 9:27:3.805,0.0005,0.0,-0.083,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.138
2076-28-187 9:27:3.815,0.0,-0.002,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.148
2076-28-187 9:27:3.825,-0.001,0.0,-0.0786,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.158
2076-28-187 9:27:3.814,-0.0015,-0.0029,-0.083,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.168
2076-28-187 9:27:3.824,-0.001,-0.001,-0.0835,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.178
2076-28-187 9:27:3.834,-0.0029,0.0005,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.188
2076-28-187 9:27:3.844,-0.0005,0.0,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.198
2076-28-187 9:27:3.865,0.0005,-0.0024,-0.084,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.208
2076-28-187 9:27:3.875,0.0,0.0005,-0.0801,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.217
2076-28-187 9:27:3.885,0.002,0.0005,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.227
2076-28-187 9:27:3.895,-0.0005,0.001,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.237
2076-28-187 9:27:3.905,-0.001,-0.0024,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.247
2076-28-187 9:27:3.915,0.001,0.0015,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:42:45.257
2076-28-187 9:27:3.925,-0.0015,0.0005,-0.082,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.267
2076-28-187 9:27:3.914,0.0005,0.001,-0.0835,0.0,0.0,0.0,26.51,0.0,0.0,2025-02-05 03:42:45.278
2076-28-187 9:27:3.924,0.0,-0.0005,-0.0786,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:42:45.287
