Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 2:55:60.124,-0.0303,0.0093,0.9966,25.12,0.0,0.0
2024-12-14 2:55:60.134,0.0322,-0.0034,0.9863,25.25,0.0,0.0
2024-12-14 2:55:60.144,-0.0278,0.0098,1.0156,25.25,0.0,0.0
2024-12-14 2:55:60.154,0.002,0.0068,1.0142,25.18,0.0,0.0
2024-12-14 2:56:0.154,0.0049,-0.0176,0.981,25.06,0.0,0.0
2024-12-14 2:56:0.164,0.0039,-0.0112,1.0073,25.12,0.0,0.0
2024-12-14 2:56:0.174,0.0098,-0.0005,0.9902,24.87,0.0,0.0
2024-12-14 2:56:0.200,-0.0142,-0.002,1.0205,25.25,0.0,0.0
2024-12-14 2:56:0.210,-0.0132,0.0049,0.9824,25.12,0.0,0.0
2024-12-14 2:56:0.220,-0.0151,0.0063,1.0127,25.18,0.0,0.0
2024-12-14 2:56:0.230,-0.0132,0.0146,1.0034,25.06,0.0,0.0
2024-12-14 2:56:0.250,-0.0093,-0.0063,1.0239,25.25,0.0,0.0
2024-12-14 2:56:0.260,0.0,0.0005,1.0117,25.12,0.0,0.0
2024-12-14 2:56:0.270,-0.0024,0.0029,1.0439,25.06,0.0,0.0
2024-12-14 2:56:0.280,0.0049,-0.0049,0.9937,25.25,0.0,0.0
2024-12-14 2:56:0.290,-0.001,-0.0103,0.9844,25.06,0.0,0.0
2024-12-14 2:56:0.300,0.0122,0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:56:0.310,0.0054,-0.0034,1.0083,25.06,0.0,0.0
2024-12-14 2:56:0.299,-0.001,-0.0015,1.0029,25.0,0.0,0.0
2024-12-14 2:56:0.309,0.0034,-0.0029,1.0205,25.18,0.0,0.0
2024-12-14 2:56:0.319,0.0078,0.0063,1.0034,25.12,0.0,0.0
2024-12-14 2:56:0.329,-0.0098,-0.0054,0.9917,25.12,0.0,0.0
2024-12-14 2:56:0.350,-0.0039,0.0044,1.0107,25.06,0.0,0.0
2024-12-14 2:56:0.360,-0.0059,0.0034,1.0015,25.12,0.0,0.0
2024-12-14 2:56:0.370,-0.0024,0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:56:0.380,-0.0063,-0.002,1.0161,25.06,0.0,0.0
2024-12-14 2:56:0.404,0.0,0.0,1.0093,25.12,0.0,0.0
2024-12-14 2:56:0.414,-0.0054,0.0005,1.02,25.25,0.0,0.0
2024-12-14 2:56:0.424,-0.0088,0.0059,1.0059,25.25,0.0,0.0
2024-12-14 2:56:0.434,-0.0098,-0.001,0.999,25.06,0.0,0.0
2024-12-14 2:56:0.444,-0.0068,0.0044,0.998,25.06,0.0,0.0
2024-12-14 2:56:0.454,-0.0005,0.0,0.9922,25.12,0.0,0.0
2024-12-14 2:56:0.464,0.0024,-0.0039,0.9976,25.18,0.0,0.0
2024-12-14 2:56:0.450,0.0146,-0.0034,1.0278,25.18,0.0,0.0
2024-12-14 2:56:0.460,0.0151,0.002,1.0103,25.06,0.0,0.0
2024-12-14 2:56:0.470,0.0063,-0.0073,1.0024,25.31,0.0,0.0
2024-12-14 2:56:0.480,0.0005,-0.0054,0.9902,25.06,0.0,0.0
2024-12-14 2:56:0.505,0.0015,0.0,1.0034,25.12,0.0,0.0
2024-12-14 2:56:0.515,-0.0083,0.0039,1.0034,25.06,0.0,0.0
2024-12-14 2:56:0.525,-0.0098,-0.001,1.0078,25.25,0.0,0.0
2024-12-14 2:56:0.535,-0.0034,-0.0015,1.0088,25.37,0.0,0.0
2024-12-14 2:56:0.554,-0.0054,0.0078,1.0215,25.12,0.0,0.0
2024-12-14 2:56:0.564,-0.0063,-0.0024,1.0093,25.06,0.0,0.0
2024-12-14 2:56:0.574,-0.0112,0.0024,0.9951,25.25,0.0,0.0
2024-12-14 2:56:0.584,-0.0034,0.0049,1.0098,25.18,0.0,0.0
2024-12-14 2:56:0.594,-0.0015,0.0029,1.0171,25.25,0.0,0.0
2024-12-14 2:56:0.604,-0.0063,-0.001,0.9966,25.25,0.0,0.0
2024-12-14 2:56:0.614,0.0054,-0.0078,1.0078,25.18,0.0,0.0
2024-12-14 2:56:0.605,0.0,0.0005,1.019,25.06,0.0,0.0
2024-12-14 2:56:0.615,0.0034,-0.0015,1.002,25.12,0.0,0.0
2024-12-14 2:56:0.625,0.002,-0.0083,0.9893,25.06,0.0,0.0
2024-12-14 2:56:0.635,0.0039,0.0015,1.0,24.87,0.0,0.0
2024-12-14 2:56:0.654,0.0044,0.0,1.0083,25.06,0.0,0.0
2024-12-14 2:56:0.664,0.0049,-0.0054,0.9995,25.12,0.0,0.0
2024-12-14 2:56:0.674,0.0083,-0.0049,1.002,25.12,0.0,0.0
2024-12-14 2:56:0.700,0.0015,0.0039,1.0176,25.25,0.0,0.0
2024-12-14 2:56:0.710,-0.0039,0.0068,1.0098,25.12,0.0,0.0
2024-12-14 2:56:0.720,-0.0049,0.0,0.9937,25.25,0.0,0.0
2024-12-14 2:56:0.730,-0.0088,0.0015,1.0073,25.06,0.0,0.0
2024-12-14 2:56:0.740,-0.0083,0.0073,1.0039,25.25,0.0,0.0
2024-12-14 2:56:0.750,-0.0054,0.0024,1.0142,25.18,0.0,0.0
2024-12-14 2:56:0.760,-0.0054,0.0015,1.0151,25.06,0.0,0.0
2024-12-14 2:56:0.770,0.0015,0.001,1.0137,24.87,0.0,0.0
2024-12-14 2:56:0.755,0.001,0.001,1.0107,25.06,0.0,0.0
2024-12-14 2:56:0.765,-0.001,-0.002,0.999,25.37,0.0,0.0
2024-12-14 2:56:0.775,0.0015,-0.0034,0.9946,25.25,0.0,0.0
2024-12-14 2:56:0.799,0.0,0.0005,1.0078,25.12,0.0,0.0
