Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2025-1-26 19:11:30.535,0.0083,-0.0024,-0.1099,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.545,0.0068,-0.0049,-0.1104,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.555,0.0078,-0.0029,-0.1099,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.565,0.0068,-0.0034,-0.1108,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.575,0.0073,-0.0049,-0.1113,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.585,0.0083,-0.0015,-0.1138,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.570,0.0063,-0.0054,-0.1089,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.580,0.0073,-0.0044,-0.1143,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.590,0.0083,-0.0039,-0.1118,0.0,0.0,0.0,30.04,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.600,0.0073,-0.0029,-0.1147,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.624,0.0088,-0.0029,-0.1147,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.634,0.0073,-0.002,-0.1099,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.644,0.0088,-0.0005,-0.1133,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.654,0.0078,-0.002,-0.1138,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.664,0.0068,-0.0034,-0.1064,0.0,0.0,0.0,30.04,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.674,0.0093,-0.0049,-0.1113,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.684,0.0063,-0.0015,-0.1143,0.0,0.0,0.0,30.04,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.669,0.0088,-0.0039,-0.1113,0.0,0.0,0.0,29.6,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.679,0.0083,-0.002,-0.1104,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.689,0.0088,-0.001,-0.1123,0.0,0.0,0.0,29.54,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.699,0.0059,-0.0024,-0.1094,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.725,0.0073,-0.0039,-0.1118,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.735,0.0083,-0.0034,-0.1118,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.745,0.0078,-0.0044,-0.1123,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.755,0.0068,0.0,-0.1133,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.775,0.0073,-0.0034,-0.1118,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.785,0.0063,-0.0034,-0.1113,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.795,0.0088,-0.0044,-0.1108,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.805,0.0063,-0.0015,-0.1128,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.815,0.0093,-0.0039,-0.1138,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.825,0.0078,-0.0029,-0.1138,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.835,0.0049,-0.0029,-0.1113,0.0,0.0,0.0,29.66,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.825,0.0083,-0.0029,-0.1118,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.835,0.0088,-0.002,-0.1113,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.845,0.0078,0.0,-0.1113,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.855,0.0073,0.0,-0.1108,0.0,0.0,0.0,29.98,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.874,0.0073,-0.0049,-0.1108,0.0,0.0,0.0,29.98,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.884,0.0078,-0.0039,-0.1143,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:30
2025-1-26 19:11:30.894,0.0078,-0.001,-0.1157,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.919,0.0083,-0.0029,-0.1108,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.929,0.0088,-0.0044,-0.1133,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.939,0.0083,-0.0029,-0.1113,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.949,0.0078,-0.0024,-0.1123,0.0,0.0,0.0,29.98,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.959,0.0063,-0.0015,-0.1099,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.969,0.0063,-0.0029,-0.1118,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.979,0.0098,-0.0044,-0.1113,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.989,0.0059,-0.002,-0.1143,0.0,0.0,0.0,30.04,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.975,0.0068,-0.0044,-0.1123,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.985,0.0068,-0.0044,-0.1133,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:30.995,0.0054,-0.0059,-0.1123,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.20,0.0083,-0.0005,-0.1069,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.30,0.0083,0.0,-0.1094,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.40,0.0063,0.0,-0.1089,0.0,0.0,0.0,29.73,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.50,0.0068,-0.002,-0.1133,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.60,0.0093,-0.002,-0.1104,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.70,0.0093,-0.0029,-0.1089,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.80,0.0073,-0.0029,-0.1123,0.0,0.0,0.0,29.66,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.90,0.0078,-0.0034,-0.1094,0.0,0.0,0.0,29.54,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.100,0.0083,-0.002,-0.1123,0.0,0.0,0.0,29.6,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.110,0.0068,-0.0015,-0.1147,0.0,0.0,0.0,29.79,0.0,0.0,2025-01-26 19:11:31
2025-1-26 19:11:31.120,0.0049,-0.0039,-0.1118,0.0,0.0,0.0,29.92,0.0,0.0,2025-01-26 19:11:31
