Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2076-28-187 9:23:45.979,-0.0005,0.0,-0.0845,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.311
2076-28-187 9:23:45.989,-0.001,0.0015,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.321
2076-28-187 9:23:45.999,0.0005,0.0,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.331
2076-28-187 9:23:46.9,-0.0024,0.0,-0.083,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:27.341
2076-28-187 9:23:46.19,-0.0005,0.0005,-0.085,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.351
2076-28-187 9:23:46.29,0.0005,-0.0005,-0.082,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.361
2076-28-187 9:23:46.39,-0.0015,0.0,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.371
2076-28-187 9:23:46.49,0.0005,0.0,-0.0815,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:27.381
2076-28-187 9:23:46.59,-0.0024,0.0015,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:27.391
2076-28-187 9:23:46.69,-0.001,0.0,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.401
2076-28-187 9:23:46.15,0.002,-0.002,-0.0811,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.411
2076-28-187 9:23:46.25,-0.0005,0.0,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.421
2076-28-187 9:23:46.35,-0.002,-0.0015,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.430
2076-28-187 9:23:46.59,-0.0024,0.0005,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.442
2076-28-187 9:23:46.69,0.0,0.0,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.450
2076-28-187 9:23:46.79,-0.001,-0.0005,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.460
2076-28-187 9:23:46.89,-0.0005,0.001,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.470
2076-28-187 9:23:46.99,-0.0005,-0.0005,-0.0825,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.480
2076-28-187 9:23:46.109,-0.0015,0.0029,-0.0776,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.490
2076-28-187 9:23:46.119,-0.001,-0.0015,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.500
2076-28-187 9:23:46.110,-0.0005,0.0005,-0.0796,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.512
2076-28-187 9:23:46.120,-0.0005,0.0029,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.520
2076-28-187 9:23:46.130,-0.001,0.0005,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.530
2076-28-187 9:23:46.140,-0.001,0.0024,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.540
2076-28-187 9:23:46.159,0.0,0.0,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.552
2076-28-187 9:23:46.169,-0.0005,0.0,-0.082,0.0,0.0,0.0,25.82,0.0,0.0,2025-02-05 03:39:27.560
2076-28-187 9:23:46.179,-0.0005,0.0,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.570
2076-28-187 9:23:46.189,-0.001,0.0015,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.580
2076-28-187 9:23:46.199,-0.0029,0.0,-0.0811,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.590
2076-28-187 9:23:46.209,-0.0015,0.0,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.600
2076-28-187 9:23:46.219,-0.0015,0.001,-0.0811,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.610
2076-28-187 9:23:46.229,-0.0005,-0.001,-0.0801,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:27.620
2076-28-187 9:23:46.214,-0.0015,-0.0005,-0.082,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:39:27.630
2076-28-187 9:23:46.224,0.0,0.0024,-0.083,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.640
2076-28-187 9:23:46.234,-0.0024,0.001,-0.0806,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.650
2076-28-187 9:23:46.260,-0.001,0.0015,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.661
2076-28-187 9:23:46.270,-0.0015,0.002,-0.0811,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.670
2076-28-187 9:23:46.280,-0.001,0.001,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.679
2076-28-187 9:23:46.290,0.0015,0.001,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.689
2076-28-187 9:23:46.314,0.0,0.0,-0.085,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.700
2076-28-187 9:23:46.324,-0.0015,0.0,-0.0806,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:27.709
2076-28-187 9:23:46.334,-0.0005,0.0039,-0.0854,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.719
2076-28-187 9:23:46.344,-0.0015,0.0,-0.0811,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.729
2076-28-187 9:23:46.354,0.0,0.0,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.739
2076-28-187 9:23:46.364,0.0,-0.001,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.749
2076-28-187 9:23:46.374,0.001,-0.0005,-0.0806,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:27.759
2076-28-187 9:23:46.360,-0.001,0.0015,-0.0845,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.771
2076-28-187 9:23:46.370,-0.001,0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.779
2076-28-187 9:23:46.380,0.0,0.0015,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.789
2076-28-187 9:23:46.390,0.0,0.001,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.799
2076-28-187 9:23:46.414,-0.0005,0.001,-0.084,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.809
2076-28-187 9:23:46.424,-0.0005,0.0,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.819
2076-28-187 9:23:46.434,-0.001,0.002,-0.0801,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.829
2076-28-187 9:23:46.444,-0.001,0.0005,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.839
2076-28-187 9:23:46.464,-0.0005,0.001,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.849
2076-28-187 9:23:46.474,0.0,0.0,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.859
2076-28-187 9:23:46.484,-0.0015,0.0,-0.0864,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.869
2076-28-187 9:23:46.494,0.0005,0.0,-0.084,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:27.879
2076-28-187 9:23:46.504,-0.0024,0.002,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.889
2076-28-187 9:23:46.514,0.001,-0.001,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.899
2076-28-187 9:23:46.524,0.0,0.0015,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.909
2076-28-187 9:23:46.515,-0.001,0.0015,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.919
2076-28-187 9:23:46.525,-0.0015,0.0,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.928
2076-28-187 9:23:46.535,0.0,0.001,-0.085,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:27.938
2076-28-187 9:23:46.545,-0.0015,-0.0005,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:27.949
2076-28-187 9:23:46.564,-0.0005,0.0005,-0.0845,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.959
2076-28-187 9:23:46.574,-0.0015,0.0,-0.0806,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:27.968
2076-28-187 9:23:46.584,0.0,0.002,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:27.978
2076-28-187 9:23:46.594,0.0,0.0005,-0.0801,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.988
2076-28-187 9:23:46.604,-0.0029,0.0,-0.082,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:27.998
2076-28-187 9:23:46.614,-0.0029,0.0005,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.008
2076-28-187 9:23:46.624,-0.0005,-0.0015,-0.0796,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.018
2076-28-187 9:23:46.615,-0.0005,0.0005,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.029
2076-28-187 9:23:46.625,0.0,0.002,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.038
2076-28-187 9:23:46.635,-0.0015,0.001,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.048
2076-28-187 9:23:46.645,-0.0005,-0.0024,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.058
2076-28-187 9:23:46.664,-0.001,-0.0015,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.068
2076-28-187 9:23:46.674,0.0,0.0,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:39:28.078
2076-28-187 9:23:46.684,-0.002,-0.0005,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.088
2076-28-187 9:23:46.709,-0.0029,0.001,-0.0801,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:28.099
2076-28-187 9:23:46.719,0.0,0.0,-0.0825,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.108
2076-28-187 9:23:46.729,-0.0029,-0.0024,-0.083,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:39:28.118
2076-28-187 9:23:46.739,-0.0005,-0.0015,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.128
2076-28-187 9:23:46.749,0.0,0.001,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.138
2076-28-187 9:23:46.759,0.0,-0.001,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.147
2076-28-187 9:23:46.769,0.0,-0.001,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.157
2076-28-187 9:23:46.779,0.0,0.0,-0.0825,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.168
2076-28-187 9:23:46.765,-0.001,-0.0005,-0.082,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.178
2076-28-187 9:23:46.775,-0.0005,-0.001,-0.082,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:28.187
2076-28-187 9:23:46.785,-0.0015,0.0,-0.0801,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.197
2076-28-187 9:23:46.809,0.0,0.001,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.209
2076-28-187 9:23:46.819,0.0,-0.0015,-0.0854,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.217
2076-28-187 9:23:46.829,-0.001,0.0,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.227
2076-28-187 9:23:46.839,0.0,0.0,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.237
2076-28-187 9:23:46.865,-0.0015,-0.0005,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.248
2076-28-187 9:23:46.875,-0.001,0.0005,-0.0845,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.257
2076-28-187 9:23:46.885,-0.0015,-0.0005,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.267
2076-28-187 9:23:46.895,-0.0015,0.001,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.277
2076-28-187 9:23:46.905,-0.0015,0.001,-0.0796,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.287
2076-28-187 9:23:46.915,-0.0015,0.0005,-0.0825,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.297
2076-28-187 9:23:46.925,-0.0015,0.0005,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.307
2076-28-187 9:23:46.909,-0.001,-0.0005,-0.0786,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.319
2076-28-187 9:23:46.919,0.0005,0.0,-0.0845,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.327
2076-28-187 9:23:46.929,0.0,0.0015,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.337
2076-28-187 9:23:46.939,-0.0024,0.0,-0.0806,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.347
2076-28-187 9:23:46.949,-0.002,0.0005,-0.0815,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.357
2076-28-187 9:23:46.959,-0.002,0.0005,-0.0854,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.367
2076-28-187 9:23:46.969,-0.001,0.0,-0.0864,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.376
2076-28-187 9:23:46.979,-0.0005,0.0005,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.387
2076-28-187 9:23:46.989,-0.001,-0.001,-0.0815,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.396
2076-28-187 9:23:46.999,-0.001,0.001,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.406
2076-28-187 9:23:47.9,-0.0005,-0.0005,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.416
2076-28-187 9:23:47.59,-0.0015,0.0005,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.428
2076-28-187 9:23:47.69,-0.0005,0.0,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.436
2076-28-187 9:23:47.79,0.0,0.0005,-0.0811,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.446
2076-28-187 9:23:47.89,-0.0005,-0.002,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.456
2076-28-187 9:23:47.115,-0.001,0.0005,-0.0796,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.467
2076-28-187 9:23:47.125,-0.0015,-0.0005,-0.0845,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:39:28.476
2076-28-187 9:23:47.135,-0.0024,0.0005,-0.0811,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:28.486
2076-28-187 9:23:47.145,-0.0005,-0.002,-0.0825,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.496
2076-28-187 9:23:47.164,0.0,-0.0005,-0.0845,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.506
2076-28-187 9:23:47.174,-0.002,0.0034,-0.082,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.516
2076-28-187 9:23:47.184,-0.001,0.0024,-0.0845,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.526
2076-28-187 9:23:47.194,-0.0034,-0.0005,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.536
2076-28-187 9:23:47.204,-0.0034,0.002,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.546
2076-28-187 9:23:47.214,-0.001,0.0,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.556
2076-28-187 9:23:47.224,-0.0029,0.0,-0.0806,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:28.566
2076-28-187 9:23:47.214,-0.0015,0.002,-0.083,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.576
2076-28-187 9:23:47.224,-0.0024,0.0,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.586
2076-28-187 9:23:47.234,-0.001,-0.001,-0.0781,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.596
2076-28-187 9:23:47.244,-0.0015,0.0005,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.606
2076-28-187 9:23:47.265,0.0,-0.0015,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.616
2076-28-187 9:23:47.275,-0.0005,0.0,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.625
2076-28-187 9:23:47.285,0.0,0.0005,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.635
2076-28-187 9:23:47.309,-0.001,-0.001,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.647
2076-28-187 9:23:47.319,-0.001,0.001,-0.0835,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.655
2076-28-187 9:23:47.329,0.001,0.0024,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.665
2076-28-187 9:23:47.339,-0.0005,0.0039,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.675
2076-28-187 9:23:47.349,0.0,0.0,-0.082,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.685
2076-28-187 9:23:47.359,0.0,0.0005,-0.0845,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:28.695
2076-28-187 9:23:47.369,0.0,-0.0005,-0.0874,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.705
2076-28-187 9:23:47.379,-0.002,0.001,-0.0825,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.716
2076-28-187 9:23:47.365,-0.002,0.0029,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.726
2076-28-187 9:23:47.375,-0.0015,0.0,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.735
2076-28-187 9:23:47.385,-0.0024,0.0,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.745
2076-28-187 9:23:47.409,-0.002,-0.002,-0.0811,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.757
2076-28-187 9:23:47.419,0.0,0.0029,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.765
2076-28-187 9:23:47.429,-0.0005,0.0,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.775
2076-28-187 9:23:47.439,0.0,0.0024,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.785
2076-28-187 9:23:47.459,-0.001,0.0015,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.796
2076-28-187 9:23:47.469,-0.0015,-0.0024,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.805
2076-28-187 9:23:47.479,-0.0005,0.0,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.815
2076-28-187 9:23:47.489,-0.0005,-0.001,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.825
2076-28-187 9:23:47.499,-0.0015,0.0,-0.0801,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.835
2076-28-187 9:23:47.509,-0.001,-0.0015,-0.0801,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.845
2076-28-187 9:23:47.519,-0.001,0.0029,-0.0845,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.855
2076-28-187 9:23:47.510,-0.0005,0.0,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.866
2076-28-187 9:23:47.520,-0.0005,-0.0015,-0.084,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:28.874
2076-28-187 9:23:47.530,0.0,0.0015,-0.0796,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.884
2076-28-187 9:23:47.540,-0.001,0.0015,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.894
2076-28-187 9:23:47.559,-0.001,-0.0029,-0.0801,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.906
2076-28-187 9:23:47.569,-0.0005,0.0005,-0.0801,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.914
2076-28-187 9:23:47.579,-0.0005,-0.001,-0.0854,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.924
2076-28-187 9:23:47.589,-0.002,0.0,-0.082,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.935
2076-28-187 9:23:47.615,-0.002,-0.0005,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.945
2076-28-187 9:23:47.625,-0.0015,0.0,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.954
2076-28-187 9:23:47.635,-0.0015,0.0,-0.0815,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:28.964
2076-28-187 9:23:47.645,-0.001,0.001,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:28.974
2076-28-187 9:23:47.655,-0.002,-0.0005,-0.0845,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:28.984
2076-28-187 9:23:47.665,-0.0015,0.0005,-0.084,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:28.994
2076-28-187 9:23:47.675,-0.0015,0.0005,-0.0845,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:29.004
2076-28-187 9:23:47.659,-0.0015,0.002,-0.084,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:29.016
2076-28-187 9:23:47.669,-0.0005,-0.001,-0.0845,0.0,0.0,0.0,26.38,0.0,0.0,2025-02-05 03:39:29.024
2076-28-187 9:23:47.679,-0.002,-0.001,-0.0854,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:29.034
2076-28-187 9:23:47.689,0.0,0.001,-0.0825,0.0,0.0,0.0,26.32,0.0,0.0,2025-02-05 03:39:29.044
2076-28-187 9:23:47.714,0.0,-0.001,-0.085,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:29.054
2076-28-187 9:23:47.724,0.001,0.0015,-0.0806,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:29.064
2076-28-187 9:23:47.734,-0.0039,0.002,-0.0786,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:29.074
2076-28-187 9:23:47.744,0.0005,-0.0005,-0.0854,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:29.084
2076-28-187 9:23:47.754,-0.0005,0.0034,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:29.094
2076-28-187 9:23:47.764,0.0,0.0,-0.0835,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:39:29.104
2076-28-187 9:23:47.774,-0.0005,-0.0005,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:39:29.113
2076-28-187 9:23:47.760,0.001,-0.0005,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:39:29.125
2076-28-187 9:23:47.770,-0.0015,0.0015,-0.083,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:39:29.133
2076-28-187 9:23:47.780,-0.0024,0.002,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:39:29.143
