Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 1:46:36.814,-0.0015,0.001,1.0049,25.06,0.0,0.0
2024-12-14 1:46:36.824,-0.0024,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 1:46:36.850,-0.0015,0.0034,1.0054,25.06,0.0,0.0
2024-12-14 1:46:36.860,0.0,0.0005,1.0083,25.18,0.0,0.0
2024-12-14 1:46:36.870,-0.0005,-0.0039,1.0034,25.06,0.0,0.0
2024-12-14 1:46:36.880,0.0005,0.0,1.0034,25.06,0.0,0.0
2024-12-14 1:46:36.890,0.002,0.0,1.0059,25.06,0.0,0.0
2024-12-14 1:46:36.900,0.002,-0.001,1.0088,25.12,0.0,0.0
2024-12-14 1:46:36.910,0.0015,-0.001,1.0054,25.0,0.0,0.0
2024-12-14 1:46:36.920,0.0054,0.0,1.0034,25.06,0.0,0.0
2024-12-14 1:46:36.904,0.0044,0.0,1.0039,25.12,0.0,0.0
2024-12-14 1:46:36.914,0.002,0.0,1.0063,25.25,0.0,0.0
2024-12-14 1:46:36.924,0.0,0.0015,1.0029,25.06,0.0,0.0
2024-12-14 1:46:36.950,-0.0015,0.0039,1.0049,25.06,0.0,0.0
2024-12-14 1:46:36.960,-0.0015,0.002,1.0059,25.18,0.0,0.0
2024-12-14 1:46:36.970,0.0005,0.001,1.0059,25.18,0.0,0.0
2024-12-14 1:46:36.980,-0.0005,0.0,1.0098,25.0,0.0,0.0
2024-12-14 1:46:36.990,-0.0005,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 1:46:37.0,-0.0034,0.0,1.0078,25.0,0.0,0.0
2024-12-14 1:46:37.10,-0.0005,-0.0005,1.0034,25.12,0.0,0.0
2024-12-14 1:46:37.20,-0.0029,-0.0029,1.0088,25.06,0.0,0.0
2024-12-14 1:46:37.5,-0.002,0.0,1.0068,25.0,0.0,0.0
2024-12-14 1:46:37.15,-0.0005,0.001,1.0078,25.0,0.0,0.0
2024-12-14 1:46:37.25,0.002,0.0,1.0054,25.06,0.0,0.0
2024-12-14 1:46:37.35,0.0015,-0.0024,1.0054,25.06,0.0,0.0
2024-12-14 1:46:37.45,0.0029,0.0015,1.0029,25.12,0.0,0.0
2024-12-14 1:46:37.55,0.0039,-0.0015,1.0098,25.06,0.0,0.0
2024-12-14 1:46:37.65,0.0034,0.001,1.0044,25.06,0.0,0.0
2024-12-14 1:46:37.75,0.0015,-0.001,1.0024,25.06,0.0,0.0
2024-12-14 1:46:37.85,0.0,0.002,1.0073,25.06,0.0,0.0
2024-12-14 1:46:37.95,-0.0049,0.0024,1.0073,25.06,0.0,0.0
2024-12-14 1:46:37.105,-0.0044,0.002,1.0049,25.06,0.0,0.0
2024-12-14 1:46:37.154,-0.0015,0.0,1.0063,25.06,0.0,0.0
2024-12-14 1:46:37.164,-0.0039,0.0015,1.0063,24.87,0.0,0.0
2024-12-14 1:46:37.174,0.0,-0.0005,1.0112,25.12,0.0,0.0
2024-12-14 1:46:37.200,0.002,0.0,1.0054,25.18,0.0,0.0
2024-12-14 1:46:37.210,0.0034,-0.0015,1.0083,25.0,0.0,0.0
2024-12-14 1:46:37.220,0.0,0.001,1.0044,24.81,0.0,0.0
2024-12-14 1:46:37.230,0.0,-0.0005,1.0029,25.06,0.0,0.0
2024-12-14 1:46:37.250,-0.0005,-0.001,1.0039,25.06,0.0,0.0
2024-12-14 1:46:37.260,-0.001,0.0,1.0059,25.0,0.0,0.0
2024-12-14 1:46:37.270,0.002,0.0,1.001,25.12,0.0,0.0
2024-12-14 1:46:37.280,0.0024,0.0,1.0039,25.0,0.0,0.0
2024-12-14 1:46:37.304,0.0024,0.0,1.0024,25.25,0.0,0.0
2024-12-14 1:46:37.314,0.0015,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 1:46:37.324,0.0024,-0.001,1.0068,25.06,0.0,0.0
2024-12-14 1:46:37.334,-0.0005,0.0005,1.0054,25.18,0.0,0.0
2024-12-14 1:46:37.344,0.0005,0.001,1.0054,25.06,0.0,0.0
2024-12-14 1:46:37.354,-0.0034,0.0029,1.0078,25.25,0.0,0.0
2024-12-14 1:46:37.364,-0.0029,-0.0005,1.0068,24.87,0.0,0.0
2024-12-14 1:46:37.350,-0.0024,0.0005,1.0063,25.06,0.0,0.0
2024-12-14 1:46:37.360,-0.0005,-0.0005,1.0024,25.06,0.0,0.0
2024-12-14 1:46:37.370,0.001,0.0,1.0073,25.31,0.0,0.0
2024-12-14 1:46:37.380,0.0015,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 1:46:37.404,0.0015,0.001,1.0083,25.18,0.0,0.0
2024-12-14 1:46:37.414,-0.0015,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 1:46:37.424,0.0,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 1:46:37.434,-0.001,-0.001,1.0039,25.12,0.0,0.0
2024-12-14 1:46:37.455,-0.001,0.0,1.002,25.18,0.0,0.0
2024-12-14 1:46:37.465,0.001,-0.001,1.0054,24.74,0.0,0.0
2024-12-14 1:46:37.475,0.001,0.0024,1.0044,25.0,0.0,0.0
2024-12-14 1:46:37.485,0.001,0.0,1.0029,24.87,0.0,0.0
2024-12-14 1:46:37.495,0.001,0.0005,1.0044,25.0,0.0,0.0
2024-12-14 1:46:37.505,0.0015,0.001,1.0098,25.12,0.0,0.0
2024-12-14 1:46:37.515,0.0005,0.0,1.0049,25.12,0.0,0.0
2024-12-14 1:46:37.505,-0.0005,-0.0005,1.0098,24.87,0.0,0.0
2024-12-14 1:46:37.515,-0.0005,0.0,1.0034,25.06,0.0,0.0
2024-12-14 1:46:37.525,0.0,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 1:46:37.535,-0.0005,-0.0015,1.0063,25.0,0.0,0.0
2024-12-14 1:46:37.554,-0.0005,0.0,1.0029,24.81,0.0,0.0
2024-12-14 1:46:37.564,0.001,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 1:46:37.574,0.0005,-0.0029,1.0054,24.87,0.0,0.0
