Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2076-28-187 9:21:34.209,0.0,0.0005,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.538
2076-28-187 9:21:34.219,-0.0005,-0.002,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.548
2076-28-187 9:21:34.229,-0.0024,-0.0015,-0.0786,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.558
2076-28-187 9:21:34.214,0.001,-0.0005,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.568
2076-28-187 9:21:34.224,-0.0034,0.0005,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.577
2076-28-187 9:21:34.234,-0.0015,0.0,-0.0854,0.0,0.0,0.0,25.75,0.0,0.0,2025-02-05 03:37:15.587
2076-28-187 9:21:34.260,-0.0015,0.0005,-0.084,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.599
2076-28-187 9:21:34.270,0.0005,-0.001,-0.084,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.607
2076-28-187 9:21:34.280,-0.0005,0.0,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.617
2076-28-187 9:21:34.290,-0.0015,0.0,-0.083,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.627
2076-28-187 9:21:34.300,0.0,-0.0015,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.637
2076-28-187 9:21:34.310,-0.0015,0.001,-0.0806,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.647
2076-28-187 9:21:34.320,0.0,0.0005,-0.0835,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.657
2076-28-187 9:21:34.330,-0.001,0.001,-0.0825,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:37:15.667
2076-28-187 9:21:34.314,0.0,0.0,-0.0815,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.677
2076-28-187 9:21:34.324,0.0,0.0,-0.0854,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.687
2076-28-187 9:21:34.334,0.0,0.0024,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.697
2076-28-187 9:21:34.344,0.0005,-0.001,-0.0835,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.707
2076-28-187 9:21:34.365,-0.0029,0.001,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.717
2076-28-187 9:21:34.375,0.0,0.002,-0.0825,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.727
2076-28-187 9:21:34.385,-0.002,0.0,-0.0859,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.737
2076-28-187 9:21:34.409,-0.0005,0.001,-0.0796,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.748
2076-28-187 9:21:34.419,-0.0024,0.0005,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.757
2076-28-187 9:21:34.429,-0.002,0.0,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.767
2076-28-187 9:21:34.439,-0.0015,0.001,-0.083,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.777
2076-28-187 9:21:34.449,-0.001,-0.0005,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.787
2076-28-187 9:21:34.459,-0.0024,0.001,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.796
2076-28-187 9:21:34.469,0.0,0.0005,-0.082,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:37:15.806
2076-28-187 9:21:34.459,-0.0005,-0.002,-0.0815,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.818
2076-28-187 9:21:34.469,-0.001,-0.0034,-0.0845,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.826
2076-28-187 9:21:34.479,-0.0015,0.0015,-0.0835,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.836
2076-28-187 9:21:34.489,-0.0015,0.0,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:37:15.846
2076-28-187 9:21:34.510,-0.0024,0.0005,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.858
2076-28-187 9:21:34.520,-0.001,0.0,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.866
2076-28-187 9:21:34.530,-0.0015,0.0,-0.0796,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.876
2076-28-187 9:21:34.540,-0.002,0.0015,-0.0815,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.886
2076-28-187 9:21:34.564,-0.001,-0.0024,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.896
2076-28-187 9:21:34.574,-0.0024,0.0,-0.0811,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.906
2076-28-187 9:21:34.584,0.001,0.0,-0.082,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.916
2076-28-187 9:21:34.594,-0.001,0.001,-0.0854,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.926
2076-28-187 9:21:34.604,-0.002,0.0024,-0.0806,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.936
2076-28-187 9:21:34.614,0.001,0.0,-0.0806,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:15.946
2076-28-187 9:21:34.624,-0.001,0.0,-0.0815,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:15.956
2076-28-187 9:21:34.610,-0.0015,0.0,-0.084,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:15.967
2076-28-187 9:21:34.620,0.0,0.0034,-0.0791,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.976
2076-28-187 9:21:34.630,0.0,-0.001,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:15.986
2076-28-187 9:21:34.640,-0.0005,-0.001,-0.0815,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:37:15.996
2076-28-187 9:21:34.664,-0.002,0.0,-0.0835,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.006
2076-28-187 9:21:34.674,0.0,0.002,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.015
2076-28-187 9:21:34.684,-0.0029,0.0,-0.0796,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.026
2076-28-187 9:21:34.694,-0.0015,-0.0005,-0.0835,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.036
2076-28-187 9:21:34.714,0.0,-0.001,-0.0854,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.046
2076-28-187 9:21:34.724,-0.0005,0.001,-0.084,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.055
2076-28-187 9:21:34.734,-0.0005,-0.0005,-0.084,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.065
2076-28-187 9:21:34.744,0.0005,0.0,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.075
2076-28-187 9:21:34.754,-0.002,0.0,-0.0815,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.085
2076-28-187 9:21:34.764,-0.0024,0.0,-0.0845,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.095
2076-28-187 9:21:34.774,-0.0015,0.001,-0.0781,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.106
2076-28-187 9:21:34.765,0.001,-0.0005,-0.0815,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.115
2076-28-187 9:21:34.775,0.0,0.0,-0.0811,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.125
2076-28-187 9:21:34.785,0.0,0.001,-0.0806,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.135
2076-28-187 9:21:34.795,-0.0015,0.001,-0.0806,0.0,0.0,0.0,25.75,0.0,0.0,2025-02-05 03:37:16.145
2076-28-187 9:21:34.814,-0.001,-0.0015,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.155
2076-28-187 9:21:34.824,-0.0015,0.0015,-0.085,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.165
2076-28-187 9:21:34.834,-0.002,0.0,-0.0811,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.175
2076-28-187 9:21:34.844,0.0,0.002,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.185
2076-28-187 9:21:34.854,-0.001,0.0024,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.195
2076-28-187 9:21:34.864,-0.001,0.0,-0.083,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.205
2076-28-187 9:21:34.874,0.0005,0.001,-0.0801,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.215
2076-28-187 9:21:34.865,-0.001,-0.0005,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.225
2076-28-187 9:21:34.875,-0.0005,0.0024,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.235
2076-28-187 9:21:34.885,-0.002,-0.0015,-0.0864,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.245
2076-28-187 9:21:34.895,-0.002,-0.001,-0.0825,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.255
2076-28-187 9:21:34.914,0.0,-0.0015,-0.082,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.265
2076-28-187 9:21:34.924,0.0005,-0.001,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.274
2076-28-187 9:21:34.934,-0.001,0.0029,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.284
2076-28-187 9:21:34.959,-0.001,0.002,-0.0845,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.296
2076-28-187 9:21:34.969,0.0,-0.0015,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.304
2076-28-187 9:21:34.979,-0.0029,-0.001,-0.0825,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.314
2076-28-187 9:21:34.989,-0.0015,0.0,-0.084,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:37:16.324
2076-28-187 9:21:34.999,-0.0015,0.0034,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.334
2076-28-187 9:21:35.9,0.0015,0.0,-0.0801,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.344
2076-28-187 9:21:35.19,-0.0005,0.0,-0.0811,0.0,0.0,0.0,25.82,0.0,0.0,2025-02-05 03:37:16.354
2076-28-187 9:21:35.29,0.0005,0.0,-0.0811,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.364
2076-28-187 9:21:35.39,-0.001,0.001,-0.0859,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.374
2076-28-187 9:21:35.49,-0.0024,0.0,-0.0801,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.384
2076-28-187 9:21:35.59,-0.0015,0.0015,-0.082,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.394
2076-28-187 9:21:35.10,0.0005,-0.0015,-0.0864,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.406
2076-28-187 9:21:35.20,-0.0005,0.0,-0.083,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.414
2076-28-187 9:21:35.30,-0.0005,0.0,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.424
2076-28-187 9:21:35.40,0.0,0.0015,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.434
2076-28-187 9:21:35.64,-0.0005,0.001,-0.0811,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.444
2076-28-187 9:21:35.74,-0.001,0.0015,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.454
2076-28-187 9:21:35.84,-0.001,0.0,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.463
2076-28-187 9:21:35.94,-0.0015,-0.001,-0.0815,0.0,0.0,0.0,25.69,0.0,0.0,2025-02-05 03:37:16.474
2076-28-187 9:21:35.104,-0.0015,0.0,-0.0864,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.483
2076-28-187 9:21:35.114,0.0,0.0015,-0.0791,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.493
2076-28-187 9:21:35.124,0.0015,0.001,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.503
2076-28-187 9:21:35.110,-0.001,0.0,-0.0845,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:37:16.515
2076-28-187 9:21:35.120,-0.0005,0.0005,-0.084,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.523
2076-28-187 9:21:35.130,-0.001,-0.0005,-0.082,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.533
2076-28-187 9:21:35.140,-0.0015,-0.0015,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.543
2076-28-187 9:21:35.164,0.0,-0.0015,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.554
2076-28-187 9:21:35.174,0.001,0.0,-0.0811,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.563
2076-28-187 9:21:35.184,0.0,0.001,-0.0801,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.573
2076-28-187 9:21:35.194,-0.0005,0.0005,-0.083,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.583
2076-28-187 9:21:35.204,0.0,0.0029,-0.0835,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.593
2076-28-187 9:21:35.214,-0.0015,0.0,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.603
2076-28-187 9:21:35.224,0.0,0.0,-0.0791,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.613
2076-28-187 9:21:35.209,-0.002,-0.0029,-0.0854,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.625
2076-28-187 9:21:35.219,-0.001,-0.0015,-0.0801,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.633
2076-28-187 9:21:35.229,0.0,0.0005,-0.0811,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.643
2076-28-187 9:21:35.239,-0.0005,0.0024,-0.0786,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.653
2076-28-187 9:21:35.265,0.0,-0.0005,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.663
2076-28-187 9:21:35.275,-0.001,0.0015,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.673
2076-28-187 9:21:35.285,-0.002,0.0005,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.683
2076-28-187 9:21:35.295,-0.001,0.0,-0.0815,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.693
2076-28-187 9:21:35.314,-0.002,0.0015,-0.0815,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.703
2076-28-187 9:21:35.324,-0.001,0.0005,-0.0845,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.713
2076-28-187 9:21:35.334,-0.0015,0.0,-0.0806,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.722
2076-28-187 9:21:35.344,-0.0005,-0.0005,-0.0874,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.732
2076-28-187 9:21:35.354,-0.001,0.0,-0.0859,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.742
2076-28-187 9:21:35.364,-0.001,0.0,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.752
2076-28-187 9:21:35.374,-0.0029,-0.0005,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.762
2076-28-187 9:21:35.365,0.0,0.0034,-0.083,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:37:16.773
2076-28-187 9:21:35.375,-0.0015,-0.0005,-0.085,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.782
2076-28-187 9:21:35.385,-0.0005,-0.0005,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.792
2076-28-187 9:21:35.395,0.0,0.002,-0.0806,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.802
2076-28-187 9:21:35.414,0.0,0.0,-0.0825,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.813
2076-28-187 9:21:35.424,0.0,0.0005,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.822
2076-28-187 9:21:35.434,0.0005,0.0015,-0.0835,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.832
2076-28-187 9:21:35.459,0.0,0.0015,-0.0801,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.844
2076-28-187 9:21:35.469,0.0,0.001,-0.0845,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.852
2076-28-187 9:21:35.479,-0.0029,-0.001,-0.0854,0.0,0.0,0.0,26.19,0.0,0.0,2025-02-05 03:37:16.862
2076-28-187 9:21:35.489,-0.0005,0.0,-0.084,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:16.872
2076-28-187 9:21:35.499,-0.0024,0.0015,-0.083,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.882
2076-28-187 9:21:35.509,0.0,0.0015,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.892
2076-28-187 9:21:35.519,-0.0005,-0.001,-0.085,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.902
2076-28-187 9:21:35.529,-0.0015,-0.0005,-0.0806,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.912
2076-28-187 9:21:35.515,-0.0015,-0.0005,-0.0811,0.0,0.0,0.0,25.82,0.0,0.0,2025-02-05 03:37:16.922
2076-28-187 9:21:35.525,0.001,0.0,-0.0825,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.932
2076-28-187 9:21:35.535,-0.0005,-0.001,-0.0791,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.942
2076-28-187 9:21:35.559,-0.0015,-0.0015,-0.0835,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:16.953
2076-28-187 9:21:35.569,0.0,-0.002,-0.085,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.961
2076-28-187 9:21:35.579,0.0005,-0.0005,-0.0825,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.971
2076-28-187 9:21:35.589,0.0,0.0005,-0.0791,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:16.981
2076-28-187 9:21:35.610,-0.0005,0.0034,-0.0806,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:16.993
2076-28-187 9:21:35.620,0.0,0.0024,-0.083,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.001
2076-28-187 9:21:35.630,0.001,0.0015,-0.0806,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:17.011
2076-28-187 9:21:35.640,-0.001,0.0015,-0.0835,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:17.021
2076-28-187 9:21:35.650,-0.002,0.0005,-0.082,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:17.031
2076-28-187 9:21:35.660,-0.002,0.0,-0.0806,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.041
2076-28-187 9:21:35.670,0.0,0.0024,-0.084,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:17.051
2076-28-187 9:21:35.659,0.0,0.001,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.063
2076-28-187 9:21:35.669,-0.0005,0.0015,-0.083,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:17.071
2076-28-187 9:21:35.679,0.0,-0.0015,-0.0811,0.0,0.0,0.0,26.13,0.0,0.0,2025-02-05 03:37:17.081
2076-28-187 9:21:35.689,-0.0005,0.0015,-0.082,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.091
2076-28-187 9:21:35.709,0.0,0.001,-0.0835,0.0,0.0,0.0,25.88,0.0,0.0,2025-02-05 03:37:17.102
2076-28-187 9:21:35.719,-0.0005,0.0005,-0.0811,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:17.111
2076-28-187 9:21:35.729,-0.0015,0.0024,-0.0815,0.0,0.0,0.0,25.69,0.0,0.0,2025-02-05 03:37:17.121
2076-28-187 9:21:35.739,-0.0029,-0.001,-0.084,0.0,0.0,0.0,26.0,0.0,0.0,2025-02-05 03:37:17.131
2076-28-187 9:21:35.749,-0.001,0.0,-0.0815,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.141
2076-28-187 9:21:35.759,-0.0024,0.0,-0.0806,0.0,0.0,0.0,26.26,0.0,0.0,2025-02-05 03:37:17.151
2076-28-187 9:21:35.769,0.0,0.0024,-0.0811,0.0,0.0,0.0,26.07,0.0,0.0,2025-02-05 03:37:17.161
