Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2025-2-5 3:46:34.424,0.5825,0.0376,-0.0063,0.0,0.0,0.0,26.76,0.0,0.0,2025-02-05 03:46:34.536
2025-2-5 3:46:34.434,0.5815,0.0381,-0.0044,0.0,0.0,0.0,26.57,0.0,0.0,2025-02-05 03:46:34.547
2025-2-5 3:46:34.455,0.583,0.0386,-0.0059,0.0,0.0,0.0,26.95,0.0,0.0,2025-02-05 03:46:34.557
2025-2-5 3:46:34.465,0.5859,0.0361,-0.0068,0.0,0.0,0.0,26.76,0.0,0.0,2025-02-05 03:46:34.566
2025-2-5 3:46:34.475,0.5835,0.0381,-0.0024,0.0,0.0,0.0,26.64,0.0,0.0,2025-02-05 03:46:34.576
2025-2-5 3:46:34.500,0.585,0.0366,-0.0054,0.0,0.0,0.0,26.64,0.0,0.0,2025-02-05 03:46:34.588
2025-2-5 3:46:34.510,0.5835,0.0361,-0.0073,0.0,0.0,0.0,27.01,0.0,0.0,2025-02-05 03:46:34.596
2025-2-5 3:46:34.520,0.584,0.0381,-0.0044,0.0,0.0,0.0,26.76,0.0,0.0,2025-02-05 03:46:34.606
2025-2-5 3:46:34.530,0.5835,0.0366,-0.0054,0.0,0.0,0.0,26.76,0.0,0.0,2025-02-05 03:46:34.616
2025-2-5 3:46:34.549,0.583,0.0381,-0.0049,0.0,0.0,0.0,26.95,0.0,0.0,2025-02-05 03:46:34.628
2025-2-5 3:46:34.559,0.583,0.0342,-0.0039,0.0,0.0,0.0,27.08,0.0,0.0,2025-02-05 03:46:34.636
2025-2-5 3:46:34.569,0.5845,0.0361,-0.0049,0.0,0.0,0.0,26.95,0.0,0.0,2025-02-05 03:46:34.646
2025-2-5 3:46:34.579,0.5825,0.0366,-0.0078,0.0,0.0,0.0,26.64,0.0,0.0,2025-02-05 03:46:34.656
2025-2-5 3:46:34.589,0.5835,0.0391,-0.0073,0.0,0.0,0.0,26.76,0.0,0.0,2025-02-05 03:46:34.666
2025-2-5 3:46:34.599,0.5854,0.0386,-0.0044,0.0,0.0,0.0,26.95,0.0,0.0,2025-02-05 03:46:34.676
2025-2-5 3:46:34.609,0.5835,0.0381,-0.0049,0.0,0.0,0.0,26.95,0.0,0.0,2025-02-05 03:46:34.686
