Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp,Timestamp
4.117000,0.371330,0.473670,0.607220,0.854965,0.854889,2025-02-05 03:46:40.760,2025-02-05 03:46:40.769
4.126000,0.371860,0.473630,0.607510,0.855379,0.854929,2025-02-05 03:46:40.760,2025-02-05 03:46:40.778
4.135000,0.371590,0.473620,0.607540,0.855278,0.854964,2025-02-05 03:46:40.788,2025-02-05 03:46:40.788
4.145000,0.371240,0.473460,0.607380,0.854923,0.854972,2025-02-05 03:46:40.788,2025-02-05 03:46:40.797
4.154000,0.371530,0.473190,0.607530,0.855006,0.854921,2025-02-05 03:46:40.788,2025-02-05 03:46:40.806
4.163000,0.371230,0.473580,0.607210,0.854865,0.854921,2025-02-05 03:46:40.816,2025-02-05 03:46:40.816
4.173000,0.370770,0.473700,0.607260,0.854767,0.854930,2025-02-05 03:46:40.816,2025-02-05 03:46:40.825
4.182000,0.371050,0.473880,0.607520,0.855173,0.854998,2025-02-05 03:46:40.816,2025-02-05 03:46:40.834
4.191000,0.371080,0.473320,0.607710,0.855011,0.855045,2025-02-05 03:46:40.844,2025-02-05 03:46:40.844
4.201000,0.371400,0.473180,0.607820,0.855151,0.855052,2025-02-05 03:46:40.844,2025-02-05 03:46:40.853
4.210000,0.371110,0.473330,0.607990,0.855228,0.855078,2025-02-05 03:46:40.844,2025-02-05 03:46:40.862
4.219000,0.371080,0.473180,0.607590,0.854848,0.855025,2025-02-05 03:46:40.872,2025-02-05 03:46:40.872
4.228000,0.371510,0.473410,0.607630,0.855191,0.855016,2025-02-05 03:46:40.872,2025-02-05 03:46:40.881
4.238000,0.371550,0.473690,0.608140,0.855725,0.855097,2025-02-05 03:46:40.872,2025-02-05 03:46:40.890
4.247000,0.371450,0.473380,0.607770,0.855247,0.855121,2025-02-05 03:46:40.900,2025-02-05 03:46:40.900
4.256000,0.371440,0.473350,0.607740,0.855205,0.855155,2025-02-05 03:46:40.900,2025-02-05 03:46:40.909
4.266000,0.371220,0.473760,0.607900,0.855450,0.855223,2025-02-05 03:46:40.900,2025-02-05 03:46:40.918
4.275000,0.371630,0.473890,0.607410,0.855352,0.855241,2025-02-05 03:46:40.928,2025-02-05 03:46:40.928
4.284000,0.371240,0.473900,0.607700,0.855394,0.855279,2025-02-05 03:46:40.928,2025-02-05 03:46:40.937
4.294000,0.371630,0.473570,0.607900,0.855523,0.855317,2025-02-05 03:46:40.928,2025-02-05 03:46:40.946
4.303000,0.371460,0.473370,0.607410,0.854990,0.855293,2025-02-05 03:46:40.956,2025-02-05 03:46:40.956
4.312000,0.371440,0.473600,0.607530,0.855194,0.855327,2025-02-05 03:46:40.956,2025-02-05 03:46:40.965
4.321000,0.370790,0.473620,0.607710,0.855051,0.855313,2025-02-05 03:46:40.956,2025-02-05 03:46:40.974
4.331000,0.370830,0.473460,0.607730,0.854994,0.855240,2025-02-05 03:46:40.984,2025-02-05 03:46:40.984
4.340000,0.371480,0.473440,0.607480,0.855088,0.855224,2025-02-05 03:46:40.984,2025-02-05 03:46:40.993
4.349000,0.371550,0.473520,0.607540,0.855205,0.855224,2025-02-05 03:46:40.984,2025-02-05 03:46:41.002
4.359000,0.371560,0.473280,0.607550,0.855084,0.855188,2025-02-05 03:46:41.012,2025-02-05 03:46:41.012
4.368000,0.371450,0.473590,0.607550,0.855207,0.855173,2025-02-05 03:46:41.012,2025-02-05 03:46:41.021
4.377000,0.371650,0.473370,0.607550,0.855172,0.855151,2025-02-05 03:46:41.012,2025-02-05 03:46:41.030
4.387000,0.371240,0.473510,0.607210,0.854830,0.855082,2025-02-05 03:46:41.039,2025-02-05 03:46:41.039
4.396000,0.371530,0.473450,0.607600,0.855200,0.855103,2025-02-05 03:46:41.039,2025-02-05 03:46:41.048
4.405000,0.371770,0.473520,0.607470,0.855251,0.855108,2025-02-05 03:46:41.039,2025-02-05 03:46:41.057
4.415000,0.371900,0.473110,0.607120,0.854832,0.855086,2025-02-05 03:46:41.067,2025-02-05 03:46:41.067
4.424000,0.371270,0.473820,0.607170,0.854987,0.855086,2025-02-05 03:46:41.067,2025-02-05 03:46:41.076
4.433000,0.370990,0.473390,0.607260,0.854691,0.855046,2025-02-05 03:46:41.067,2025-02-05 03:46:41.085
4.442000,0.371610,0.473430,0.607260,0.854982,0.855024,2025-02-05 03:46:41.095,2025-02-05 03:46:41.095
4.452000,0.371670,0.472940,0.607520,0.854922,0.855007,2025-02-05 03:46:41.095,2025-02-05 03:46:41.104
4.461000,0.371570,0.473810,0.607120,0.855076,0.854994,2025-02-05 03:46:41.095,2025-02-05 03:46:41.113
4.470000,0.371560,0.473890,0.607340,0.855272,0.855004,2025-02-05 03:46:41.123,2025-02-05 03:46:41.123
4.480000,0.371340,0.473570,0.607690,0.855248,0.855046,2025-02-05 03:46:41.123,2025-02-05 03:46:41.132
4.489000,0.371430,0.473870,0.607310,0.855183,0.855044,2025-02-05 03:46:41.123,2025-02-05 03:46:41.141
4.498000,0.371110,0.473310,0.607610,0.854947,0.855014,2025-02-05 03:46:41.151,2025-02-05 03:46:41.151
4.508000,0.371400,0.472920,0.607720,0.854936,0.855024,2025-02-05 03:46:41.151,2025-02-05 03:46:41.160
4.517000,0.371220,0.473220,0.607560,0.854910,0.855017,2025-02-05 03:46:41.151,2025-02-05 03:46:41.169
4.526000,0.371420,0.473580,0.607550,0.855189,0.855066,2025-02-05 03:46:41.179,2025-02-05 03:46:41.179
4.535000,0.371000,0.473790,0.607550,0.855123,0.855081,2025-02-05 03:46:41.179,2025-02-05 03:46:41.188
4.545000,0.371290,0.473890,0.607130,0.855006,0.855089,2025-02-05 03:46:41.179,2025-02-05 03:46:41.197
4.554000,0.370990,0.473980,0.607340,0.855075,0.855089,2025-02-05 03:46:41.207,2025-02-05 03:46:41.207
4.563000,0.371820,0.473740,0.606850,0.854954,0.855057,2025-02-05 03:46:41.207,2025-02-05 03:46:41.216
4.573000,0.371480,0.473300,0.607140,0.854769,0.855009,2025-02-05 03:46:41.207,2025-02-05 03:46:41.225
4.582000,0.371760,0.473340,0.607170,0.854934,0.854984,2025-02-05 03:46:41.235,2025-02-05 03:46:41.235
4.591000,0.371250,0.473340,0.607170,0.854712,0.854961,2025-02-05 03:46:41.235,2025-02-05 03:46:41.244
4.601000,0.370990,0.473180,0.607170,0.854511,0.854918,2025-02-05 03:46:41.235,2025-02-05 03:46:41.253
4.610000,0.370960,0.473080,0.606920,0.854265,0.854854,2025-02-05 03:46:41.263,2025-02-05 03:46:41.263
4.619000,0.371500,0.473820,0.607400,0.855250,0.854860,2025-02-05 03:46:41.263,2025-02-05 03:46:41.272
4.629000,0.371440,0.473390,0.607450,0.855021,0.854850,2025-02-05 03:46:41.263,2025-02-05 03:46:41.281
4.638000,0.371870,0.473020,0.607120,0.854769,0.854826,2025-02-05 03:46:41.291,2025-02-05 03:46:41.291
4.647000,0.371910,0.473150,0.607500,0.855128,0.854831,2025-02-05 03:46:41.291,2025-02-05 03:46:41.300
4.656000,0.371700,0.473240,0.607370,0.854994,0.854835,2025-02-05 03:46:41.291,2025-02-05 03:46:41.309
4.666000,0.371790,0.473080,0.607280,0.854881,0.854846,2025-02-05 03:46:41.319,2025-02-05 03:46:41.319
4.675000,0.371260,0.473320,0.606930,0.854535,0.854807,2025-02-05 03:46:41.319,2025-02-05 03:46:41.328
4.684000,0.370990,0.473340,0.607400,0.854763,0.854812,2025-02-05 03:46:41.319,2025-02-05 03:46:41.337
4.694000,0.371500,0.473430,0.607780,0.855304,0.854891,2025-02-05 03:46:41.347,2025-02-05 03:46:41.347
4.703000,0.371230,0.473600,0.607740,0.855252,0.854990,2025-02-05 03:46:41.347,2025-02-05 03:46:41.356
4.712000,0.371310,0.473540,0.607140,0.854828,0.854947,2025-02-05 03:46:41.347,2025-02-05 03:46:41.365
4.722000,0.371530,0.473450,0.607420,0.855072,0.854953,2025-02-05 03:46:41.375,2025-02-05 03:46:41.375
4.731000,0.371880,0.473520,0.607280,0.855164,0.854992,2025-02-05 03:46:41.375,2025-02-05 03:46:41.384
4.740000,0.371700,0.473610,0.607350,0.855185,0.854998,2025-02-05 03:46:41.375,2025-02-05 03:46:41.393
4.750000,0.372330,0.473370,0.607700,0.855575,0.855056,2025-02-05 03:46:41.402,2025-02-05 03:46:41.402
4.759000,0.371850,0.472930,0.607060,0.854668,0.855034,2025-02-05 03:46:41.402,2025-02-05 03:46:41.411
4.768000,0.371590,0.473550,0.607160,0.854969,0.855078,2025-02-05 03:46:41.402,2025-02-05 03:46:41.420
4.777000,0.371560,0.473370,0.607340,0.854984,0.855100,2025-02-05 03:46:41.430,2025-02-05 03:46:41.430
4.787000,0.371670,0.473180,0.607360,0.854941,0.855064,2025-02-05 03:46:41.430,2025-02-05 03:46:41.439
4.796000,0.371680,0.473660,0.607700,0.855453,0.855084,2025-02-05 03:46:41.430,2025-02-05 03:46:41.448
4.805000,0.371570,0.473290,0.607560,0.855100,0.855111,2025-02-05 03:46:41.458,2025-02-05 03:46:41.458
4.815000,0.371340,0.473260,0.607550,0.854977,0.855102,2025-02-05 03:46:41.458,2025-02-05 03:46:41.467
4.824000,0.371430,0.473170,0.606790,0.854426,0.855028,2025-02-05 03:46:41.458,2025-02-05 03:46:41.476
4.833000,0.370900,0.473410,0.606970,0.854457,0.854955,2025-02-05 03:46:41.486,2025-02-05 03:46:41.486
4.843000,0.370520,0.473440,0.607320,0.854557,0.854853,2025-02-05 03:46:41.486,2025-02-05 03:46:41.495
4.852000,0.370590,0.473940,0.607690,0.855128,0.854899,2025-02-05 03:46:41.486,2025-02-05 03:46:41.504
4.861000,0.370710,0.473490,0.607560,0.854838,0.854886,2025-02-05 03:46:41.514,2025-02-05 03:46:41.514
4.871000,0.371260,0.473440,0.607550,0.855042,0.854892,2025-02-05 03:46:41.514,2025-02-05 03:46:41.523
4.880000,0.371630,0.473860,0.607130,0.855137,0.854911,2025-02-05 03:46:41.514,2025-02-05 03:46:41.532
4.889000,0.371240,0.473980,0.607670,0.855417,0.854908,2025-02-05 03:46:41.542,2025-02-05 03:46:41.542
4.899000,0.371310,0.473580,0.607220,0.854907,0.854889,2025-02-05 03:46:41.542,2025-02-05 03:46:41.551
4.908000,0.371860,0.473030,0.607430,0.854990,0.854890,2025-02-05 03:46:41.542,2025-02-05 03:46:41.560
4.917000,0.371690,0.473230,0.607200,0.854864,0.854934,2025-02-05 03:46:41.570,2025-02-05 03:46:41.570
4.926000,0.371790,0.473580,0.607510,0.855321,0.855020,2025-02-05 03:46:41.570,2025-02-05 03:46:41.579
4.936000,0.371150,0.473200,0.607800,0.855039,0.855068,2025-02-05 03:46:41.570,2025-02-05 03:46:41.588
4.945000,0.371300,0.473410,0.607070,0.854702,0.855026,2025-02-05 03:46:41.598,2025-02-05 03:46:41.598
4.954000,0.371750,0.473100,0.607410,0.854967,0.855039,2025-02-05 03:46:41.598,2025-02-05 03:46:41.607
4.964000,0.371250,0.473150,0.607110,0.854564,0.854991,2025-02-05 03:46:41.598,2025-02-05 03:46:41.616
4.973000,0.371200,0.473160,0.607170,0.854591,0.854936,2025-02-05 03:46:41.626,2025-02-05 03:46:41.626
4.982000,0.371090,0.473490,0.606840,0.854491,0.854844,2025-02-05 03:46:41.626,2025-02-05 03:46:41.635
4.992000,0.371400,0.473610,0.607050,0.854842,0.854837,2025-02-05 03:46:41.626,2025-02-05 03:46:41.644
5.001000,0.371220,0.473120,0.607080,0.854513,0.854789,2025-02-05 03:46:41.654,2025-02-05 03:46:41.654
5.010000,0.371420,0.473240,0.606990,0.854603,0.854763,2025-02-05 03:46:41.654,2025-02-05 03:46:41.663
5.019000,0.371540,0.473420,0.607150,0.854868,0.854718,2025-02-05 03:46:41.654,2025-02-05 03:46:41.672
5.029000,0.371770,0.473350,0.607510,0.855185,0.854733,2025-02-05 03:46:41.682,2025-02-05 03:46:41.682
5.038000,0.371360,0.473350,0.607370,0.854907,0.854753,2025-02-05 03:46:41.682,2025-02-05 03:46:41.691
5.047000,0.371110,0.473260,0.607610,0.854920,0.854748,2025-02-05 03:46:41.682,2025-02-05 03:46:41.700
5.057000,0.371190,0.473340,0.607640,0.855020,0.854794,2025-02-05 03:46:41.710,2025-02-05 03:46:41.710
5.066000,0.371520,0.473510,0.607720,0.855314,0.854866,2025-02-05 03:46:41.710,2025-02-05 03:46:41.719
5.075000,0.371340,0.473450,0.607730,0.855210,0.854938,2025-02-05 03:46:41.710,2025-02-05 03:46:41.728
5.085000,0.371540,0.473100,0.607400,0.854869,0.854941,2025-02-05 03:46:41.738,2025-02-05 03:46:41.738
5.094000,0.371450,0.473320,0.607190,0.854802,0.854970,2025-02-05 03:46:41.738,2025-02-05 03:46:41.747
5.103000,0.371760,0.473260,0.607510,0.855131,0.855023,2025-02-05 03:46:41.738,2025-02-05 03:46:41.756
5.113000,0.371900,0.473340,0.607120,0.854959,0.855032,2025-02-05 03:46:41.766,2025-02-05 03:46:41.766
5.122000,0.372020,0.472840,0.607340,0.854891,0.855002,2025-02-05 03:46:41.766,2025-02-05 03:46:41.775
5.131000,0.371390,0.472790,0.607270,0.854540,0.854965,2025-02-05 03:46:41.766,2025-02-05 03:46:41.784
5.140000,0.371430,0.472960,0.607520,0.854829,0.854956,2025-02-05 03:46:41.793,2025-02-05 03:46:41.793
5.150000,0.371010,0.473390,0.607710,0.855019,0.854956,2025-02-05 03:46:41.793,2025-02-05 03:46:41.802
5.159000,0.371070,0.473600,0.607560,0.855055,0.854930,2025-02-05 03:46:41.793,2025-02-05 03:46:41.811
5.168000,0.371400,0.472950,0.607720,0.854952,0.854905,2025-02-05 03:46:41.821,2025-02-05 03:46:41.821
5.178000,0.370790,0.473310,0.607560,0.854773,0.854895,2025-02-05 03:46:41.821,2025-02-05 03:46:41.830
5.187000,0.371050,0.473010,0.607630,0.854769,0.854892,2025-02-05 03:46:41.821,2025-02-05 03:46:41.839
5.196000,0.371290,0.473480,0.607720,0.855198,0.854898,2025-02-05 03:46:41.849,2025-02-05 03:46:41.849
5.206000,0.371210,0.473110,0.607730,0.854965,0.854899,2025-02-05 03:46:41.849,2025-02-05 03:46:41.858
5.215000,0.371310,0.473570,0.607310,0.854965,0.854906,2025-02-05 03:46:41.849,2025-02-05 03:46:41.867
5.224000,0.371320,0.473280,0.607440,0.854901,0.854943,2025-02-05 03:46:41.877,2025-02-05 03:46:41.877
5.233000,0.371960,0.473420,0.607540,0.855328,0.854993,2025-02-05 03:46:41.877,2025-02-05 03:46:41.886
5.243000,0.372140,0.473520,0.607710,0.855582,0.855049,2025-02-05 03:46:41.877,2025-02-05 03:46:41.895
5.252000,0.371180,0.473360,0.607730,0.855091,0.855052,2025-02-05 03:46:41.905,2025-02-05 03:46:41.905
5.261000,0.371520,0.473010,0.607480,0.854867,0.855044,2025-02-05 03:46:41.905,2025-02-05 03:46:41.914
5.271000,0.371980,0.472980,0.607370,0.854972,0.855064,2025-02-05 03:46:41.905,2025-02-05 03:46:41.923
5.280000,0.371920,0.472890,0.607440,0.854946,0.855081,2025-02-05 03:46:41.933,2025-02-05 03:46:41.933
5.289000,0.371810,0.473130,0.607700,0.855216,0.855083,2025-02-05 03:46:41.933,2025-02-05 03:46:41.942
5.299000,0.371690,0.472820,0.607810,0.855070,0.855094,2025-02-05 03:46:41.933,2025-02-05 03:46:41.951
5.308000,0.371790,0.472880,0.607570,0.854976,0.855095,2025-02-05 03:46:41.961,2025-02-05 03:46:41.961
5.317000,0.371580,0.472550,0.607460,0.854624,0.855067,2025-02-05 03:46:41.961,2025-02-05 03:46:41.970
5.326000,0.371340,0.472510,0.607540,0.854555,0.854990,2025-02-05 03:46:41.961,2025-02-05 03:46:41.979
5.336000,0.371000,0.472930,0.607880,0.854881,0.854920,2025-02-05 03:46:41.989,2025-02-05 03:46:41.989
5.345000,0.371820,0.473140,0.607750,0.855261,0.854937,2025-02-05 03:46:41.989,2025-02-05 03:46:41.998
5.354000,0.371480,0.473160,0.607730,0.855110,0.854961,2025-02-05 03:46:41.989,2025-02-05 03:46:42.007
5.364000,0.371230,0.472990,0.607570,0.854794,0.854943,2025-02-05 03:46:42.017,2025-02-05 03:46:42.017
5.373000,0.371200,0.473140,0.607550,0.854850,0.854934,2025-02-05 03:46:42.017,2025-02-05 03:46:42.026
5.382000,0.370770,0.472820,0.606960,0.854067,0.854819,2025-02-05 03:46:42.017,2025-02-05 03:46:42.035
5.392000,0.371370,0.472880,0.607070,0.854439,0.854756,2025-02-05 03:46:42.045,2025-02-05 03:46:42.045
5.401000,0.371110,0.472960,0.607080,0.854377,0.854696,2025-02-05 03:46:42.045,2025-02-05 03:46:42.054
5.410000,0.371840,0.473060,0.606910,0.854629,0.854696,2025-02-05 03:46:42.045,2025-02-05 03:46:42.063
5.420000,0.371480,0.473150,0.606810,0.854451,0.854686,2025-02-05 03:46:42.073,2025-02-05 03:46:42.073
5.429000,0.371230,0.472910,0.606970,0.854323,0.854630,2025-02-05 03:46:42.073,2025-02-05 03:46:42.082
5.438000,0.371850,0.472970,0.607070,0.854697,0.854574,2025-02-05 03:46:42.073,2025-02-05 03:46:42.091
5.447000,0.371370,0.472890,0.607160,0.854508,0.854513,2025-02-05 03:46:42.101,2025-02-05 03:46:42.101
5.457000,0.371540,0.472800,0.606830,0.854298,0.854464,2025-02-05 03:46:42.101,2025-02-05 03:46:42.110
5.466000,0.371340,0.473040,0.607050,0.854500,0.854429,2025-02-05 03:46:42.101,2025-02-05 03:46:42.119
5.475000,0.371100,0.473150,0.606990,0.854414,0.854463,2025-02-05 03:46:42.129,2025-02-05 03:46:42.129
5.485000,0.371080,0.473160,0.607320,0.854645,0.854484,2025-02-05 03:46:42.129,2025-02-05 03:46:42.138
5.494000,0.371620,0.473580,0.607690,0.855375,0.854584,2025-02-05 03:46:42.129,2025-02-05 03:46:42.147
5.503000,0.371460,0.472870,0.607310,0.854643,0.854585,2025-02-05 03:46:42.156,2025-02-05 03:46:42.156
5.513000,0.371330,0.473210,0.607350,0.854803,0.854621,2025-02-05 03:46:42.156,2025-02-05 03:46:42.165
5.522000,0.371000,0.473170,0.607190,0.854524,0.854641,2025-02-05 03:46:42.156,2025-02-05 03:46:42.174
5.531000,0.371290,0.473080,0.607850,0.855069,0.854678,2025-02-05 03:46:42.184,2025-02-05 03:46:42.184
5.541000,0.370880,0.473320,0.607410,0.854711,0.854698,2025-02-05 03:46:42.184,2025-02-05 03:46:42.193
5.550000,0.371060,0.473430,0.607950,0.855234,0.854792,2025-02-05 03:46:42.184,2025-02-05 03:46:42.202
5.559000,0.370970,0.473270,0.608090,0.855206,0.854862,2025-02-05 03:46:42.212,2025-02-05 03:46:42.212
5.568000,0.371070,0.473170,0.607770,0.854966,0.854917,2025-02-05 03:46:42.212,2025-02-05 03:46:42.221
5.578000,0.371720,0.473330,0.607570,0.855195,0.854972,2025-02-05 03:46:42.212,2025-02-05 03:46:42.230
5.587000,0.371470,0.473260,0.607720,0.855154,0.854950,2025-02-05 03:46:42.240,2025-02-05 03:46:42.240
5.596000,0.371120,0.473090,0.607650,0.854858,0.854972,2025-02-05 03:46:42.240,2025-02-05 03:46:42.249
5.606000,0.371510,0.473150,0.607220,0.854755,0.854967,2025-02-05 03:46:42.240,2025-02-05 03:46:42.258
5.615000,0.370800,0.473160,0.607180,0.854424,0.854957,2025-02-05 03:46:42.268,2025-02-05 03:46:42.268
5.624000,0.371800,0.473740,0.607170,0.855173,0.854968,2025-02-05 03:46:42.268,2025-02-05 03:46:42.277
5.634000,0.371470,0.473300,0.606840,0.854551,0.854952,2025-02-05 03:46:42.268,2025-02-05 03:46:42.286
5.643000,0.371330,0.473420,0.607140,0.854770,0.854905,2025-02-05 03:46:42.296,2025-02-05 03:46:42.296
5.652000,0.371210,0.473100,0.607000,0.854441,0.854829,2025-02-05 03:46:42.296,2025-02-05 03:46:42.305
5.662000,0.370880,0.473240,0.607240,0.854546,0.854787,2025-02-05 03:46:42.296,2025-02-05 03:46:42.314
5.671000,0.371380,0.473170,0.607430,0.854859,0.854753,2025-02-05 03:46:42.324,2025-02-05 03:46:42.324
5.680000,0.371860,0.473330,0.607700,0.855348,0.854773,2025-02-05 03:46:42.324,2025-02-05 03:46:42.333
5.689000,0.371480,0.472930,0.607560,0.854862,0.854773,2025-02-05 03:46:42.324,2025-02-05 03:46:42.342
5.699000,0.371760,0.472380,0.607210,0.854431,0.854740,2025-02-05 03:46:42.352,2025-02-05 03:46:42.352
5.708000,0.371690,0.473500,0.607340,0.855113,0.854809,2025-02-05 03:46:42.352,2025-02-05 03:46:42.361
5.717000,0.371680,0.473280,0.607530,0.855121,0.854804,2025-02-05 03:46:42.352,2025-02-05 03:46:42.370
5.727000,0.371680,0.473420,0.606960,0.854794,0.854829,2025-02-05 03:46:42.380,2025-02-05 03:46:42.380
5.736000,0.371570,0.473270,0.607490,0.855040,0.854856,2025-02-05 03:46:42.380,2025-02-05 03:46:42.389
5.745000,0.371670,0.473000,0.607540,0.854969,0.854908,2025-02-05 03:46:42.380,2025-02-05 03:46:42.398
5.755000,0.371460,0.472890,0.607380,0.854703,0.854924,2025-02-05 03:46:42.408,2025-02-05 03:46:42.408
5.764000,0.371870,0.473220,0.607360,0.855050,0.854943,2025-02-05 03:46:42.408,2025-02-05 03:46:42.417
5.773000,0.371910,0.472830,0.607530,0.854972,0.854906,2025-02-05 03:46:42.408,2025-02-05 03:46:42.426
5.783000,0.371920,0.473130,0.607540,0.855150,0.854934,2025-02-05 03:46:42.436,2025-02-05 03:46:42.436
5.792000,0.371490,0.472990,0.606870,0.854409,0.854932,2025-02-05 03:46:42.436,2025-02-05 03:46:42.445
5.801000,0.371120,0.473230,0.606300,0.853977,0.854819,2025-02-05 03:46:42.436,2025-02-05 03:46:42.454
5.810000,0.371410,0.473080,0.606660,0.854275,0.854734,2025-02-05 03:46:42.464,2025-02-05 03:46:42.464
5.820000,0.371220,0.473240,0.606950,0.854487,0.854703,2025-02-05 03:46:42.464,2025-02-05 03:46:42.473
5.829000,0.371200,0.473500,0.607320,0.854886,0.854688,2025-02-05 03:46:42.464,2025-02-05 03:46:42.482
5.838000,0.371090,0.473780,0.607440,0.855078,0.854699,2025-02-05 03:46:42.492,2025-02-05 03:46:42.492
5.848000,0.371510,0.473390,0.607030,0.854753,0.854704,2025-02-05 03:46:42.492,2025-02-05 03:46:42.501
5.857000,0.371550,0.473100,0.607240,0.854759,0.854675,2025-02-05 03:46:42.492,2025-02-05 03:46:42.510
5.866000,0.371340,0.473400,0.607520,0.855033,0.854681,2025-02-05 03:46:42.520,2025-02-05 03:46:42.520
5.876000,0.371860,0.473180,0.607800,0.855336,0.854699,2025-02-05 03:46:42.520,2025-02-05 03:46:42.529
5.885000,0.371800,0.473080,0.607660,0.855155,0.854774,2025-02-05 03:46:42.520,2025-02-05 03:46:42.538
5.894000,0.371150,0.473150,0.607560,0.854841,0.854860,2025-02-05 03:46:42.547,2025-02-05 03:46:42.547
5.904000,0.371300,0.473080,0.607880,0.855094,0.854942,2025-02-05 03:46:42.547,2025-02-05 03:46:42.556
5.913000,0.371210,0.473230,0.607750,0.855046,0.854998,2025-02-05 03:46:42.547,2025-02-05 03:46:42.565
5.922000,0.370770,0.472830,0.607990,0.854804,0.854990,2025-02-05 03:46:42.575,2025-02-05 03:46:42.575
5.931000,0.371370,0.473290,0.607590,0.855035,0.854986,2025-02-05 03:46:42.575,2025-02-05 03:46:42.584
5.941000,0.371320,0.472670,0.607130,0.854343,0.854945,2025-02-05 03:46:42.575,2025-02-05 03:46:42.593
5.950000,0.371320,0.472940,0.607340,0.854642,0.854933,2025-02-05 03:46:42.603,2025-02-05 03:46:42.603
5.959000,0.371320,0.473050,0.607020,0.854475,0.854877,2025-02-05 03:46:42.603,2025-02-05 03:46:42.612
5.969000,0.371320,0.473150,0.607330,0.854751,0.854819,2025-02-05 03:46:42.603,2025-02-05 03:46:42.621
5.978000,0.370890,0.473490,0.607190,0.854653,0.854768,2025-02-05 03:46:42.631,2025-02-05 03:46:42.631
5.987000,0.370630,0.473530,0.607010,0.854435,0.854728,2025-02-05 03:46:42.631,2025-02-05 03:46:42.640
5.997000,0.370930,0.473950,0.606820,0.854663,0.854685,2025-02-05 03:46:42.631,2025-02-05 03:46:42.649
6.006000,0.371060,0.473410,0.607310,0.854768,0.854657,2025-02-05 03:46:42.659,2025-02-05 03:46:42.659
6.015000,0.371290,0.472930,0.607350,0.854630,0.854639,2025-02-05 03:46:42.659,2025-02-05 03:46:42.668
6.025000,0.371530,0.473220,0.607780,0.855201,0.854656,2025-02-05 03:46:42.659,2025-02-05 03:46:42.677
6.034000,0.371230,0.473250,0.607650,0.854995,0.854721,2025-02-05 03:46:42.687,2025-02-05 03:46:42.687
6.043000,0.370990,0.472920,0.607140,0.854345,0.854692,2025-02-05 03:46:42.687,2025-02-05 03:46:42.696
6.052000,0.371390,0.473390,0.607340,0.854921,0.854736,2025-02-05 03:46:42.687,2025-02-05 03:46:42.705
6.062000,0.371430,0.473520,0.606940,0.854727,0.854734,2025-02-05 03:46:42.715,2025-02-05 03:46:42.715
6.071000,0.371220,0.473280,0.607320,0.854772,0.854746,2025-02-05 03:46:42.715,2025-02-05 03:46:42.724
6.080000,0.370980,0.472840,0.607440,0.854510,0.854753,2025-02-05 03:46:42.715,2025-02-05 03:46:42.733
6.090000,0.371180,0.473290,0.607450,0.854853,0.854772,2025-02-05 03:46:42.743,2025-02-05 03:46:42.743
6.099000,0.371200,0.473510,0.607540,0.855047,0.854800,2025-02-05 03:46:42.743,2025-02-05 03:46:42.752
6.108000,0.371410,0.473610,0.607550,0.855201,0.854857,2025-02-05 03:46:42.743,2025-02-05 03:46:42.761
6.118000,0.371430,0.473370,0.607550,0.855077,0.854845,2025-02-05 03:46:42.771,2025-02-05 03:46:42.771
6.127000,0.371220,0.473350,0.607550,0.854975,0.854843,2025-02-05 03:46:42.771,2025-02-05 03:46:42.780
6.136000,0.371630,0.473430,0.607550,0.855197,0.854928,2025-02-05 03:46:42.771,2025-02-05 03:46:42.789
6.146000,0.371130,0.473350,0.607550,0.854935,0.854929,2025-02-05 03:46:42.799,2025-02-05 03:46:42.799
6.155000,0.371620,0.473010,0.607550,0.854960,0.854953,2025-02-05 03:46:42.799,2025-02-05 03:46:42.808
6.164000,0.370920,0.472980,0.607040,0.854277,0.854903,2025-02-05 03:46:42.799,2025-02-05 03:46:42.817
6.173000,0.371390,0.473140,0.607160,0.854655,0.854918,2025-02-05 03:46:42.827,2025-02-05 03:46:42.827
6.183000,0.371760,0.473410,0.607510,0.855214,0.854954,2025-02-05 03:46:42.827,2025-02-05 03:46:42.836
6.192000,0.370930,0.473100,0.607790,0.854881,0.854937,2025-02-05 03:46:42.827,2025-02-05 03:46:42.845
6.201000,0.371280,0.473150,0.606980,0.854485,0.854866,2025-02-05 03:46:42.855,2025-02-05 03:46:42.855
6.211000,0.371100,0.472660,0.607320,0.854377,0.854796,2025-02-05 03:46:42.855,2025-02-05 03:46:42.864
6.220000,0.370650,0.472860,0.607270,0.854257,0.854724,2025-02-05 03:46:42.855,2025-02-05 03:46:42.873
6.229000,0.370710,0.473210,0.607350,0.854534,0.854658,2025-02-05 03:46:42.883,2025-02-05 03:46:42.883
6.239000,0.371040,0.473500,0.607530,0.854965,0.854660,2025-02-05 03:46:42.883,2025-02-05 03:46:42.892
6.248000,0.371510,0.473360,0.607460,0.855042,0.854669,2025-02-05 03:46:42.883,2025-02-05 03:46:42.901
6.257000,0.371660,0.473100,0.607290,0.854843,0.854725,2025-02-05 03:46:42.910,2025-02-05 03:46:42.910
6.266000,0.371570,0.473150,0.607270,0.854817,0.854741,2025-02-05 03:46:42.910,2025-02-05 03:46:42.919
