Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp,Timestamp
4.802000,-0.418220,0.453730,0.323130,0.696557,0.696493,2025-02-05 03:39:31.831,2025-02-05 03:39:31.840
4.811000,-0.418330,0.453670,0.323280,0.696654,0.696491,2025-02-05 03:39:31.831,2025-02-05 03:39:31.849
4.821000,-0.418770,0.453660,0.323630,0.697074,0.696548,2025-02-05 03:39:31.859,2025-02-05 03:39:31.859
4.830000,-0.418490,0.453580,0.323750,0.696909,0.696571,2025-02-05 03:39:31.859,2025-02-05 03:39:31.868
4.840000,-0.418890,0.453980,0.323430,0.697262,0.696652,2025-02-05 03:39:31.859,2025-02-05 03:39:31.878
4.849000,-0.418400,0.453690,0.323650,0.696881,0.696655,2025-02-05 03:39:31.888,2025-02-05 03:39:31.888
4.858000,-0.418780,0.453580,0.323670,0.697046,0.696747,2025-02-05 03:39:31.888,2025-02-05 03:39:31.897
4.868000,-0.418380,0.453730,0.323590,0.696867,0.696824,2025-02-05 03:39:31.888,2025-02-05 03:39:31.906
4.877000,-0.418450,0.453500,0.323490,0.696713,0.696852,2025-02-05 03:39:31.916,2025-02-05 03:39:31.916
4.887000,-0.418570,0.453220,0.323400,0.696561,0.696852,2025-02-05 03:39:31.917,2025-02-05 03:39:31.925
4.896000,-0.418360,0.453450,0.323470,0.696617,0.696858,2025-02-05 03:39:31.917,2025-02-05 03:39:31.934
4.905000,-0.418670,0.453390,0.323650,0.696847,0.696878,2025-02-05 03:39:31.944,2025-02-05 03:39:31.944
4.915000,-0.418370,0.453210,0.323750,0.696597,0.696830,2025-02-05 03:39:31.944,2025-02-05 03:39:31.953
4.924000,-0.418450,0.453030,0.323930,0.696611,0.696800,2025-02-05 03:39:31.944,2025-02-05 03:39:31.962
4.934000,-0.418240,0.453090,0.323530,0.696338,0.696708,2025-02-05 03:39:31.972,2025-02-05 03:39:31.972
4.943000,-0.418220,0.453770,0.323490,0.696750,0.696695,2025-02-05 03:39:31.972,2025-02-05 03:39:31.981
4.952000,-0.418540,0.454000,0.323230,0.696972,0.696687,2025-02-05 03:39:31.972,2025-02-05 03:39:31.990
4.962000,-0.418250,0.453940,0.323120,0.696707,0.696671,2025-02-05 03:39:32.000,2025-02-05 03:39:32.000
4.971000,-0.418120,0.453270,0.323360,0.696304,0.696630,2025-02-05 03:39:32.000,2025-02-05 03:39:32.009
4.980000,-0.418100,0.453950,0.323390,0.696749,0.696649,2025-02-05 03:39:32.000,2025-02-05 03:39:32.019
4.990000,-0.418320,0.453860,0.323300,0.696781,0.696666,2025-02-05 03:39:32.029,2025-02-05 03:39:32.029
4.999000,-0.417910,0.453850,0.323130,0.696449,0.696626,2025-02-05 03:39:32.029,2025-02-05 03:39:32.038
5.009000,-0.418410,0.453510,0.323620,0.696755,0.696642,2025-02-05 03:39:32.029,2025-02-05 03:39:32.047
5.018000,-0.418350,0.453310,0.323500,0.696534,0.696634,2025-02-05 03:39:32.057,2025-02-05 03:39:32.057
5.027000,-0.418560,0.453620,0.323570,0.696894,0.696690,2025-02-05 03:39:32.057,2025-02-05 03:39:32.066
5.037000,-0.418150,0.453150,0.324000,0.696542,0.696669,2025-02-05 03:39:32.057,2025-02-05 03:39:32.075
5.046000,-0.417890,0.454110,0.323870,0.696950,0.696667,2025-02-05 03:39:32.085,2025-02-05 03:39:32.085
5.056000,-0.418620,0.453790,0.323690,0.697096,0.696705,2025-02-05 03:39:32.085,2025-02-05 03:39:32.094
5.065000,-0.417940,0.453750,0.323330,0.696495,0.696725,2025-02-05 03:39:32.085,2025-02-05 03:39:32.103
5.074000,-0.418190,0.454170,0.323130,0.696826,0.696732,2025-02-05 03:39:32.113,2025-02-05 03:39:32.113
5.084000,-0.418220,0.453790,0.323450,0.696745,0.696729,2025-02-05 03:39:32.113,2025-02-05 03:39:32.122
5.093000,-0.418540,0.453920,0.323390,0.696994,0.696783,2025-02-05 03:39:32.113,2025-02-05 03:39:32.131
5.103000,-0.418360,0.454020,0.323730,0.697109,0.696818,2025-02-05 03:39:32.141,2025-02-05 03:39:32.141
5.112000,-0.417590,0.453610,0.323510,0.696277,0.696793,2025-02-05 03:39:32.141,2025-02-05 03:39:32.150
5.121000,-0.417940,0.453820,0.323320,0.696536,0.696757,2025-02-05 03:39:32.141,2025-02-05 03:39:32.159
5.131000,-0.417760,0.453670,0.323470,0.696400,0.696743,2025-02-05 03:39:32.169,2025-02-05 03:39:32.169
5.140000,-0.417960,0.453830,0.323140,0.696471,0.696695,2025-02-05 03:39:32.169,2025-02-05 03:39:32.178
5.149000,-0.417660,0.453840,0.323200,0.696325,0.696618,2025-02-05 03:39:32.169,2025-02-05 03:39:32.188
5.159000,-0.417840,0.454010,0.323290,0.696586,0.696627,2025-02-05 03:39:32.198,2025-02-05 03:39:32.198
5.168000,-0.418080,0.453780,0.323630,0.696738,0.696618,2025-02-05 03:39:32.198,2025-02-05 03:39:32.207
5.178000,-0.417780,0.453840,0.322990,0.696300,0.696573,2025-02-05 03:39:32.198,2025-02-05 03:39:32.216
5.187000,-0.417420,0.453760,0.323010,0.696041,0.696478,2025-02-05 03:39:32.226,2025-02-05 03:39:32.226
5.196000,-0.417820,0.453170,0.323180,0.695976,0.696365,2025-02-05 03:39:32.226,2025-02-05 03:39:32.235
5.206000,-0.418070,0.453690,0.323030,0.696395,0.696377,2025-02-05 03:39:32.226,2025-02-05 03:39:32.244
5.215000,-0.417880,0.453830,0.323100,0.696404,0.696363,2025-02-05 03:39:32.254,2025-02-05 03:39:32.254
5.225000,-0.418400,0.453930,0.323110,0.696786,0.696402,2025-02-05 03:39:32.254,2025-02-05 03:39:32.263
5.234000,-0.418450,0.454190,0.323190,0.697023,0.696457,2025-02-05 03:39:32.254,2025-02-05 03:39:32.272
5.243000,-0.418680,0.453880,0.323540,0.697121,0.696537,2025-02-05 03:39:32.282,2025-02-05 03:39:32.282
5.253000,-0.418270,0.453930,0.322980,0.696648,0.696543,2025-02-05 03:39:32.282,2025-02-05 03:39:32.291
5.262000,-0.418440,0.453940,0.323260,0.696886,0.696558,2025-02-05 03:39:32.282,2025-02-05 03:39:32.300
5.272000,-0.418570,0.453850,0.323460,0.696999,0.696628,2025-02-05 03:39:32.310,2025-02-05 03:39:32.310
5.281000,-0.418470,0.454010,0.323140,0.696894,0.696713,2025-02-05 03:39:32.310,2025-02-05 03:39:32.319
5.290000,-0.418780,0.453780,0.322780,0.696764,0.696792,2025-02-05 03:39:32.310,2025-02-05 03:39:32.328
5.300000,-0.418170,0.453840,0.323240,0.696650,0.696818,2025-02-05 03:39:32.338,2025-02-05 03:39:32.338
5.309000,-0.418110,0.453760,0.323120,0.696506,0.696828,2025-02-05 03:39:32.338,2025-02-05 03:39:32.347
5.318000,-0.417990,0.453670,0.323110,0.696371,0.696786,2025-02-05 03:39:32.338,2025-02-05 03:39:32.356
5.328000,-0.418410,0.453580,0.323450,0.696722,0.696756,2025-02-05 03:39:32.366,2025-02-05 03:39:32.366
5.337000,-0.418240,0.453980,0.323650,0.696973,0.696741,2025-02-05 03:39:32.367,2025-02-05 03:39:32.375
5.347000,-0.417900,0.453860,0.323580,0.696659,0.696742,2025-02-05 03:39:32.367,2025-02-05 03:39:32.385
5.356000,-0.418080,0.453850,0.323660,0.696797,0.696733,2025-02-05 03:39:32.395,2025-02-05 03:39:32.395
5.365000,-0.417560,0.453760,0.323160,0.696195,0.696653,2025-02-05 03:39:32.395,2025-02-05 03:39:32.404
5.375000,-0.417940,0.454000,0.323370,0.696676,0.696631,2025-02-05 03:39:32.395,2025-02-05 03:39:32.413
5.384000,-0.418090,0.453780,0.323470,0.696669,0.696622,2025-02-05 03:39:32.422,2025-02-05 03:39:32.422
5.394000,-0.418320,0.453500,0.323140,0.696472,0.696604,2025-02-05 03:39:32.423,2025-02-05 03:39:32.431
5.403000,-0.418450,0.453640,0.323620,0.696864,0.696640,2025-02-05 03:39:32.423,2025-02-05 03:39:32.440
5.412000,-0.419320,0.453490,0.323330,0.697155,0.696718,2025-02-05 03:39:32.450,2025-02-05 03:39:32.450
5.422000,-0.419090,0.453640,0.322880,0.696905,0.696737,2025-02-05 03:39:32.451,2025-02-05 03:39:32.459
5.431000,-0.418950,0.454070,0.323250,0.697273,0.696767,2025-02-05 03:39:32.451,2025-02-05 03:39:32.468
5.441000,-0.418510,0.454200,0.323210,0.697075,0.696808,2025-02-05 03:39:32.478,2025-02-05 03:39:32.478
5.450000,-0.418360,0.454130,0.324130,0.697366,0.696865,2025-02-05 03:39:32.479,2025-02-05 03:39:32.487
5.459000,-0.418230,0.453870,0.323550,0.696849,0.696930,2025-02-05 03:39:32.479,2025-02-05 03:39:32.497
5.469000,-0.418220,0.454180,0.323240,0.696901,0.696953,2025-02-05 03:39:32.507,2025-02-05 03:39:32.507
5.478000,-0.418440,0.454300,0.322870,0.696940,0.696980,2025-02-05 03:39:32.508,2025-02-05 03:39:32.516
5.488000,-0.418240,0.454310,0.323250,0.697003,0.697033,2025-02-05 03:39:32.508,2025-02-05 03:39:32.525
5.497000,-0.418220,0.454060,0.322790,0.696615,0.697008,2025-02-05 03:39:32.535,2025-02-05 03:39:32.535
5.506000,-0.418760,0.453870,0.323080,0.696949,0.696988,2025-02-05 03:39:32.536,2025-02-05 03:39:32.544
5.516000,-0.418600,0.453760,0.323110,0.696796,0.696977,2025-02-05 03:39:32.536,2025-02-05 03:39:32.553
5.525000,-0.418800,0.454000,0.322860,0.696956,0.696945,2025-02-05 03:39:32.563,2025-02-05 03:39:32.563
5.534000,-0.418820,0.453780,0.323080,0.696927,0.696930,2025-02-05 03:39:32.564,2025-02-05 03:39:32.572
5.544000,-0.418600,0.454340,0.323270,0.697248,0.696918,2025-02-05 03:39:32.564,2025-02-05 03:39:32.581
5.553000,-0.418260,0.453890,0.323710,0.696955,0.696929,2025-02-05 03:39:32.591,2025-02-05 03:39:32.591
5.563000,-0.418330,0.454020,0.323510,0.696988,0.696938,2025-02-05 03:39:32.592,2025-02-05 03:39:32.600
5.572000,-0.418020,0.454360,0.323480,0.697010,0.696945,2025-02-05 03:39:32.592,2025-02-05 03:39:32.609
5.581000,-0.418420,0.454060,0.323480,0.697055,0.696950,2025-02-05 03:39:32.619,2025-02-05 03:39:32.619
5.591000,-0.418460,0.454120,0.323990,0.697354,0.697024,2025-02-05 03:39:32.620,2025-02-05 03:39:32.628
5.600000,-0.418240,0.453870,0.323200,0.696693,0.696998,2025-02-05 03:39:32.620,2025-02-05 03:39:32.638
5.610000,-0.418440,0.454010,0.323370,0.696983,0.697017,2025-02-05 03:39:32.648,2025-02-05 03:39:32.648
5.619000,-0.418460,0.453860,0.323470,0.696944,0.697016,2025-02-05 03:39:32.649,2025-02-05 03:39:32.657
5.628000,-0.418350,0.454010,0.322980,0.696748,0.696998,2025-02-05 03:39:32.649,2025-02-05 03:39:32.666
5.638000,-0.418560,0.454030,0.322760,0.696785,0.696952,2025-02-05 03:39:32.676,2025-02-05 03:39:32.676
5.647000,-0.418040,0.453780,0.322820,0.696338,0.696890,2025-02-05 03:39:32.676,2025-02-05 03:39:32.685
5.657000,-0.417990,0.453750,0.323080,0.696409,0.696832,2025-02-05 03:39:32.677,2025-02-05 03:39:32.694
5.666000,-0.417770,0.454090,0.323780,0.696823,0.696813,2025-02-05 03:39:32.704,2025-02-05 03:39:32.704
5.675000,-0.417850,0.453950,0.323680,0.696734,0.696781,2025-02-05 03:39:32.704,2025-02-05 03:39:32.713
5.685000,-0.417860,0.453860,0.323420,0.696560,0.696702,2025-02-05 03:39:32.705,2025-02-05 03:39:32.722
5.694000,-0.418180,0.453430,0.323480,0.696500,0.696682,2025-02-05 03:39:32.732,2025-02-05 03:39:32.732
5.704000,-0.418000,0.453720,0.323400,0.696544,0.696639,2025-02-05 03:39:32.732,2025-02-05 03:39:32.741
5.713000,-0.417340,0.453330,0.323470,0.695926,0.696537,2025-02-05 03:39:32.733,2025-02-05 03:39:32.750
5.722000,-0.417490,0.453710,0.323310,0.696190,0.696481,2025-02-05 03:39:32.760,2025-02-05 03:39:32.760
5.732000,-0.418360,0.453750,0.323300,0.696733,0.696476,2025-02-05 03:39:32.760,2025-02-05 03:39:32.769
5.741000,-0.418020,0.453420,0.323380,0.696351,0.696477,2025-02-05 03:39:32.761,2025-02-05 03:39:32.778
5.750000,-0.418630,0.453380,0.323050,0.696538,0.696490,2025-02-05 03:39:32.788,2025-02-05 03:39:32.788
5.760000,-0.418480,0.453550,0.323270,0.696661,0.696474,2025-02-05 03:39:32.788,2025-02-05 03:39:32.797
5.769000,-0.419110,0.453810,0.323290,0.697218,0.696522,2025-02-05 03:39:32.789,2025-02-05 03:39:32.807
5.779000,-0.419170,0.453840,0.323130,0.697200,0.696586,2025-02-05 03:39:32.817,2025-02-05 03:39:32.817
5.788000,-0.418640,0.453680,0.322940,0.696689,0.696605,2025-02-05 03:39:32.817,2025-02-05 03:39:32.826
5.797000,-0.418590,0.454500,0.323010,0.697225,0.696673,2025-02-05 03:39:32.818,2025-02-05 03:39:32.835
5.807000,-0.418690,0.454330,0.323100,0.697216,0.696802,2025-02-05 03:39:32.845,2025-02-05 03:39:32.845
5.816000,-0.418270,0.453890,0.323280,0.696761,0.696859,2025-02-05 03:39:32.845,2025-02-05 03:39:32.854
5.826000,-0.418440,0.454020,0.323630,0.697110,0.696897,2025-02-05 03:39:32.846,2025-02-05 03:39:32.863
5.835000,-0.418460,0.453860,0.323500,0.696958,0.696958,2025-02-05 03:39:32.873,2025-02-05 03:39:32.873
5.844000,-0.418680,0.454100,0.323230,0.697121,0.697016,2025-02-05 03:39:32.873,2025-02-05 03:39:32.882
5.854000,-0.418700,0.453790,0.323120,0.696880,0.697038,2025-02-05 03:39:32.874,2025-02-05 03:39:32.891
5.863000,-0.418160,0.453590,0.323610,0.696653,0.696981,2025-02-05 03:39:32.901,2025-02-05 03:39:32.901
5.873000,-0.418210,0.453990,0.323660,0.696967,0.696958,2025-02-05 03:39:32.901,2025-02-05 03:39:32.910
5.882000,-0.418000,0.453940,0.323160,0.696576,0.696947,2025-02-05 03:39:32.902,2025-02-05 03:39:32.919
5.891000,-0.418410,0.453850,0.323280,0.696819,0.696906,2025-02-05 03:39:32.929,2025-02-05 03:39:32.929
5.901000,-0.418020,0.454180,0.323040,0.696689,0.696853,2025-02-05 03:39:32.929,2025-02-05 03:39:32.938
5.910000,-0.418090,0.453960,0.323270,0.696694,0.696847,2025-02-05 03:39:32.930,2025-02-05 03:39:32.948
5.920000,-0.417990,0.453770,0.323120,0.696441,0.696780,2025-02-05 03:39:32.958,2025-02-05 03:39:32.958
5.929000,-0.418630,0.453840,0.322940,0.696787,0.696762,2025-02-05 03:39:32.958,2025-02-05 03:39:32.967
5.938000,-0.418260,0.453840,0.323180,0.696676,0.696718,2025-02-05 03:39:32.959,2025-02-05 03:39:32.976
5.948000,-0.418330,0.453590,0.323450,0.696681,0.696698,2025-02-05 03:39:32.986,2025-02-05 03:39:32.986
5.957000,-0.418230,0.453480,0.323310,0.696484,0.696681,2025-02-05 03:39:32.986,2025-02-05 03:39:32.995
5.967000,-0.418440,0.453560,0.323550,0.696773,0.696662,2025-02-05 03:39:32.987,2025-02-05 03:39:33.004
5.976000,-0.418130,0.453730,0.323490,0.696670,0.696671,2025-02-05 03:39:33.014,2025-02-05 03:39:33.014
5.985000,-0.417780,0.454000,0.323310,0.696553,0.696645,2025-02-05 03:39:33.014,2025-02-05 03:39:33.023
5.995000,-0.417960,0.453860,0.323300,0.696565,0.696632,2025-02-05 03:39:33.014,2025-02-05 03:39:33.032
6.004000,-0.417980,0.454180,0.323630,0.696938,0.696657,2025-02-05 03:39:33.042,2025-02-05 03:39:33.042
6.014000,-0.418200,0.453630,0.323330,0.696573,0.696670,2025-02-05 03:39:33.042,2025-02-05 03:39:33.051
6.023000,-0.418000,0.453990,0.323300,0.696673,0.696659,2025-02-05 03:39:33.042,2025-02-05 03:39:33.060
6.032000,-0.417880,0.454030,0.323130,0.696549,0.696646,2025-02-05 03:39:33.070,2025-02-05 03:39:33.070
6.042000,-0.417540,0.454200,0.323280,0.696525,0.696630,2025-02-05 03:39:33.070,2025-02-05 03:39:33.079
6.051000,-0.417610,0.453710,0.323290,0.696252,0.696607,2025-02-05 03:39:33.070,2025-02-05 03:39:33.089
6.060000,-0.417840,0.453750,0.323630,0.696574,0.696587,2025-02-05 03:39:33.099,2025-02-05 03:39:33.099
6.070000,-0.417640,0.453580,0.323670,0.696362,0.696556,2025-02-05 03:39:33.099,2025-02-05 03:39:33.108
6.079000,-0.418160,0.453990,0.323670,0.696941,0.696595,2025-02-05 03:39:33.099,2025-02-05 03:39:33.117
6.089000,-0.418220,0.453860,0.323500,0.696814,0.696620,2025-02-05 03:39:33.127,2025-02-05 03:39:33.127
6.098000,-0.417790,0.453930,0.323740,0.696713,0.696598,2025-02-05 03:39:33.127,2025-02-05 03:39:33.136
6.107000,-0.417750,0.454020,0.323760,0.696757,0.696616,2025-02-05 03:39:33.127,2025-02-05 03:39:33.145
6.117000,-0.418070,0.453860,0.323510,0.696728,0.696621,2025-02-05 03:39:33.155,2025-02-05 03:39:33.155
6.126000,-0.418100,0.453680,0.323150,0.696462,0.696613,2025-02-05 03:39:33.155,2025-02-05 03:39:33.164
6.136000,-0.418420,0.453830,0.323360,0.696849,0.696645,2025-02-05 03:39:33.155,2025-02-05 03:39:33.173
6.145000,-0.418350,0.453840,0.323300,0.696786,0.696699,2025-02-05 03:39:33.183,2025-02-05 03:39:33.183
6.154000,-0.418660,0.453510,0.323300,0.696757,0.696717,2025-02-05 03:39:33.183,2025-02-05 03:39:33.192
6.164000,-0.418370,0.453980,0.323210,0.696847,0.696765,2025-02-05 03:39:33.183,2025-02-05 03:39:33.201
6.173000,-0.418240,0.453860,0.323290,0.696728,0.696744,2025-02-05 03:39:33.211,2025-02-05 03:39:33.211
6.183000,-0.418650,0.453930,0.323550,0.697140,0.696777,2025-02-05 03:39:33.211,2025-02-05 03:39:33.220
6.192000,-0.418800,0.453690,0.323400,0.697005,0.696806,2025-02-05 03:39:33.211,2025-02-05 03:39:33.230
6.201000,-0.418490,0.453830,0.323470,0.696942,0.696824,2025-02-05 03:39:33.240,2025-02-05 03:39:33.240
6.211000,-0.418030,0.453760,0.323570,0.696667,0.696818,2025-02-05 03:39:33.240,2025-02-05 03:39:33.249
6.220000,-0.418200,0.453840,0.323570,0.696821,0.696854,2025-02-05 03:39:33.240,2025-02-05 03:39:33.258
6.230000,-0.417900,0.453680,0.323490,0.696500,0.696819,2025-02-05 03:39:33.268,2025-02-05 03:39:33.268
6.239000,-0.418190,0.454080,0.323150,0.696776,0.696818,2025-02-05 03:39:33.268,2025-02-05 03:39:33.277
6.248000,-0.417890,0.454030,0.323450,0.696703,0.696813,2025-02-05 03:39:33.268,2025-02-05 03:39:33.286
6.258000,-0.417540,0.454030,0.323390,0.696465,0.696775,2025-02-05 03:39:33.296,2025-02-05 03:39:33.296
6.267000,-0.417610,0.454110,0.323560,0.696638,0.696766,2025-02-05 03:39:33.296,2025-02-05 03:39:33.305
6.276000,-0.417940,0.453870,0.323570,0.696685,0.696720,2025-02-05 03:39:33.296,2025-02-05 03:39:33.314
6.286000,-0.417980,0.453760,0.323490,0.696600,0.696680,2025-02-05 03:39:33.324,2025-02-05 03:39:33.324
6.295000,-0.417870,0.453840,0.323650,0.696660,0.696652,2025-02-05 03:39:33.324,2025-02-05 03:39:33.333
6.305000,-0.417860,0.453680,0.323500,0.696480,0.696633,2025-02-05 03:39:33.324,2025-02-05 03:39:33.342
6.314000,-0.417540,0.453660,0.323480,0.696266,0.696577,2025-02-05 03:39:33.352,2025-02-05 03:39:33.352
6.323000,-0.417610,0.453830,0.322810,0.696108,0.696538,2025-02-05 03:39:33.352,2025-02-05 03:39:33.361
6.333000,-0.418050,0.453930,0.323080,0.696562,0.696517,2025-02-05 03:39:33.352,2025-02-05 03:39:33.370
6.342000,-0.418100,0.454100,0.323270,0.696791,0.696526,2025-02-05 03:39:33.380,2025-02-05 03:39:33.380
6.352000,-0.418530,0.454200,0.323460,0.697203,0.696599,2025-02-05 03:39:33.380,2025-02-05 03:39:33.389
6.361000,-0.418470,0.454130,0.323400,0.697093,0.696645,2025-02-05 03:39:33.380,2025-02-05 03:39:33.399
6.370000,-0.418140,0.454040,0.323310,0.696795,0.696656,2025-02-05 03:39:33.409,2025-02-05 03:39:33.409
6.380000,-0.418100,0.454030,0.323630,0.696913,0.696687,2025-02-05 03:39:33.409,2025-02-05 03:39:33.418
6.389000,-0.418320,0.454030,0.322990,0.696748,0.696696,2025-02-05 03:39:33.409,2025-02-05 03:39:33.427
6.399000,-0.417580,0.454110,0.323180,0.696444,0.696692,2025-02-05 03:39:33.437,2025-02-05 03:39:33.437
6.408000,-0.417830,0.453790,0.323280,0.696432,0.696709,2025-02-05 03:39:33.437,2025-02-05 03:39:33.446
6.417000,-0.417860,0.453590,0.323130,0.696250,0.696723,2025-02-05 03:39:33.437,2025-02-05 03:39:33.455
6.427000,-0.418180,0.454150,0.323620,0.697034,0.696770,2025-02-05 03:39:33.465,2025-02-05 03:39:33.465
6.436000,-0.418110,0.453540,0.323240,0.696418,0.696733,2025-02-05 03:39:33.465,2025-02-05 03:39:33.474
6.446000,-0.418210,0.453980,0.323460,0.696867,0.696699,2025-02-05 03:39:33.465,2025-02-05 03:39:33.483
6.455000,-0.418110,0.453690,0.323140,0.696470,0.696637,2025-02-05 03:39:33.493,2025-02-05 03:39:33.493
6.464000,-0.417560,0.453830,0.323360,0.696333,0.696591,2025-02-05 03:39:33.493,2025-02-05 03:39:33.502
6.474000,-0.418260,0.453840,0.323220,0.696695,0.696569,2025-02-05 03:39:33.493,2025-02-05 03:39:33.511
6.483000,-0.418120,0.453680,0.323370,0.696576,0.696552,2025-02-05 03:39:33.521,2025-02-05 03:39:33.521
6.493000,-0.418530,0.453580,0.323130,0.696646,0.696572,2025-02-05 03:39:33.521,2025-02-05 03:39:33.530
6.502000,-0.418580,0.454150,0.323110,0.697038,0.696633,2025-02-05 03:39:33.521,2025-02-05 03:39:33.540
6.511000,-0.418470,0.454040,0.323110,0.696900,0.696698,2025-02-05 03:39:33.550,2025-02-05 03:39:33.550
6.521000,-0.418030,0.453950,0.322860,0.696461,0.696640,2025-02-05 03:39:33.550,2025-02-05 03:39:33.559
6.530000,-0.418420,0.453940,0.323170,0.696833,0.696682,2025-02-05 03:39:33.550,2025-02-05 03:39:33.568
6.539000,-0.418560,0.453690,0.323280,0.696805,0.696676,2025-02-05 03:39:33.578,2025-02-05 03:39:33.578
6.549000,-0.418790,0.453660,0.323290,0.696928,0.696721,2025-02-05 03:39:33.578,2025-02-05 03:39:33.587
6.558000,-0.418280,0.453660,0.322960,0.696469,0.696735,2025-02-05 03:39:33.578,2025-02-05 03:39:33.596
6.568000,-0.418120,0.453580,0.323090,0.696381,0.696704,2025-02-05 03:39:33.606,2025-02-05 03:39:33.606
6.577000,-0.418100,0.453730,0.323280,0.696555,0.696701,2025-02-05 03:39:33.606,2025-02-05 03:39:33.615
6.586000,-0.418420,0.453330,0.323380,0.696533,0.696690,2025-02-05 03:39:33.606,2025-02-05 03:39:33.624
6.596000,-0.419210,0.453880,0.323300,0.697328,0.696719,2025-02-05 03:39:33.634,2025-02-05 03:39:33.634
6.605000,-0.418000,0.454180,0.323300,0.696797,0.696709,2025-02-05 03:39:33.634,2025-02-05 03:39:33.643
6.615000,-0.418310,0.454210,0.323130,0.696924,0.696755,2025-02-05 03:39:33.634,2025-02-05 03:39:33.652
6.624000,-0.418120,0.453630,0.323110,0.696423,0.696714,2025-02-05 03:39:33.662,2025-02-05 03:39:33.662
6.633000,-0.417350,0.453320,0.322690,0.695564,0.696590,2025-02-05 03:39:33.662,2025-02-05 03:39:33.671
6.643000,-0.417810,0.453880,0.323320,0.696497,0.696547,2025-02-05 03:39:33.662,2025-02-05 03:39:33.681
6.652000,-0.417960,0.454100,0.323550,0.696837,0.696584,2025-02-05 03:39:33.691,2025-02-05 03:39:33.691
6.662000,-0.417980,0.453870,0.323660,0.696750,0.696621,2025-02-05 03:39:33.691,2025-02-05 03:39:33.700
6.671000,-0.417870,0.453930,0.323250,0.696533,0.696619,2025-02-05 03:39:33.691,2025-02-05 03:39:33.709
6.680000,-0.417540,0.453520,0.323120,0.696008,0.696566,2025-02-05 03:39:33.719,2025-02-05 03:39:33.719
6.690000,-0.417720,0.453640,0.323450,0.696347,0.696468,2025-02-05 03:39:33.719,2025-02-05 03:39:33.728
6.699000,-0.417850,0.453660,0.323310,0.696373,0.696426,2025-02-05 03:39:33.719,2025-02-05 03:39:33.737
6.709000,-0.418080,0.453990,0.323630,0.696875,0.696421,2025-02-05 03:39:33.747,2025-02-05 03:39:33.747
6.718000,-0.417340,0.453440,0.323750,0.696128,0.696391,2025-02-05 03:39:33.747,2025-02-05 03:39:33.756
6.727000,-0.417380,0.453640,0.323340,0.696092,0.696444,2025-02-05 03:39:33.747,2025-02-05 03:39:33.765
6.737000,-0.417710,0.453740,0.322960,0.696179,0.696412,2025-02-05 03:39:33.775,2025-02-05 03:39:33.775
6.746000,-0.417520,0.453670,0.323350,0.696200,0.696348,2025-02-05 03:39:33.775,2025-02-05 03:39:33.784
6.755000,-0.418040,0.454160,0.323470,0.696887,0.696362,2025-02-05 03:39:33.775,2025-02-05 03:39:33.793
6.765000,-0.417230,0.454210,0.323310,0.696360,0.696345,2025-02-05 03:39:33.803,2025-02-05 03:39:33.803
6.774000,-0.417260,0.453880,0.323470,0.696237,0.696368,2025-02-05 03:39:33.803,2025-02-05 03:39:33.812
6.784000,-0.417260,0.453850,0.323310,0.696143,0.696347,2025-02-05 03:39:33.803,2025-02-05 03:39:33.821
6.793000,-0.417480,0.453510,0.323300,0.696049,0.696315,2025-02-05 03:39:33.831,2025-02-05 03:39:33.831
6.802000,-0.417500,0.453560,0.323040,0.695973,0.696225,2025-02-05 03:39:33.831,2025-02-05 03:39:33.840
6.812000,-0.417290,0.453310,0.323350,0.695828,0.696195,2025-02-05 03:39:33.831,2025-02-05 03:39:33.850
6.821000,-0.418340,0.453460,0.323890,0.696806,0.696266,2025-02-05 03:39:33.860,2025-02-05 03:39:33.860
6.831000,-0.418450,0.453300,0.323350,0.696517,0.696300,2025-02-05 03:39:33.860,2025-02-05 03:39:33.869
6.840000,-0.418240,0.453620,0.323550,0.696692,0.696349,2025-02-05 03:39:33.860,2025-02-05 03:39:33.878
6.849000,-0.417900,0.453570,0.323570,0.696465,0.696307,2025-02-05 03:39:33.888,2025-02-05 03:39:33.888
6.859000,-0.418080,0.453480,0.323320,0.696398,0.696311,2025-02-05 03:39:33.888,2025-02-05 03:39:33.897
6.868000,-0.417990,0.453560,0.323210,0.696345,0.696322,2025-02-05 03:39:33.888,2025-02-05 03:39:33.906
6.878000,-0.418310,0.453310,0.322950,0.696254,0.696333,2025-02-05 03:39:33.916,2025-02-05 03:39:33.916
6.887000,-0.417910,0.453370,0.323260,0.696197,0.696348,2025-02-05 03:39:33.916,2025-02-05 03:39:33.925
6.896000,-0.417870,0.453130,0.323380,0.696072,0.696358,2025-02-05 03:39:33.916,2025-02-05 03:39:33.934
6.906000,-0.417750,0.453770,0.323390,0.696422,0.696417,2025-02-05 03:39:33.944,2025-02-05 03:39:33.944
6.915000,-0.417850,0.453340,0.323390,0.696202,0.696357,2025-02-05 03:39:33.944,2025-02-05 03:39:33.953
6.925000,-0.417750,0.453880,0.323640,0.696610,0.696366,2025-02-05 03:39:33.944,2025-02-05 03:39:33.962
6.934000,-0.417530,0.453260,0.323580,0.696046,0.696301,2025-02-05 03:39:33.972,2025-02-05 03:39:33.972
