Base_Time,Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
2025-02-07 17:05:22.902,0.454000,0.612380,-0.343700,0.288670,0.759256,0.796397,2025-02-07 17:05:22.902
2025-02-07 17:05:22.912,0.464000,0.566790,-0.382310,0.303930,0.748188,0.788890,2025-02-07 17:05:22.911
2025-02-07 17:05:22.921,0.473000,0.513510,-0.415930,0.321190,0.734747,0.780302,2025-02-07 17:05:22.920
2025-02-07 17:05:22.930,0.482000,0.455700,-0.442520,0.339240,0.720118,0.770613,2025-02-07 17:05:22.930
2025-02-07 17:05:22.940,0.492000,0.406700,-0.463070,0.359560,0.713528,0.760858,2025-02-07 17:05:22.939
2025-02-07 17:05:22.949,0.501000,0.365800,-0.477160,0.380610,0.711586,0.751553,2025-02-07 17:05:22.948
2025-02-07 17:05:22.958,0.510000,0.329920,-0.486010,0.403670,0.712743,0.743188,2025-02-07 17:05:22.958
2025-02-07 17:05:22.968,0.520000,0.298520,-0.489900,0.429120,0.716422,0.736145,2025-02-07 17:05:22.967
2025-02-07 17:05:22.977,0.529000,0.268330,-0.488870,0.460620,0.723302,0.730758,2025-02-07 17:05:22.976
2025-02-07 17:05:22.987,0.539000,0.238910,-0.482830,0.498270,0.733809,0.727370,2025-02-07 17:05:22.986
2025-02-07 17:05:22.996,0.548000,0.211180,-0.472360,0.536370,0.745261,0.725970,2025-02-07 17:05:22.995
2025-02-07 17:05:23.005,0.557000,0.184260,-0.460120,0.573080,0.757683,0.726920,2025-02-07 17:05:23.005
2025-02-07 17:05:23.015,0.567000,0.159040,-0.445860,0.604180,0.767540,0.730199,2025-02-07 17:05:23.015
2025-02-07 17:05:23.024,0.576000,0.133130,-0.432230,0.630770,0.776155,0.735803,2025-02-07 17:05:23.024
2025-02-07 17:05:23.034,0.586000,0.107580,-0.418250,0.651100,0.781305,0.742581,2025-02-07 17:05:23.033
2025-02-07 17:05:23.043,0.595000,0.074420,-0.405560,0.669040,0.785896,0.750012,2025-02-07 17:05:23.043
2025-02-07 17:05:23.052,0.604000,0.036400,-0.394020,0.682190,0.788644,0.757602,2025-02-07 17:05:23.052
2025-02-07 17:05:23.062,0.614000,-0.001790,-0.382660,0.694610,0.793042,0.765264,2025-02-07 17:05:23.061
2025-02-07 17:05:23.071,0.623000,-0.033300,-0.372840,0.705620,0.798760,0.772810,2025-02-07 17:05:23.071
2025-02-07 17:05:23.081,0.633000,-0.058440,-0.364750,0.716310,0.805951,0.780024,2025-02-07 17:05:23.080
2025-02-07 17:05:23.090,0.642000,-0.075510,-0.358430,0.725710,0.812914,0.786789,2025-02-07 17:05:23.090
2025-02-07 17:05:23.100,0.652000,-0.084760,-0.353450,0.734810,0.819791,0.793000,2025-02-07 17:05:23.100
2025-02-07 17:05:23.109,0.661000,-0.088380,-0.350190,0.743460,0.826545,0.798900,2025-02-07 17:05:23.109
2025-02-07 17:05:23.119,0.671000,-0.086370,-0.347360,0.751650,0.832524,0.804537,2025-02-07 17:05:23.118
2025-02-07 17:05:23.128,0.680000,-0.082500,-0.346740,0.758530,0.838095,0.810216,2025-02-07 17:05:23.128
2025-02-07 17:05:23.138,0.690000,-0.072950,-0.347680,0.763500,0.842102,0.815837,2025-02-07 17:05:23.137
2025-02-07 17:05:23.147,0.699000,-0.060470,-0.349780,0.767450,0.845566,0.821529,2025-02-07 17:05:23.147
2025-02-07 17:05:23.157,0.709000,-0.044450,-0.353840,0.770120,0.848683,0.827093,2025-02-07 17:05:23.157
2025-02-07 17:05:23.166,0.718000,-0.025180,-0.359170,0.770640,0.850602,0.832277,2025-02-07 17:05:23.166
2025-02-07 17:05:23.176,0.728000,-0.002660,-0.365060,0.770440,0.852557,0.836938,2025-02-07 17:05:23.175
2025-02-07 17:05:23.185,0.737000,0.021040,-0.371580,0.768730,0.854084,0.841055,2025-02-07 17:05:23.185
2025-02-07 17:05:23.194,0.746000,0.048310,-0.379500,0.765280,0.855574,0.844633,2025-02-07 17:05:23.194
2025-02-07 17:05:23.204,0.756000,0.076900,-0.387310,0.759800,0.856282,0.847607,2025-02-07 17:05:23.203
2025-02-07 17:05:23.213,0.765000,0.112850,-0.395530,0.751850,0.857005,0.850055,2025-02-07 17:05:23.212
2025-02-07 17:05:23.223,0.775000,0.146940,-0.404130,0.742730,0.858231,0.852069,2025-02-07 17:05:23.221
2025-02-07 17:05:23.232,0.784000,0.175140,-0.413510,0.730200,0.857238,0.853582,2025-02-07 17:05:23.231
2025-02-07 17:05:23.241,0.793000,0.201780,-0.422560,0.715400,0.855026,0.854528,2025-02-07 17:05:23.241
2025-02-07 17:05:23.251,0.803000,0.225570,-0.430150,0.696250,0.848926,0.854552,2025-02-07 17:05:23.250
2025-02-07 17:05:23.260,0.812000,0.249610,-0.437180,0.674560,0.841702,0.853663,2025-02-07 17:05:23.259
2025-02-07 17:05:23.269,0.821000,0.273360,-0.442640,0.650520,0.832966,0.851703,2025-02-07 17:05:23.269
2025-02-07 17:05:23.279,0.831000,0.297720,-0.444440,0.625220,0.822839,0.848579,2025-02-07 17:05:23.278
2025-02-07 17:05:23.288,0.840000,0.323000,-0.444290,0.599810,0.813323,0.844354,2025-02-07 17:05:23.287
2025-02-07 17:05:23.298,0.850000,0.349350,-0.440680,0.574880,0.804196,0.839145,2025-02-07 17:05:23.297
2025-02-07 17:05:23.307,0.859000,0.376880,-0.432630,0.552020,0.796199,0.833065,2025-02-07 17:05:23.306
2025-02-07 17:05:23.316,0.868000,0.403450,-0.420120,0.529790,0.787369,0.825978,2025-02-07 17:05:23.315
2025-02-07 17:05:23.326,0.878000,0.429390,-0.401740,0.510400,0.778639,0.818119,2025-02-07 17:05:23.325
2025-02-07 17:05:23.335,0.887000,0.455690,-0.379590,0.492980,0.771214,0.809737,2025-02-07 17:05:23.334
2025-02-07 17:05:23.345,0.897000,0.480200,-0.352720,0.479790,0.764985,0.801343,2025-02-07 17:05:23.343
2025-02-07 17:05:23.354,0.906000,0.502910,-0.322120,0.470230,0.760129,0.793186,2025-02-07 17:05:23.353
2025-02-07 17:05:23.363,0.915000,0.530730,-0.287720,0.463380,0.761038,0.785993,2025-02-07 17:05:23.362
2025-02-07 17:05:23.373,0.925000,0.561420,-0.251510,0.458820,0.767441,0.780453,2025-02-07 17:05:23.371
2025-02-07 17:05:23.382,0.934000,0.593050,-0.212620,0.456940,0.778274,0.776948,2025-02-07 17:05:23.381
2025-02-07 17:05:23.391,0.943000,0.622080,-0.179150,0.458180,0.793100,0.775839,2025-02-07 17:05:23.391
2025-02-07 17:05:23.401,0.953000,0.647940,-0.146460,0.462760,0.809582,0.777177,2025-02-07 17:05:23.401
2025-02-07 17:05:23.410,0.962000,0.668630,-0.115440,0.471050,0.826003,0.781040,2025-02-07 17:05:23.411
2025-02-07 17:05:23.420,0.972000,0.684380,-0.085680,0.484160,0.842691,0.787446,2025-02-07 17:05:23.420
2025-02-07 17:05:23.429,0.981000,0.694690,-0.055120,0.499870,0.857614,0.796086,2025-02-07 17:05:23.429
2025-02-07 17:05:23.438,0.990000,0.701540,-0.023400,0.517090,0.871830,0.806770,2025-02-07 17:05:23.438
2025-02-07 17:05:23.448,1.000000,0.704920,0.008360,0.534210,0.884513,0.819208,2025-02-07 17:05:23.447
2025-02-07 17:05:23.456,1.009000,0.705900,0.036360,0.548540,0.894714,0.832576,2025-02-07 17:05:23.456
2025-02-07 17:05:23.466,1.018000,0.705680,0.057380,0.558220,0.901602,0.845992,2025-02-07 17:05:23.466
2025-02-07 17:05:23.476,1.028000,0.705870,0.073940,0.561380,0.904913,0.858656,2025-02-07 17:05:23.475
2025-02-07 17:05:23.484,1.037000,0.706860,0.087800,0.558160,0.904932,0.869839,2025-02-07 17:05:23.484
2025-02-07 17:05:23.494,1.046000,0.708680,0.101060,0.549340,0.902339,0.879115,2025-02-07 17:05:23.494
2025-02-07 17:05:23.504,1.056000,0.710590,0.114170,0.536000,0.897368,0.886252,2025-02-07 17:05:23.503
2025-02-07 17:05:23.513,1.065000,0.712940,0.127430,0.519190,0.891112,0.891094,2025-02-07 17:05:23.512
2025-02-07 17:05:23.522,1.074000,0.714680,0.139790,0.499920,0.883306,0.893663,2025-02-07 17:05:23.522
2025-02-07 17:05:23.531,1.083000,0.716790,0.151390,0.478970,0.875282,0.894008,2025-02-07 17:05:23.531
2025-02-07 17:05:23.541,1.093000,0.718190,0.161330,0.457100,0.866467,0.892203,2025-02-07 17:05:23.540
2025-02-07 17:05:23.550,1.102000,0.720050,0.167750,0.433880,0.857242,0.888456,2025-02-07 17:05:23.549
2025-02-07 17:05:23.559,1.111000,0.721970,0.171150,0.409840,0.847645,0.883060,2025-02-07 17:05:23.558
2025-02-07 17:05:23.569,1.121000,0.723990,0.172000,0.386820,0.838675,0.876437,2025-02-07 17:05:23.567
2025-02-07 17:05:23.578,1.130000,0.727100,0.171330,0.367520,0.832526,0.869196,2025-02-07 17:05:23.577
2025-02-07 17:05:23.587,1.139000,0.729350,0.170260,0.350360,0.826857,0.861648,2025-02-07 17:05:23.586
2025-02-07 17:05:23.596,1.148000,0.731840,0.168730,0.335680,0.822642,0.854175,2025-02-07 17:05:23.595
2025-02-07 17:05:23.606,1.158000,0.734140,0.167910,0.322770,0.819351,0.846999,2025-02-07 17:05:23.605
2025-02-07 17:05:23.615,1.167000,0.736200,0.166660,0.311630,0.816627,0.840331,2025-02-07 17:05:23.614
2025-02-07 17:05:23.624,1.176000,0.738240,0.164940,0.303530,0.815067,0.834310,2025-02-07 17:05:23.623
2025-02-07 17:05:23.633,1.185000,0.740160,0.162600,0.296830,0.813870,0.829050,2025-02-07 17:05:23.633
2025-02-07 17:05:23.643,1.195000,0.742300,0.159520,0.292790,0.813746,0.824700,2025-02-07 17:05:23.642
2025-02-07 17:05:23.652,1.204000,0.744020,0.155700,0.290710,0.813831,0.821319,2025-02-07 17:05:23.651
2025-02-07 17:05:23.661,1.213000,0.745380,0.150640,0.290580,0.814076,0.818859,2025-02-07 17:05:23.661
2025-02-07 17:05:23.671,1.223000,0.748210,0.144120,0.291920,0.815969,0.817204,2025-02-07 17:05:23.670
2025-02-07 17:05:23.680,1.232000,0.751290,0.136450,0.295330,0.818703,0.816388,2025-02-07 17:05:23.679
2025-02-07 17:05:23.689,1.241000,0.754080,0.127990,0.299540,0.821427,0.816267,2025-02-07 17:05:23.689
2025-02-07 17:05:23.698,1.250000,0.757270,0.118700,0.303670,0.824477,0.816779,2025-02-07 17:05:23.698
2025-02-07 17:05:23.708,1.260000,0.760280,0.109580,0.307780,0.827503,0.817867,2025-02-07 17:05:23.707
2025-02-07 17:05:23.717,1.269000,0.763060,0.100480,0.310800,0.830032,0.819364,2025-02-07 17:05:23.717
2025-02-07 17:05:23.726,1.278000,0.766460,0.091290,0.313380,0.833068,0.821283,2025-02-07 17:05:23.726
2025-02-07 17:05:23.736,1.288000,0.769390,0.082100,0.316080,0.835828,0.823492,2025-02-07 17:05:23.735
2025-02-07 17:05:23.745,1.297000,0.772590,0.073410,0.318700,0.838960,0.826004,2025-02-07 17:05:23.744
2025-02-07 17:05:23.754,1.306000,0.776250,0.066020,0.321830,0.842910,0.828888,2025-02-07 17:05:23.753
2025-02-07 17:05:23.763,1.315000,0.780610,0.058510,0.325840,0.847907,0.832082,2025-02-07 17:05:23.762
2025-02-07 17:05:23.773,1.325000,0.784600,0.051910,0.330700,0.853027,0.835514,2025-02-07 17:05:23.772
2025-02-07 17:05:23.782,1.334000,0.789310,0.045900,0.336740,0.859367,0.839308,2025-02-07 17:05:23.781
2025-02-07 17:05:23.791,1.343000,0.793770,0.040280,0.343070,0.865673,0.843428,2025-02-07 17:05:23.790
2025-02-07 17:05:23.800,1.352000,0.797660,0.034370,0.351190,0.872225,0.847900,2025-02-07 17:05:23.800
2025-02-07 17:05:23.810,1.362000,0.801390,0.028010,0.359580,0.878811,0.852778,2025-02-07 17:05:23.809
2025-02-07 17:05:23.819,1.371000,0.805540,0.022700,0.369090,0.886362,0.858107,2025-02-07 17:05:23.818
2025-02-07 17:05:23.828,1.380000,0.809180,0.017150,0.380050,0.894150,0.863939,2025-02-07 17:05:23.828
2025-02-07 17:05:23.838,1.390000,0.812780,0.012250,0.391580,0.902273,0.870270,2025-02-07 17:05:23.837
2025-02-07 17:05:23.847,1.399000,0.817560,0.008080,0.404690,0.912274,0.877207,2025-02-07 17:05:23.846
2025-02-07 17:05:23.856,1.408000,0.823420,0.004320,0.421650,0.925110,0.884927,2025-02-07 17:05:23.856
2025-02-07 17:05:23.865,1.417000,0.831020,-0.000230,0.441690,0.941108,0.893735,2025-02-07 17:05:23.865
2025-02-07 17:05:23.875,1.427000,0.840070,-0.004620,0.467260,0.961286,0.903927,2025-02-07 17:05:23.874
2025-02-07 17:05:23.884,1.436000,0.850680,-0.008650,0.497000,0.985262,0.915886,2025-02-07 17:05:23.884
2025-02-07 17:05:23.893,1.445000,0.864450,-0.011810,0.529090,1.013583,0.930022,2025-02-07 17:05:23.893
2025-02-07 17:05:23.903,1.455000,0.881890,-0.014220,0.560990,1.045295,0.946670,2025-02-07 17:05:23.902
2025-02-07 17:05:23.912,1.464000,0.900660,-0.015630,0.590440,1.077057,0.965740,2025-02-07 17:05:23.912
2025-02-07 17:05:23.922,1.474000,0.923760,-0.015350,0.616610,1.110755,0.987400,2025-02-07 17:05:23.921
2025-02-07 17:05:23.931,1.483000,0.949130,-0.014490,0.638160,1.143812,1.011554,2025-02-07 17:05:23.930
2025-02-07 17:05:23.940,1.492000,0.977320,-0.012140,0.655630,1.176925,1.038019,2025-02-07 17:05:23.940
2025-02-07 17:05:23.950,1.502000,1.009400,-0.009570,0.669570,1.211323,1.066641,2025-02-07 17:05:23.949
2025-02-07 17:05:23.959,1.511000,1.043800,-0.006890,0.678800,1.245125,1.097042,2025-02-07 17:05:23.958
2025-02-07 17:05:23.968,1.520000,1.079000,-0.004280,0.683000,1.277008,1.128614,2025-02-07 17:05:23.968
2025-02-07 17:05:23.977,1.529000,1.115300,-0.000760,0.683420,1.308036,1.160892,2025-02-07 17:05:23.977
2025-02-07 17:05:23.987,1.539000,1.151600,0.001770,0.680940,1.337858,1.193319,2025-02-07 17:05:23.986
2025-02-07 17:05:23.996,1.548000,1.188900,0.003690,0.678160,1.368721,1.225662,2025-02-07 17:05:23.996
2025-02-07 17:05:24.005,1.557000,1.226300,0.005390,0.677630,1.401079,1.258064,2025-02-07 17:05:24.005
2025-02-07 17:05:24.014,1.566000,1.262300,0.004800,0.680860,1.434223,1.290411,2025-02-07 17:05:24.014
2025-02-07 17:05:24.024,1.576000,1.293900,0.002660,0.688930,1.465882,1.322618,2025-02-07 17:05:24.023
2025-02-07 17:05:24.033,1.585000,1.320700,-0.003580,0.701350,1.495377,1.354463,2025-02-07 17:05:24.032
2025-02-07 17:05:24.042,1.594000,1.340800,-0.014480,0.717150,1.520611,1.385392,2025-02-07 17:05:24.041
2025-02-07 17:05:24.051,1.603000,1.354000,-0.030200,0.734800,1.540831,1.414963,2025-02-07 17:05:24.051
2025-02-07 17:05:24.061,1.613000,1.359300,-0.049820,0.751960,1.554227,1.442685,2025-02-07 17:05:24.060
2025-02-07 17:05:24.070,1.622000,1.357200,-0.071930,0.762930,1.558598,1.467741,2025-02-07 17:05:24.069
2025-02-07 17:05:24.079,1.631000,1.349200,-0.093610,0.765880,1.554244,1.489379,2025-02-07 17:05:24.079
2025-02-07 17:05:24.089,1.641000,1.336300,-0.114670,0.759860,1.541504,1.506658,2025-02-07 17:05:24.088
2025-02-07 17:05:24.098,1.650000,1.318500,-0.131570,0.745300,1.520271,1.518577,2025-02-07 17:05:24.097
2025-02-07 17:05:24.107,1.659000,1.299000,-0.146300,0.724650,1.494631,1.524618,2025-02-07 17:05:24.107
2025-02-07 17:05:24.116,1.668000,1.277400,-0.158970,0.698610,1.464609,1.524490,2025-02-07 17:05:24.116
2025-02-07 17:05:24.126,1.678000,1.254500,-0.169100,0.668990,1.431752,1.518128,2025-02-07 17:05:24.125
2025-02-07 17:05:24.135,1.687000,1.231500,-0.176630,0.640110,1.399118,1.505978,2025-02-07 17:05:24.135
2025-02-07 17:05:24.144,1.696000,1.209400,-0.181480,0.610300,1.366766,1.488572,2025-02-07 17:05:24.144
2025-02-07 17:05:24.154,1.706000,1.188700,-0.183050,0.580560,1.335502,1.466699,2025-02-07 17:05:24.153
2025-02-07 17:05:24.163,1.715000,1.168800,-0.181290,0.549140,1.304038,1.441243,2025-02-07 17:05:24.163
2025-02-07 17:05:24.172,1.724000,1.151300,-0.176430,0.516970,1.274314,1.413250,2025-02-07 17:05:24.172
2025-02-07 17:05:24.182,1.734000,1.136000,-0.169090,0.483030,1.245956,1.383696,2025-02-07 17:05:24.181
2025-02-07 17:05:24.191,1.743000,1.121500,-0.159580,0.445050,1.217086,1.353377,2025-02-07 17:05:24.191
2025-02-07 17:05:24.200,1.752000,1.108800,-0.148770,0.405490,1.189955,1.322909,2025-02-07 17:05:24.200
2025-02-07 17:05:24.209,1.761000,1.097900,-0.138410,0.370560,1.166986,1.293147,2025-02-07 17:05:24.209
2025-02-07 17:05:24.219,1.771000,1.088900,-0.129850,0.344850,1.149559,1.264928,2025-02-07 17:05:24.219
2025-02-07 17:05:24.228,1.780000,1.079900,-0.122060,0.326970,1.134897,1.238506,2025-02-07 17:05:24.228
2025-02-07 17:05:24.237,1.789000,1.072500,-0.114590,0.312970,1.123093,1.214138,2025-02-07 17:05:24.237
2025-02-07 17:05:24.247,1.799000,1.063700,-0.107990,0.299960,1.110448,1.191633,2025-02-07 17:05:24.247
2025-02-07 17:05:24.256,1.808000,1.054500,-0.099980,0.286290,1.097237,1.170953,2025-02-07 17:05:24.256
2025-02-07 17:05:24.265,1.817000,1.044300,-0.089150,0.271040,1.082577,1.151779,2025-02-07 17:05:24.265
2025-02-07 17:05:24.275,1.827000,1.032800,-0.074940,0.254360,1.066298,1.133814,2025-02-07 17:05:24.274
2025-02-07 17:05:24.284,1.836000,1.021200,-0.058390,0.239230,1.050471,1.117152,2025-02-07 17:05:24.283
2025-02-07 17:05:24.293,1.845000,1.010100,-0.041530,0.228120,1.036371,1.101794,2025-02-07 17:05:24.292
2025-02-07 17:05:24.302,1.854000,1.001000,-0.028140,0.221790,1.025663,1.087661,2025-02-07 17:05:24.302
2025-02-07 17:05:24.312,1.864000,0.992950,-0.020110,0.220740,1.017389,1.074444,2025-02-07 17:05:24.311
2025-02-07 17:05:24.321,1.873000,0.986120,-0.015970,0.221980,1.010922,1.062047,2025-02-07 17:05:24.320
2025-02-07 17:05:24.330,1.882000,0.979620,-0.015890,0.224130,1.005058,1.050243,2025-02-07 17:05:24.330
2025-02-07 17:05:24.340,1.892000,0.973040,-0.019970,0.229220,0.999874,1.039186,2025-02-07 17:05:24.339
2025-02-07 17:05:24.349,1.901000,0.966890,-0.026900,0.234440,0.995270,1.028989,2025-02-07 17:05:24.349
2025-02-07 17:05:24.359,1.911000,0.961740,-0.035030,0.239930,0.991835,1.019915,2025-02-07 17:05:24.359
2025-02-07 17:05:24.368,1.920000,0.956920,-0.043790,0.247040,0.989263,1.012212,2025-02-07 17:05:24.368
2025-02-07 17:05:24.377,1.929000,0.952340,-0.053610,0.253560,0.986974,1.005862,2025-02-07 17:05:24.377
2025-02-07 17:05:24.387,1.939000,0.948650,-0.060020,0.257080,0.984698,1.000695,2025-02-07 17:05:24.387
2025-02-07 17:05:24.396,1.948000,0.944620,-0.062170,0.257760,0.981128,0.996241,2025-02-07 17:05:24.396
2025-02-07 17:05:24.406,1.958000,0.941740,-0.060960,0.255560,0.977702,0.992272,2025-02-07 17:05:24.405
2025-02-07 17:05:24.415,1.967000,0.939290,-0.055410,0.251130,0.973859,0.988566,2025-02-07 17:05:24.414
2025-02-07 17:05:24.424,1.976000,0.935600,-0.045160,0.243620,0.967852,0.984846,2025-02-07 17:05:24.423
2025-02-07 17:05:24.434,1.986000,0.932000,-0.030510,0.233360,0.961255,0.980984,2025-02-07 17:05:24.432
2025-02-07 17:05:24.443,1.995000,0.927010,-0.011820,0.220970,0.953056,0.976762,2025-02-07 17:05:24.442
2025-02-07 17:05:24.452,2.004000,0.919500,0.013200,0.207020,0.942609,0.971840,2025-02-07 17:05:24.451
2025-02-07 17:05:24.462,2.014000,0.910240,0.036180,0.192840,0.931146,0.966028,2025-02-07 17:05:24.460
2025-02-07 17:05:24.471,2.023000,0.899290,0.056360,0.176860,0.918247,0.959155,2025-02-07 17:05:24.470
2025-02-07 17:05:24.480,2.032000,0.886990,0.073510,0.162390,0.904724,0.951158,2025-02-07 17:05:24.479
2025-02-07 17:05:24.489,2.041000,0.872290,0.089930,0.147050,0.889157,0.941961,2025-02-07 17:05:24.488
2025-02-07 17:05:24.499,2.051000,0.856810,0.104280,0.132640,0.873265,0.931517,2025-02-07 17:05:24.498
2025-02-07 17:05:24.508,2.060000,0.839850,0.117330,0.117820,0.856152,0.919746,2025-02-07 17:05:24.507
2025-02-07 17:05:24.517,2.069000,0.822640,0.129750,0.099170,0.838693,0.906830,2025-02-07 17:05:24.516
2025-02-07 17:05:24.527,2.079000,0.802600,0.142280,0.078700,0.818904,0.892595,2025-02-07 17:05:24.526
2025-02-07 17:05:24.536,2.088000,0.780650,0.155320,0.053850,0.797771,0.877067,2025-02-07 17:05:24.535
2025-02-07 17:05:24.545,2.097000,0.756800,0.168910,0.026030,0.775857,0.860392,2025-02-07 17:05:24.544
2025-02-07 17:05:24.555,2.107000,0.729630,0.182050,-0.001320,0.752000,0.842477,2025-02-07 17:05:24.554
2025-02-07 17:05:24.564,2.116000,0.700080,0.194230,-0.025770,0.726981,0.823350,2025-02-07 17:05:24.563
2025-02-07 17:05:24.573,2.125000,0.668020,0.204390,-0.047740,0.700218,0.802900,2025-02-07 17:05:24.572
2025-02-07 17:05:24.583,2.135000,0.634210,0.212180,-0.065420,0.671954,0.781180,2025-02-07 17:05:24.582
