Base_Time,Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
2025-02-05 04:30:10.805,0.164000,0.423530,0.450460,0.352930,0.711935,0.712575,2025-02-05 04:30:10.798
2025-02-05 04:30:10.814,0.173000,0.423420,0.451000,0.353360,0.712425,0.712571,2025-02-05 04:30:10.808
2025-02-05 04:30:10.823,0.182000,0.424060,0.450720,0.352730,0.712316,0.712523,2025-02-05 04:30:10.817
2025-02-05 04:30:10.832,0.191000,0.423800,0.450940,0.353000,0.712434,0.712461,2025-02-05 04:30:10.826
2025-02-05 04:30:10.842,0.201000,0.423880,0.450710,0.353030,0.712351,0.712434,2025-02-05 04:30:10.835
2025-02-05 04:30:10.851,0.210000,0.424000,0.450360,0.353280,0.712325,0.712356,2025-02-05 04:30:10.844
2025-02-05 04:30:10.860,0.219000,0.423580,0.450490,0.352890,0.711964,0.712265,2025-02-05 04:30:10.853
2025-02-05 04:30:10.870,0.229000,0.423210,0.450670,0.353020,0.711922,0.712207,2025-02-05 04:30:10.863
2025-02-05 04:30:10.879,0.238000,0.423070,0.450850,0.353030,0.711958,0.712179,2025-02-05 04:30:10.872
2025-02-05 04:30:10.888,0.247000,0.423270,0.450870,0.352610,0.711881,0.712151,2025-02-05 04:30:10.881
2025-02-05 04:30:10.897,0.256000,0.423180,0.450870,0.352650,0.711848,0.712142,2025-02-05 04:30:10.891
2025-02-05 04:30:10.907,0.266000,0.423060,0.450790,0.352740,0.711770,0.712077,2025-02-05 04:30:10.900
2025-02-05 04:30:10.916,0.275000,0.423270,0.450610,0.352410,0.711618,0.712007,2025-02-05 04:30:10.909
2025-02-05 04:30:10.925,0.284000,0.423290,0.450510,0.353310,0.712012,0.711965,2025-02-05 04:30:10.919
2025-02-05 04:30:10.934,0.293000,0.423290,0.450000,0.353230,0.711650,0.711895,2025-02-05 04:30:10.928
2025-02-05 04:30:10.944,0.303000,0.423290,0.450620,0.352630,0.711745,0.711837,2025-02-05 04:30:10.937
2025-02-05 04:30:10.953,0.312000,0.423720,0.450680,0.352990,0.712217,0.711862,2025-02-05 04:30:10.947
2025-02-05 04:30:10.962,0.321000,0.424300,0.450600,0.353200,0.712616,0.711931,2025-02-05 04:30:10.956
2025-02-05 04:30:10.972,0.331000,0.423820,0.450680,0.352960,0.712262,0.711962,2025-02-05 04:30:10.965
2025-02-05 04:30:10.981,0.340000,0.423670,0.451440,0.352520,0.712436,0.712017,2025-02-05 04:30:10.975
2025-02-05 04:30:10.990,0.349000,0.423760,0.451510,0.352470,0.712509,0.712083,2025-02-05 04:30:10.984
2025-02-05 04:30:10.999,0.358000,0.423660,0.451440,0.352640,0.712489,0.712155,2025-02-05 04:30:10.993
2025-02-05 04:30:11.009,0.368000,0.423870,0.450760,0.352990,0.712357,0.712229,2025-02-05 04:30:11.002
2025-02-05 04:30:11.018,0.377000,0.424430,0.450690,0.352940,0.712621,0.712290,2025-02-05 04:30:11.011
2025-02-05 04:30:11.027,0.386000,0.423730,0.450520,0.353020,0.712137,0.712339,2025-02-05 04:30:11.020
2025-02-05 04:30:11.036,0.395000,0.423230,0.450750,0.353200,0.712074,0.712372,2025-02-05 04:30:11.030
2025-02-05 04:30:11.046,0.405000,0.423710,0.450860,0.352710,0.712186,0.712369,2025-02-05 04:30:11.039
2025-02-05 04:30:11.055,0.414000,0.423440,0.450700,0.353000,0.712068,0.712314,2025-02-05 04:30:11.048
2025-02-05 04:30:11.064,0.423000,0.423740,0.450770,0.352860,0.712221,0.712310,2025-02-05 04:30:11.057
2025-02-05 04:30:11.073,0.432000,0.424090,0.450860,0.353100,0.712606,0.712327,2025-02-05 04:30:11.066
2025-02-05 04:30:11.083,0.442000,0.424020,0.451290,0.353370,0.712970,0.712373,2025-02-05 04:30:11.075
2025-02-05 04:30:11.092,0.451000,0.423790,0.451080,0.353230,0.712631,0.712387,2025-02-05 04:30:11.085
2025-02-05 04:30:11.101,0.460000,0.424420,0.450980,0.352710,0.712685,0.712420,2025-02-05 04:30:11.094
2025-02-05 04:30:11.111,0.470000,0.424050,0.450800,0.352660,0.712326,0.712390,2025-02-05 04:30:11.103
2025-02-05 04:30:11.120,0.479000,0.424550,0.450450,0.352570,0.712358,0.712412,2025-02-05 04:30:11.113
2025-02-05 04:30:11.129,0.488000,0.424490,0.450660,0.352900,0.712618,0.712467,2025-02-05 04:30:11.122
2025-02-05 04:30:11.138,0.497000,0.424160,0.450600,0.352930,0.712399,0.712488,2025-02-05 04:30:11.131
2025-02-05 04:30:11.148,0.507000,0.423810,0.451010,0.352680,0.712326,0.712514,2025-02-05 04:30:11.141
2025-02-05 04:30:11.157,0.516000,0.424310,0.451140,0.352740,0.712735,0.712565,2025-02-05 04:30:11.150
2025-02-05 04:30:11.166,0.525000,0.424040,0.450820,0.352750,0.712377,0.712542,2025-02-05 04:30:11.159
2025-02-05 04:30:11.175,0.534000,0.423800,0.450950,0.353090,0.712485,0.712494,2025-02-05 04:30:11.168
2025-02-05 04:30:11.185,0.544000,0.423990,0.450800,0.352700,0.712310,0.712462,2025-02-05 04:30:11.177
2025-02-05 04:30:11.194,0.553000,0.423680,0.450780,0.352660,0.712093,0.712403,2025-02-05 04:30:11.186
2025-02-05 04:30:11.203,0.562000,0.423650,0.450530,0.352990,0.712080,0.712378,2025-02-05 04:30:11.196
2025-02-05 04:30:11.212,0.571000,0.423650,0.450750,0.352770,0.712111,0.712353,2025-02-05 04:30:11.205
2025-02-05 04:30:11.222,0.581000,0.423110,0.450940,0.352920,0.711984,0.712290,2025-02-05 04:30:11.214
2025-02-05 04:30:11.231,0.590000,0.423490,0.450880,0.352850,0.712137,0.712264,2025-02-05 04:30:11.224
2025-02-05 04:30:11.240,0.599000,0.423420,0.450460,0.353010,0.711909,0.712222,2025-02-05 04:30:11.233
2025-02-05 04:30:11.250,0.609000,0.423410,0.451330,0.352940,0.712419,0.712191,2025-02-05 04:30:11.242
2025-02-05 04:30:11.259,0.618000,0.423520,0.451090,0.353020,0.712372,0.712190,2025-02-05 04:30:11.252
2025-02-05 04:30:11.268,0.627000,0.423850,0.450730,0.352690,0.712177,0.712159,2025-02-05 04:30:11.261
2025-02-05 04:30:11.277,0.636000,0.423450,0.450270,0.352830,0.711718,0.712100,2025-02-05 04:30:11.270
2025-02-05 04:30:11.287,0.646000,0.423520,0.450480,0.352930,0.711942,0.712085,2025-02-05 04:30:11.280
2025-02-05 04:30:11.296,0.655000,0.424180,0.450420,0.352850,0.712257,0.712103,2025-02-05 04:30:11.289
2025-02-05 04:30:11.305,0.664000,0.423920,0.450990,0.352680,0.712379,0.712130,2025-02-05 04:30:11.298
2025-02-05 04:30:11.314,0.673000,0.424110,0.451050,0.352490,0.712436,0.712175,2025-02-05 04:30:11.308
2025-02-05 04:30:11.324,0.683000,0.423800,0.451060,0.352810,0.712416,0.712203,2025-02-05 04:30:11.317
2025-02-05 04:30:11.333,0.692000,0.423660,0.450720,0.352670,0.712048,0.712216,2025-02-05 04:30:11.326
2025-02-05 04:30:11.342,0.701000,0.423870,0.450690,0.352910,0.712273,0.712202,2025-02-05 04:30:11.335
2025-02-05 04:30:11.351,0.710000,0.424320,0.450350,0.353020,0.712380,0.712203,2025-02-05 04:30:11.344
2025-02-05 04:30:11.361,0.720000,0.424040,0.450320,0.353200,0.712284,0.712213,2025-02-05 04:30:11.353
2025-02-05 04:30:11.370,0.729000,0.423690,0.450820,0.353220,0.712402,0.712282,2025-02-05 04:30:11.363
2025-02-05 04:30:11.379,0.738000,0.424080,0.450780,0.353050,0.712524,0.712340,2025-02-05 04:30:11.372
2025-02-05 04:30:11.389,0.748000,0.423370,0.451110,0.352950,0.712261,0.712340,2025-02-05 04:30:11.381
2025-02-05 04:30:11.398,0.757000,0.423510,0.450730,0.352940,0.712099,0.712312,2025-02-05 04:30:11.391
2025-02-05 04:30:11.407,0.766000,0.423530,0.450360,0.352850,0.711832,0.712252,2025-02-05 04:30:11.400
2025-02-05 04:30:11.416,0.775000,0.423530,0.450150,0.353180,0.711863,0.712197,2025-02-05 04:30:11.409
2025-02-05 04:30:11.426,0.785000,0.424070,0.450300,0.352960,0.712170,0.712209,2025-02-05 04:30:11.419
2025-02-05 04:30:11.435,0.794000,0.423690,0.450310,0.352520,0.711732,0.712155,2025-02-05 04:30:11.428
2025-02-05 04:30:11.444,0.803000,0.424080,0.450480,0.352900,0.712260,0.712143,2025-02-05 04:30:11.437
2025-02-05 04:30:11.453,0.812000,0.424120,0.450830,0.352850,0.712481,0.712162,2025-02-05 04:30:11.447
2025-02-05 04:30:11.463,0.822000,0.424560,0.450620,0.352760,0.712565,0.712179,2025-02-05 04:30:11.456
2025-02-05 04:30:11.472,0.831000,0.424060,0.450510,0.353170,0.712401,0.712166,2025-02-05 04:30:11.465
2025-02-05 04:30:11.481,0.840000,0.424230,0.450250,0.353040,0.712273,0.712168,2025-02-05 04:30:11.475
2025-02-05 04:30:11.491,0.850000,0.423710,0.450230,0.353540,0.712199,0.712178,2025-02-05 04:30:11.484
2025-02-05 04:30:11.500,0.859000,0.423220,0.450810,0.352910,0.711962,0.712191,2025-02-05 04:30:11.493
2025-02-05 04:30:11.509,0.868000,0.423710,0.450700,0.353020,0.712239,0.712228,2025-02-05 04:30:11.502
2025-02-05 04:30:11.518,0.877000,0.424300,0.450860,0.353200,0.712780,0.712289,2025-02-05 04:30:11.511
2025-02-05 04:30:11.528,0.887000,0.423930,0.450620,0.353300,0.712458,0.712362,2025-02-05 04:30:11.520
2025-02-05 04:30:11.537,0.896000,0.423250,0.450350,0.352640,0.711555,0.712291,2025-02-05 04:30:11.530
2025-02-05 04:30:11.546,0.905000,0.423610,0.450240,0.352650,0.711705,0.712214,2025-02-05 04:30:11.539
2025-02-05 04:30:11.555,0.914000,0.423860,0.450310,0.353160,0.712151,0.712172,2025-02-05 04:30:11.548
2025-02-05 04:30:11.565,0.924000,0.424210,0.450650,0.352960,0.712475,0.712180,2025-02-05 04:30:11.558
2025-02-05 04:30:11.574,0.933000,0.423920,0.450520,0.352940,0.712210,0.712173,2025-02-05 04:30:11.567
2025-02-05 04:30:11.583,0.942000,0.423890,0.450420,0.353020,0.712169,0.712170,2025-02-05 04:30:11.576
2025-02-05 04:30:11.592,0.951000,0.424100,0.450830,0.352690,0.712389,0.712213,2025-02-05 04:30:11.586
2025-02-05 04:30:11.602,0.961000,0.424660,0.450700,0.353170,0.712878,0.712277,2025-02-05 04:30:11.595
2025-02-05 04:30:11.611,0.970000,0.423970,0.450690,0.353130,0.712441,0.712243,2025-02-05 04:30:11.604
2025-02-05 04:30:11.620,0.979000,0.424110,0.450350,0.352960,0.712226,0.712220,2025-02-05 04:30:11.614
2025-02-05 04:30:11.630,0.989000,0.423590,0.450650,0.353190,0.712220,0.712286,2025-02-05 04:30:11.623
2025-02-05 04:30:11.639,0.998000,0.423640,0.450850,0.353220,0.712391,0.712355,2025-02-05 04:30:11.632
2025-02-05 04:30:11.647,1.007000,0.423650,0.450790,0.353130,0.712314,0.712371,2025-02-05 04:30:11.642
2025-02-05 04:30:11.657,1.016000,0.423650,0.450780,0.352700,0.712095,0.712333,2025-02-05 04:30:11.642
2025-02-05 04:30:11.667,1.026000,0.423970,0.450700,0.353250,0.712507,0.712363,2025-02-05 04:30:11.642
