Base_Time,Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
2025-02-07 17:03:01.732,0.156000,-0.208830,0.467390,0.123410,0.526587,0.526165,2025-02-07 17:03:01.748
2025-02-07 17:03:01.741,0.165000,-0.208780,0.467230,0.123040,0.526338,0.526212,2025-02-07 17:03:01.757
2025-02-07 17:03:01.750,0.175000,-0.208450,0.467050,0.123340,0.526118,0.526236,2025-02-07 17:03:01.767
2025-02-07 17:03:01.760,0.184000,-0.208960,0.466950,0.123710,0.526318,0.526244,2025-02-07 17:03:01.776
2025-02-07 17:03:01.770,0.194000,-0.208580,0.467440,0.123410,0.526532,0.526299,2025-02-07 17:03:01.785
2025-02-07 17:03:01.779,0.203000,-0.208430,0.467240,0.123880,0.526405,0.526331,2025-02-07 17:03:01.794
2025-02-07 17:03:01.788,0.212000,-0.208420,0.467390,0.122920,0.526309,0.526335,2025-02-07 17:03:01.803
2025-02-07 17:03:01.798,0.222000,-0.208740,0.467230,0.123830,0.526507,0.526369,2025-02-07 17:03:01.812
2025-02-07 17:03:01.807,0.231000,-0.209200,0.467390,0.123250,0.526696,0.526417,2025-02-07 17:03:01.822
2025-02-07 17:03:01.816,0.240000,-0.209030,0.467400,0.123950,0.526802,0.526461,2025-02-07 17:03:01.831
2025-02-07 17:03:01.826,0.250000,-0.208910,0.467070,0.124020,0.526478,0.526450,2025-02-07 17:03:01.841
2025-02-07 17:03:01.835,0.259000,-0.209000,0.467290,0.123440,0.526572,0.526474,2025-02-07 17:03:01.851
2025-02-07 17:03:01.844,0.268000,-0.209010,0.466890,0.123550,0.526247,0.526487,2025-02-07 17:03:01.860
2025-02-07 17:03:01.854,0.278000,-0.209230,0.466850,0.123310,0.526243,0.526479,2025-02-07 17:03:01.869
2025-02-07 17:03:01.863,0.287000,-0.208820,0.467010,0.123700,0.526313,0.526457,2025-02-07 17:03:01.878
2025-02-07 17:03:01.873,0.297000,-0.209420,0.466530,0.123910,0.526176,0.526434,2025-02-07 17:03:01.887
2025-02-07 17:03:01.882,0.306000,-0.208730,0.467150,0.123760,0.526416,0.526445,2025-02-07 17:03:01.896
2025-02-07 17:03:01.891,0.315000,-0.208880,0.466960,0.124000,0.526363,0.526431,2025-02-07 17:03:01.906
2025-02-07 17:03:01.901,0.325000,-0.208460,0.467110,0.123860,0.526297,0.526391,2025-02-07 17:03:01.915
2025-02-07 17:03:01.910,0.334000,-0.208530,0.467210,0.123930,0.526430,0.526354,2025-02-07 17:03:01.924
2025-02-07 17:03:01.919,0.343000,-0.208750,0.467380,0.124350,0.526767,0.526382,2025-02-07 17:03:01.934
2025-02-07 17:03:01.929,0.353000,-0.209090,0.467400,0.123980,0.526832,0.526409,2025-02-07 17:03:01.944
2025-02-07 17:03:01.938,0.362000,-0.208700,0.467650,0.123770,0.526850,0.526469,2025-02-07 17:03:01.954
2025-02-07 17:03:01.948,0.372000,-0.208870,0.467590,0.124250,0.526977,0.526542,2025-02-07 17:03:01.964
2025-02-07 17:03:01.957,0.381000,-0.208680,0.467590,0.124300,0.526914,0.526602,2025-02-07 17:03:01.973
2025-02-07 17:03:01.966,0.390000,-0.208550,0.467250,0.124390,0.526582,0.526643,2025-02-07 17:03:01.982
2025-02-07 17:03:01.976,0.400000,-0.209290,0.467050,0.124480,0.526719,0.526673,2025-02-07 17:03:01.991
2025-02-07 17:03:01.984,0.409000,-0.209260,0.467120,0.124490,0.526772,0.526714,2025-02-07 17:03:02.000
2025-02-07 17:03:01.994,0.418000,-0.208930,0.467460,0.124660,0.526983,0.526783,2025-02-07 17:03:02.009
2025-02-07 17:03:02.004,0.428000,-0.208680,0.467660,0.124510,0.527026,0.526842,2025-02-07 17:03:02.019
2025-02-07 17:03:02.013,0.437000,-0.208760,0.466930,0.124160,0.526327,0.526798,2025-02-07 17:03:02.028
2025-02-07 17:03:02.023,0.447000,-0.208660,0.467100,0.123960,0.526391,0.526754,2025-02-07 17:03:02.037
2025-02-07 17:03:02.032,0.456000,-0.208550,0.466950,0.123430,0.526090,0.526678,2025-02-07 17:03:02.047
2025-02-07 17:03:02.041,0.465000,-0.208640,0.466770,0.123460,0.525973,0.526578,2025-02-07 17:03:02.056
2025-02-07 17:03:02.051,0.475000,-0.208650,0.466500,0.123470,0.525739,0.526460,2025-02-07 17:03:02.065
2025-02-07 17:03:02.060,0.484000,-0.208760,0.466640,0.123300,0.525867,0.526389,2025-02-07 17:03:02.075
2025-02-07 17:03:02.069,0.493000,-0.208990,0.466410,0.123280,0.525750,0.526292,2025-02-07 17:03:02.084
2025-02-07 17:03:02.079,0.503000,-0.208790,0.466800,0.123280,0.526017,0.526216,2025-02-07 17:03:02.093
2025-02-07 17:03:02.088,0.512000,-0.208450,0.467010,0.123530,0.526127,0.526131,2025-02-07 17:03:02.103
2025-02-07 17:03:02.097,0.521000,-0.208960,0.467200,0.123050,0.526385,0.526067,2025-02-07 17:03:02.112
2025-02-07 17:03:02.107,0.531000,-0.209010,0.467050,0.123340,0.526340,0.526068,2025-02-07 17:03:02.121
2025-02-07 17:03:02.116,0.540000,-0.209010,0.467370,0.123290,0.526612,0.526090,2025-02-07 17:03:02.131
2025-02-07 17:03:02.126,0.550000,-0.208900,0.467570,0.123450,0.526783,0.526159,2025-02-07 17:03:02.140
2025-02-07 17:03:02.135,0.559000,-0.208890,0.467250,0.123210,0.526439,0.526206,2025-02-07 17:03:02.149
2025-02-07 17:03:02.144,0.568000,-0.208890,0.467300,0.123270,0.526498,0.526282,2025-02-07 17:03:02.159
2025-02-07 17:03:02.154,0.578000,-0.208790,0.467230,0.123280,0.526398,0.526335,2025-02-07 17:03:02.168
2025-02-07 17:03:02.163,0.587000,-0.209310,0.467380,0.123450,0.526778,0.526438,2025-02-07 17:03:02.178
2025-02-07 17:03:02.172,0.596000,-0.209150,0.467320,0.123380,0.526644,0.526500,2025-02-07 17:03:02.188
2025-02-07 17:03:02.182,0.606000,-0.209030,0.467310,0.123040,0.526508,0.526539,2025-02-07 17:03:02.197
2025-02-07 17:03:02.191,0.615000,-0.208910,0.467230,0.123090,0.526401,0.526540,2025-02-07 17:03:02.206
2025-02-07 17:03:02.201,0.625000,-0.209000,0.467720,0.123600,0.526991,0.526605,2025-02-07 17:03:02.216
2025-02-07 17:03:02.210,0.634000,-0.208690,0.467770,0.123400,0.526866,0.526631,2025-02-07 17:03:02.225
2025-02-07 17:03:02.219,0.643000,-0.208120,0.467440,0.123290,0.526322,0.526585,2025-02-07 17:03:02.234
2025-02-07 17:03:02.229,0.653000,-0.208490,0.467410,0.122690,0.526301,0.526571,2025-02-07 17:03:02.244
2025-02-07 17:03:02.238,0.662000,-0.209280,0.467400,0.122720,0.526613,0.526582,2025-02-07 17:03:02.253
2025-02-07 17:03:02.247,0.671000,-0.208720,0.466730,0.122890,0.525835,0.526526,2025-02-07 17:03:02.262
2025-02-07 17:03:02.257,0.681000,-0.208550,0.466830,0.122650,0.525801,0.526428,2025-02-07 17:03:02.272
2025-02-07 17:03:02.266,0.690000,-0.208860,0.467430,0.122800,0.526491,0.526413,2025-02-07 17:03:02.281
2025-02-07 17:03:02.276,0.700000,-0.209110,0.467240,0.123150,0.526504,0.526413,2025-02-07 17:03:02.290
2025-02-07 17:03:02.285,0.709000,-0.209450,0.467640,0.123430,0.527059,0.526478,2025-02-07 17:03:02.300
2025-02-07 17:03:02.294,0.718000,-0.209490,0.467090,0.123040,0.526496,0.526429,2025-02-07 17:03:02.309
2025-02-07 17:03:02.304,0.728000,-0.209600,0.467200,0.123420,0.526726,0.526415,2025-02-07 17:03:02.318
2025-02-07 17:03:02.313,0.737000,-0.209070,0.467130,0.123210,0.526404,0.526423,2025-02-07 17:03:02.328
2025-02-07 17:03:02.322,0.746000,-0.209020,0.467290,0.123190,0.526522,0.526445,2025-02-07 17:03:02.337
2025-02-07 17:03:02.332,0.756000,-0.209010,0.467560,0.122930,0.526697,0.526454,2025-02-07 17:03:02.346
2025-02-07 17:03:02.341,0.765000,-0.209010,0.467750,0.123160,0.526919,0.526562,2025-02-07 17:03:02.356
2025-02-07 17:03:02.351,0.775000,-0.209770,0.467440,0.123100,0.526932,0.526675,2025-02-07 17:03:02.365
2025-02-07 17:03:02.360,0.784000,-0.209630,0.466900,0.122590,0.526278,0.526654,2025-02-07 17:03:02.374
2025-02-07 17:03:02.369,0.793000,-0.209290,0.467270,0.122450,0.526439,0.526647,2025-02-07 17:03:02.384
2025-02-07 17:03:02.379,0.803000,-0.208720,0.467220,0.122520,0.526184,0.526560,2025-02-07 17:03:02.393
2025-02-07 17:03:02.388,0.812000,-0.209310,0.467130,0.122700,0.526380,0.526548,2025-02-07 17:03:02.403
2025-02-07 17:03:02.397,0.821000,-0.209470,0.466960,0.122970,0.526356,0.526511,2025-02-07 17:03:02.413
2025-02-07 17:03:02.407,0.831000,-0.209490,0.467520,0.122660,0.526789,0.526550,2025-02-07 17:03:02.422
2025-02-07 17:03:02.416,0.840000,-0.209490,0.467750,0.122120,0.526868,0.526584,2025-02-07 17:03:02.431
2025-02-07 17:03:02.425,0.849000,-0.209710,0.467440,0.122910,0.526864,0.526601,2025-02-07 17:03:02.441
2025-02-07 17:03:02.435,0.859000,-0.209300,0.467410,0.123240,0.526751,0.526584,2025-02-07 17:03:02.450
2025-02-07 17:03:02.444,0.868000,-0.209040,0.467320,0.123110,0.526538,0.526545,2025-02-07 17:03:02.459
2025-02-07 17:03:02.454,0.878000,-0.209020,0.467640,0.122840,0.526751,0.526592,2025-02-07 17:03:02.469
2025-02-07 17:03:02.463,0.887000,-0.209440,0.467760,0.122900,0.527038,0.526652,2025-02-07 17:03:02.478
2025-02-07 17:03:02.472,0.896000,-0.208620,0.467440,0.122740,0.526391,0.526672,2025-02-07 17:03:02.487
2025-02-07 17:03:02.482,0.906000,-0.208760,0.467570,0.122470,0.526499,0.526684,2025-02-07 17:03:02.497
2025-02-07 17:03:02.491,0.915000,-0.208230,0.467080,0.122270,0.525807,0.526629,2025-02-07 17:03:02.506
2025-02-07 17:03:02.500,0.924000,-0.208400,0.467040,0.122250,0.525835,0.526534,2025-02-07 17:03:02.515
2025-02-07 17:03:02.510,0.934000,-0.208410,0.467200,0.122420,0.526020,0.526449,2025-02-07 17:03:02.525
2025-02-07 17:03:02.519,0.943000,-0.208310,0.466880,0.122940,0.525818,0.526345,2025-02-07 17:03:02.534
2025-02-07 17:03:02.529,0.953000,-0.208830,0.466930,0.122740,0.526022,0.526272,2025-02-07 17:03:02.543
2025-02-07 17:03:02.538,0.962000,-0.208670,0.466850,0.122470,0.525824,0.526200,2025-02-07 17:03:02.553
2025-02-07 17:03:02.547,0.971000,-0.208980,0.467180,0.122520,0.526252,0.526151,2025-02-07 17:03:02.562
2025-02-07 17:03:02.557,0.981000,-0.208690,0.467130,0.122780,0.526153,0.526062,2025-02-07 17:03:02.571
2025-02-07 17:03:02.566,0.990000,-0.208660,0.467370,0.122810,0.526361,0.526059,2025-02-07 17:03:02.581
2025-02-07 17:03:02.575,0.999000,-0.208870,0.467320,0.122810,0.526400,0.526049,2025-02-07 17:03:02.590
2025-02-07 17:03:02.584,1.009000,-0.209110,0.466890,0.122560,0.526055,0.526074,2025-02-07 17:03:02.599
2025-02-07 17:03:02.594,1.018000,-0.208910,0.467180,0.122200,0.526150,0.526105,2025-02-07 17:03:02.609
2025-02-07 17:03:02.604,1.028000,-0.208790,0.467460,0.122250,0.526362,0.526140,2025-02-07 17:03:02.618
2025-02-07 17:03:02.612,1.037000,-0.208560,0.467240,0.122670,0.526173,0.526175,2025-02-07 17:03:02.627
2025-02-07 17:03:02.622,1.046000,-0.209180,0.467140,0.122290,0.526242,0.526197,2025-02-07 17:03:02.637
2025-02-07 17:03:02.632,1.056000,-0.209140,0.467460,0.122590,0.526580,0.526273,2025-02-07 17:03:02.646
2025-02-07 17:03:02.641,1.065000,-0.208590,0.467070,0.122790,0.526062,0.526254,2025-02-07 17:03:02.656
2025-02-07 17:03:02.650,1.074000,-0.208860,0.467040,0.122810,0.526147,0.526253,2025-02-07 17:03:02.666
2025-02-07 17:03:02.660,1.084000,-0.209000,0.466360,0.122640,0.525560,0.526173,2025-02-07 17:03:02.675
2025-02-07 17:03:02.669,1.093000,-0.209230,0.466550,0.122460,0.525778,0.526111,2025-02-07 17:03:02.684
2025-02-07 17:03:02.678,1.102000,-0.209680,0.466150,0.122440,0.525598,0.526065,2025-02-07 17:03:02.694
2025-02-07 17:03:02.688,1.112000,-0.209730,0.466780,0.122610,0.526216,0.526072,2025-02-07 17:03:02.703
2025-02-07 17:03:02.697,1.121000,-0.209410,0.466840,0.122620,0.526144,0.526050,2025-02-07 17:03:02.712
2025-02-07 17:03:02.707,1.131000,-0.209270,0.466760,0.122540,0.525999,0.526033,2025-02-07 17:03:02.722
2025-02-07 17:03:02.716,1.140000,-0.209150,0.466920,0.122280,0.526033,0.526012,2025-02-07 17:03:02.731
2025-02-07 17:03:02.725,1.149000,-0.208810,0.466350,0.122590,0.525464,0.525900,2025-02-07 17:03:02.740
2025-02-07 17:03:02.735,1.159000,-0.208880,0.466630,0.122790,0.525787,0.525873,2025-02-07 17:03:02.750
2025-02-07 17:03:02.744,1.168000,-0.209110,0.465900,0.122640,0.525196,0.525777,2025-02-07 17:03:02.759
2025-02-07 17:03:02.753,1.177000,-0.208910,0.466750,0.122880,0.525926,0.525814,2025-02-07 17:03:02.768
2025-02-07 17:03:02.763,1.187000,-0.208900,0.466670,0.122900,0.525856,0.525822,2025-02-07 17:03:02.778
2025-02-07 17:03:02.772,1.196000,-0.209540,0.467080,0.123410,0.526594,0.525921,2025-02-07 17:03:02.787
2025-02-07 17:03:02.782,1.206000,-0.209070,0.467200,0.123120,0.526445,0.525944,2025-02-07 17:03:02.796
2025-02-07 17:03:02.791,1.215000,-0.209560,0.467380,0.123010,0.526774,0.526007,2025-02-07 17:03:02.806
2025-02-07 17:03:02.800,1.224000,-0.208850,0.467320,0.122500,0.526320,0.526039,2025-02-07 17:03:02.815
2025-02-07 17:03:02.810,1.234000,-0.209210,0.467060,0.122360,0.526199,0.526056,2025-02-07 17:03:02.824
2025-02-07 17:03:02.819,1.243000,-0.209360,0.467370,0.122510,0.526569,0.526167,2025-02-07 17:03:02.834
2025-02-07 17:03:02.828,1.252000,-0.209260,0.467230,0.122780,0.526468,0.526235,2025-02-07 17:03:02.843
2025-02-07 17:03:02.838,1.262000,-0.208930,0.467220,0.122720,0.526314,0.526347,2025-02-07 17:03:02.852
2025-02-07 17:03:02.847,1.271000,-0.209440,0.466720,0.122890,0.526113,0.526365,2025-02-07 17:03:02.862
2025-02-07 17:03:02.856,1.280000,-0.208840,0.466580,0.123070,0.525792,0.526359,2025-02-07 17:03:02.871
2025-02-07 17:03:02.866,1.290000,-0.208350,0.466230,0.122840,0.525233,0.526223,2025-02-07 17:03:02.880
2025-02-07 17:03:02.875,1.299000,-0.208300,0.466780,0.122650,0.525657,0.526144,2025-02-07 17:03:02.890
2025-02-07 17:03:02.885,1.309000,-0.209050,0.466760,0.122290,0.525853,0.526052,2025-02-07 17:03:02.899
2025-02-07 17:03:02.894,1.318000,-0.208590,0.467090,0.122250,0.525954,0.526015,2025-02-07 17:03:02.909
2025-02-07 17:03:02.903,1.327000,-0.209080,0.466790,0.122590,0.525962,0.525992,2025-02-07 17:03:02.919
2025-02-07 17:03:02.913,1.337000,-0.208700,0.466670,0.122960,0.525791,0.525914,2025-02-07 17:03:02.928
2025-02-07 17:03:02.922,1.346000,-0.208230,0.466830,0.122570,0.525655,0.525832,2025-02-07 17:03:02.937
2025-02-07 17:03:02.931,1.355000,-0.208290,0.466760,0.122450,0.525589,0.525760,2025-02-07 17:03:02.947
2025-02-07 17:03:02.941,1.365000,-0.208620,0.466840,0.123110,0.525945,0.525743,2025-02-07 17:03:02.956
2025-02-07 17:03:02.950,1.374000,-0.209190,0.467180,0.122840,0.526410,0.525805,2025-02-07 17:03:02.965
2025-02-07 17:03:02.960,1.384000,-0.209350,0.466880,0.122480,0.526123,0.525894,2025-02-07 17:03:02.975
2025-02-07 17:03:02.969,1.393000,-0.209480,0.467430,0.122270,0.526614,0.525990,2025-02-07 17:03:02.984
2025-02-07 17:03:02.978,1.402000,-0.209170,0.467740,0.122250,0.526762,0.526080,2025-02-07 17:03:02.993
2025-02-07 17:03:02.988,1.412000,-0.209240,0.466930,0.122500,0.526129,0.526098,2025-02-07 17:03:03.003
2025-02-07 17:03:02.997,1.421000,-0.209470,0.467100,0.122530,0.526378,0.526139,2025-02-07 17:03:03.012
2025-02-07 17:03:03.006,1.430000,-0.209270,0.466790,0.122190,0.525944,0.526155,2025-02-07 17:03:03.021
2025-02-07 17:03:03.016,1.440000,-0.208500,0.467010,0.122250,0.525848,0.526174,2025-02-07 17:03:03.031
2025-02-07 17:03:03.025,1.449000,-0.209070,0.466940,0.122920,0.526168,0.526232,2025-02-07 17:03:03.040
2025-02-07 17:03:03.035,1.459000,-0.208910,0.467360,0.122650,0.526414,0.526279,2025-02-07 17:03:03.049
2025-02-07 17:03:03.044,1.468000,-0.209220,0.467150,0.122290,0.526267,0.526265,2025-02-07 17:03:03.059
2025-02-07 17:03:03.053,1.477000,-0.209250,0.467130,0.122590,0.526331,0.526285,2025-02-07 17:03:03.068
2025-02-07 17:03:03.063,1.487000,-0.208930,0.467040,0.123040,0.526229,0.526247,2025-02-07 17:03:03.077
2025-02-07 17:03:03.072,1.496000,-0.208790,0.467120,0.122830,0.526195,0.526190,2025-02-07 17:03:03.087
2025-02-07 17:03:03.081,1.505000,-0.208560,0.466790,0.122810,0.525806,0.526158,2025-02-07 17:03:03.096
2025-02-07 17:03:03.091,1.515000,-0.208430,0.467420,0.122640,0.526275,0.526148,2025-02-07 17:03:03.105
2025-02-07 17:03:03.100,1.524000,-0.208310,0.467070,0.122630,0.525914,0.526145,2025-02-07 17:03:03.115
2025-02-07 17:03:03.110,1.534000,-0.208730,0.466870,0.122290,0.525824,0.526142,2025-02-07 17:03:03.124
2025-02-07 17:03:03.119,1.543000,-0.208550,0.467010,0.122510,0.525928,0.526118,2025-02-07 17:03:03.134
2025-02-07 17:03:03.128,1.552000,-0.208430,0.466530,0.122440,0.525438,0.526021,2025-02-07 17:03:03.144
2025-02-07 17:03:03.138,1.562000,-0.207880,0.466140,0.123030,0.525011,0.525895,2025-02-07 17:03:03.153
2025-02-07 17:03:03.147,1.571000,-0.208040,0.466110,0.122750,0.524983,0.525760,2025-02-07 17:03:03.162
2025-02-07 17:03:03.156,1.580000,-0.208700,0.466100,0.122890,0.525268,0.525664,2025-02-07 17:03:03.172
2025-02-07 17:03:03.166,1.590000,-0.208770,0.466270,0.123490,0.525588,0.525603,2025-02-07 17:03:03.181
2025-02-07 17:03:03.175,1.599000,-0.208340,0.466370,0.123130,0.525421,0.525565,2025-02-07 17:03:03.190
2025-02-07 17:03:03.184,1.608000,-0.208300,0.466130,0.123180,0.525204,0.525458,2025-02-07 17:03:03.200
2025-02-07 17:03:03.194,1.618000,-0.208510,0.466940,0.123190,0.526009,0.525467,2025-02-07 17:03:03.209
2025-02-07 17:03:03.203,1.627000,-0.207990,0.467020,0.122930,0.525813,0.525466,2025-02-07 17:03:03.218
2025-02-07 17:03:03.213,1.637000,-0.208160,0.466860,0.122910,0.525734,0.525447,2025-02-07 17:03:03.228
2025-02-07 17:03:03.222,1.646000,-0.208390,0.467010,0.122400,0.525839,0.525487,2025-02-07 17:03:03.237
2025-02-07 17:03:03.231,1.655000,-0.208630,0.467200,0.122600,0.526149,0.525601,2025-02-07 17:03:03.246
2025-02-07 17:03:03.241,1.665000,-0.208970,0.466710,0.122290,0.525777,0.525680,2025-02-07 17:03:03.256
2025-02-07 17:03:03.250,1.674000,-0.209120,0.466410,0.122340,0.525582,0.525712,2025-02-07 17:03:03.265
2025-02-07 17:03:03.259,1.683000,-0.209020,0.466720,0.122010,0.525741,0.525727,2025-02-07 17:03:03.274
2025-02-07 17:03:03.269,1.693000,-0.209010,0.466500,0.122390,0.525630,0.525748,2025-02-07 17:03:03.284
2025-02-07 17:03:03.278,1.702000,-0.209010,0.466890,0.121760,0.525830,0.525810,2025-02-07 17:03:03.293
2025-02-07 17:03:03.288,1.712000,-0.208800,0.466850,0.122290,0.525834,0.525793,2025-02-07 17:03:03.302
2025-02-07 17:03:03.297,1.721000,-0.208560,0.466850,0.122680,0.525829,0.525794,2025-02-07 17:03:03.312
2025-02-07 17:03:03.306,1.730000,-0.208750,0.466930,0.122120,0.525845,0.525806,2025-02-07 17:03:03.321
2025-02-07 17:03:03.316,1.740000,-0.208880,0.466520,0.121900,0.525482,0.525770,2025-02-07 17:03:03.330
2025-02-07 17:03:03.325,1.749000,-0.208680,0.466900,0.121880,0.525735,0.525729,2025-02-07 17:03:03.340
2025-02-07 17:03:03.334,1.758000,-0.208870,0.466930,0.122210,0.525914,0.525742,2025-02-07 17:03:03.349
2025-02-07 17:03:03.344,1.768000,-0.209320,0.466850,0.122420,0.526071,0.525791,2025-02-07 17:03:03.359
2025-02-07 17:03:03.353,1.777000,-0.209260,0.466850,0.122270,0.526012,0.525818,2025-02-07 17:03:03.369
2025-02-07 17:03:03.363,1.787000,-0.209580,0.466430,0.122000,0.525704,0.525826,2025-02-07 17:03:03.378
2025-02-07 17:03:03.372,1.796000,-0.209610,0.466800,0.122480,0.526156,0.525858,2025-02-07 17:03:03.387
2025-02-07 17:03:03.381,1.805000,-0.209610,0.466670,0.122270,0.525992,0.525874,2025-02-07 17:03:03.397
2025-02-07 17:03:03.391,1.815000,-0.209610,0.467080,0.122760,0.526469,0.525938,2025-02-07 17:03:03.406
2025-02-07 17:03:03.400,1.824000,-0.209720,0.467290,0.123060,0.526770,0.526030,2025-02-07 17:03:03.415
2025-02-07 17:03:03.409,1.833000,-0.209300,0.467060,0.122750,0.526326,0.526115,2025-02-07 17:03:03.425
2025-02-07 17:03:03.419,1.843000,-0.209580,0.467030,0.122640,0.526385,0.526180,2025-02-07 17:03:03.434
2025-02-07 17:03:03.428,1.852000,-0.209820,0.466780,0.123300,0.526413,0.526230,2025-02-07 17:03:03.443
2025-02-07 17:03:03.438,1.862000,-0.209630,0.466500,0.123700,0.526183,0.526241,2025-02-07 17:03:03.453
2025-02-07 17:03:03.447,1.871000,-0.209610,0.466810,0.122980,0.526281,0.526268,2025-02-07 17:03:03.462
2025-02-07 17:03:03.456,1.880000,-0.209610,0.466420,0.123420,0.526038,0.526301,2025-02-07 17:03:03.471
2025-02-07 17:03:03.466,1.890000,-0.209610,0.467050,0.123550,0.526628,0.526349,2025-02-07 17:03:03.481
2025-02-07 17:03:03.475,1.899000,-0.209830,0.467120,0.123730,0.526820,0.526431,2025-02-07 17:03:03.490
2025-02-07 17:03:03.484,1.908000,-0.208990,0.467040,0.123490,0.526358,0.526420,2025-02-07 17:03:03.499
2025-02-07 17:03:03.494,1.918000,-0.208900,0.467200,0.123470,0.526460,0.526389,2025-02-07 17:03:03.509
2025-02-07 17:03:03.503,1.927000,-0.209430,0.467050,0.122880,0.526399,0.526397,2025-02-07 17:03:03.518
2025-02-07 17:03:03.513,1.937000,-0.209920,0.466530,0.122990,0.526159,0.526374,2025-02-07 17:03:03.527
2025-02-07 17:03:03.522,1.946000,-0.209430,0.466480,0.122830,0.525882,0.526321,2025-02-07 17:03:03.537
2025-02-07 17:03:03.531,1.955000,-0.209270,0.466560,0.122810,0.525884,0.526291,2025-02-07 17:03:03.546
2025-02-07 17:03:03.541,1.965000,-0.209580,0.466820,0.122810,0.526239,0.526287,2025-02-07 17:03:03.555
2025-02-07 17:03:03.550,1.974000,-0.209280,0.466340,0.123060,0.525752,0.526258,2025-02-07 17:03:03.565
2025-02-07 17:03:03.559,1.983000,-0.209690,0.466540,0.123340,0.526158,0.526211,2025-02-07 17:03:03.574
2025-02-07 17:03:03.569,1.993000,-0.209400,0.466730,0.123030,0.526138,0.526143,2025-02-07 17:03:03.583
2025-02-07 17:03:03.577,2.002000,-0.209160,0.466500,0.123340,0.525912,0.526098,2025-02-07 17:03:03.593
2025-02-07 17:03:03.587,2.011000,-0.209350,0.466810,0.123870,0.526387,0.526091,2025-02-07 17:03:03.602
2025-02-07 17:03:03.597,2.021000,-0.209150,0.466510,0.123590,0.525975,0.526048,2025-02-07 17:03:03.612
2025-02-07 17:03:03.606,2.030000,-0.208700,0.466810,0.122890,0.525898,0.526022,2025-02-07 17:03:03.622
2025-02-07 17:03:03.616,2.040000,-0.208980,0.466670,0.123320,0.525986,0.526033,2025-02-07 17:03:03.631
2025-02-07 17:03:03.625,2.049000,-0.208790,0.466410,0.122950,0.525593,0.526004,2025-02-07 17:03:03.640
2025-02-07 17:03:03.634,2.058000,-0.208670,0.466720,0.122660,0.525753,0.525955,2025-02-07 17:03:03.650
2025-02-07 17:03:03.644,2.068000,-0.209190,0.466670,0.123050,0.526006,0.525981,2025-02-07 17:03:03.659
2025-02-07 17:03:03.653,2.077000,-0.208710,0.466830,0.123000,0.525946,0.525959,2025-02-07 17:03:03.668
2025-02-07 17:03:03.662,2.086000,-0.208660,0.466590,0.123170,0.525753,0.525921,2025-02-07 17:03:03.678
2025-02-07 17:03:03.672,2.096000,-0.208220,0.466900,0.123020,0.525819,0.525912,2025-02-07 17:03:03.687
2025-02-07 17:03:03.681,2.105000,-0.208830,0.466680,0.122830,0.525821,0.525855,2025-02-07 17:03:03.696
2025-02-07 17:03:03.691,2.115000,-0.208560,0.466580,0.122560,0.525562,0.525814,2025-02-07 17:03:03.706
2025-02-07 17:03:03.700,2.124000,-0.208430,0.466570,0.122530,0.525494,0.525773,2025-02-07 17:03:03.715
2025-02-07 17:03:03.709,2.133000,-0.208630,0.466820,0.122870,0.525875,0.525762,2025-02-07 17:03:03.724
