Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-19 16:7:3.24,-0.0015,0.0,-0.9736,29.22,108.831902,34.12600717
2024-12-19 16:7:3.34,-0.001,0.001,-0.9717,29.03,108.831902,34.12600717
2024-12-19 16:7:3.44,0.002,-0.0015,-0.9688,29.16,108.831902,34.12600717
2024-12-19 16:7:3.54,-0.0015,0.0005,-0.9717,29.03,108.831902,34.12600717
2024-12-19 16:7:3.64,-0.001,0.002,-0.9731,29.03,108.831902,34.12600717
2024-12-19 16:7:3.74,-0.0005,-0.0005,-0.9722,29.1,108.831902,34.12600717
2024-12-19 16:7:3.84,0.0,-0.0005,-0.9707,29.03,108.831902,34.12600717
2024-12-19 16:7:3.94,-0.0029,0.0,-0.9702,29.1,108.831902,34.12600717
2024-12-19 16:7:3.104,-0.0024,0.0005,-0.9717,28.91,108.831902,34.12600717
2024-12-19 16:7:3.55,0.0029,0.0,-0.9756,28.97,108.831902,34.12600717
2024-12-19 16:7:3.65,0.0015,0.0,-0.9736,29.1,108.831902,34.12600717
2024-12-19 16:7:3.75,0.001,-0.0015,-0.9707,29.1,108.831902,34.12600717
2024-12-19 16:7:3.85,0.0,-0.001,-0.9741,29.16,108.831902,34.12600717
2024-12-19 16:7:3.95,0.0,0.0,-0.9727,28.97,108.831902,34.12600717
2024-12-19 16:7:3.154,0.0,0.0,-0.9707,28.78,108.831902,34.12600717
2024-12-19 16:7:3.164,0.001,0.001,-0.9722,28.91,108.831902,34.12600717
2024-12-19 16:7:3.174,0.0005,0.0005,-0.9702,29.03,108.831902,34.12600717
2024-12-19 16:7:3.184,-0.0005,-0.0005,-0.9702,29.1,108.831902,34.12600717
2024-12-19 16:7:3.194,0.0015,-0.0029,-0.9727,29.1,108.831902,34.12600717
2024-12-19 16:7:3.204,0.0005,0.0024,-0.9717,28.97,108.831902,34.12600717
2024-12-19 16:7:3.214,-0.0024,-0.0005,-0.9702,29.16,108.831902,34.12600717
2024-12-19 16:7:3.224,-0.0015,0.001,-0.9717,29.1,108.831902,34.12600717
2024-12-19 16:7:3.234,0.0,-0.0015,-0.9741,28.97,108.831902,34.12600717
2024-12-19 16:7:3.244,-0.001,0.0,-0.9727,29.1,108.831902,34.12600717
2024-12-19 16:7:3.254,-0.0015,0.0,-0.9736,28.97,108.831902,34.12600717
2024-12-19 16:7:3.264,0.002,0.001,-0.9688,29.03,108.831902,34.12600717
2024-12-19 16:7:3.274,0.002,-0.001,-0.9731,29.16,108.831902,34.12600717
2024-12-19 16:7:3.250,0.0,0.0,-0.9722,28.97,108.83190217,34.12600717
2024-12-19 16:7:3.260,0.001,-0.001,-0.9722,29.03,108.83190217,34.12600717
2024-12-19 16:7:3.305,0.0005,-0.001,-0.9751,29.1,108.83190217,34.12600717
2024-12-19 16:7:3.315,0.0,-0.001,-0.9766,28.97,108.83190217,34.12600717
2024-12-19 16:7:3.325,0.0005,0.0,-0.9712,29.03,108.83190217,34.12600717
2024-12-19 16:7:3.335,0.0,-0.002,-0.9731,29.22,108.83190217,34.12600717
2024-12-19 16:7:3.355,0.0005,0.0,-0.9717,29.03,108.83190217,34.12600717
2024-12-19 16:7:3.365,0.001,0.0,-0.9697,28.78,108.83190217,34.12600717
2024-12-19 16:7:3.375,-0.001,0.0,-0.9707,29.29,108.83190217,34.12600717
2024-12-19 16:7:3.385,-0.0005,0.0,-0.9736,28.97,108.83190217,34.12600717
2024-12-19 16:7:3.395,-0.0015,0.0005,-0.9736,29.1,108.83190217,34.12600717
2024-12-19 16:7:3.405,-0.001,0.001,-0.9717,29.1,108.83190217,34.12600717
2024-12-19 16:7:3.415,-0.002,0.0024,-0.9717,29.1,108.83190217,34.12600717
2024-12-19 16:7:3.425,0.0005,0.0024,-0.9702,28.97,108.83190217,34.12600717
2024-12-19 16:7:3.435,0.0005,0.001,-0.9717,28.97,108.83190217,34.12600717
2024-12-19 16:7:3.445,0.0,0.0,-0.9727,29.16,108.83190217,34.12600717
2024-12-19 16:7:3.455,0.0,0.0024,-0.9688,29.1,108.83190217,34.12600717
2024-12-19 16:7:3.454,-0.0005,0.0005,-0.9697,29.1,108.83190217,34.126007
2024-12-19 16:7:3.464,0.001,0.0015,-0.9717,29.03,108.83190217,34.126007
2024-12-19 16:7:3.474,-0.0005,0.0,-0.9746,28.78,108.83190217,34.126007
2024-12-19 16:7:3.484,-0.0005,0.0024,-0.9731,29.1,108.83190217,34.126007
2024-12-19 16:7:3.505,0.0015,0.0015,-0.9751,29.1,108.83190217,34.126007
2024-12-19 16:7:3.515,0.0,-0.002,-0.9731,29.16,108.83190217,34.126007
2024-12-19 16:7:3.525,0.002,0.0,-0.9756,28.97,108.83190217,34.126007
2024-12-19 16:7:3.550,0.002,-0.001,-0.9731,29.03,108.83190217,34.126007
2024-12-19 16:7:3.560,0.001,0.0,-0.9731,29.1,108.83190217,34.126007
2024-12-19 16:7:3.570,-0.0005,-0.0005,-0.9707,29.1,108.83190217,34.126007
2024-12-19 16:7:3.580,0.0,0.0,-0.9707,29.1,108.83190217,34.126007
2024-12-19 16:7:3.590,0.0,0.0015,-0.9702,29.22,108.83190217,34.126007
2024-12-19 16:7:3.600,0.0005,0.001,-0.9707,29.1,108.83190217,34.126007
2024-12-19 16:7:3.610,0.001,0.0024,-0.9683,29.29,108.83190217,34.126007
2024-12-19 16:7:3.620,0.0,0.0029,-0.9722,29.16,108.83190217,34.126007
2024-12-19 16:7:3.630,-0.0005,0.001,-0.9717,29.16,108.83190217,34.126007
2024-12-19 16:7:3.640,-0.0015,0.0005,-0.9736,29.16,108.83190217,34.126007
2024-12-19 16:7:3.650,0.0,0.0005,-0.9702,29.03,108.83190217,34.126007
2024-12-19 16:7:3.660,-0.0015,0.0005,-0.9722,29.1,108.83190217,34.126007
2024-12-19 16:7:3.670,0.0,-0.0005,-0.9712,29.16,108.83190217,34.126007
2024-12-19 16:7:3.680,-0.0005,-0.0024,-0.9712,29.1,108.83190217,34.126007
2024-12-19 16:7:3.690,0.0005,-0.001,-0.9722,28.97,108.83190217,34.126007
